,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X601991.SH,X600547.SH,X600660.SH,X600188.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600299.SH,X601992.SH,X600111.SH,X600516.SH,X600808.SH,X600176.SH,X000709.SZ,X002466.SZ,X000629.SZ,X002460.SZ,X600352.SH,X002110.SZ,X600489.SH,X000825.SZ,X600801.SH,X300072.SZ,X600339.SH,X601158.SH,X600219.SH,X600426.SH,X600583.SH,X000553.SZ,X601699.SH,X000786.SZ,X000883.SZ,X000932.SZ,X000408.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.260851437999651,0,0,0,0,0,0,0,0,0.0229682706841925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071895101887,0,0,0,0.164101486942967,0,0,0,0,0,0,0,0,-0.0192758039260981,0.0116100984263017,0,0,0,0,0,0
X600028.SH,0.152196703355765,0,0.0449016726039889,0.173943480006302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407469096987784,0,0,0,0,0,0,0,0,0,0,0.0971687182880152,0,0,0,0,0.0336984636022087,0,0,0,0,0,0,0.0930071091717265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.201584601184824,0,0,0,0,0,0,0.0163001716582324,0.107702855203771,0,0,0,0,0.0553539289522668,0.0508797937273306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908602289230065,0,0.0111633978436424,0,0,0,0,0,0.217419087268748,0,0,0.0424177593542683,0,0,0,-4.91835139609508e-05,0.0116311281945386,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.061473847918374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538960597410526,0,0,0,0,0,0,0,0,0.0168680042211256,0,0,0,0.0403894267069525,0,0,0.0371545248628986,0,0,0,0,0,0,0,0,0,0,0.148557504070172,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0.0236818232578343,0,0,0,0.0502337326555152,0.0205653339007091,0,0,0,0,0,0,0,0,0,0,0,0.146548025196721,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0256561355752915,0,0,0,0,0,0,0.480455618830577,0,0,0,0,0.0739793979473794,0.141546392686433,0,0,0,0,0,0,0,0,0.00834466193487724,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0740615120239753,0,0,0,0,0,0,0,0,0.0580176913887001,0,0,0,0.756684343637259,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.00614020270079777,0.0322375007170241,0.0549310592704734,0,-0.0832972746030513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125838130693015,0.0279663638379764,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0982539475959382,0.0778952563320495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186317787768172,0,0,-0.0968892703586481,0,0,0,-0.367095771714578,0,0,0,-0.345015031182709,0.209172447182397,0,0,0,0,0,0.42856499668369,0.0479941140451864,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0532220518306174,0,0,0,0,0,0
X600010.SH,0.108035521033616,0,0,0,0,0,0,0,0,0,0,0,0,0.108565447310883,0,0,0,0,0,0,0,0.247760892707435,0,0,0,0,0,0.0304094133140905,0,0.0816499092860296,0,0,0,0.00820509988327896,0,0,0,0,0,0,0,0,0,0,0,0.0618566357226329,0,0,0,-0.0108561411240865,-0.0189610530995087,0,0,0,0,0,0
X601898.SH,0.0779855794297613,0,0.202989047240267,0,0,0,0,0,0,0,0,0,0,0.170151830843915,0.244350982391465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048017731929297,0,0,0,0,-0.00907055396968186,-0.00731128399901239,0,0,0,0,0,0
X600688.SH,0.204796714690834,0.0301729046079566,0,0,0,0,0,0,0.0115243897846317,0,0,0,0,0,0.0379375767903813,0,0,0,0,0,0,0,0,0,0.0794125272958828,0,0,0.0349672283030952,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0288739579042954,0,0,0.0263744585833721,0,0.0943249968867373,0,0,0,0,0,0,0,-0.0085099116653977,0,0,0,0,0,0,0
X601991.SH,0.12364786276915,0,0,0,0,0,0,0,0.0172634893061996,0,0,0,0,0,0.194325828154252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919635879013454,-0.0284064888863104,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.109900479008475,0,0,0,0,0,0,0,-0.0188595103064091,-0.0140340868086714,0,0,0,0,-0.047762431625326,0
