,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X601898.SH,X002460.SZ,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600801.SH,X002271.SZ,X600688.SH,X600362.SH,X600188.SH,X000786.SZ,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X002466.SZ,X600111.SH,X600027.SH,X000723.SZ,X600299.SH,X600176.SH,X000401.SZ,X600426.SH,X000792.SZ,X600489.SH,X000898.SZ,X601158.SH,X600516.SH,X600219.SH,X002075.SZ,X000553.SZ,X000932.SZ,X002353.SZ,X000883.SZ,X000709.SZ,X600126.SH,X600583.SH,X600160.SH,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933488352150694,0,0,0,0,0.127689791465452,0,0,0.131018812989388,0,0,0,0,0,0,0,0,0,0,0.0217770860164647,0,0,0.118445618712152,0,0,0,0.421520683515229,0,0,0,0,-0.0194759219690724,0.0436792797555273,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18866240590408,0,0.136707985155757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675968482333462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0.0177106089093173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162057130277807,0,0.111502550930078,0,0,0.0175320299463743,-2.16840434497101e-19,0.106936949476916,0,0,0,0,0,0,0,0,0,0,0,0,0.0366985339717326,0,0,0,0.0285658277074122,0,0,0,0,0,0,0,0.00712305504966733,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.255440001801585,0,-0.0373894917743651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330175989586694,0,0,0,0,0.243518291236286,0,0,0,0,0,0,0,0,0,0,0.129230298111995,0,0,0,0,0,-0.0178750117099898,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0590904619836291,0,0,0.0812340789131046,0.134213144878469,0,0.111932732076937,0,0,0,0,0,0,0,0,0,0.207409863771337,0,0,0,0,0.0077863100045382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485684912493991,0.0264447880773075,0,0,0,0,-0.027635993930999,0.0313338319506849,0,0,0,0.0325560025342324,0,0
X600801.SH,0,0,0,0.369475526238713,0.0117022094742653,0,0,0.0279098620242628,0,0,0,0,0,0,0,0,0,0,0.0235257312060154,0,0,0.0414178927324584,0,0,0,-2.71050543121376e-20,0,0,0.109279489662881,0,0,0.381652481573429,0,0,0,0,0,0,0,0.0254442138113557,0,0,0,0,0,0,0.025256594220579,0,0,0,0,0,-0.00348202040112218,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0778036451362094,0,0,0,0,0.143010575928817,0,0,0,0,0.0464408361233721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102459099703262,0.236731324537035,0.0491012360129739,0,0,0,0.00482707835329032,0.0357773833988185,0,0,0,0,0,0
X600688.SH,0,0.491600496910079,0,0,0,0,0.246244784437347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325047129247006,0,0,0,0,0,0,0.0433212145454169,0,0,0,0,0,0,0,0,0,0,0,0.0665153610785433,0,0,0,0,0,0,0,0,0,0,0.0132985235977335,0.0606817595601409,0,0,0,0.122614951771354,0,0
X600362.SH,0,0,0,0,0,0.156031161511924,0,0,0,0,0.0328453354612337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567273110116657,0,0,0,0,0,0,0,0,0,0,0,0,0.148745659749721,0,0,0,0,0,0,0,0,0,0,0.510100113377593,0,-0.00766806907660121,0.01483623924459,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0552009917188181,0,0,0.279703250525575,0,0,0.0869420653915613,0,0,0,0,0,0.270170083727554,0,0,0,0.0253911903524981,0,0,0,0,0,0.10433440297975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140402116920229,9.42338275154836e-05,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0827361665167565,0,0.00352745882445064,0,0,0.00267704287611391,0,0,0,0,0,0.249496741441625,0,0,0,0,0,0,0,0,0,0,0,0.0853023186755956,0,0,0.0726902418134138,0,0,0,0,0,0,0,0,0.0663397400586376,0,0,0,0,0.0740382643480156,0,0,0,0,0,0,0.0324122764486902,0,0,0,0.0571006074823518,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142618456585327,0,0,0,0.120063555398366,0,0,0,0.0483564298168655,0.110878731203966,0,0.062543157819113,0,0.0129215777867782,0,0,0,0,0,0,0,0,0.217247509759217,0,0,0,0,0,0,0,0,0,0.0152675976387745,0,0,0,0,0,0,0,0,0.0250167511969636,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000233327953010379,0,0,0,0,0,0,0.0602697394328336,0,0.0691754961346774,0,0,0,0,0,0,0.0103932569279333,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.221719175592373,0.0205485436053897,0,0,0,0,0,0,0,0,0,0,0,0.00928120640951391,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00638809651221288,0,0,0,0,0,0,0,0,0.040461667299982,0,0,0,0.114318092456102,0,0,0.133916061901524,0,0.233389442963811,0,0.0211561387196525,0,0,0.0234739795888444,0,0,0,0,0,0.042721199158577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00568045342477264,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455649371860766,0,0,0,0.237437134242517,0,0.111400721263021,0,0,0,0,0,0,0,0,0,0.184548604714296,0,0,0,0,0,0,0,0.0411814962868285,0,0,0,0,0,0,0.0415098404349313,0.0523864246874525,0,0,0,0,0.0107614175254368,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.237829367436107,0,0,0,0.285259634488876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293880577761659,0,0,0,0,0.0900067672523264,0,0,0,-0.0527325209109606,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.00460254432621776,0,0,0,0,0,0,0,0,0,0,0.202383508714958,0,0,0,0.0358992468487257,0,0,0.0509631961896759,0.0323011354031223,0,0,0,0,0,0,0,0.115385409122584,0,0,0.118604908695851,0.109755994784882,0,0,0,0,0.088275953189427,0,0,0,0,-0.014993815539652,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.162827143093431,0,0.00410502238222824,0,0,0,0,0,0,0,0.0661537301705368,0.0806013357688207,0,0,0,0,0,0.0411191420326155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015744509493523,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0210586392315096,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.197019862795741,0,0,0,0,0,0,-0.0993863152613865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584046838631933,0,0.141245395462852,0.242988769069625,0,0,0,0,0,0,0,0,0,0,0.0326140923706612,-0.0178825049340078,0,0,0,0.0520934636836228,0,0
X600299.SH,0,0,0,0,0,0,0,0.0862236290506725,0,0.109790899855873,0,0,0,0,0,0,0,0,0,0.0867816043814801,0,0.300737201014849,0,0,0,0.00624370075100297,0,0,0.0535903028800409,0,0,0,0,0,0,0,0,0,0,0,0.159285156325098,0,0,0,0,0.0371539881546254,0,0,0,0,0,0,0.00547250812567526,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0883775171096091,0,0,0.0542962321611582,0,0,0,0,0,0,0,0.200281586463681,0.0208133222988983,0,0,0,0,0.207176050558401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012200254204812,0,0,0,0.0519659880943739,0,0,0,0,0,0.0234135397751628,0,0,0,0,0,0
X000401.SZ,0,0,0,0.0686941196977683,0,0,0,0,0,0,0.0751062051409057,0,0,0,0,0.500106390653868,0,0,0,0.157358253559125,0.0761986327184236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394047363911975,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184499923955484,0,0,0,0,0,0,0,0,0,0.0997058024716694,0,0,0,0,0,0,0,0,0,0,0,0.225032567603032,0,0.0807983186226599,0,0,0.129814549643463,0,0,0,0,0,0,0,0,0,0.0249303249543678,0,0,0,0.0540232280701659,0,0
X000792.SZ,0,0,0.140169544488395,0,0,0,0,0,0.0223811328901876,0,0,0,0,0,0,0,0,0.00651300463699424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142121411872791,0.0839482123401615,0,-0.00100323718910779,0,0.137914053085467,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.467532537668641,0,0,0,0.108006232474959,0,0,0,0,0,0,0.0359849751172883,0,0,0,0,0,0,0,0.0298470750168513,0,0,0.0756447329698394,0,0,0,0,0,0,0,0,0,0,0.00991058094943524,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595145182217991,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.00869562017721158,0,0,0,0,0.00840057267075479,0,0,0.0266109292657979,0,0,0.179086024405011,0,0,0,0.0253419939412857,0,0,0.0356772480270478,0,0,0.0258984535168722,0,0,0,0,0,0,0,0,0,0.150838417987913,0,0,0,0,0.0393928602553833,0.018074307561366,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0399217301759191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723032727563482,0,0,0,0.0173093431841373,0,0,0,0,0,0.00867201055553183,0,0,0,0,0,0,0,0,0,0,0.049595630513411,0,0,0,0.0213951769754099,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534900953900763,0,0,0,0,0.589967387428197,0,0.086107688752067,0,0,0,0,0,0,0,0,0,0,0.0127298173092464,0.0220253035318843,0,0,0,0,0.022459979195212,0,0.0391323326866809,0,0,0.0274633618253364,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296707917388504,0.386761503948144,0,0,0,0,0.0745927820897315,0,0,0,0,0,0,0,0,0,0,0,0,0.0415751767130526,0,0.0302400145823966,0,0.00599100981488857,0,0,0,0,0,0,0,0,0,-0.0193366781670313,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129103845838764,0,-0.25813076257793,0.320972286463717,0,0,0,0,0,0,0,0.169311067135394,0,0,0.143444508844083,0,0,0,0,0,0,0,0,0.363755628339443,0,0,0,0,0.0318326019541703,0,0,0,0,0.0614281163244398,0,0,0,-0.0207509876496875,0.0210701395315879,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342743054174601,0,0,0,-3.46944695195361e-18,0,0,0,0.0247965586634625,0,0,0.132681993855667,0.181293242889894,0,0,0,0,0,0,0,0,0,0.146008237365767,0,0,0,0,0,0,0,0,0,0,0,0,-0.018201616907214,0,0,0,0.0589638845994345,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.023024050539031,0,0,0,0,0,0,0,0,0,0,0.323646336738832,0,0,0,0,0,0,0,0,0,0.0850289304654969,0,0,0,0,0,0,0,0.0554237345194256,0,0,0,0,0,0,0.0418075554763541,0,0,0,0,0,-0.00254102527684955,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527380511622903,0,0,0,0,0,0,0,0.0170361501824909,0,0,0.0262853362208303,0,0,0,0.413379230568958,0,0,0,0,0,0,0,0,0,0,0,0,0.038748134494744,0.274968446198512,0,0,0,0,-0.0296013243575192,0.0247753791669054,0,0,0,0.0843062993184346,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0631817869781659,0,0,0,0,0,0,0,0,0.00912279880903278,0,0.0524548929231755,0,0,0,0.00720399521297961,0,0,0,0,0,0.0660862706105865,0,0,0,0,0,0,0.125542926777907,0,0,0,0,0,0,0,0.154017728830226,0,0,0,0,0,0.00414419886460319,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141360234945958,0.104928232666102,0,0.277350151642426,0,0,0,0.00310571330060086,0,0,0.0127215186800194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524165670158587,0,0,0,0,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0.0462820838996511,0,0,0.255147861629571,0,0,0.225510958237247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329591508089063,0,0,0,0,0,0,0.0639367371709375,0.0693835661442637,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492922071177304,0,0,0.13908110067376,0,0,0,0.136824275409393,0,0,0,0,0,0,0,0,0,0.21235409850966,0,0,0,0,0,0,0,0,0,0.0089742104178533,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.194581985599215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231957265365965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204871450988076,0,0,0,0,0,0,0.00916692230493775,0,0,0,0.135248899674074,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0333260021788481,0,0,0,0,0,0,0,0,0,0,0,0.21997695288946,0,0.0798045804311109,0,0.175267466778898,0,0,0,0,0,0.0722523070129606,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0167050250185374,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0824969947355921,0,0,0,0,0,0,0,0.159847002289842,0,0,0.0629622384962829,0,0,0,0,0,0,0.0385442833351145,0,0,0,0,0,0,0,0,0.0931441001689552,0,0,0,0.0420137820666312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.085670864051715,0,-0.0492055211011875,0,-0.188736416635979,0,0,0,0,0,-0.499526942898656,0,0,0,-0.0220326317502975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235861356034459,0,0,0,0,0.114143485893327,0,0.00143921340711555,0,0,0,0,0,0,0,0,0,0,0,0,-0.03179059779202,0,0.607764331972825,0,-0.0109860475466491,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0896496772448096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899461464083079,0,0,0,0,0,0,0.409247968112142,0,-0.0688566721443519,0,0,0,0,0,0,0,0,0,0.358244611353148,0,0,0,-0.954148896561058,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68699555753108,0,0,0,0,0,0,0,0,0,0,0.572876922225517,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255686148800702,0,0,0,0,0,0.0943175115315415,0,0,0,0,0,0.665479651066023,0,0,0,0,0.880258829830569,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00562911627367394,-0.0565773475167184,0,0,-0.000286752431980881,0,0,0,0,0.0662492190495402,0,-0.0447439974381272,0,0,0.00371500366814931,0,0,0,0,0.0264357574962804,0,0,0,0,0,0.0255111794487881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149340272130887,0,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.130330099526803,0,0,0,-0.00673990775880154,0,0,0,0,0,0,0,0,-0.0563595013575547,0.0457711472024257,0,0,0,0,0,0,0,0,0,0,0.0765811382432943,0,0,0,0,0,0,0,0,0,0,0.104130125323153,0,0,0,0,0,0,0,0,0,0,0.387099535321662,0.0111395067798149,0.0379275501055225,0,0,0,0.0869115558903067,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200741479465649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545616915976604,-0.00634667469221377,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233140544315183,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278263552318728,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.00501440360719775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080037543907941,-0.00610519744112899,0,0,0,0.028990086125232,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166686459267231,-0.00785464742536694,0,0,0,-0.0507227736237594,0,0
