,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X002466.SZ,X600219.SH,X000786.SZ,X601699.SH,X000807.SZ,X600160.SH,X600985.SH,X600096.SH,X600176.SH,X000408.SZ,X000630.SZ,X002128.SZ,X601168.SH,X000933.SZ,X600995.SH,X000883.SZ,X000877.SZ,X600352.SH,X600378.SH,X002353.SZ,X600863.SH,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.257078221536092,0,0,0,0.0812318257414165,0.127418965561386,0,0,0,0,0,0,0,0,0.0821288990457965,0,0,0,-0.0261900377016689,0,0,0,0,2.16840434497101e-19,0.0832640189884247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950269241579734,0,0
X600028.SH,0.477903528043935,0,0,0,0.127545952958742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295448796228562,0,0,0,0,0,-0.104249059478736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205851848743323,0,0,0,0,0,0,0,0.0743317085041673,-0.0136122486789295,0.0444013181611043,0,0,0.0028650817686103,0,0
X601088.SH,0,0.232977124137876,0,0,0.163225055040888,0.0523653045390096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465414790133494,-0.0334680642007714,0,0,0,0,0,0,0,-0.0227039756249447,0,0,0,0,-0.01573264418919,0,0
X600309.SH,0,0,0,0,0,-0.0150666353708842,0,0,0,0,-0.0389979360750874,0,0,0,0,0,0,0,0,0,0,-0.0263931132256793,-3.46944695195361e-18,0,0,0.31727670441861,0,0,0,0,0,0,0,0,-0.143278636088405,0,0,0,0.229969385510397,0,0,0,0,0,0,0.24561227739583,0.00434204289590867,0,0,0,0,-0.00276170198737808,-0.112273684700749,0,0,0,-0.02048541285552,0,0
X601898.SH,0,0.375183892589602,0.126915547237368,0,0,0.126594889306794,0,0,0,0.133599586356358,0,0,0,0,0,0,0,0,0.0556763902804791,0,0,0.0708996468820816,0,0,0,0,0,-0.00112402085093412,0,0,0.0942946592332309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595800277355934,0,0,0,0,0,0,0,0,0.0161788970153764,0,0
X600188.SH,0,0,0,0,0.0331387434442207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531022240294057,0,0,0.298464470460817,-0.0119583269144806,0,0,0,0,0,0.0512240224006236,0,0,0,0,-0.038718960497206,0,0.0413511696800321,0,0,0,0,0,0,0,0,-0.00432160013460013,0,0
X600019.SH,0,0.486780719564933,0,0,0,0,0,0,0,0.0642235441604163,0,0,0.0226931038662107,0,0,0,0,0,0,0.295515583534177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488409800574975,0,0,0,0,0,-0.00398875287031782,-0.0599998123940805,0,-0.0832678249808095,-4.33680868994202e-19,0,0,0,0,0.0188006502671353,0,-0.134565018627325,0,0,-0.0297521789669191,0,0
X600660.SH,0,0,0,0,0.130204459642268,0,0,0,0,0,0,0,0,0,0.026635060727537,0,0,0,-0.13280227137745,0,0,0,0,0,0,0.366753604305771,0,0.136735128936619,0,0,0,0,0,0,0.0278117684788038,0,0,0,0,-0.137834666887929,0,0,0,-0.148032009204587,0,0.0440433749397038,-0.0994437020324199,0,0,0,0,0,-0.0770479429738456,-0.139252169459647,0,0,-0.0339966869367572,0,0
X600886.SH,0.216742647866278,0,0,0,0,0,0,0,0,0,0.00765387215187263,0,0,0.245600458383384,0,-0.183203825959163,0,0,0,0,0.190686607039908,0,0,0,0,0,0,0,0,-0.16420743873228,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.134697371147923,0,0,0,0,0,0,0,0,0.0358823140736754,0,0.0299287346044507,0,0,0,0,0
X601600.SH,0.0390420331561678,0,0,0,0,0.0140270870190921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400816734183453,0,0,0,0,0,0,0,0,0,0.306463720161702,0,0,0,0,0,0,0.141710753468269,0.355394100895728,0,0,0.108682733653917,0,0,0,0,0.0374546352166675,0,0,0,0,0,0,0,0,0,0,0
