,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X600886.SH,X601600.SH,X600362.SH,X002460.SZ,X600188.SH,X600801.SH,X002466.SZ,X600352.SH,X600795.SH,X601991.SH,X000786.SZ,X600688.SH,X002271.SZ,X600111.SH,X600176.SH,X601992.SH,X000723.SZ,X002353.SZ,X600027.SH,X600583.SH,X600516.SH,X600426.SH,X000898.SZ,X600299.SH,X600489.SH,X600219.SH,X601158.SH,X000709.SZ,X000883.SZ,X600612.SH,X000553.SZ,X000792.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X002080.SZ,X600808.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0875818489129633,0,0,0,0,0,0,0,0,0.0197544692889957,0,0,0,0,0.221570423920558,0,0,0.0249129747091156,0,0.00392916852282314,0,0,0,0.0464316667745429,0,0,0,0.184581994883998,0,0,0,0,0,0,0,0,0,0,0.015922526453854,0,0,0,-0.00739694754301088,0.007322687455812,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0315992814551373,0,0,0,0,0,0,0,0,0,0.0179022506545352,0,0,0,0,0.218822928081914,0.0211870636187598,0,0,0.017182340832134,0,0.00841262962911839,0,0,0,0,0,0,0.059633178485967,0,0,0,0,0,0,0,0,0,0,0,0.0282704564889044,0,0,-0.0129298187725844,0.0052652657345081,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.00600818872101491,0,0,0,0,0,0,0.352928065490298,0.0475953484674157,0.0117453979826574,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.038429052652626,0,0,0,0,0,0,0,0,0,0.00331613151995114,0,0,0,0,0.036081996926305,0,0,0,-0.0124997838502728,0.0101103523383101,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0845002266056548,0,0,0,0,0,0,0,0,0,0,0,0.00450244003563205,0.404453094524318,0,0,0,0,0,-0.0233120514280794,0.00562252518002877,0,0.017061190064435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509768873363577,0,0,0,0,0,0,0,0.0243307995037991,-0.0130671926567702,0,0,0,0.0244488935838765,0,0
X600309.SH,0,0,0,0.0730416624817139,0,0,0,0,-0.0336146955760216,0,0,0,0,0,0,0,0.0508120864099876,0.264118168766375,0,0,0,0,0,0,0,0,0,0,-0.30009066936703,0,0,0,0.159243027547875,0,0,0,0.132628965507716,0,0,0,0,0,0,0.0296139998034897,0,0,0,0.0344990274784956,0,0,0,-0.00801779028872799,-0.0271822667785049,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0204095590144047,0,0.05354855168436,0,0,0.0462219046412188,0,0,0.121903602436316,0,0.0387124292067861,-1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0124970187667044,0,0,0,0.0776573553704841,0,0.0563961311944188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017602900932783,0.0304155851295907,0,0,0,0.051483269351948,0,0
X600547.SH,0,0,-0.0600656277974875,0,0,0,0,0,0,0,-0.0222095471152605,0,0,0,0,0,-0.0914920419764183,0,-0.0318440465056977,-0.197168842870475,0,0,0.0451645089602214,0,0,0,0.0574756278068187,0,-0.0157820637725019,0,0,0,0,0,0,0,0.977114754598807,0,0,0,0,0,0,0,-0.0129912968385821,0,0,0,0,0,0,-0.0292753457365587,0.0338126005460308,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0235987828175265,0,-0.085289583066125,0,0,0,0,0,0,0,0,0,-0.0187328891140381,0,0.0374342815314491,0,0,0,0,0,0,0,0.13002664251136,0,0.255897270875394,0.0639797475619731,0.0385360717805249,0,0,0,-0.0392235089717802,0,0,0,0,0,0,0,0,0,0,0.0475028586298798,0,0,0,0.00776884071736463,-0.0146722674097259,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.141292628173513,0,0.259526684536051,0.0580171214561752,0,0,-0.134543481925587,0,0.0186592157623627,0,0,0,0,0.00539605918538087,0,0,0,0,0.379879838604545,0.163016258527584,0,0,0,0,0,0,0.226531704914201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027385882253346,0,0,0,0,0.0314557958160119,0,0
X601898.SH,0.0757890640213405,0,0,0,0,0,0.0223360439427738,0,0.0815265323588581,0,0,0,0,0,0,0.0422160240592045,0.493688284073598,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0865719932098074,0,0.0671181240804372,0.0218350879491999,0,0,0,0,0,0,0,0,0,0,0,0,0.0257485881129618,0,0,0,0,0,0,0,0,-0.0236679448453139,0.0168787636247716,0,0,0,-0.0382855866549498,0,0
X600660.SH,0,0,0,0,0,0,0.0319152685810445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474995360753818,0.101328305851067,0,-0.034707742103801,0,-0.0854360199304861,0,0,0,-0.00202913237870059,0,0,0,0,0,0,0,0,0.01190590610676,0,0,0,0,0,0,0,0.0149624760754125,0,0,0,0,0,0
