,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X600188.SH,X600660.SH,X601992.SH,X600027.SH,X600157.SH,X600886.SH,X600111.SH,X000898.SZ,X000709.SZ,X600489.SH,X600339.SH,X002466.SZ,X601158.SH,X600299.SH,X000959.SZ,X000792.SZ,X000630.SZ,X600583.SH,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X000983.SZ,X000539.SZ,X002092.SZ,X000825.SZ,X002460.SZ,X000027.SZ,X000723.SZ,X601699.SH,X600808.SH,X600021.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132901935822585,0,0,0.0324397345703819,0,0,0,0,0,0.23326820173031,0,0,0,0,0.0782853934310414,0,0,0,0,0,0.0210382459699608,0,0.170777064866542,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0473942471332983,0,0,-0.0209749122179235,0,0.212333982384376,0.00181657185976941,0.00739391375221153,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769332870399061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183655021352454,-0.0525079778946043,0,0.0353645132943865,0,0,0,0,-0.0912702716492433,-0.01814821288843,0.00922983758750853,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0501741026173729,0,0,0.0444818097879361,0,0,0,0,0,0,-0.0971161320355121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560588155671445,0,0,0,0,0,0,0,0,0.0156745885390466,0.0398211542700733,0,0,0.304060022897651,0,-0.112586049250197,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,-2.19394830225927e-05,0.0422195616794633,0,0,0,0,0,0.0565641078161004,0,0,0,0,0.0239475020174322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287323582277517,-0.0170617109648122,0,0,0,0.0974660906545805,0,0,0.00516345252687821,0,0,0.00171188281525745,0,0,0,0,0,0
X600309.SH,0,0,0,-0.351171242324795,0,0,0,0,-0.0497111612925938,0,0,0,0,0,0,0,0,0,0,0,0.0339488995487404,0,0,0,0,0,0,0,0.0737743062772176,0,0,0,0,0.416969013279599,0,0.0708189894405303,0,0,0,0,0.041277328329566,-0.0239276882980834,0,0,0,0,0,0,0,0,-0.0402886843131414,0.00860974453544869,0.121610429759623,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.04706385421085,0,0,0,-0.0912358415935463,-0.00363636339380149,0,0,0,0,0,0,0,0,0.107091120924063,0,0,0,0,0,0.154551884725756,0,0,0,0,0,0,0,0,0,0,0,0.0404791800640941,0,0,0.0517095665779871,0.117675186987563,0,0.150623991712148,0,0,0,0.00548974039080076,0,0.0216540718663484,-0.0123753619729864,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0163478181573596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935694886754662,0,0,0,0,0,0,0,0,0,0,0,0,0.116891205186711,0,0,0,0,0,0.0650228145038647,0.41835373576703,0,0,0.0145308338393851,0,0,0,0.0551463640655794,0,-0.0402508699542933,0,0,0.0112283368911223,-0.00267241562858465,0,0,0,0,0,0
X600660.SH,0,0.186454282138704,0,0,0,0,0,0,0,0,0,0,0,0,0.0533224559907711,0,0,0,0,0,0,0,0,0,0,0,0.0134101943619852,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.222219631382563,0,0.0530663836449148,0,0,0,0,0,-0.0539564151674186,0,-0.002666774880476,0.00964808314877536,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864022032257035,0,0,0,0,0,0,0,0,0,0.352173349958659,0,0.00275514718457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793317772090856,0,-8.67361737988404e-19,0,0,0.0323602459016399,-0.0200360304086636,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.113053306939599,0,0,0,0.0278257898047387,0,0,0,0.0123762635395339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224140994405921,0,0,0,0,0,0,0,0,0,0.0535041595238005,0,0,0,0,0,0,0,-0.0573719085110619,0,0.00563803679996849,0.00206321984829211,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0530409275870858,0,0,0.0338395593183769,0,0,0,0,0,0,0,0,0,0,0.102459268726517,0.00237421143471121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153581516288873,0,-0.00689742916748679,0,0,-0.00722275863020423,0.0055308970333921,0,0,0,0,0,0
X600886.SH,0,0.0424275047243862,0,0,0,0,0,0,0.0898105955900527,0,0,0,0,0,0.0962823787789227,0,0,0,0,0,0,0,0,0,0.0306726535686118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126479553489436,0,0,0,0,-0.00196029598324226,0.000667374544481729,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.040585618625834,0,0,0,0.0742878814441203,0,0,0,0,0,0,0,0,0,0,0.100682603255891,0,0,0,0.0690162027177187,0,0,0,0,0,0,0,0,0.00369708146768442,0,0.0853306122420641,0,0,0,0,0,0,0,0,0.0316741262181532,0,0,-0.013924270145636,0.00555735108457343,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358512610534949,0,0,0,0,0,0.25272574385155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298802728396316,0,0,-0.00194112454429072,0,0,0.15911194305813,0,0,-0.0355877041216195,0.023681616133727,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0881234418391998,0,0,0,0,0,0.0339263816538349,0,0,0,0,0.439733578465196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510633716031511,0,0,0,0,0,0,-0.0133539966226089,0,-0.0201457200654154,-0.000900606984290198,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0194106918485518,0.620572096676574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042743605971619,0,0,0,0,0,0.00325561061540002,0,0,0,0.0259474036742618,0.0402102727714703,0,0,0,0,-0.0105298207147729,1.35525271560688e-20,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0.210719631651314,0,0,0,0,0.326764787204514,0.110030180983011,0,0.0316170561047465,0,0,0,0,0,0,0,0,0,0,0,0.149329116420023,0,0,0,0,0,0,0,0.0307437387886324,0,0,-0.0723380453043735,0.176167917511916,0.145867403065951,0.0455682113942922,0,0,0,0,0,0.0165457603635811,-0.0119363643928337,0,0,0,0,0,0
X002466.SZ,0,0.0620117795416603,0,0,0,0.104602337519577,0,0,0,0,0,-0.0119266587529407,0.0678165439973148,0,0,0,0,0,0,0,0,0,0,-0.0156240003595917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360816859980707,0,0.356751055090145,0,0,0,0,-0.0423104943874791,-0.0234348466046132,0,-0.00611610031663046,0.00411933074829068,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0343344328107272,0,0,0,0,0.141219985500223,0,0,0,0,0,0,0,0,0.0735553275213801,0.0757710759263357,0,0,0,0,0,0.0964915845111872,0,0,0,0,0,0,0.0521313646684595,-0.0132550676113344,0,0,0,0,0,0,0.0980953425665401,0,0,0.00218517868921154,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.070075943449344,0,0.184806139682663,0,0,0.00756719908375248,0,0,0,0,0,0,0,0,0,0,0,0.00881969947010774,0,0,0,0,0,0,0,0,0,0.0782052058696122,0,0,0.0741705155764488,-0.0988766508255967,0,0,0.0736639408061033,0,0,0,0.034089433930845,0,-0.00475971264930745,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.161763095183146,0,0,0,0,0,0,0,0,0.21720868594509,0,0,-0.175706849590243,0,0,0,0,0.219904077065529,0,0,0,0,0.327802258558496,0.0708239401406047,0,-0.016829321326899,0,0,0,0,0,0,0,0.109657921887301,0,0.0502171398515513,-0.138377975020314,0,-0.0794240083413582,0,0,-0.0097726962067911,0.00347541704054673,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244057974413609,0,0,0,0,0,0,0,0,0,0,0.0138874724197213,0,0,0.124505598957498,0,0.0314326477184312,0,0,0,0,0,0.128389616821809,0,0,0.00399448945222692,0.0383717219440965,0,0,0,0,0,0,0.0410874329668295,0,0.00702786763618397,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.40459307174579,0,0,0,0,0,0,0,0,0,0,0.0240887815382536,0.0141194765361381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144690065932599,0,0,0.0564276268324322,0,0,-0.0235432736807897,0.0136041507088653,0,0,0,0,-0.0136411058857179,0.00783473166422573,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.222690203495538,0.0512161847704278,0,0,0,0,0,0.0934749666541169,-0.0416790358847398,0,0,0.0493213467383783,0,0,0,0,0,0,0,0,0,0,0.0303034918494997,0.145053505745148,0,0,0,0,0,0,0,0,0,0.0941212320533257,0,0,0,0,0.0745651549385916,0,0.129155627370307,0.0366992691146972,0,0.0211475035924538,-0.00580254123526668,0,0,0,0,0,0
X000408.SZ,0,-0.0234473048068685,0,0,0,-0.0259413914883615,0,0,0,0,0.00268563274245622,0,0,0,0.0383237841023249,0,0,0,0.0689102207883818,0,0,0,0,0,0,0.261256473027052,0.0381044834480783,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0356980992910159,-0.0223702165556294,0,0.0311111405050785,0,0,0,0,0.0134803946736825,0,-0.0293722598290113,0.0136520806721406,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0896091568592728,0,0,0,0,0,0,0,0,0.0221300154121483,0,0.142264956557087,-0.0359519406561307,-0.0187787848820184,-0.0325915642927288,0.107695100323398,0,0,0,0,0,0.0591303754853184,0,0,0,0,0,0,0,0.0804062887946276,0,0,0,0,0,0,0,0,-0.0756453386275476,0,0,0,0,0,0,-0.0435250078462661,0,0.00412107115690075,-0.0023281350108344,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0835993889240607,0,0,0,0,0.261663704823422,0,0,0,0,0,0,0,0,0,0,0.0536104789930279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574858114217602,0,0,0,0.0124898679401913,0,0,0,0,0,0,0,0,-0.000289923890808465,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0348878201958692,0,0.0493853681559411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146663818278398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118480499245364,0.0103478586688196,0,0,0,0,0,0,0,0,0.0146073546939602,-0.00375256757500723,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141019804808757,0,0,0,0,0,0.158597338390424,0,0,0,0,0,0,0,0,0,0,0,0,0.449386574312947,0.0313128228170041,0,0.016456546690773,0,-0.00851465757525239,0.00692324154210705,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0212448481088452,0,0.0290769125011248,0,0,0.0246926320809539,0.0558991974051952,0.10623134866772,0,0,0,0,0,0,0,0,0.112638069785956,0,0.0330996714678424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131259225343391,0,0,0,0,0,0,0,0.00154880981452605,-0.00219277258472041,0,0,0,0,0,0
X002092.SZ,0,0,0,-0.0535725218157864,0,0,0,0,0,0,0,0,0.102537209223323,0,0.011783205016726,0,0.137777376426176,0,0,0,0,0,0,0,0,0.0929466626468578,0,0.277780112272562,0,0,0,0,0,0,0,0,0,0.13747824633644,0,0,0,0,0,0,0,0.190346769764917,0,0,0,0,0.00182558998238967,0.00561077695112633,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497898184462811,0,0,0.300316074520246,0,0,0,0,0,0,0.161221629889598,0,0,-0.0627018613893722,0,0.0680102397915723,0,0,0,0,-0.140805482933181,0,0,0,0,0.0733302694069314,0,0.0371063546579654,0,0.25550594673541,0,0.210314676890661,0,0,0.0142042954091358,-0.0296532010433323,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0696712479856994,0,0.117572984921983,0,0,0,0,0,0,0,0,-0.0363174827077414,0,0,0,0,0,0,0,0.717058036343726,0,0,0.200096579112166,0,0,0,0,0,0,0,0,0,-0.117628046541175,0.00571346088141102,0,0,0,0,0,0,0,0,0.0134120829976319,0.0043037526664521,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0417630827620084,0,0.045178384988237,0,0,0.0775136201387637,0.0614301234313265,0,0,0,0,0,0,0,0,0,0.0677811479415176,0,0,0,0.0797942500292744,0,0,0,0,0,0,0.148439445923331,0,0,0.0749795351486267,0,0,0,0,0,0,0,0,0,-0.0133930394728258,0.00636854391543067,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.652554158071437,0.280145260979014,0,-0.206653113817572,0,0,0,0,0,0.118972469417704,0,0,-0.0899182359369124,-0.425778856531276,0,0,0,0,0,0.251334786822709,0,0,0,-0.219712183874747,0,0,0,0.155304348832467,0,0,0.183961475029576,0.101445951328339,0,0,0,0,0,0.176110110660484,0,-0.0700864038759824,0.0243839378517114,0,0,0,0,0,0
X601699.SH,0.0957757987960822,0.0948856748002335,0,0,0,0,0,0,0,0,0,0,0.0370989662631693,0,0,0,0,0,0.0520868093881015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754567377959742,0,0,0,0,0.103382252980438,0,0,0,-0.0230934619172512,0,0,-4.33680868994202e-19,0.0041122006127701,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141579513321424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165760794103708,0,0,0.139812724880014,0,0,0,0,0,0,1.0842021724855e-19,0,-0.0142845811101387,-0.00150576528658641,0,0,0,0,0,0
X600021.SH,0,0,0,0.037507992817312,0,0,0,0,0,0.132663659024001,0,0,0,0,0,0,0,0,0,0,0,0,0.138899050863297,0.175793846399424,0,0,0.183227629839456,0,0.122721437620196,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221616753057735,0,0,0,0,0,0,0.0496277340978616,-0.0151276724888347,-0.0349879034922415,0.0189204962919553,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172027378724689,0,0,0,0,0.00252745849219832,0,0,0,-0.0905423528927894,0,0.0883028062106974,0.130734258374777,0,0,0,0,0,-0.0208446345754686,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148877307571128,0,0,0,0,0,0,0,-0.046174881213423,0,0,0,0,0,0,0,0,-0.0153767702336167,0,0,0,0,-0.539693219991758,0.254795715146077,0,0,0,0,0.134092615149723,0,0,0,0.0407180353299597,0.00784088521171399,0,0,0,0,0,0
Slope,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140341837701563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273812265021355,0,0,0.731024106869508,0,0.338670694359663,0,0,0,0.321032864383638,0,0,0,0,0,0
TED,0,0,1.42695062276451,0,0,0,0,0,0,-5.06353663863655,0,0,0.160344326403085,0,0,0,0,0,0,0,0,0,0,3.60889965454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588263351080293,0,0,0.537566527309841,0,0,0,-2.19036630296382,1.51272762093428,0,0,0,0,2.16206210212043,0,0
RealEstate_excess,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.014349969766169,-0.0424391358641853,0,0,0.0661529192135656,0,0,0,0,0,0,0,-0.0559377535473549,0,-0.0355125251811576,0,-0.0696825294955444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991990293524191,0,0.011016806562061,0,0,0,0,0,0,0,-0.0490604372912067,0.0158475507551524,0,0,0,0,0,0
MKreturn,0,0,0,-0.00894055577370399,0,0,0,0,0,3.46944695195361e-18,0,0.0512502395259925,0.0563114351475063,0,0,0,0,0,-0.0874344014351569,0,-0.0800992662875853,0,0,0,0,0,-0.0252048832950173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439480968737599,0,-0.0188768247542191,0,0,0,-0.0273980444827566,0,-0.0127731637572076,0.00665129232945295,0.25812038382006,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00117462690834948,0,0,0,0,-0.00101967887016169,0,-0.000455803411983924,0,0,0.00110577617504003,0,0,0,0,0,0,0,0,0,0,0,0,0.00110293082315233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00290950604270662,0,-0.00262242430513798,0.00134938257093572,-0.00113734805045781,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0463386424751158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238178353468086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498279106720068,0,0,0,0,-0.00744398483154191,0,0,0.00478639959697661,0.00733089663252986,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0155900193776144,0,0,0,-0.00944292266545492,-0.0087394016723585,0,0,0,0,0,-0.0133627690644336,-0.00970875973832236,0,0,0,-0.0071205886869565,0,0,-0.00680361106791619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135675713381449,0.020514115183956,-0.0185877512780985,0,0,0,0.061250983902107,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00498273778912532,0,0,0,0,0,0,0,-0.0060278380664176,0,0,0,0,0,0,0,0.00326746367735671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382894700013596,0,-0.000480037809332879,0,0,-0.00379981908345314,0.00370293565684684,0,0,0,0,0,0
