,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X601898.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X000786.SZ,X600010.SH,X600111.SH,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600489.SH,X600803.SH,X600795.SH,X600801.SH,X600219.SH,X600352.SH,X000932.SZ,X000898.SZ,X000807.SZ,X600688.SH,X600315.SH,X000825.SZ,X000408.SZ,X002353.SZ,X600157.SH,X000959.SZ,X002080.SZ,X000883.SZ,X600027.SH,X600486.SH,X300037.SZ,X600516.SH,X600299.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.271059113237511,0,0,0,0,0,0,0,0,0,0,0,0.0350613611750367,0,0,0,0.0270571658539449,0,0,0,0,0,0.00580603067732628,0.0241673908236937,0,0,0.0227977546617792,0,0,0,0,0,0,0.0501386322736232,0,0,0.0521316847894339,0.00474384398481657,0.00509881880184247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000680022857321295,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.158614868008971,0,0,0.00994973453265206,0,0,0,0,0,0,0,0.150774223308326,0,0,0,0,0,0,0.0372782734408182,0,0,0.122437688869029,0,0,0.0259933263859734,0,0,0,0,0,-0.014351812652877,0.0227372574253121,0,0,0,0,0,0,0,0.0688647533207361,0,0,0,0,-0.0145066559782338,0,0
X601088.SH,0,0,0,0,0,0,0.0577345153155184,0,0,0,0,0,0,0,0,0.0318313110519267,0,0,0,0,0,0.0831170521306917,0,0,0.0407425201336677,0,0,0,0,0,0,0,0,0,0.0346247140091061,0,0,0,0,0,0,0.0870004096106358,0,0,0,0,0,0.0863445843409518,0,0,0,0,-0.0183122347286234,0,0,0,-2.16840434497101e-19,0,0
X600309.SH,0,0,0,0,0,0,0.0693750212970412,0,0,0,0,0,0,0,0,0,0.167157990947527,0,0.196851471725115,0,0,0,0.0573416296077218,0.0653727751828273,0,0,0,0,0,0,0.0588577924001394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954157066441457,0.152469586960128,0,0,0,0,0,-0.0814386459882388,0,0,0,-0.027141352764551,0,0
X600585.SH,0,0,0,0,0,0,0.0231325330662935,0.0271229708467353,0,0,0,0,0,-0.00444706361464607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252567555534963,0,0,0.0580813249563636,0,0,0,0,0,0.00501674975961049,0,0,0,0,0,0,0.0521391320151956,0,0.00728829813713789,0,0,0,0,-0.00905283711909666,0,0,0,-0.0154940418603155,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108284269510652,0,0,0,0,0,0.0750255372688604,0,0,0,0.0248587845744728,0,0.0395237485721911,0,0,0,0,0.286938875715247,0.0499289803439408,0,0,0.0836078589731096,0.249508279305894,0,0,0,0,0,0.0491254811570367,0,0,0,0,0,0,0,0,-0.0215509722907404,0,0,0,0,0,0
X002460.SZ,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0156434690832197,0.0359722736062874,0,0,0,0.0481535242925173,0,0.632744501985311,0.122966964146302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452010227437453,0,0,0,-0.00830487758790299,0,0
X002271.SZ,0,0,0,0,0,-0.261678467335129,0,0,0,0,0,0,0,0,0.0265261192495748,0,0,0,0,0,0,0,0.0808631286451895,0.0915161373077563,0,0,0,0,0,0,0,0,0,0,0.0817683024326807,0,0,0,0.0771076220351478,0,0,0,0,0,0,0.0831555412399743,0,0.0492355177865015,0,0,0,-0.0340051376183341,-0.0612477053779172,0,0,0,-0.00229671550774115,0,0
X600660.SH,0,0,0,0,0,0,0.216490119826781,0,0,0,0,-0.0631338410376148,0,0.0883835792911879,0.0518027525338657,0,0.182976970788484,0,0,0,0,0,0.0362384371823884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117851565438725,0,0.0875365039723364,0,0,0,-0.0156352243598379,0,0,0,0,0,0,-0.0261806635080497,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379888249049557,0,0,0,0.0524809899492443,0,0,0,0.149492084742577,0.0136519477249004,0,0,0,0,0,0,0,0,0.151560459619211,0,0,0,0.148319721680788,-0.0362181252618525,0,0.204871133605554,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.271892117474372,0,0,-0.129442937008584,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237691765760443,0,0,0,0.0621477521022685,0,0,0,0,0,0,0.0877845142112178,0,0,0,0,0,0,0,0,0,0,0,0,0.0229154277584858,0.00205298019259524,0.0421736596714878,0,0,0.0630138451295345,0,0,0,0,0,0,0,0,-0.0385859946416771,-0.0136417485108702,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278529569977428,0,0,-0.0642755350614113,0,0,0,0,0,0.117854588721628,0,0,0,0.029711109646879,0,0.0117413178997256,0.0509409467638643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083743942474544,0,0,0,0.0129939148584992,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689241230130234,0,0,0,0,0.0335333752125626,0,0,0,0,0,0,0,0,0,0,0,0.141543402401895,0,0.122923611917517,0,0.340684793147819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192282342949666,0,0
X600362.SH,0,0,0,0,0,0,0.169738596505195,0,0,0,0,0,0.11594714176206,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.217801957002419,0,0,0,0,0,0,0,0.13413430568162,0,0,0,0,0,0,0,0,-0.0826678469761032,0,0,0,0,-0.00287501119542267,0,0
X000301.SZ,0,0,0,0,0,0,0.0453005604027495,0,0.129349591329809,0,0,0,0,0,0,0.0459899533242277,0,0,0.0173661366977289,0,0,0,0.207769638296005,0.0329077884010301,-0.0708350317587743,0,0,0,0,0,0,0,0,0,0.164127142052577,0,0,-0.0154919085184482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174248728264807,0,0,0,-0.0170867532186177,0,0
