,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X300072.SZ,X600688.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X600362.SH,X000709.SZ,X600188.SH,X600660.SH,X600027.SH,X600886.SH,X002466.SZ,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000959.SZ,X000898.SZ,X600008.SH,X600299.SH,X601158.SH,X600583.SH,X000408.SZ,X000883.SZ,X600219.SH,X600578.SH,X002460.SZ,X000630.SZ,X000792.SZ,X000401.SZ,X000539.SZ,X000983.SZ,X600352.SH,X000027.SZ,X000786.SZ,X002092.SZ,X000723.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,0,0,0.0921310278997837,0,0,0,0,0,0,0,-0.0518150373075387,0,0,0,0,0,0,0,0,0,0,0.0229121463233107,0,0,0,0.110665519514678,0,-0.0816609726716402,0,0,0,0,0,0,0,0.00320161789825053,0,0,0,0,0,0.160761334678702,0,0,0,0.0709184787202325,0.0117291033995328,0,0,0,0,0,0
X600688.SH,0,0.293865010109751,0,0,0,0,0,0,0,0,0,0,0,0,0.0507467953145396,0,0.109056736676222,0,0,0,0,0,0,0,0,0,0,0,0,0.00586930436239077,0,0,0,0,0,0,0,-0.0775902211068564,0,0,0,0,0,0,0,0,0,0.00784423121477197,0,0,0,0.00545133334546326,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0243352309475672,-0.0350401052585925,0,0,0,0,0,0,0,0,-0.058914683965752,0,0,-0.024211227902312,0,0,0,0,0.072498645975959,0,0,0.361934756188589,0,0,0,0,0,-0.0232374007622549,0,0.0465156366944335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937435160692242,-0.024853608119211,0,0.00426396405388303,0.00410245475593412,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277844896451516,0,0.0579715731633002,0.0166684009318192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495947603602942,0,0,0,0,0,0.0459518757746961,0,0,0,0,0,0,0,0.00517104282553059,0.00329463157907223,0,0,0,0,0,0
X600309.SH,0,0,0,-0.203454898689038,0,0.0710983626301072,0,0,0,-0.141408688439429,0,0,-0.269235728133793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182524520483558,0,0.0156101163478959,0.430240229575721,0,0,0,0.295395225677375,0,0,0,0.071268983395922,0,0,0.164887373958658,0,0.073154471129565,0,0,0,0,0.00485428905650968,0.00257841538513275,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0877795262266512,0,0,-0.0378105426151023,0,0,-0.168020878850581,0,0,0,0,0,0,0,0,0,0,0,0,0.288437734330364,0,0,0.323447173868165,0,0,0.091696371440294,0,0,0,0,0,0,0,0,0,0.100403327545972,0,0,0,0,0,0.0168175588443118,0.0310941524640465,0.103903881409301,0,0,0.0652709196517347,-0.00520120042226233,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.154761156598227,0,0,0,0,0,-0.206394344808628,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.116719775026112,0,0,0,0,0,0,0,0,0,0.329222726119261,0,0.0210435621780143,0,0.144894281614506,0,0,0,0,0,0,0,-0.0113422360686632,1.14214952320434e-05,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210212359281767,0,0,0.138787535662204,0,0,0,0,0,0,0,0,0.311351577846676,0.113778301044312,0,0,0,0,0,0,0,0.0438556505070523,0,0,0.11434534497044,0.534464535421647,0.299230365864355,0.0591124271992872,0,0,0,0,0,0,0,0.00378685151350658,-0.00650144930742904,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.00648532880983415,0.0439503168641091,0,0,0,0,0,0,0,0.0095975701463038,0.0718923558728015,0,0,0,0,0,0,0,0,0.0174398342286878,0,0,0,0,0,0,0,0.125874733668562,0,0,0,0,0,0,0,0.32645373454139,0,0,0,0,0,0,0,0.0381939338761261,-0.0147481300127715,0,0,0,0,0,0
X600660.SH,0,0.0161066504337955,0.112901403984706,0,0,0,0,-0.0224772035214554,0,-0.0982774865439086,0,0,0,0,0,0,0.10414334511556,-0.0176086322685087,0,0,0,0,0.202408570890502,0,0,0,0.126583091970993,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680941591890329,-0.0095078425724426,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.051103876609461,0,0,0,0.0516049630449343,0,0,0,0,0,0.0174306803849185,0,2.71050543121376e-20,0,0,0,0,0.00242927421911968,0,0,0,0,0.0270687070799815,0,0.0454218576316461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858487099076699,0,0,-0.00715008730873782,-0.000126776936189201,0,0,0,0,0,0
X600886.SH,0,0,0.0470426107645755,0,-0.250043415902847,0.0311027755219815,0,0,0,0,0,0,0,0,0.10526781234908,0.0485052649160053,-0.00776152181030753,0.142763113004166,0,0,0,0,0,0,0,-0.197621879678726,0,-0.0367700441686369,0,0,0,0,0,0,0,0,0.125208243085427,0,0,-0.0340470363454533,0,0,0,0,0,0,0,0,0,0,0.0272559614571222,-0.0113462438845732,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.333507963716423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671918610333844,0,0,0,0,0,0,0,0.406785856954043,0,0,0.0259293059828347,0,0,0,0,0,0,0,-0.0135011058298458,0,-0.0011486604174626,0.0240927790175516,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297472984611453,0,0,0,0,0,0,0,0,0,0.0522950494604159,0,0,0,0.00506765983589942,0,0,0,0,0,0.0259986661916012,0,0,0,0,0,0.177294020550651,0,0,0,0,0.0196840708753658,0,0,-0.00292679533285014,-2.71050543121376e-20,0,0,0,0,0,0
X600111.SH,0,0,0,0.0190744827132855,0,0,0,0,0,0.0311644461437193,0,0,0,0,0,-0.0947452568224115,5.42101086242752e-20,0,0,0,0,0,0.0110002715395658,0,0,0,0.0496757413449059,0,0,0.0318842748697075,0,0,0,0,0,0,0,0,0,0,0,0,0.172859346107372,0,0,0,0.0967706629814552,0,0,0,0.0107211947170485,0.00232065191806583,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.164265861837791,0,0,0,0,0.777421821034831,0,0.035825503129965,-0.0243639062605743,0,0.0812378153027333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10998036613648,0,0,0.0142071321642529,0,0,0,0,0,0,0,0.0158841320230944,0.000771733515900383,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.11981636898332,0,0,0,0,0,0,0.143988607739779,0,0,0,0,0,0,0,0,0,0,0,0.193215213163885,0,0,0,0,0,0,0,0.019273699208963,0,0,0,0,0,0,0.156228642475135,0,0,0.0959806129252543,0,0,0.0366749565515729,0.0180567723878558,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100553772837762,0,0,0,0,0,0,0,0,0.180697617830688,0,0,-0.424176469190324,0,0,0,0,0,0,0,0.148570726492368,0,0,0,0,0,0,0,0.339774616111918,0,0,0,0,0.0533059148413773,0.00928851315189829,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.192326807242256,0,0,0,0,0,0,0,0,0,0,0,0.305845868501288,0,0,0,0,0,0,0,0,-0.0136737970384253,0,0.0401216114262256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223532416572965,0,0,-0.000976175610966558,-0.0136206779226556,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.101293936672871,0,0.0472243620440126,0,0,0,0,0,0,0.0257622955188675,0,0,0,0,0,0.00867860706011915,0,0,0,0.101302893585104,0,0,0,0,0,0.0501236918105265,0,0,0,0,0,0,0,0.0225917249935133,0,0,0,0,0.0930819156487472,0,0,0,0,0,-0.00244859193381121,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.00120423002511389,0,0,0,0,0,0.022198370515456,0,0,0,0,0.0252584997096356,0,-0.0222914227198733,0,0,0,0,0.0631556296815387,0,0,0.243990257915153,0,0,0,0.0206644511112187,0,0,0.0531306225600269,0,0,0.171414079430546,0,0,0,0,0,0,0,0,0,0,0,0.000955980077365554,0,0,0.00452040623352796,0.00810782462703142,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,-0.00220593721526735,0,0,0,0,0,0,0,0.0203724331081112,0,0,0,0,0,0,0,0.0467126143027779,0,0,0,0,0.117949845461593,0,0,0,0,0,0.000205746771824529,0,0,0,0,0,0,0,0.127683084980619,0,0,0,0.0156429350923996,0,0,0.182708857086709,0,0.00450812831122057,-0.00407885995467702,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0255596698244079,0.151641665098004,0,0,0,0,0,0.0902972664809416,-0.0419154573905577,0.00866550425446895,1.0842021724855e-19,0,0,0,0,0.0188941872431938,0,0,0,0,0.0147915394850043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137892320459313,0,0,0,0,-0.0141495665739331,0.00330809419559056,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.10334544966422,0,0,-0.00526999915282459,0,0.0120600272613973,0,0,0,0,0,0,0,0,0,0,0,0,0.0541298746324907,0,0,0,0,0,0,0,0,0,0.0169807400736833,0,0,0,0,0,0,0,0,0,0.0268679497687574,0.0123089293449978,0,0,0,0,0,0
X000883.SZ,0,0,0,-1.373520738792e-05,0,0,0,0,-3.46944695195361e-18,0,0.0819781138688271,0,0,0,0,0,0,0,0.123862012137037,0,0,0,0,0,0,0,0,0.0540753305209536,0,0,0,0,0,0,0,0,0.0809704869444683,0,0,0,0,0,0,0,0.118329486443987,0,0,0,0,0,0.00560562629700014,-0.000620282704798874,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0856801532193784,0.180885347652478,0,0,0,0,0,0,0.213703119787204,0,0,0,0,0,0,0,0,0,0,0.0501905874302127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00847806114069717,0.000138342335749025,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.13829106480565,0,0,0,0,0,0,0.104883641364895,0,0,0.14379836552431,0,0,0,0,-0.0501874559079332,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.304739517364734,0,0,0,0,0,0.047694936423002,0,0,0,0,0.0246831008763329,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819634137890146,0,0,0,0,0,0,0.67323611889718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149865566861605,0,0.0283430786114594,0,0,0,0,0,0,0,0,0.0417010136183439,-0.00355738455496697,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0314632465051414,0,0,0,0,0,0,0,0,0.439487434093518,0.045467267991042,0,0,0,0,0,0,0,0,0.0980173610053002,0.0324855015246074,0,0,0,0,0,0,0,0,0,0.0288031012318096,0,0,0,0,0.146152929209588,0,0,-0.0295368754448453,0.0583777460930731,0,0,0,0.00599692046258231,0.00372380632154942,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.115480029848565,0,0,0,0,0,0,0.0711377075769095,0,0,0.0822811091920304,0,0,0,0,0,0,0,0.0602020734256779,0,0.263585329913232,0,0,0,0,0,0,0,0,0,0.114156503645139,0,0,0.0164805251331299,0,0.194305153182711,0,0.0283411448344824,0,0,0,0,0,0.0439572577881383,0.0133038517154451,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0.0225549554167492,0,0,0.523935674265298,0,-0.0797236096249163,0,0,0,0,0.164476459056176,0,0,0.697456315643031,0,0.113765794725103,0,0,-0.0213874234502993,0,0,0,0.142170099016168,0.0118235551281909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156386610002575,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302652327213863,0.261897664488176,0,0,0,0,0,0,0,0.0789928539615453,0,0,0,0,0,0,0,0,0,0,0.0347288875239335,0,0,0,0,0,0,0,0,0,0,0,0,0.017736795710574,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0778065734303322,0,0,0,0,0,0,0,0,0.086076352525458,0,0.285628532360198,0,0,0,0,0,0.130862399381188,0,0.0807317115442162,0,0,-0.0474529464003237,0,0,0,0,0,0,0,0,0.231778364592123,0,-8.67361737988404e-19,0,0,0,0,0,0.0368438098225025,0.0223013971814507,0,0,-0.0129780024568857,0.00337646635471166,0,0,0,0,0,0
X600352.SH,0,0,0,-0.122859809060061,0,0,0,0.0299612165882656,0,0,0.00788860906998529,0,0,0,0.135741837634102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238724412243123,0.204054362409182,0,0,0,0,0,0,-0.0244110796107575,0,0,0,0,0,-0.00795820244674324,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.0154925139480051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129472805097107,0,0.0937869377182628,-0.00964929417310291,0,0,0,0,0.246246043672128,0,-0.206344741236156,0.0121603266648033,0,0,0,0.1274670993574,0,0,0,-0.0215978171684229,0,0,0,0,0,0.0125107803770912,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013684290933113,0,0,0,0,0,0.141933119083162,0,0,0,0,0.304265123738355,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123611718540944,0,0,0,0,0,0,0,0,0.0161565116215282,0,0,0,0,0,0,0
X002092.SZ,0,0,0,-0.0792252518421404,0,0,0,0,0,0,0,0,0,0,0,0,0.0659477687920824,0,0,0,0,0,0.100180072306895,0,0.17456844476536,0.0130259913126309,0,0,0,0,0,0,0,0,0,0.153196468288061,0,0,0,0,0.0465476487411584,0,0.017856510561371,0,0,0.108714165664513,0,0.0159974439087613,0,0,0.0372380447073134,0.00485508921955796,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.00301278843004605,0,0,0,-0.217377080681229,0,0.259745088454929,0,0,0,0,0,0,0,0,0.207859062197408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558633720411181,0,0,0,0,-0.034225103098244,0.0663741572304693,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.0144578899407224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114659623917591,-0.00201009136644297,0,0.122572913176344,0,0,0,0,0,0,0,0,0,0,0,0,0.130020068107367,0,0,0,0.060053735318926,0.0389995915911704,0,0,-0.00627481404445669,0.0142360864524456,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298207303407118,0.00163335357682582,0,0,0,0,0,0,0,0,0,0.0304098179280968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224293452529972,0.00157594337862629,0,0,0,0,0,0
Slope,0,0,0,0,0.757346985548856,0,0,0,0,0,0.553160588037127,0,0,0,0,-0.435363535766903,-0.17704808305468,-0.304872716373022,0,0,0,0,0,0,0,0.704984809693162,0,0,0,0,0,0,0,0.885564361210312,0,0,0,-0.883059045087872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716772024537984,0,0,0,10.5835827624693,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.477386261628457,0,0.307809116291223,0,0.116569763510103,0,0,0,0,0,0,0,0,-0.570810316514798,0.110995999174407,0,-0.811961060885495,0,0,0,0,0,0,0,0,0,0,0,0.934388726852235,0,0,0,0,0.273975372879598,0,0,0,0,1.09500859429743,0,0,0,0,0,-22.6725706854729,0
RealEstate_excess,0,0,0,0,0,0,-0.0939657468251502,0.0269889555823522,0,0,-0.0398903144122472,0,0,0,0,0,0,0,0,0,0,0,-0.0126042090725945,0,-0.127930831290158,0,0,0,0,0.0767395548476718,0,0,0,0,0,0,0,-0.0556427119351501,0,0,0,0,0,0,0,0,-0.0280520843328485,0,0,0,0,0.0135156591103668,0,0,0,0,0,0
MKreturn,0,-0.0287544747169984,-0.045554012833871,0,0,0,0,-0.0161599063894765,0,0,0,0,0,0,0,0,0,0.0397946849546663,0,0,0,0,-0.052978699291606,0,0,0,0,-0.0640147434853994,0,0.0371632472390932,0,-0.0961613465881393,0,0,0,0,0.00816118543019854,-0.00936069041468897,0,0,0,0,0,0,0,0,0,-0.0415611137639179,0,0,0.00345756953373046,0.00153099470063061,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378035535609694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321159642286756,-0.000987440913646584,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0122327318717677,0,0,0,0,0.0281831669730733,0,0.0312876692444696,0,0,0,0,0,0,0,0,0,0.0114075611797589,0,0,0,0,0.0140633864096154,0,0,0,0,4.33680868994202e-19,0,0.0239739962612843,0,0.0238035413823381,0,0,0,0,0,0,0,0,0.0582703133714121,-0.00273918603434621,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0174490967440664,0,0,0,0,0.0423252114359819,0,0,0,0,0,0,0,0,0,0,0,0.0216836651735618,0,0,0,0,0.0201328741878984,0,0,0,-0.00146458508927787,-5.42101086242752e-20,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0447945037917981,-0.0106697408688779,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189556678854002,0.00179993202449042,0,0,0,0,0,0
