,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X000983.SZ,X601991.SH,X002460.SZ,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000786.SZ,X002466.SZ,X000877.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600985.SH,X600219.SH,X600176.SH,X601168.SH,X000883.SZ,X000408.SZ,X600348.SH,X600096.SH,X000027.SZ,X002353.SZ,X000932.SZ,X002271.SZ,X600282.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0936551172829324,0.559961921359954,0,0.00179484379620711,0,0,0.0856566971560141,0,0.137297663846025,0,0,0,0,-0.10357516844808,0.042456495045006,0,0,0,0,0,0,0,0,0,0,-0.0748196179570615,0,0,0.0428111596020686,0,0,0,0,0,0.0308839514908583,0,0,-0.0728561376878398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.291971613331209,0,0,0,0,0,0,0,0,0,0,-0.0021343598996864,0,0,0.0495513305902684,0,0,0,0,0,0,0,0,0.172348988265834,0,0,-0.0632897055683666,0.159998494457157,0,0,0,0,0,0,0,0,0.0389725582930706,0,0,-0.0995337813151129,0,0,-3.46944695195361e-18,0,0,0.0111833105000013,-0.0676565400275593,-0.0329391692560298,0,0,0,0.0280127483103933,0,0,0,0,0.0274677741431402,0,0
X600028.SH,0.461532473036292,0.051743151522062,0,0,0,0,0.114735127155125,0,0,0,0,0,0,0,0,0,0,0,0.0145597115029589,0,0,0,0,0,0,-0.152697567019336,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0249999528679874,0,0,0,0,0,0.0477015369171122,0,0.00566956969915298,0,0,0,0,0,0,0,0,-0.00052342583787237,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540984480551318,0,0,0,0,0.107335907632926,0,0,0,0,0,0.0567504509221306,0,0,0,0.0436138202270869,0,0,0,0,0,0,0,0,0,0,0.0107756832336425,0,0,0,0,0,0.0844726098893885,0.0583068144179573,0,0,-0.0883935278269343,0.0186007348895283,0,0,0,0.0109730749428015,0,0
X600188.SH,0.0742817377763727,0,0,0,0,0.133495571014021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176719971941588,0,0,0,0.212451578124687,0,0.0289305198995773,-0.174314290988275,0,0,0,0,0.0152351894807551,0.123614013261058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.0261877647648711,0,0,0,0.0450858055437479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793149047682407,0.0498612188435553,0,0,0,0,0,0,0,0.1760315761914,0,0.0285003469046158,0,0,0,0,0,-2.71050543121376e-20,0.338333226769305,0,0,0,0,0,0.000868302788140951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0.0353177930987746,0,0,0,0,0.0743127976003131,0,0,0,0,0,0,0,0,0,0.00194066485470946,0,0,0.088888591998322,0,0,0,0,0,0,0,0,0,0,0,0.032666548981001,0,0,0,0,0,0,0,0.0545606906609639,0.0291590077787691,0,0,0,0,0,0,0.441358024669481,0,0.0899029179631404,0,0,0,0,0,0,0,0,0,0
X600011.SH,0.0922917449653926,0,0,0,0,0,0,0,0,0,0,0,0,0.192986079657197,0,0,0,0.32452760472975,0,0,0,0,0,0,0.243083596067882,0,0,-0.0337483892291644,0,0.0853042315921116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348213817813772,0,0,0,-0.075228707658845,0,0
X600886.SH,0,0,0,0,0,0,0,0.0737122388501892,0,0,0,0,0,0.150018908895795,0,0,0,0,0.00607322438684346,-0.130516006032595,0,0,0,0,0.0699714631238362,-0.0585273064923862,0,0,0,0,-0.0110175433274666,0,0,0,0,-0.0624277328591107,0,0,0,0,0,0,0.0509390461438067,0,0,0,0,0,0,0,-0.10261139073763,0,0,0,0,0,0,0,0
X601600.SH,0.0445281994473208,0,0,0,0,0,0,0.104209716014186,0,0,0,0,0,0,0,0,0,0,0.0196928704178083,0.0807432906745585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205164118957405,0.0761287867374977,0.268964437507814,6.93889390390723e-18,0,0,0.272808844517392,0,0,0,0,0,0,0,0,0.177593134754236,0,0,0.0256878947362886,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.141245771401189,0,0,0,0,0.120882873066937,0,0,0,0,0,0,0,0,0,0,0.0236905271798639,0,-0.0100639214686276,0,0,0,0,0,0,0,0,0,0.0644242844052903,0.137990881401332,0,0,-0.0897339634307074,0,0.0405596117195592,0,0,0,0,0,0,-0.0795184713207445,-0.0119917500443361,-0.00957183137699942,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730845221735703,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010899476533813,0,0,0,0,0.187885899924094,0,0,-0.00427657077259376,0,0,0,0,0,0,0,0,-0.0821176237535631,0,0,0,-0.0390767996298588,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0387198961584886,0,0,0,0,0,0,0,0,0.14721532084243,0,0,0,-0.0644662143807578,0,0,0.266690454560198,0,0,0,0,0,-0.0150638205582727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731180858986499,-0.0902814645392078,0,0,0,0.018215530465014,0.0144531450706638,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.339989739248375,0,0,0,0,0,0,0,0,0,0.352296697180341,0,0,0,0,0,0,0,0,0,-0.0172872072398899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379562626497817,0,0,-0.0130632596892757,0,0,0,-0.000583197670992305,0,0
