,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600688.SH,X300072.SZ,X600362.SH,X600795.SH,X601992.SH,X002466.SZ,X601991.SH,X600547.SH,X002460.SZ,X600886.SH,X600111.SH,X600516.SH,X600176.SH,X000898.SZ,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X600027.SH,X000553.SZ,X000408.SZ,X000792.SZ,X002271.SZ,X600489.SH,X601699.SH,X600219.SH,X600339.SH,X601158.SH,X600808.SH,X000959.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X000723.SZ,X002470.SZ,X002092.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.423523386386225,-1.73472347597681e-18,0.0629590414547584,0,0,0,0,0,0,0,0,0.0154007694779593,0.0641596262281265,0,0,0.002200662585543,0,0,0,0,0,-0.00594016253490236,0,0,0,0,0,0,0,0,-0.0326253960902711,0,0.0777537820314132,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00175507198931274,0.00142494606297433,0,0,0,0,0,0
X600028.SH,0.451606551327347,0,0.037175528523441,0,0,0,0,0,0,0,-0.0623157426457984,0.0128800160719913,0,0,0,0,0,0,0,0,0,0,0,-0.0906223785433414,0,0,0,-0.0142106820902502,0,0,0,0.0158459897662482,0.0196226857335074,0,0,0,0,0,0,-0.0256545983652598,0,0,0,0,0,0,0,0,0,-0.0158605671318994,0.0255216879686436,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.163268606517808,0,0,0,0,0,0.19586405607469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458072407985158,0.0414239718364495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195169474523234,0.205757829569572,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121276022997527,0.06911888592189,0.300914511205621,0,0,0.00209954006143756,0,0,0,0,0,0,0,0,0,0,0,0.11513824472723,0,0,0,0,0,0,0,0,0,0.0281444002132271,0.00339684703817853,0.0259728370595996,0,0,0,0,0
X600585.SH,0,0,0.374812752910823,0,0,0,0,0,0,0,0,0,-0.0229254755238093,0,0,0,0.265560675794483,0,0,0,0,0,0.00288270219263342,0.0359258936487949,0,0,0,0.0277157109582722,0,0,0,-0.16356760697062,-0.13001566284205,0,0,0,0,0,0,0.115151494161278,0,0,0,0,0,0,0,0,0,0,0.0059106090137574,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0704799278815579,0,0,0.0854567358639088,0,0,0,0,0,0,0,0.0637807246385998,0.069662521305555,0,0,0,0,0,0,0,0.104935294471096,0,0.0218844156585912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912745880500225,0,0,-0.00168541662269663,0.00860217735393644,0,0,0,0,0,0
X600309.SH,0,0,0.0610726936423581,0,0,0,0,0,0,0,0,0,0,-0.0729693756341238,0,0,0,0.247490157690763,0,-0.16039148095247,0,0,0,0.298059472896061,0,0,0,-0.0139256366517777,0,0,-0.0750247436882297,0,-0.0822022430415647,-0.0801756398252038,0,0,0,0,0,0,0,0,0,0,0,0,0.48065527541524,0,0,-0.0187562919847577,-0.0178739050907672,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0654299832002088,-0.0573432555806081,0,0,0,0,0,0.0738923702393726,0,0,0,0,0.170656371069366,0,0,0,0,0,-0.00146686270620668,-0.0637055786893758,-0.0691134665445846,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181907055086666,0,0,0,0,0,0,0.072701476117869,0,0,0.0234350380080306,0,-0.0170992312933939,0.0232268457665065,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.0168124938698412,0,0,0,0,0,0.195719628399677,0,0,0,0,0,0,0,0,0,0,0,0.0277646938812601,-0.0247484402191256,0,0,0,0,0,0,0.0525404339253527,0,0.023552939158025,0,0,0.0583853633131014,0,0,0,0,0,0,0.0963961299893088,0,0,0,0,0.0535682838481871,0,0.00240377206384303,0,0,0,0,0,0,0
X600660.SH,0,0,0.015654523120691,0,0,0,0.0100008141145169,-0.101961897105863,0,0,0,0,0.196822390234017,-0.0482948246095873,0,0,0,0,0,-0.0408596005080008,0,0,0.0531215826630309,0.122421298138851,0,0,0,0.0482972538085394,0,0,0,0.0255396492094007,0,0.107269734178665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015840228790515,0.00787028797631825,0,0,0,0,0,0
