,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600176.SH,X601898.SH,X600801.SH,X600010.SH,X600362.SH,X601600.SH,X600489.SH,X600352.SH,X600188.SH,X601991.SH,X600426.SH,X600111.SH,X600795.SH,X002080.SZ,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X000301.SZ,X000932.SZ,X002466.SZ,X600803.SH,X600529.SH,X600315.SH,X002353.SZ,X300037.SZ,X002075.SZ,X600219.SH,X600486.SH,X000027.SZ,X000883.SZ,X000723.SZ,X002409.SZ,X601158.SH,X600612.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.000864140640993238,0,0,0.0895419934830756,0,0,0,0,0.0476128375943536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00961827514484083,0,0.0159666199897014,0,0,0.0355421318697301,0,0,0,0,0,0,0,0,0,-0.0338601850143706,0.00689561912549679,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0280306030528583,0.0126238103285144,0.00653080878065053,0,0,0.0221092406853106,0,0,0,0,0,0,0,0.0437086139717038,0,0,-0.00329837106754801,0,0,0,0,0,0,0,0,0.0332083326207397,0,0,0,0.0248761026580392,0,0,0,0,0.00836457664230898,0,0,0,0,0,0,0,-0.0318953214148017,0.020530402861061,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597796781841225,0,0,0,0,0,0,0.0919346745430356,0.291601691160748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271989298013074,0.00446047102141743,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0449723107908658,0,0,0,0,0,0,0,0,0,0.0414121124756884,0,0,0,0,0,0,0,0,0.0822597812471186,0,0.0348288033608857,0,0.0233619788034887,0,0,0,0,0,0,0.0344940412635937,0,0,0.0245769916789186,0,0,0.0130592920071489,0,0,0,0,0,0,0,0.114162330042232,0,0,-0.0536643549514497,-0.00676581708315509,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0350817789024842,0,0,0.120482855514141,-0.0905841269659138,0,0,-0.170299962728179,0,0,0.286016849933996,0,0,0,0.0885841032704152,0,0,0,0,0,0,0,0,0,0.162983495610352,0,-0.14822461641955,0.251716539529756,0,0.19467448118995,0.00684281757185643,0,0,0,0,0,0,0,0,0,0,0,-0.0164301252319894,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0398043211968803,0,0,0,0.0634994692099133,0,0,0,0,0,0,0,0,0.456100447760224,0,0,0,0.043114878024863,0,0,0.0525873983633811,0,0,0,0,0,0,0,0,0,0.0108183887860383,0,0,0,0,0,0,0,0,0,0,0.281605508199613,0,0,1.73472347597681e-18,-0.0205023049538936,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0330753814168962,0.0416868117761945,0,0,0,0,0,0,0,0,0,0,0.124821427745753,0.00713082988573073,0,0,0,0,0,0.0711702850598259,0,0,0,0.0851161105738021,0,0,0,0,0,0,0,0,0,0,0,0.0227417067055317,0.00297397520674971,0,0,0.127455102412933,0,-0.0217725661156566,0.00616820603746468,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274385610517522,0,0,0,0.0405665146170621,0,0,0,0,0,0,0,0,0,0,0.15002312708703,0.110443795500243,0,0,0.319205380828205,-0.0426893598954703,0,0,0,0,0,0,0,0.0964074622502363,0,0,0,-0.0507496325876018,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0776855125302873,0.057010508780749,0,0,0,0.142123534433275,0,0,0,0,0,0,0,0,0,0,0.0561375945660706,0,0,0,-0.0635513526861324,0.25562229568601,0,0,0,0,0,0.0395835438467014,0,0.101216624482231,0,0,0,0.132158855883192,0,0,0,0,0,0,0,0.0954621911550941,0,0,0,0,0,-0.0364700403463899,0.0380793295092792,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.202347981128148,0,0.161002572388768,0,0,0,0,0.145774909927899,0,0,0,0,0,0,0,0,0,0,0.550138769783078,0.147184483450332,0,0,0,0.125471682366742,0,0,0,-0.0700851785890747,0,0,0,0,0,0,0.0465498499224755,0,0,0,0,0,0.0476063853485722,0.0132066990919024,0,0,0,0,0,0
