,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X000792.SZ,X600660.SH,X000877.SZ,X600010.SH,X600188.SH,X002271.SZ,X000301.SZ,X000708.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002326.SZ,X600803.SH,X002080.SZ,X000408.SZ,X300037.SZ,X600219.SH,X600399.SH,X000786.SZ,X601991.SH,X000723.SZ,X600688.SH,X600141.SH,X600795.SH,X600096.SH,X000825.SZ,X300073.SZ,X600352.SH,X600489.SH,X002353.SZ,X002409.SZ,X002407.SZ,X600157.SH,X600516.SH,X600486.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.130327312526316,0,0,0,0,-0.0370287890744764,0,0,0,0,0,0,0,0,0,0,0,-0.0205172181805413,0,0,0,-0.00569922139061307,0.461522829810899,0,0,0,-0.0482698611507164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755703717870015,0,0,0,0,0.0766683044431019,0,0.13603334663516,0,0,0,0.0877975435246631,0.17371344233016,0,0.163403462506024,0,0,0,0,0,-0.0242477155958762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0185169657271956,0,0,0,0,0.0262931906775303,-1.73472347597681e-18,0,0,0,0,0.00889611917813626,0.0773943951671982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901017013380742,0,0,0,0.0151528641325683,0.0815025900844656,0,0,0,0,0,0,0,0.100061521283683,0,0,0,0,0.0377115674186745,0,0,0,0.0803112342771382,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809891667359475,0,0,0,0,0,-0.0824776898285445,0,0,0,0,0,0,0,0,0,0,-0.0314352846942763,0.232321183609348,0,0.654540694017546,-0.0550300394566513,0,0.0929411206607763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292139584364883,0,0,0,0,-0.096032712115802,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146744821233569,0,0,0,0,0,0,0,-0.00680034130147736,0,0,0,0,0,0.0537295676142171,0,0,0,0,0,0,0,0.0400803741501075,0,0,0,0,0,0,0,0,-0.0100147419110714,0,0,0,0,-0.0234575276794903,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0592324786063819,0,0,0.128038784801338,0.0582638468513643,0.149386264885047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425653176630236,0,0,0,0.0365119066054264,0.225902809519222,0,0,0,0,0,0,0,0,0,0,0,0.00734122090558706,0,0,0,0,-0.025433709030082,0,0
X601898.SH,0,0,0.695056429935944,0,0,0,0,0,0,0,0,0,0,0.0737586104718004,0,0,0,0,0,0.167534877210325,0,0,0,0,0,-0.051350932544096,0,0,0,0,0,0,0,0,0,0.0517645363198715,0,0,0,0.0281191749066168,0,0,0,0,0,0,0,0,0,0,0,-0.0474147168684346,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.129785836115584,0,0,0,0,0,0,0,0,0,0,0.0672292677804086,0,-0.0834188778120346,0,0.0604256225055778,0,0,0,0,0,0,0,0,0,0,0.180729584567146,0,0.0668775122752519,0,0,0,0,0,0,0,0,0,0.02439030868462,0,0,0,0.247486325801057,0,0,0,0,-0.00420048117623399,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0467526170516663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158508499522074,0,0,0,0.147144558776319,0,0,0,0,0,0,0,0,0.00711526389973954,0.00213938296926268,0.0236697796499246,0,0,0,0,0,0,0,0,0.00772603319330417,0,0,0,0.0202992328019699,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229554288978258,0,0,0.135028750277895,0,0,0,0,0,0.0921002233571755,0,0.0785980257810511,0,0,0,0.397305389731463,0,0,0,0,0,0,0,-0.134440501872558,0,0.146043021605069,0,0,0,0,-0.0272273437004587,0,0,0,0,0,0
X600426.SH,0,0,0.000877864796235233,0,0,0,0.0281677445069,0.0552821335219982,0,0,0,0,0,0,0,0.108348076703735,0,-0.0822996782950919,0,0.129498843806722,0.123516468115344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342070195449968,0,0,0,0,0,0,0,0,0.158958652610597,0,0,0,0.102648409803349,0,0.00154546590346998,0,0.00600013839376183,0,0,0,0,0,0,0
X002326.SZ,0,0,-0.0994450767652784,0,0,0,0.169899113089376,0,0.0666030806249921,0,0,0,0.101657627888014,0,0,0.581204956282266,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910720355287195,0,0,0,0,0,-0.155843943354438,0,0,0,0,0.152345425799775,0,0,0,0,0.318999859588141,0,0,0,-0.106981167598754,0,0,0.0946636903086167,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158143519481289,0,0.122857384665448,0,0,0,0,0,0,0,0,0,0,0,0.266837377902257,0,0,0,0,0,0,0,0.0211687086871458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785152052387576,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210642711032394,0,0.143403750082255,0,0.0848308702815933,0,0,0.139965267988296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332362898976353,0.122517234570493,0.0966003082451459,0,0,0,0,0,0,0.00737996118771328,0,0,0,0,0,0.0508607582416738,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0306686915357815,0,0,0,0.405726327830601,0.150092582748525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876620596856908,0,0,0,0,0,0,0,0,0.0389134056660358,0.066832728982289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.065461602403735,0,0,0,0.00936988184307279,0,0
X300037.SZ,0,0,0,0,0.110162098866934,0,0,0,0,0,0,-0.0499698388179237,0,0,0,0,0,0,0,-0.024477645872199,0,0,0,0.0860582263550111,0,0,0,0,0,0,0,0,0,0.207606913195557,-0.118421631263954,0,0.0240621697991503,0,0.0823023057434721,0,0.113400770909205,0,0,-0.067935512678298,0,0,0,0,0,0,0,0,-0.0649844584736907,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0121570681240922,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.117327054731355,0,0.433533304139338,0,0,0.0242990683700804,0,0,0,0,0,0,0,0,0,0,0,0.0546790871359962,0,0,0.0670242315946826,0,0.12255176641982,0,0,0,0,0,0,0,0,0,0.0251997154846442,0,0,0,0,0.107783815264722,0,0
X600399.SH,0,0,0,-0.00114403957700935,0.242419925619234,0,0.140940430791685,0,0,0,0,0,0,0.0475110214752843,0,0,0,0.0169008730788727,-0.256111360573274,0,0,0,0,0,0,0.00306913700333232,0,0,0,0.10002319065196,-0.105122163000464,0,0,0,0,0,0,0,0,0,0,-0.117575319003652,0,0,0,0,0,0,0,0,0,0,-0.058791306705889,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.211875507678947,-0.0888364390457955,0,0,0,0,2.17632418153361e-05,-0.103220847237741,0,0.300274221924792,0,0,0,0,0,0.117817978574986,0.11510532527167,0.0697256609523969,0,0,0,0,0,0,0,0.0997276343900276,0,0,0,0,0,-0.0980293855614205,0,0,0.0252045892886882,0,0,0,0,0,0,0,-0.0953375039586508,0,0,0,0,0.000572634208163509,0,0,0,-0.106508041482656,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024722117585438,0,0.168970866009391,0,0,0,0,0,0.0501717664641729,0,0,0,0,0,0.092764941010266,0,0,0,0,0,0,0,0.298987195399149,0,0,0,0,0,0,0,0,0.0103227135762363,0,0,0.0824835425864255,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.138679995364757,0,0,0.104530087586807,0,-0.113956618851864,0,0,0.102781023220574,0,0.118785445799083,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349513517555293,0,0,0,0,0,0,0,0,0.059867901664082,0,0,0,0.008234311018604,0,0,0,0,0.138513863399326,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0957948211520546,0,0,0.116251789979359,0.0202830691859487,0,0.00123905181548768,0,0,0,0,0.0961024916657524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919581372814725,0,0.0510165714010665,0,0,0,0,0,0,0.0160654258163042,0,0,0,0,0,0,0,-0.0260208734350778,0,0,0,0,-0.170372547339708,0,0
X600141.SH,0,0,0,0,0.121643346997737,0,0.0350411916272091,0,0.104492140683353,0,0,0,0,0,0,0.185004141716753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108327143089235,0,0,0,0,0,0,0,0,0.396678392948693,0,0.110008343543465,0,0,0,0,0,0,0.0479094686763385,0,0,0,0.045610940211469,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.184174475159743,0,0,0,-0.0353179700774671,0,0.159646351336386,0,0,0,0,0,0,0,0.0955474459550514,-0.0746098390648414,0.10282937464555,0,0,0,0,0,0.514612621965106,0,0.0730340391621765,0,0,0,0,0,0.0579833578991065,0,0,0.0578248439928446,0,0,0,0,0,0,-0.00306518294113813,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257303923626307,0,0.0879133497560678,0,0,0,0,0,0,0,0,0.170825437105412,-0.00782748178455532,0,0,0,0,0,0,0,0,0,0,0.560080534384665,0,0,0,0,0,0,0,0,0,0,0.0452763824112848,0,0,0,0,0.0184855810650832,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21416771041965,0,0,0,0,0,0.0983063334293148,0,0.0528574144386299,0,0,0.375043506389604,0,0,0,0,0.151344384206331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163103912344233,0,0,0,0,0,0
X300073.SZ,0,0,-0.114515157638927,0,0.348707349923967,0,0,0,0.021924298256953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537429575416161,0,0,0,0,0.226584923104758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198311132509608,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.19379153568437,0,0,0,0,0,0,0,0,0,-0.0461160652923998,0,0,0,0,0.0371366666319078,0,0.00835776920364815,0,0.182085259188555,0,0,0,0.0729056669080601,0,0,0,0,0,0,0,0,0.0534429246629845,0,0,0,0,0,0,0.0277714715443332,0,0.0957339976664068,0.035687348455494,0,0,0,-0.0237226680031146,0,0,0,0,0,0,0
X600489.SH,0,0,0.0861676152636489,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0420203152635668,0,0,0,0.0694364233817362,0,0,0,0,0,0,0.0125746040124408,0,0.133804052091056,0,-0.0122871635719726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017771901574349,0,0,0,-0.0138400061015039,0,0
X002353.SZ,0,0,0.0939490457476661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189878304459684,0,0,0,0,0,0,0,0,0,-0.022796441549471,0,0,0,0,0,0,0,0.025860090986972,0.150270601034605,0.179078206678498,0,0,0.118149218232837,-0.0528563102101143,0,0,0,0,0,0,0,0,0.144071185049137,0,0,0,0,0,0,0.0144498967831026,0,0
X002409.SZ,0,0,0,0,0,0,-0.0809225289494681,0,0,-0.00494052827539946,0,0.131561541807903,0,0,0,0,0,0,0,0,0,0,0.0832481881228116,0,-0.113473561322788,0,0,0,0,-0.00571109656739853,0,0,0,0,-0.0428691774341085,0,0,0.0805175391384075,0,0.0919783052449878,0,0.0934955090322529,0,-0.00712402502049842,0,0,0,0,0,0,0,0.0123168982247351,0.0451097236757456,0,0,0,0.13436924641489,0,0
X002407.SZ,0,0,0,0,0.19059940271819,0,0.162952127526398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215525309609622,0.172051735535242,0,0,0,0,0,0,0,0,0,0.160120220307257,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424480254204611,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0970051773603123,0,0,0,0,0,0,0,0,0.117199758842698,0,0,0,0,0.0981911361206736,0,0,0.0375218390220757,0,0.0394924880056456,0,0,0,0,0,0,0,0.0634070019132223,0.00577321939998585,0,0.031644289043286,0,0,0,0,0,0,0,0.1227267171649,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0984983869136231,0.0749100609574664,0,0,0,0,0,0,0.26164426134882,0,0,0,0,0,0,0,0,0.060032233826868,0,0,0,-0.0327628290774589,0,0,0,0,0.318009588420698,0,0,0,0.203031600210943,0,0,0.140766339344543,0,0,0,0,0,0,0,0,0,0.0395976174434395,0,0,0,0,0.0387689137696406,0,0
X600486.SH,0,0,0,0,0,0.0733967095245558,0,0,0,0,0,0,0,0,0,0,0,-0.0532486932527825,0,0,0,0,0,0,0,0,0,0,-0.00822456554706897,0,0,0,0,0,0,0,-0.0142433768483122,-0.146782932136543,0,0,0,-0.0794040935169561,0,0,0,0,0,0,0,0,0,0.0182036795000399,0,0,0,0,0.058297642348373,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274250243064457,0,0.0648793105551079,0,0,0,0,0,0,0,0.03820216934549,0.103815674807632,0,0,0,0,0,0,0.0879677594821957,0,0,0,0,0,0,0,0,0,0.0645985921570366,0,0,0.149784817472281,0,0,0,0,-0.00527697104954675,-0.0708323653314188,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374500508967623,-0.0222762574292841,0,0,0,0,0,0,0,0,0,0.012239136198955,0.089091631013482,0,-0.101390726810911,0,0,0,0,0,0,0.0114573947264216,0,0,0,0,0,0,0,0,0.0902974618097915,0,0,0,0,0,0.0156049803156662,-0.0851955357263135,0,0,0,-0.0499978595980937,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999523081483599,0,0,0,0,0,0,0,0,0,0,0,-0.0352329735556375,0.0324222958670316,0,-0.198105559819276,0,0,0,0,0,0,0,0.0601589091970256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05307791352201,0,0,0,-0.163104204573045,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788076877861923,0,0,0,0,-0.0650546258751057,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0301282455491127,0.0377710021520997,0,0.000601892733285082,0,-0.0367569028292975,0,0,0,-0.0440051010581094,0,0,0,0,0,0,0,0,0,0,0,-0.0811355479071146,0,0,0,-0.0346348789927816,0,0,0.0018239630362148,0,0,0.0440167256733416,0,0,0,0,-0.0922877239872317,0,-0.0333079766878401,0,0,0,0,0,0,0,0,0,-0.0405420707590536,0,0
MKreturn,0,0,0,0,-0.0223010264418567,0,0,0,-0.00166192691694191,0,0,0,0,0.00853604409208033,0,0,0,0,0,0.00948530809637204,0,0,0,0,0,0,0,0,-0.0640430397903723,0,0,0,0,0,0,0,0,0,0.0174703269237487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244618959356022,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271457301368896,-0.00172970027744491,0,0,0,0,0,0,0,0,0,0,0.000233761574422864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148666579446598,0,0,0,0,0,0,0,0,0,0,0.00256098847639367,0,0,0,0,0.00206437896413037,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.311744032557865,0,0,0,-0.0691662584871087,-0.0502144799240825,-0.391677402902236,0,-0.143241680822395,0,-0.182193603484036,0,0,0,0,0,0,0,0,0,0,0.0847561104743158,0,0.0227195320663398,0,0,0,0,0,0,0,0,0.159938317294448,0.209030698698667,0,0,0,0.128039319249762,0,0,0,0,0,0,-0.231328130719392,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.000801534727423472,0,0,-0.00318479559648715,0,5.42101086242752e-20,0,0,0,-0.000167606509133543,0,0,0,0,0,0,0,0.00214988080819981,-0.00644426035544722,-6.7762635780344e-21,0,0,-0.000315659659961405,0,0.00568272585040342,0.000930482672157415,0.000399671159755206,0,0,0,0,0,0,-0.000613182157004106,0,-0.00131858968245328,0,0,0,0.00351850145753847,0,0,0,0,0.00416738920879614,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000899074014808359,0,0,-0.00931389237366721,0,0,0,0,0,0,0.00284407838630947,0,0,0,0.00223149545770537,0,0,0,-0.000154845001478529,0,0,0,0,0,0,0,0,0,0,0,-0.00275162157609125,0,0,0,0,0,0,0,0.00457616219446862,0,0,0,0,-0.033337199504176,0,0
