,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X600010.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X600583.SH,X000883.SZ,X000792.SZ,X002353.SZ,X601158.SH,X000898.SZ,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X600315.SH,X000831.SZ,X000825.SZ,X600352.SH,X002470.SZ,X600660.SH,X000027.SZ,X601699.SH,X600808.SH,X600307.SH,X600549.SH,X600490.SH,X000630.SZ,X600578.SH,X000959.SZ,X000983.SZ,X000937.SZ,X600863.SH,X600098.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.124292026089818,0,0.0518750629883625,0,0.0463711376892395,0,0,0,0.050258567410037,0,0,0,0,0,0,0,0,0,0,0,0,0.014058657937505,0,0.0233438983226187,1.73472347597681e-18,0.00886883035042738,0,0,0,0.0484410875722534,0,0,0,0,0,0,0,0.0104206311921504,0,0,0,0,0,0,0,0,0,0,0,-0.000547779540511324,-0.00896190729711636,0,0,0,0,0,0
X600028.SH,0,0,0.0392555425254478,0,0.0424734599792781,0.00317782355789188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1668387739176,0,0,0,0,0,0,0,0,0,0,-0.0359026908976328,0.00208764658335966,0,0,0,0,0,0,0,0,0,0,0,0.0906392475234784,0,0.0568348445996343,0,-0.00728075776257731,-0.0159159005552,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,-2.16840434497101e-19,0.0743438686474206,0,0,0.103728715694569,0,0,0,0,0.150443141867007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288716665743666,0,0,0.0258746761579419,0,0,0,0,0.0309814782358266,0,0,0,0,-0.000621156804816156,-0.00884322194004236,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.159977861461794,0,0,0,0.0755109316275288,0,0,0,0.114546179173951,0.115423454068384,0,-0.0052288687653761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130234015546087,0,0,0,0,0,0,0,0,0,0,0,0,0.0174937874403617,0,0,0,0,0,-0.00194661326345097,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.144581926921654,0,0,0,0,0,0,0.0760898645222141,0.0351115298855312,0,0.206606808499019,0,0,0,0,-0.0350073688507009,0,0,0,0,0,0,0,0,0,0.105402364097042,-0.0244551645810877,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0115112542674006,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.064936525302881,0,0.0827118224142603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117734319053488,0.150762793325505,0,0,0,0,-0.00769902999304708,0,0,0,0,0,0.09721679209136,0,0,0.0525571591853441,0,0,0.0682495112872307,0,0,0,0,0,0,-2.16840434497101e-19,0.00881670842158453,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.381575840314637,0,0,0,0.0101665244157704,0.122739115404291,0,0,0,0.102578658880025,0,0,0,0,0,0,0,0,0.0334909615942623,0,0,0.0840810351195389,0,0,0,0,0,0,0,-0.0286927783369563,0,0,0,0,0,0,0,0,0,0,0,0.0100446780592596,-0.0182749572817151,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0518110757896066,0,0,0,0,0,0.166627892421065,0,0,0,0,0.0425172646520401,0,0,0,0,0,0.110258934219805,0,0,0,0,0,0,0,0,0,0.00601675392087237,0,0.0108819965793255,0,0,0,0.121233309802404,0,0,0,0,0,0,0,0.0218191351296835,-0.0334296855444971,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789251418743086,0,0.0228225283500578,0,0,0,0,0,0.0575689410466201,0,0,0,0.0986101730733705,0.0612082156470619,0,0,0,0,0,0,0,0.194107036529531,0,0,0,0,0.0456994696267106,0,0,0,0.151880053255753,0,-0.0121169151958541,0.0124054580756881,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.401160271749899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10619395857136,0,0,0,0,0,0,0,0,0,0.0339305782623137,0.0496722456777684,0.0183546971272864,0,0.0592012443404556,0,0,0.0844343904556855,0,0,0,0,0,0,0.000276648195970082,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201312410890116,0,0.180377324666389,0,0,0.00434508093367992,0,0,0,0.0459575078526418,0,0,0.102159258385381,0,0,0,0,0,0,0,0.0225827511971906,0.0591926036542511,0,0,0.094021909741744,0,0,0.0255248615181538,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.00307339831195453,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.163388739480554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142260717116359,0.00610597533987003,0,0,0,0,0.158709753188938,0,0,0,0,0,0,0,0,0,0,0,0,0.0538037345390314,0,0,0,0,0.105755423390673,0,-0.00117984435784142,-0.00489312330668067,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570123676533839,0,0.149218713643183,0,0,0,0,0.0693491872330468,0.0279831135929038,0,0,0,0,0,0,0.0338339390601271,0.0301909018972692,0,0.0167767898777556,1.0842021724855e-19,0.0911286658971097,0,0,0,0,0,0,0,0,0,0,0,0.0770260315243711,0,0,0,-0.00628130219963246,0.00922764523061695,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.198883999064741,0,0,0.39019387399988,0,0,0,0,-0.0508811073488028,0,0,0,0.108257145297611,0,0,0,0,0,0,0,0,0,0,0,0.163529281372134,0.0741224830008849,0.140398788723819,0,0,0,0,0,0,0,0.11321025261859,0,0,0,0,0.0074825395829641,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.116934133073779,0,0,0,0.0724567090528858,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115656731646639,0,0,0,0,0,0,0,0,0.489088846740244,0.109855745878414,0,0,0,-0.00305825982457773,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.251358982723106,0,0,0.248393438461304,0,0.0610860965249963,0.0480507427077111,0,0,0.0400546229663997,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00752096519037054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272611442205444,0,0,0,-0.0612885876194659,0,0
X600688.SH,0,0.11069047473424,0,0,0,0,0,0,0,0,0,0,0.13392765598936,0,0,0,0,0,0,0,0.0445980086067106,0,0.133240087581496,0,0,0,0,0,0,0.0317111360620366,0,0.060964790090883,0,0,0.0764160413022193,0.217835172523607,0,0,0,0,0,0,0,0,0,0,0,0,0.0890758213281616,0,0.00526546704669969,-0.0201487518279757,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0389177888983177,0,0,-0.107148732436394,0,0,0,0,0.0427214547064772,0,0.00586541341202391,0,0,0,0.166640964838932,0,0,0,0,0,0,0,0,0,0,0.259603504562359,0,0,0,0,0,0,0,0.0405273249810571,0,0,-0.0225729843128882,0,0,0,0.0116917246704408,-1.0842021724855e-19,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.193778072601015,0,0.00753944806938667,0,0,0,0,0,0,0,-0.00348456526278728,0,0,0,0.0375617058824586,0,0,0,0,0,0.00144249805203986,-0.0197224261237683,0,0,0.040750331282156,0,0.226400649097545,0,0.0860408042648983,0.0866504654104288,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.00655886260674162,-0.00686650590291429,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0293094915080312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124229405856347,0,-3.3881317890172e-21,0,0,-0.0269364129246653,0.0266705198195593,0,0,0,0,0,0.0582661220007213,0.0339427485353357,0,0,0.0274814434674214,0,0,0,0,0.0902499779159059,0,0,0,0,0.0106026996332643,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119358711939455,0.0963224009940068,0,0,0,0,0,0,0,0.121000883482649,0,0,0,0.0697209292394142,0,0,0,0,0,0.273339334669874,0.178763751359171,0,0.209094000481536,0,0,0,0,0,0,0,-0.266502766894609,0,0,0,0,0,0,0.0492475329615933,-0.0970324208828474,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614820153434716,0,0,0.0936764514275384,0,0,0,-0.0276675051631741,0,0.0734108614601429,0,0,0,0,0,0,0.0495680227047034,0,0,0,0,0,0.192891563207281,0,0,0,0,0.219225676179391,0.0197833104982171,0,0,0,0,0.122684212220157,0,0,0,-0.0126612494881552,-0.0387455446573912,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103645389128531,0,0,0,0,0.182319111664463,0,0,0,0.17635056893506,0,0.299945087047328,0,0,0,0,0,0,0,0,0,0,0,0.0755055106281508,0,-0.044524255358061,0,0,0,0,0.0421310758639413,-6.93889390390723e-18,0,0,0,0,0,0,0.00284487948943116,0.0312849677660021,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779790612636036,0,0,0,0,0,0,0,0.111353837086971,0,0,0,0,0,0,0,0,0.0296207748031771,0,0,0,0,0,0.0758392791938884,0.0397744820147972,0.0490587056887598,0,0.0144846879838767,0,0.007677459652668,0,0,0,0.171630482561954,0.0205392707028916,0,0.00252096872835041,0.0202717983900255,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128175523098387,0,0,0,0,0,0,0,0,0,0,0,0.100703202393531,0,0,0,0,0,0.0708153541949132,0,0,0,0,0,0.056729785221402,0.100940834096711,0,0,0,0,0,0,0,0,0,0,0,0.0227391375968523,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.289456351306373,0,0,0,0,0.0827215473098315,0,0,0,0.0507387801872641,0,0,0,0,0,0,0,0,0,0.26267224799656,0,0,0,0,0,0,0,0,0,0,0,0,0.108899583451957,0.201664154848856,0.0999866860313364,0.0767449597649109,0,0,0.14755487333739,0,0.16754060956194,0,0,0.00620434358504638,0,-0.0191381008297199,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.33257173561538,0,0,0,0.0907358646935311,0,0,0,0,0,0,0,0,0,0,0.333164916290107,0.303640004571852,0,0,0,0,0,0.07836783578828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373758307675828,0,0,0,-0.00292096373666618,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.065115179788283,0.185326652849678,0,0,0,0.15813238759799,0,0,0,0,0,0,0,0,0,0,0,0,0.0598123691160116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841221086883095,0.0867578142811399,0,0,0,0,0,0,0,-0.00285085546378754,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.00379316384172093,0,0,0,0,0.0556748645293548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.152229502611998,0.016660389618083,0,0.0271968647476211,0.076036747364669,0,0,0,0,0.0149208420510898,0,0,0.0222492754006472,0,0,0,0.0202086651552771,-0.0331759708703111,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.123295267313599,0,0.037958609913547,0,0,0,-0.0456964798721868,0,0.0619047554823199,0,0,0,0,0.0603928059938755,0.00794881806525516,0,0,0,0,0,0.0747402980865899,0,0,0,0,-0.0424086029335888,0,0,0.0816803724451246,0,0,0,0,0,0.140860266499126,0,0,0,0,-0.0052411376219037,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0474406915217491,0.0448520677026346,0.0832249927802602,0,0,0,0,0.00641278686176203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134285343634484,0,0.258517180539346,0,0,0.0521307741666113,0,0,0,0.00492131674802794,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911295292056565,0,0,0.0482680455436624,0.228240503521135,0,0,0,0,0,0,0.220260932414182,0,0,0,0,0,0,0,0,0,0.0215991634812227,0,0,0,0,0.0308307654336926,0,0.0794277981383062,-0.0711124608128035,0,0,0,0,0,0
