,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X600516.SH,X000898.SZ,X600111.SH,X002460.SZ,X600176.SH,X000709.SZ,X600352.SH,X600299.SH,X600219.SH,X000786.SZ,X000629.SZ,X600808.SH,X600489.SH,X601158.SH,X600157.SH,X600801.SH,X000825.SZ,X000630.SZ,X002271.SZ,X000553.SZ,X000883.SZ,X002110.SZ,X300072.SZ,X000027.SZ,X002470.SZ,X600583.SH,X600985.SH,X000408.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0.0270034152071372,0.290858942646751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121489971365746,0,0,0,0,0,0,0,0,0,0.0406842868882855,0,0,0,0,0,0,0,0.0771220384760854,0.0954985110102739,0,0,0,0,0,0,-1.35848806099139e-05,0.0221544082811981,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0241969184072155,0.175329750641496,0,0,0,0,0,0,0,0,0,0,0,0.00704739990710245,0,0,0,0,0,0,0,0,0.0290217143695916,0,0,0,0,0,0.0231918561989177,0,0,0,0,0,0,0,0.0906105091602639,0.138809151443595,0,0,0,0,0.0424348107517023,0,-0.00466262318630597,-0.0152968358748842,0,0,0,0,0,0
X600660.SH,0,0.068667628368298,0,0,0,0.0730212414313526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142076219151232,0.0243254050547257,0,0,0,0,0,0,-0.00867128349765405,0.0260413388003636,0,0,0.223918169706124,0,0,0,0,0,0,0,0,0,0,0,0.00175668733212237,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126445156997419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253458500696372,0,0,0,0,0,0,0,0,0,0.00675203412275047,0,0,0,0,0.0896712294739975,0.150203425749531,0,0,0,-0.0160723870055646,0.0396312865428117,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231479465650028,0.252735382611043,0,0.0947910329581338,0,0,0,0,0,0,0.00415800751585726,0,0.042300485034957,0,0,0,0,0,0,0,0,0,0,0,0,-0.130527291924088,0,0,0,0,0,0,0.0268271875578582,0,0,0.127500916485525,0,-0.0149220934131583,0,0,0,-0.0216235884609881,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.250636607599204,0,0,0,0,0,0,0,0,0,0,0,0,0.00865500037049575,0,0,0,0,0.0647574867156381,0.0825062331171664,0,0,0,0,0,0,0,0,0,0,0,0,0.0274454842412123,0.133621853065628,0,0.0952755806542941,0,0,0,0,-0.0247985869831536,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.232778988990663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106293403616035,0,0,0,0,0,0,0,0.00479048790300592,0,0,0,0.0483949718719292,0,0,0,0,0,0,0.00281119066419371,0.0261179414399135,0,0,0,0,0,0.0771548835071096,0,-0.0158542885947847,-1.73472347597681e-18,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0974320943745664,0,0.0777296008263076,0,0,0,0,0,0,0,0,0,0,0,0.0704379963520098,0.0427376666744271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120130735270515,0.0259944079697538,0,0,0,0,0,0,0,0,-0.00755627552523171,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.136888225096615,0.470812406676223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000453559571923845,0,0,0,0.0078362266520847,0.261764474610752,0,0,0,0,0,0,-0.039892564149598,0,0,0,0,0,0,0,0.0106123364772536,-0.019778519149118,0,-0.249589972703537,0,0.122940886863225,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289428722139696,0.0687450649767793,0,0,0,0,0,0.0200225766305957,0,0,0,0,0,0.342373406848521,0,0,0.0801839722743165,0,0,0,0,0,0,0,0.128915028537907,0,0.0295858009762839,0,0.0190618094103261,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.644806544414699,0,0,0,0,0,0.0656261924951621,0.0468261072470891,0,0,0,0.0355333422631467,0,0.19079135842864,0,0.0346196958172623,0,0,0,-0.00612366403910351,0,0,0,0,0,0,-0.0479481684096238,0.0225643600195788,0.00511674725130806,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0382789019427425,0,0,0,0,0,0,0,0,0,0,0.0485009876247611,0,0,0,0,0,0,0.0679316597909128,0.235433303039409,0,0,0,0,0,0,0,0,0,0,0.0359657878905369,0,0,0,0,0,0,0.0226933913473738,0.197654567532205,0,0,0,0.0892862293101911,0,0,0,0,0.0239963894693032,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0542014390266502,0.10518850182789,0,0,0.0535661914621633,0,0,0,0,0,0,0,0.0109478534514709,0.0772560000010232,0,0.0892162390402033,0.0232805788572785,0,0,0.114963530711179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055569333788484,0,0,0,0,0,0,0,0,0.00450805274400031,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0757059064409037,0,0,0,0,0,0,0,0,0.300533070523992,0,0,0,0,0.188673395914668,0,0,0.174755340345324,0,0,0,0,0,-0.068556410899637,0,0,0,0,0,0,0,0,0,0,0,0,0.0774411315560268,0.187222964219965,0.105443579693108,0,0,0,0,0,0.00747362796436903,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174127062234368,0,0,0,0,0.562661566303832,0,0,0.0398966324713133,0,0,0,0,0,0,0,0.0772112158113958,0,0.125641393029702,0,0.0164705092727968,0,0,0,0,0,0,0,0.0758915188437593,0,0.0135392569336917,0,0,0,0,0,0,0.0317626406966306,0,0,0,0.00213048967333232,0,0
X600176.SH,0,0,0.0457452151695592,0,0,0.0372638816856519,0,0,0,0,0,0,0,0,0,0,0,0.103277336683477,0,0,0.053641983816879,0,0,0,0,0,0,0,0.025671943314793,0,0.222038464010559,0,0,0,0,0.0473089186662359,0,0,0,0,0,0,0.0989854899077953,0.0321490171652186,0,0,0,0,0,0,0,0,0.0189244827260726,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0664514015490821,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0910284828171341,0,0,0,0,0,0,0,0.0378940516866744,0,0,0,0.0461580677700331,0,0,0,0,0,0.0140440128232357,0.120247337990634,-8.67361737988404e-19,0,0,0.0326599480167039,0,0,0.030994759696175,0,-0.0186999596317778,0.0191601043548551,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872663978604837,0,0,0,0,0,0,0,0,0.0135982139093782,0,0,0,0,0,0,0,0.188143927415742,0,0,0.0620092031853563,0,0,0,0,0,0,0,0.0838694956687393,0,0,0,0.0173267965542337,-0.0543697870680705,0,0,0,0,0,0
X600299.SH,0,0,0.0823572024834706,0,0,0,0.15650388779372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126341420335458,0,0.192566350108853,0,0,0,0,0.00455061097052859,0,0,0,0,0.0480869454946263,0,0,0,0,0,0,0,0,0.0417595003610426,0,0,0,0,0,0,-0.0155116496274788,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.271911863490973,0,0,0,0,0,0,0,0.160294648766938,0,0,0,0.000196514061176538,0,0,0.0803866126131782,0,0,0,0,0,0,0,0.109828566639146,0,0,0,0.0242428099426761,0,0,0,0,0,0,0,0.00442457789159157,0.0636545210450994,0,0,0.0123404841548288,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0.0985664887679146,0,0.298486161739079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333050739864495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229987619317688,0.0482335675458688,0,0,0.0197459429393634,-0.0383659043381702,0,0,0,0,0,0,-0.00383822275984783,0.0135485592667085,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0281554752723592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141780226030759,0,0,0,0,0,0,0,0,0.11852661238174,0,0.0582842547087748,0,0,0,0,0,0,0.00237617977501685,0.155084351583593,0,0,0,0.278497994078352,0,0,0,0,0.0211295817161368,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0908014642520458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10337598281875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235094205679651,0,0,0,0.0231407354892949,0,0,0.20235974595865,0,0,0,0,0,0,0.0369840515685435,0,0.00187065964223076,0,0,0,0,0.00731920301283916,0,0
X600489.SH,0,0,0,0,0,0,0,0.0231109158438708,0,0.428621881836612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152770827807055,0,0,0,0,0.0431141419797235,0,0.0999245177797873,0,0,0,0,0,0,0,0,0,0,0,0.108905673221295,0,0,0,0,0,0,0,0,-0.010940784711121,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0880982591854667,0,0.0484765480437254,0.0269034714421405,0,0,0,0,0,0,0,0,0,0,0.079980631255094,0,0,0,0.0489562513317225,0,0,0,0,0,0,0,0.0323079952168947,0,0,0,0.00761071871031272,0,0,0,0,0,0,0,0.0231027042514252,0,0,0,0,0,0,0,0,-0.00863205034030215,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.147371779573455,0,0,0,0,0,0,0,0,-0.0412594031924604,0,0,0,0,0,0,0,0,0,0,0,0,0.698721279829937,0,0,0,0,0,0,0.30821168777808,-0.267339474308734,0,0,0.344547996716053,0.418706037939491,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.207441400918251,0,0,0,0,0,0,0,0,0,0,0,0,0.154500536170306,0.113500100537515,0,0.0713585604145248,0,0,0,0,0,0.039147487527349,0.0282425336664636,0,0,0,0,0,0,0,0,0,0,0.194080642750333,0,0,0,0,0,0,0,0,0,0.0163812333465172,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.101592283779983,0,0.128371988435251,0.0226307793589584,0,0,0,0,0,0,0,0,0.0252713921912476,0,0,0,0,0,0,0,0,0,0,0,0.189486567676507,0,0,0,0,0,0.0384538756878869,0,0,0,0.0142806997496928,0,0,0.112584765096841,0.0419204208642959,0,0,0,0,0,0,0,0,0.00464383302675156,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0.255501205032083,0,0,0,0,0,0,0,0,0,0,0.109151406044843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246206725933128,0,0,0.265502962220196,0,0,0,0,0,0,0,0,0,0,0,0,0.0613087134290484,0,0.0933188155879075,0,0.0515348105615048,0.0603352330874862,0,0,0.0236492209958871,0,0,0,0,-0.0355669044085283,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.167828958274142,0,0,0,0,0,0,0,0.139045475797087,0,0,0.0334439486607367,0,0.00566706927488692,0,0,0.0672891983474877,0,0,0,0,0,0.0687568373230661,0,0,0.0560062073492544,0,0,0,0,0,0.0208807190659633,0,0,0,0,0,0,0,0.0246204892490729,0,0.15459282690385,0,-0.00405387770761434,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133015131399008,0.0799649443638419,0,0,0,0,0,0,0,0,0,0,0.062515019419104,0,0.207993626271075,0,0,0.0747024762625815,0,0,0.0691243385489862,0,0,0,0.00735550030797367,0,0,0,0.00563959907275711,0.0690345230174067,0,0,0.00650002604747344,0,0,0,-8.81183500185711e-05,0.00344385150451442,0,0,0,-0.0307791133481893,0,0
X002110.SZ,0,0,0,0,0,0.144001457291389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118223201638852,0,0,0,0,0,0.25191293747608,0,0,0,0,0,0,0.245225201819376,0,0,0.0532150592149436,0,0,0,0,0,0,0,0.0403667344518275,0,0,0.0311972798307009,0.0280015743157797,0,0,0,0.00772202545077303,0,0,0,0,0,0,0
X300072.SZ,0,0,-0.113989488327733,0,0,0,0,0,0.14211912942239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187917651557712,0,0,0,0,0,0,0,0,0.0543431783810607,0,0.0611557390501069,-0.0171946632453405,0,0,0,0,0,0,0,0.227289273040946,0.136990100734101,0.116140303419105,0,0,0,0,0.0154271906686125,0,0,0,0,-0.0408202743085347,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598329105013134,0,0,0,0,0,0,0,0.393541870793695,0,0,0,0,0,0,0,0,0,0,0,0.0388965623323919,0,0,0,0,0,0,0,0,0,0,0,0.240227551669599,0,0,0,-0.00353370007687498,-0.00304577120257152,0,0,0,-0.040621054653763,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271209223578969,0,0,0,0,0,0,0,0,0,0,0,0.0466747072294446,0,0,0,0.0493104466578346,0,0,0,0,0,0,0,0,0,0,-0.0476597998441605,-0.0258799955686615,-0.035709027513776,-0.156865086293783,0,0,0.124276051900684,0,0
X600583.SH,0,0,0,0,0,0.0297253939084281,0,0,0,0,0,0,0,0,0,0.0252705649855072,0,0,0,0,0,0,0,0,0,0.184148656252995,0,0,0,0,0,0.0820874913574281,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0385093227042561,0,0,0,0,0,0,0.311438619226731,0,-0.0294129485260393,0.0314790657727398,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.167203804249098,0.284097357908452,0,0.0447948347210216,0,0,0,0,0,0,0,0,0,0,0.124518772572087,0,0,0,0,0,0,0,0.0680663236814319,0,0.0267154294875879,0,0,0,0,0,0.0885715518343586,0,0,0,0,0,0,0,0.122125523073851,0,0,0,0,0,0.0699160562391331,0,0,0,0,0,0,-0.0217917347694842,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435865778368065,0,0.0178710852793175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158469079502031,0.11846389159412,0,0,0,0,0,0,0,-0.00858290206164458,0.0415161293337837,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349353126254364,0,0,0,0,0,0,0,0,0.0993846220761115,0,0.0247705702726412,0,0,0,0.0401156059213009,0,0,0,0.118385329435404,0.0365372133199745,0,0,0.0222353472884132,0,0,0.338986921155494,0.00769474554737711,0,0,0,-0.0160604732864106,-1.73472347597681e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0985235323531033,0,0,0,0,0,0.0484725633205621,0,0,0,0,0,0,0,0,0.180795748488407,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.154615220588175,0,0,0,-0.361497677774931,0.0640453054398138,0,0.0869806969989868,0,0,0,0,0.0725454379109395,-0.150073316727731,0,0,0,-0.224506969793222,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.531667098113046,0,0,0,-0.162483842639662,0,0,0,0,-0.0242045321007899,0,0,1.00383979708457,1.15489075261893,0,0,0,0,0,2.23660350436976,0,0.891017530008244,0,0,0,0,-3.44425653869225,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624480973156482,0,0,0,0,0,0,-0.276431984691282,0,-0.141100507460201,0,0,0,0,0.1579300027839,0,0,0,0,0,0,0,-0.101750034954336,-0.281662283670049,0,0,0,0,0,-0.747339521285393,0.525977201573118,0,0,0,0,-0.927676210102631,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00780605854290673,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196627164600796,0,0,0,-0.0614870826690973,0,0,0,0,0.0239460662193471,0,-3.46944695195361e-18,0,0,0,0,0.0137477573789492,0,0,0,0,0,0,0,-0.106947279639008,0,-0.0506966958599831,0,0,0,0,0.13443950750466,0.00265711131772918,0.0232515426322232,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460393773200192,0,-0.0240927055680314,0,0,0.0545710519399347,-0.0596202949543678,0,0,0,0,0.0144726723728908,0,0,0,-0.129513202091539,0,0,0,0,0,0,0.0553008629004503,0,0,0,0,0,0,0,-0.0356989063089495,0,0,0,0,0,0,0,0,-0.0129553441206116,0,0,0,0,-0.0768251457574891,0
MKvol,0,0,0,0,0,-0.00107015313651985,-0.00113207604131201,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000369889668054178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.62285407833671e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00773602997278752,0,0.003010085644351,-0.00479915467935236,0,0,0,0.00355134522842331,0.118944066390183,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240255768578479,-0.0559369558764087,0,0,0,0,0.0616463727561416,0,0,0,0,0.0991245112860647,0,0,0,0,0.0260402123918069,0,-0.0454806575679931,0,0,0,0.0936281542093654,-0.202605156572265,0,0,0,0,-1.15913329664124,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175025540743921,0.0134833689993781,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041465935682927,0.00362798730498447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400917458595386,0.000154152825104119,0,0,0,0.0404261551852288,0,0
