,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X002271.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600027.SH,X601991.SH,X600803.SH,X000983.SZ,X600995.SH,X000786.SZ,X000629.SZ,X600160.SH,X600096.SH,X000408.SZ,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600348.SH,X000933.SZ,X600378.SH,X600141.SH,X600157.SH,X000630.SZ,X600688.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0953145750434724,0,0,0,0.0573749477178702,0,0,0.0752038858893991,0,0.0645599689803241,0,0,0,0,0,0,0,0,0,0.00803164200612851,0,0,0,0.0203772275001542,0,0,0,0,0,0.191178564822316,0,0.324579551973904,0,0,0,0,0,0.0306565358048397,0,0,0,0.00366054709404607,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0374108736009483,0,0,0.0462754766188029,0,0,0,0.132423482216839,0,0,0,0,0,0,0,0.192554281484172,0,0,0,0,0,0.00268519456406318,0,0,0,0,0,0.114663211780846,0,0,0,0,0,0,0,0.283223863455194,0,0,0,0,0,0,0,0,0,0,-0.0117337239179801,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.292373014792168,0,0,0,0,0,0.107735805346252,0,-0.146603192612898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117972805963335,0,0.080218197920539,0.255140799630926,0,0,0,0,0.222447786312455,0,0,0,0,0,0,0.00483977745713327,0,0,0,0,0,-0.0439607596834557,0,0,-0.00608014239239483,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.350054615780806,0,0,0,0,0,0,-0.00634537522495919,0,0,0,0,0,0,0,0,0,0.28086513593011,0,0,0,-0.317506671194366,0,-0.0917134537607387,0.038026507147365,0,0,0,0,0.224807602489172,0,0,0,0,0,0,0,0,0,0,-0.0387850256887989,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.236788178645909,-0.0568274700794489,0,0,0,0,0,0.472758418235698,0,0,0,0,0,0,0,0,0,0,0.470033161438019,0,0,0,-0.199008558150615,0.0517799394364427,0,0,0,0,0,0,-0.00539847889655662,0,-0.181315672613096,0,0,0,0.236524145626001,0,0,0.0355931860152436,0,0,0,0,0,0,0.1730139119886,0,0.0163412959224941,0,0,0,0,0,0
X600803.SH,0.0687090679280009,0,0,0,0.330471491170391,0,0,0,0,0,0,0,0,0,0,0.0298085083633768,0,0.174641050365628,0,0,0,0,0,0,0,0,0.0151291491693169,0,-3.46944695195361e-18,0,0,0,0,-0.00564864652608713,0,0,0,0,-0.122738383512281,0,0,0,0.120784216962039,0,0,0,0,0,0,0,0,-0.0440917349704322,-0.0798483125719478,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.10546145047385,0,0,0,0,0,0.170802432320596,0,-0.153267601249669,0,0,0.0919955165047585,0,0,0,0,0,0,0,0.360108692728675,0,0,0.188436438612727,0,0,0.0206719388779269,0,0,0,0,0,0,0,0,0,0,0,0,0.00954732227874755,0.390228202104771,0,0,0,0,0,0,0,-0.0140358336062218,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0510419112879659,0,0,0,0,0,0,0,0.175796217053105,0,0,0,0,0.132481739696893,0,0,0,0,0,0,0,0,0,0,0,-0.033254718794926,0,0,0.0384406101025318,0,0.0980183051296373,0,0,0,0,0.217638447067665,0,0.0647026343769038,0,0.233831990204157,0,0,0,0,0,0,-0.0283568154243381,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0946738212931889,0.0655007656996969,0,0.422427930192872,0,0,0,0,0,0,0,0,0,0,0,0.26565310626761,0,0.156789660034731,0,0,0,0,0,0,0,0.106864079417497,0,0,0,0,0.0268982672314425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120363899532249,0.0481355981820728,-0.00999982722748804,-0.0381436930051367,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0742628583431562,0,0,0,0,0,0,0.0718536804380611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195348159869648,0,0,0,0.0760596022502951,0,0,0,0,0,0.16887155987867,0,0.184820551390861,0,0,0.272081895980624,0.114240165254735,0,0,0,0,0,0,0,0.0176774380991862,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.289218340312598,0,0,0,0,0,0,0,0,-0.115354224673073,0,0,0,-0.116751402586154,0,0,0,0,0,0,0,0,0,0,0,0,0.123176681221377,0,0,0,0,0,0,0,0,0.0281367878872157,0,0.140899454756263,0,0,0,0,0,0,0,0,0.005474516770754,0.0674123018385408,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.269000589257272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773274200882864,0,0,0,0,0,0,0,0,0.0867135728899581,0,0,0.110417707550256,0,0.316542234205728,0,0,0,0,0,0,0.0413628929852626,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.121392056984383,0,0,0.0774935224259574,0,0,0,0,0,0,0,0,0,0.034656736103635,0,0,0,0,0,0,0,0,0.105268415163126,0,0,0,0,0,0.0165162905216079,0,0,0,0,0,0,0.0396738423589803,0,0.0112021239968987,0,0,0,0,0,0,0,0,-0.0173589895376209,0.00682012462106679,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.158764638685741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221037112932017,0,0,0,0.118123625022465,0.0697310025674946,0,0,0,0,0.12039969418493,0.0924274655988563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0637953554624387,0,0,0,0,0.0495108187305952,0,0,0,0,0,0,0.430284913222493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773874067897371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169705275688604,0,0,0,-0.00467779766423133,-0.0256239776621351,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.114808811492775,0,0,0,0.103626676929272,0,0,0,0,0,0,0.498240064893376,0,0,0,0,0,0,0,0,0,0,0.0501927970910354,0,0.0480382230268896,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0172518121488264,0,0,0,0,0,0,0,0,-0.0180835587215143,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.109354190720265,0,0,0,0,0,0,0.0524353216084668,0,0,0,0,0,0,0,0,0,0,0,0,0.214002606045774,0,0,0.114328016220263,0,0,0.0256384932823083,0.198929940035673,0.156511088052628,0,0.00412809636925708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268876241277995,0.00868697105504473,0,0,0,0,0,0
X600489.SH,0.053296694426227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054951036404289,0,0,0.363258724218035,-0.0357405205732426,0.0578450731374163,0,0,0,0,0.178989340039384,0,0.0223032666106633,0,0,0.0232951540436741,0,0,0,0,0,0.0146159405842341,0,0,0,0.012691063724182,0,0,0,0,0,0,0,0,0,0,0,-0.00724265887541221,-1.0842021724855e-19,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0.135774267041602,0,0,0.40116102400865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828097710303679,0.114123501142384,0,0.0575787753225022,0.403054650900576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222965391241945,0.136811883243757,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.266735191487581,0,0.0276427486242682,0,0,0,0,-0.0501494027320818,0,0,0,0,0,0.306865882408844,0.101915692920693,0,0,0,0,0,0,0,0,0,0,0,0.271359032559981,0.0155125545730534,0,0.0265526157157034,0,0.140864150295353,0,0,0,0,0.0618340126350149,0,0,0,0,0,0,0,0,0,0,-0.0158494067984398,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.17647099177916,0,0,0.00763573227160466,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.093696362528752,0,0,0,0,0,0,0,0,0,0,0,0,0.132954177970535,0,0,0.0649491112597097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327392566561699,0.0154573911965482,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0579783686850495,0,0,0,0,0.0920491846144582,0,0,0,0,0,0,0.0608744553860424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290430733873379,0,0.242225665831625,0,0,0.0871196665815387,0.0708433246920312,0,0,0,0.0102089846932529,0,0,0,0,0,0,0,-0.0142504255011983,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0412397319999945,0,0.0733803373343985,0,0,0,0,0,0,0,0,0,0,0,-0.00189623680454426,0,0,0,0,0,0,0,0,0.0388704478320501,0,0,0.0562221338466079,0,0.031917437361901,0,0,0,0,0,0,0,0,0.149908927807494,0,-0.0268428829162145,-0.0102213796735389,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386473586207409,0.0304529505884597,0,0,0,0.0726379853292037,0,0,0,0,0,0,0,0.0755713047417742,0,0,4.33680868994202e-19,0,0,0,0.0703055404335262,0,0,0,0.00865898883679255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.188594648574496,0,0.107110013246666,0,0,0,0,0,0,0,0.0641825056164582,0,0,0,0,0,0,0,0,0.0027755669463589,0,0,0,0,0,0,0,0,0,0,0.177851068503435,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559332827095437,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0420469250304583,0,0,0,0,0.0201361940182683,0,0,0,0,0.234884492909335,0.130147445402345,0,0,0,0,0,0,0,0.0213125234137582,0,0,0,0,0.0456862967913904,0,0,0,0,0,0,0,0,0,0,0,0,0.173930412690779,0,0,0,0,0.0048633490243654,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.172209637685665,0,0,-0.106122618222438,0,0,0,0,-0.0538580130794887,0,-0.109894221123252,0,0,0,0,0,0,0,-0.141707405238913,0,0.236439333750655,-0.0621635159994363,0,0,0,0,0,0,0,0.0268864597263946,0,0,-0.182303265522924,0,0,0.0675617281861542,0,0,0,0,0,0,0,0.00101075007346483,-0.18949534812673,0,0,0,0,0,0
Slope,0,0,0,0,0,2.14727652343532,0,0,0,0,0,-0.686264217829325,0,0,0,-0.221967761549934,0,0,0,0,0,0,0,-0.286808675795682,1.30477911589563,0,1.13689958443358,0,-0.64471041929168,0,0,1.08977448562312,0,-0.551400732793256,0,0,-0.571874660499582,0,0,0.0459621603934518,0,0,0,0,0,0,0,0,0,0,0,0,-0.074936648721199,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.184226800036288,0,0,0,0,0,0,-0.143670354948937,0.0918830186525367,0,0,-0.225456117043051,0,0,-0.257415064543818,0,0,0,0,0,0,0,0,0,0,0,0,0.593944463255656,-0.213118573542016,-0.379360905296858,0,0,0,0,0,-1.48391919919894,0.0748696405686635,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.135768426473617,0,0,0,0,0,0,-0.0474538832573921,0,0,0,-0.108856952676033,0,0,0,0,0,0,0,0,0,-0.0386316043712133,0,-0.0637009063923374,0.0762148617758057,0,0,0,0.032886703191061,0,-0.0467627006652442,0,0,0,0,0.069628561441445,0,0,0.117085761001835,0,0,0,0,0,0,0,0.00308731064822791,0,0,0.15196121570714,0,0,0,0
MKreturn,0,0,0,0,0,-0.0721556065221123,0,0,0,0,0,0.0433169779727365,0,0,0,0.0635910564008586,0,0,0,0,0.0580272844711406,0,0,0,0,0,-0.0339382200150875,0,0,0,0.108496161936432,-0.0300324849820228,0,0,0,0,0,0,0,0,0,0,0,-0.00803809042988847,0,-0.108407538615985,0,0,0,0,0,-0.00776843221887035,-0.0201773390549403,0.0079028976227423,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344847712196899,0.00186099839940676,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.011894603155017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011642484328268,0,0,0,0,0,-0.0151911106205259,0,0,0,0,0,0.00681152216008818,0,0,0,0,0,0,0,0,0,0,-0.0117026778813458,0.0187421156257799,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00357307399705498,0,0,0,0,0.00762406456947297,0.0132463698002794,0,0,0,0,-0.0171618145919813,0,0,0,0,-4.1779097760562e-05,0,-0.000909827704643825,-0.0116074090889029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236284060397444,0,0,0.0125787762591957,0.00091573931026694,-0.000735825565801743,0,0.00346801331193444,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0137932879152059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416436688284886,0,0,0,0,0,0,0,0,0,0,0,-0.00160224084002589,0,0,0,0,0,0,0,0,0,0,0.0153477787690662,-0.00743668012255799,0,0,0,0,0,0
