,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X600010.SH,X000786.SZ,X600011.SH,X600886.SH,X600111.SH,X600176.SH,X601600.SH,X600188.SH,X000301.SZ,X600426.SH,X002466.SZ,X601991.SH,X600803.SH,X000027.SZ,X600801.SH,X600352.SH,X600795.SH,X600219.SH,X000932.SZ,X600489.SH,X002080.SZ,X600688.SH,X600486.SH,X600299.SH,X000898.SZ,X002353.SZ,X600315.SH,X600027.SH,X600157.SH,X000883.SZ,X601992.SH,X600516.SH,X000723.SZ,X300037.SZ,X601168.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,-0.00670622356510887,0,0,0,0,0,0,0,0,0,0,0.110800794528223,0,0,0,0,0,0.0331818396668289,0,0,0.0278579745647499,0,0,0,0,0,0.284469708375762,0,0,0,0,0,0.0238735213378705,0.0257626379928101,0,0,0,0,0,0,0,0,0,0.111838930873961,0,0,0,0,0,0,-0.0666002514565433,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0264099439654049,0,0,0,0,0,0,6.93889390390723e-18,0.148417277005789,0,0,0.0202779373467702,0,0,0,0,0,0,0,0,0,0.0242475783084714,0,0,0,0,0,0,0,0,0,0,0.0128288840680639,0.00862837635000199,0,0,0.0959313671629169,0.240366265181306,0,0,0,0,0,0,-0.0942491168276945,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0936798522982792,0,0.206309434739728,0,0,0,0,0,0,0.165538850002983,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.209164929064405,0,0,0.00723743800610217,0,0,0,0,0.106733989262063,0,0,0,0,0,0,0,0.0591066194029621,0.126284375024294,0,0.397536484318434,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0963996335378127,0,0,0,0,0,0,0,0,0.0727981998511723,0,0,0,0.0381854990449257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426059292473303,0,0.200034295208533,0,0,0,0,0,0,0,0,0.0729897579413519,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0721231981646771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440358132784553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767368276140593,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554516401031872,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.00862088934680496,0,0,0,0,0,0,0,0,0,0,0.0463865270302226,0,0,0,0,-0.0277580133200871,0,0,-0.009560813480248,0.103058663976471,0,0,0,0,0.0313153410232828,0,0,0,-0.0276062608118766,0,0,0,0,0.134325724136261,0,0,0,0.0702961831918874,0,-0.0763432498581451,0,0.0682538699052568,0,0,0,0.00452731546038186,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0256605456272714,0,0,0,0,0,0,0,0,0,0,0.0236020294232924,0,0,0.0263599523769714,0,0,0.0456121735872262,0,0,0.0664734408978056,0,0,0,0,0.0168821993516317,0,0,0,0,0,0,0,0,0,0,0.147054409967565,0,0,0,0,0,0.0317952101477695,0,0,0,0.0122200887940865,0,0,0,0.0057561127028043,0,0
X600111.SH,0,0,0,0.0282090659938781,0,0,0,0,0,0.160446349299689,0,0,0,0.615606839191548,0,0,0,0,0,0,0,0.189649444322681,0,0,0,0,0,0,0,0,0,0.0438738229951462,0,0.128661886548681,0,0,0,0,0,0,0,0,0,0,0.024824692505434,0,0,0,0,0,0,-0.0318511766072346,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.325954347720357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226827016805451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133061210219992,0,0,0,0,0,0,0,0,0,0.145763791973523,0,0,-0.0171530162210729,0,0,0,0,0.056915693926424,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0563007513871785,0.159742137290643,0,0,0,0,0.021023583451051,0,0,0,0,0,0.0386660263916827,0,0,0,0,0,0,0,0.0421298261112656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386412205850511,0.107674815005097,0,-0.00134923072086253,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.194983613486636,0,0,0,0,0,0.105043331870646,0,0.204162848899285,0,0,0,0,0,0,-0.0676026962791764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.161134038167092,0,0,0,0.0017191771587505,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154465036634955,0,0,0.259822152851838,0.103943712516777,0,0,0,0,-0.154828447386102,0,0.50124637474336,0,0,0,0,0,0,0,0,0,0.0920634092644598,0,0,0,0,0,0,0,0,0,0,0,0.150897074367138,0.080459124474361,0,0,0,-0.0211494847522086,0,0,0,-0.0646115690722992,0,0
X600426.SH,0,0,0,0,0,0,0.0863431335144645,-2.16840434497101e-19,0,0,0,0,0.189210021833449,0,0,0,0,0,0,0,0,0.288332953997496,0,0.0967347120064663,0,0,0,0,0,0,0,0,0,0,0,0.217902677977749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244212288170645,0,0,0,0,3.46944695195361e-18,0,0
X002466.SZ,0,0,0,0,0,0,0,0.42007954892949,0,0,0,0,0,0,0,0,0,0.34401628375268,0,0,-0.0561507530964576,0,0,0,0,0,0,0,0,0,0.0772992786356398,0,0,0.113469386810239,0,0,0,0,0,0,0,0,0,0,0.0134843881466287,0,0,0,0,0,0,0.0431546906813011,1.73472347597681e-18,0,0,0,-0.0940294136637126,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0239541386450318,0,0,0,0,0.0296074051390567,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.228950932261126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745326320186191,-0.0512053461651168,0,0,0.0290175611248201,0,0,-0.0177486538011329,0.0275930185023031,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.084674045849213,0.185087319825435,0,0.0817122926446162,0,0,0,0,0,0,0,0.0898017613269587,0,0,0,0.131026683748099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126763352626802,0,0,0.153003373775202,0,0,0,0,0,0,0,0,0,-0.0336274836862892,0,0,0,-0.0570836043166182,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0332490347129562,-0.0687934023326098,0,0,0,0,0,0,0,0.0861022179682411,0.0751690271384453,0,-6.93889390390723e-18,0,0,0,0,0.569452580259636,0,0,0,0,0,0,0.0941229301731473,0,0,0,0,0,0,0,-0.0192845292181277,0,0,0,0,0,0,0,0,0,0,0,0.00174579620326954,0.039600968628898,0,0,0,0.178635425163023,0,0
X600801.SH,0,0,0,0,0.260182514661206,0,0,0,0,0,0,0,0,0.0161809304646471,0,0,0,0,0,0,0,0,0,0,0,0,0.0323443978112176,0,0,0,-0.0225960368120604,0.157350691806242,0,-0.00106456479501822,0,0,0,0,-0.0707557341497991,0,0,0,0,0,0,0,0,0,0,0,0,0.012205210687654,0,0,0,0,0.0420520153544249,0,0
X600352.SH,0,0.000805178037428364,0,0,0,0,0,0,0.0953582512047521,0,0,0,0.0680890027196281,0,0,0,0,0,0,0,0,0.0887631250813846,0,0,0,0.0189945165645344,0,0,0,0,0,0,0,0,0.293804429193461,0,0,0,0.0631986192936773,0,0,0,0,0,0,0,0.0601782162857419,0.10084678481714,0.0273736117243379,0,0,0,0.0121347632820448,0,0,0,0.0312883362867399,0,0
X600795.SH,0,0,0,0,0,0.00619452508161551,0,-0.0357420503801523,0,0,0,0,0,0,0,0.0579241363157064,0,0,0,0,0,0,0,0,0.0958645860624167,0,0,0,0,0,0,0.0358635376241071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327008008670399,-0.0127042095137512,0,0.0545046655348151,0,0,0.00181517854513117,0,0,0,0,0.0362891076697512,0,0
X600219.SH,0,0,0,0.347156158260783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253959401197924,0,0,0.0371225598615769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947082349323848,0,0,0,0,0,-0.124936410571841,0,0.116451601903576,0.163748796553597,0,0,-0.0164642359143586,-0.0446616316603183,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.743365467540854,0,0.0229391466313964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010513341998147,0,0,0,0,0.0234378044454341,-0.0187717728398802,0,0.033024877677709,0,0,0,-0.0131992378752052,0,0,0,0,0.0207094019841738,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.522574458987874,0,0,0,0,0,0,0,0,0.0382240562989603,0,0,0,0.0216872877364233,0,0,0,0,0,0,0.0289767295737352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313102893871171,0,0,0.111333472822743,0.0357493821321376,0,0,-0.00653317005318649,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.107254865409784,0,0,0,0,0.0707854010432407,0,0,0,0,-1.73472347597681e-18,0.112211113898753,0,0,0,0,0.0083545199474046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229973661873741,0,0.161163619558856,0,0,0,0,0,-0.0436870201899264,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321762980297181,0.0218878606505374,0,0,0,0.0471342695594642,0,0,0,0.0267050256935452,0,0,0,0,0,0,0,0,0,0,0.158314781998124,0,0,0,0.046750098771035,0,0.0525579706229397,0,0,0,0,0,0,0.0414368448199737,0,0,0,0,0,0,-0.0148531509932228,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.145456220075335,0.215467190626533,0.142174372114849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766375441507245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730467306554922,0,0,0,0.0138322384817979,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0425163247710949,0,0,0,0,0,0,0,0,0,0,0,0.00540411345834997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830550292260118,0,0,0,0,0,0,0,0,0,0,0,0,0.225599608279557,0.141555130472826,0,0,0,0,0,0,0,0,0.0148712645854944,0,0
X000898.SZ,0,0,0,0,0,0.339985123769785,0,0,0,-0.00338297876056676,0,0.100946844101534,0,0,0,0,0,0,0,0.0819820614096873,0,-0.0186354992367568,0,0,0,0,-0.0722797598208296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034269572022328,0.0955748994924701,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0.464463552696244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404412142112185,0.16048736068311,0,0,0.192514046508209,0,0.071765462816101,0,0,0,0,0,0,-0.0809350807440637,-0.0538863226725218,0,0,0,0,-0.0118813905776614,0,0,0,0,0,0,0,0,0,-0.0410538303003153,-0.0247849838114299,0,0,0,0,-0.0571791291009707,0,0,0,0,0,0
X600315.SH,0,0,0,0.141131298593671,0,0.0198908551240011,0,0,0,0,0,-0.188526800569236,0,0,0,0,0,0,0,0,0,0.0463544223931348,0.124516681692232,-0.0188659398785099,-0.135081827884935,0,0.0543645091426517,0,0,0,0,0,0,0,0,0.121658409456053,0,0.110320804195244,0.0367505094084108,0,0,0,0,0,0,0,0,0.0419672692092896,0.0102879115980623,0,0,0.0308503836168864,0,0,0,0,-0.110019526232822,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887244337809004,0,0,0,0,0,0,0,0,0.0968696141339122,0,0.0780392448613444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709131494006172,0,0.00869004265496328,0,0,0,0.0486488910126425,0,0,0.0182962520038602,0,0,0,0,0.0208359806803847,0,0
X600157.SH,0,0,0,-0.0114423537000927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330916832815212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617976130496197,0,0,0,0,0.0372694409182172,0,0,0,0.00171238059524092,0.0247033176173252,0,0,0,-0.101943982489332,0,0
X000883.SZ,0,0,0,0,0,0.0137422710994186,0,0,0,0,0,0,0,0,0,0,0.147397481095432,0,0,0,0,0,0,0,0,0.0339099084730353,0.0236931634853267,0,0,0,0,0,0,0,0,-0.0428662531604366,0,0,0,0,0.352212251015142,0,0,0,0,0,0,0,0.0500141526903322,0,0,-0.00210733029454349,0,0,0,0,0.00173243183515995,0,0
X601992.SH,0,0,0,-0.0387808340519094,0,0,0,0,0,0,0.0544719815315046,0,0,0.0309178137789997,0,0,0,0.0150759950124182,0,0,0.0383561278297108,0,0,0,0,0,-0.0242883566618627,0.271015916072259,0.0815816807477086,0,0,0,0.00263713125165431,0,0,-0.110477558690302,0,0,0,-0.0365377353537921,0,0,0,0,0,0,0,0,0,0,-0.0104243057168897,0,0.00697976827690457,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835998737873833,0.101919231251558,0,0,1.38777878078145e-17,0,0.136035043198434,0,0,0,0,0,0,-0.25116634999681,0.122192323203284,0,0.410763130417801,0,0,0.0479633914078714,0,0,0,0,0,0,0,0,0,0,0.0784319901693905,0.26522817512838,0,-0.0798614710738182,0,0.0209180892191425,0,0,0,0.0270613032669699,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241914575867538,0,0,0.167296788422931,0,0,0,0,0,0.140713949514422,0,0,0,0,0,0,0,0,0,0,0,0,0.119493792892384,0,0,0.0482023988177451,0,0,0,0.0523838670752564,0.0791174817020934,0.0640564249321353,0,0,0.0160590405220395,-0.057458653976373,0,0,0,0,0,0
X300037.SZ,0,-0.257971056217254,0,0,0,0,0,0.0835681856625989,0,0.0953654856046623,0,0,0.163279543840553,0,0,0,0,0,0.0939690502708765,0,0,0,0,-0.0681144197303661,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.313791665103505,0,-0.257150222320603,0,0,0,0,0,0.064811796644286,0.218642974628559,0,0,0,0,0,0,-0.0155675348897495,0,0,0,-0.028628580376929,0,0
X601168.SH,0,0,0,0,0,0,0.0742640038768316,0.0942388620576715,0,0,0,0,0.307270317820694,0,0,0,0,0,0,0,0,0.245124731848985,0,0,0,0,0,0,0,0,0.0389877450730086,0,0,0,0,0,0.05150282908717,0,0,0,0,0.128350029710048,0,0,0,0.0591253857416761,0.0356077236395779,0,0,0,0,0,0,0,0,0,-0.00167429181423706,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668539299926506,0,0,0,-0.0473442909163789,0,0.0535234275987363,0,0,0,0,0.0276301579379025,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0860103068975932,0,0,0,0,0.231295904109767,0,0,0,0,0,0,0,-0.0298435360448129,0,0,0,0.0693819220689252,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,-0.0691915595489873,0,0,0.396459490583825,0,0,0,0,0,0,0,0,0,0,0.04362633917481,0,0,0,0,0,0,0,0,0.043437330804442,0,0,0,0,0.0923960900534877,0,0,0,0,0,0,0,0,0,0.023605162529533,0,0,0,0,-0.0249119559376776,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055980998648179,0,0,0,0,0,0,0,0,-0.106364921405513,0,0,0,0,0.111036200009994,0,-0.306229172992865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336568003242336,0,-0.111092398465101,0.0847032664967099,0,0,0.020077389457055,-0.0324731863720481,0,0,0,-0.0525554197039302,0,0
Slope,0,0,0,0,-0.101000545744931,0,0,0,0,0,0,0,0,0,-0.0882582994330426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0090835966044,0,0,0,-0.535224205989187,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374668805525513,0,0,0,0,0,-0.721483126591503,0.788829210970082,0,0,0,0,-0.0924669060254762,0,0
RealEstate_excess,0,0,0,0,0,0.0593156300877917,0,0,0,0.0105319763570875,0,0,0,0,0,0,0,0,-0.0735749576064502,0,0,0,0,0.00994819775163668,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100107770052526,-0.0285365556611051,0.00938507329574829,0,0,0,0,0.000114628171509079,0,0.181428272501152,0,0,0,0,0.000705228206381205,0,0,0,0,-0.0152358659619577,0,0
MKreturn,0,0,0,0,0,0,0.0651761372242231,-0.0410638385219854,-0.0150673482224536,-0.0185359013223748,0,0,0,0,0,0,0,0.0234965103742483,0,0,0,0,0,0.0296243708321853,0,0,-0.0166810419411836,0,0,0,-0.122542781754721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503584847637517,0.0596268746616713,-0.0125221947761387,0,-0.114937345887433,0,-0.0151461430477616,0,0,0,0.0188656732063299,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000200755384711321,-0.000653726405792784,0,0,0,0,-0.00108842615575894,0,0,0,0,0,0,-0.000352396406922873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162567491127876,0,0,0,0,0,0,0,0,0,0.000694887121310009,0,0,0.000198967065304551,0,0,0,0,-0.0153909039974598,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04677034279618,0,0,0,0.0533297949721458,0,0.0362699258648573,0,0,0,0,0,0,0,0,0,0,0,-0.204087487505175,0,0,0,0,0,0,-0.464076875628572,0,0,0,0,0,0.235807178150458,0,0,-0.198004723381723,0.0855061513507813,0,0,0,0,0,-2.09139246396765
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00248654074782384,0,0,0,0,-0.00588790245389269,0,0,0,0,0,0,-0.00458495959084106,0,-0.00276530307473057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682662377989992,0,0.00170494958799503,0,0.0134826338502411,0.00149538862281488,0,0,0,0,-0.0110588572964311,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888925947864392,0,0,0,-0.185847692258095,0,0
