,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600027.SH,X600426.SH,X601991.SH,X600362.SH,X600803.SH,X000983.SZ,X601699.SH,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000786.SZ,X000539.SZ,X600160.SH,X300037.SZ,X000408.SZ,X600219.SH,X000629.SZ,X600378.SH,X002409.SZ,X002080.SZ,X600688.SH,X600157.SH,X000932.SZ,X600612.SH,X600985.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.525575719998793,0.0200219715883085,0,0.134135003021685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905882997219654,-0.00621378178472941,0,0,0,0,0,0,0,0,0,0,0,0.0855153182602499,0,0,0,0.0508253395798397,0,0,0,0,0,0,0
X600028.SH,0.64813512641861,0,0,0,-0.111305982315976,0,0,0,0,-0.0556260534052364,0.0781621817936394,0.133981875953943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156418509311102,0,0,0,0,-0.0245167643100613,0,0,0,0,0,0,-0.0102118914932393,0,0,0,0,0,0,0,0,0,-0.0104700702582294,0,0,0,0,-0.0094107459698411,0,0,0,0,0,0
X601088.SH,0.170346789448434,0,0,0,0,0,0,0,0,0,0.238544807267493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560263835160693,0.0377108918421375,0,0.0226336544390636,0,0,0,0,0,0,0.0674639414503033,0,0,0,0,0,0,0,0.104139167264479,0,0,-0.0414495809535235,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.119861005187983,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492503370065665,0,0,0,0,0.0922679302587514,0,0,0,0,0,0.024511660752935,0,0.0209239828747882,0,0,0.0512463540375271,0,0,-0.0295056169863459,0,0,0,0,0.0523844368321153,0,0,0.115016751228452,0,0,0,0,0,-0.0177646946628545,0,0,0,0,0,0
X600188.SH,0.0448246987197042,0,0,0,0,0,0,0,0,0.035280583548964,0.196305629753225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336724608491954,0.0696230155879977,0,0,0,0,0,-0.0780362559973487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749339985683326,0,-0.0763428769297772,-0.00954088256938451,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0260750227591096,0,0,0,0.0362227831076592,0,0,0,0,0,0,0.0698326084188549,0,0.378191841938447,0,0,0,0,-0.133991897779185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190722310973294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0118081102269879,0,0,0,0,0,0,0,0,0,0.0360325910298953,0,0,0,0,0,0.122848696171134,0,0.119973765544302,0,0,0,0,0,0,0,0.0494808808120367,0,0.120852756841093,0,0.112706268862107,0.0889871050678483,-0.0339665795062588,0.0107787380138468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010000679290665,0.00411354970827546,0,0,0,0,0,0
X600019.SH,0,0.103732498981698,0,0,0.056309827121605,0,0,0,0,0,0,0.111724712258313,0,0,0.111096333005322,0,0,0,0,0,-1.73472347597681e-18,0,0.0539726544807061,0,0,0.0463454938573827,0,0,0,0,0,0,0.0300542881200011,0,0,0.0176109151130575,0,-0.0672784844056677,0,0,0,0,0,0,0.0160370530546474,0,0.0446151005496663,0,0,0,0.074687794414883,0.0691105157802668,0,0,0,0,0,0,0
X002460.SZ,-0.0463827059244825,0,0,0,0,0,0,0,0,0.58931222473365,0,0,0,0,0,0,0,0,0,0,0.212759229551013,0,0,0,0,0,0,0,0,-0.0221695812225721,0,-1.73472347597681e-18,0,0,0,0,0.0520077193098855,0,0.0332761374412731,0,0,0,0.0441680193660031,0,0,0,0,-0.0109501525621566,0,0,0,0,-0.0545082778440656,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.073314935549109,0,0,0,0.519286486027222,0,0,0,0.147171444864128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176163058089294,0,0,0,0.00503922765882649,0,0,0.115973182628189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
