,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600660.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600803.SH,X000708.SZ,X600489.SH,X600160.SH,X600027.SH,X000301.SZ,X002466.SZ,X601991.SH,X000807.SZ,X000983.SZ,X600426.SH,X000786.SZ,X600176.SH,X600219.SH,X601699.SH,X002128.SZ,X000877.SZ,X600157.SH,X000630.SZ,X000408.SZ,X600096.SH,X600985.SH,X601168.SH,X000933.SZ,X002353.SZ,X600352.SH,X600995.SH,X000883.SZ,X600378.SH,X600688.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0948662304338539,0,0,0,0.0376419639449121,0,0,0,0,0.122172905688455,0,0.0132515065900711,0,0,0.179044506650536,0,0.186101811246755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0468521766748891,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202454625659961,0,0
X601088.SH,0,0,0,0,0.506971785570552,0,0,0,0,0,0.034307547475963,0,0,0,0,0,0,-0.0196204829621559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411763902593966,0.0691794737414553,0,0.014121249926887,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551704519048374,0,0,0,0,0,0,-0.0116387857258082,0,0
X600028.SH,0.405391728328042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231393507025959,0,0,0.0288627453946458,0,0,0,0.0235576000600379,0,0,0,0,0,0,0,0,0,0,-0.0203701548736617,0,0,0,0,-0.0284064644482445,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937863374390401,0,0,0.176283726855169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082680437535608,0.0185430544761089,0.0900381130616492,0,0,0,0,0,0,0,0,0,0,0,0.0721052319171435,0,-0.0314574375765254,0,0,0,0,0,0,0
X601898.SH,0,0.157231213362119,0,0,0,0.0523318316220109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861585456033701,0.0817200509544497,0,0,0,0,0,0.0218035007683844,0,0,0,0,0,0,0.00814565804722404,0,0,0,0,0,0,0.246145680104409,0,0,0,0,0,0,0,0,0,0,0.0367642997253996,0,0,0,0,-0.0482740840650215,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.248191007405687,0,0,0,0,0,0,0,0,0,0.0335151165473178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859680039664028,0,0.0963332628952184,0.0595833697644043,0,0,0,0,0,0,0,0,0,0,0,0,0.0209914428452992,0,0,0,0,0,0,-0.0121363617556584,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122106104784589,0,0,0,0,0.14747619646626,0.239644430350783,-0.0453716546296902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201752064031401,0.0988224971206795,0,0,0,0,0,0,0,-0.0229424765142455,0,0,0.108475172747404,0,-0.0352599804297627,0,0
X600188.SH,0,0,0,0.0178337194592294,0,0,0,0,0,0,0,0,0,0,0,0,0.0648709398906689,0,0,0,0,0,0,0,0,0.0138492616892973,0,0,-5.42101086242752e-20,0.0510760957282058,0,0,0,0.310461214945762,0,0,0,0.139544632193975,0,0,0,0,0,0,0,0.112488718708232,0,0,0,0,0,-0.014187757035948,0,0,0,0,-0.0214503274868299,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945455595110799,0,0,0,0,0,0,0.00825219912610741,0,0,0,0.00658981442909604,0,0,0,0,0,0,0,0,0,0.240583961748818,0,0,0,0,0.279751198004064,0,0,0,0,0,0,0,0,0.0275266281893361,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.335522273907656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43214214013432,0,0,0.206072685566874,0,0.194471422043225,0,0,0,0,0,0,0,0,0.126791513762547,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0101073893608724,0,0,0,0,-0.0224298254467986,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0309351556445658,0,0,-0.166222276757379,0.528601080927509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478075340607263,0.0139263812064215,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.113520250479952,0,-0.014245082590745,0.00782629606958931,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0388736180047964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213614400607306,0,0,0.0696865175008165,0,0,0,0,0,0,0,0,0,0.106204065280383,0,0,0.0870018460403064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183654960425215,0,0.0113662116047451,0,0,-0.0119336063123716,0,0
X600547.SH,0,0,0,0,0,0,0,0.0304916043992452,0,0.089965717498677,0,0,0,0,0.0205374796233801,0,0,0,0,0,0,0.642353682890798,0,0,0,0,0,0,0,0,0,0,0,0,-0.142797796559103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262119547393084,0,0,0.00277130609895553,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0534693465711593,0,0.0685487779168276,0,0.0860078821997619,0.252724595460081,0,0,0,0,0.0942842703617981,0,0,0,0,0,0,0,0.0983663822246888,0,0,0,0,0,0.0795739988721806,0,0.0691360874247814,0,0,0,0.0502903157071712,0,0,0,0,0,0,0.0447112147671192,0,-0.0083195500727351,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279019637964592,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346184358131879,0,0,0,0,0,0,0,0,0,0,0,0,0.153780825444215,0,-0.0160325800773987,0,0,0,0,0.0553359357742687,0,0
X600795.SH,0.0278627702719543,0,0,0,0,0,0,0,0,0,0.329069031533452,0,0.0628555026102348,0,0,0,0,0,0,0,0,0,0,0.0699245331894827,0,0,0,0.0814220874700092,0,0,0,-0.0498403989075768,0,0,0,0,0.168709057388361,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306295924319067,0,-0.0248392709309453,-0.0495935431761495,0,0,0,-0.0020388441640415,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259629613701548,0,0,0,0.132431615991176,0,0,0,0,0,0.109581674996942,0,0,0,0,0,0.00931153886496847,0,0,0.199476839514245,0,0,0,0,0,0.0798420353985526,0,0,0,0,0,0,0.0156506572011547,0,-0.0194315595831295,0,0,0,0,0.0418581525942702,0,0
X002460.SZ,0,-0.0842251119661858,0,0,0,0,0,0,0,-0.0679731820153861,0,0,0,0.370611658807716,0,0,0,0,0,0,0,0,0,0,0,0.794278592200096,0,0,0,0,0,0,0,0,0,0,-0.0539411731639123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341974078650089,0.0223209225353395,0,0.0163642782301698,0,-0.0381634346681192,0,0
X600362.SH,0,0,0,0.0562863394843476,0,0,0,0,0,0.183855587436402,0,0,0,0,0,0,0,0.0406126065577802,0,0,0.274283880906324,0,0,0,0,0,0,0,0,0,0,0,0,0.000526643116520628,0,0,3.46944695195361e-18,0.177107727826889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441271160071089,0,0
X600803.SH,0,0,0,0.376991686323839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190058574904496,0,0,0,0,0,0,0,0.169440467200641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681794870126055,0,0,0,0,-0.0927936788134574,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792071370198702,0,0,0,0,0,0,0,0,0,0,0.538755481575918,0.0840594453004782,0,0,0,0,0,0,0.0630222263440706,0,0,0,0,0,0.0452790276549567,0,0,0.0298062123547815,0,0,0,0,0,-0.0282975818645201,0,0,0,0,-0.0118429511512483,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.85406129181677,0,0,0,0,0,0,0,0,0,0,0,0.00338648418315612,0,0,0,0,0,0,0,0,0,0,0.051583814460132,0,0,0,0,0,0.0814379699412987,0,0,0,0,0,0,0,0,0,-0.0343978692805461,0,0,0,0,0.000844542808576644,0,0
X600160.SH,0,0,0,0,0,0,0.139365060953983,0,0.0481102814461858,0,0,0,0,0.11995173954298,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.11575578116487,0.0408818873164994,0,0,0,0,0.0341118934757043,0,0,0,0,0,0,0,0.0244945083428847,0,0,0,0.148371727324767,0,0,0,0,0.123166570940045,0,0,0,0,0,0,0,0,-0.0237377901281848,0,0
X600027.SH,0,0,0,0,0,0,0,0.0678717498024552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127088555191599,0.0616673649289937,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00401423856323943,0,0,0,0,-0.0102122567747289,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12861888810662,0,0,0.134746703976345,0,0,0,0,0,0,0,0,0,0.293919419175128,0,0,0,0.238825213103862,0,0,0,0,-0.0841027322761563,0,0,0,0,0,0,0,0.138932335352099,0,0,0,0,0.108642001370529,0,-0.0238515102868106,0,0,0,0,-0.0130468878890331,0,0
X002466.SZ,0,0,0,0,0,0,0,0.183139184429141,0,0,0,0,0,0,0,0,0,0.698510150553671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108510391952679,0,0.0159494161888154,0,0.156989862758384,0,-0.0113689259407524,-0.0817042542497847,0,0,0,-0.0444467753154997,0,0
X601991.SH,0,0,0,0.00458776644669066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154493263156807,0,0.0584615053524387,0.0820339842509327,0,0.00621226788844891,0,0,0,0,0,0,0,0,0,0,0.0256771923773748,0,0,0,0.210762050300298,0,0,0.042925064597467,0,0.032288908794747,0,0,0.0808203399292673,0,0,0,0,0,-0.00140571368783799,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-0.0276839139771995,0,0,0,0.269720218652235,0,0,0,0,0,0,0.029722065072463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476492827521626,-0.0424044321947758,0,0,0,0,0,0.54566622040353,0.0324749907829378,0,0,0,0,0,0,0,0,0,0.0281514971739532,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.00498766771260227,0,0.0200321180135326,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.176630593911249,0,0,0,0,0,0,0,0,0,0,0.038020520723213,0,0.201783040075549,0,0,0,0.15672243791162,0,0,0.0638702041127196,0,0.0316670231603523,0,0,0,0,0,0,0,0,-0.0236184935232507,0,0,0,0,-0.0199390786911511,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381762281654731,0,0,0.0930088212869776,0,0.297242181955242,0,0,0.0317927150861247,0.0141008651802412,0,0,0,0,0.0182641689054036,0,0,0,0,0,0,0.205396667510854,0,-0.00157501372386661,0,0,0,0,-0.0107454192816853,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0409434998259106,0.253998137565282,0,0,0,0,0,0,-0.0108238490247438,0,0,0,0,0.216212472816131,0,0,0,-0.0792860131103782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130477800687936,-0.0611069685936879,0,0,0,0,0,0.081493802466399,0,-0.027299923606615,-0.0232396529284574,0,0,0,-0.0210887995196594,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643568277747183,0.0838733735341693,0,0,0.0126337569474847,0,0,0,0,0,0,0,0.0733018554311457,0.0789316915434096,0,0,0.1258804998159,0,0,0.133562320690068,0,0,0,0,0,0.0510518788005053,0,-0.0124998118222353,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.520039644942607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159036522770851,0,0,0,0,0,0.150929695413062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423858289035,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.0837391860411645,0,0,0,0,0,0,0,0,0,0,0.015846817416697,0,0.0449535829893092,0,0.105531859119336,0,0,0,0.247873202255997,0,0,0,0,0,0,0,0.0612953888601594,0,0.0928780057695489,0,0.0614875806328147,0,0.188724981682181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
