,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600886.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600688.SH,X600157.SH,X002075.SZ,X600362.SH,X600111.SH,X600188.SH,X000709.SZ,X000539.SZ,X600583.SH,X601158.SH,X600309.SH,X601992.SH,X000027.SZ,X000898.SZ,X000883.SZ,X600021.SH,X600352.SH,X600022.SH,X600660.SH,X000792.SZ,X000629.SZ,X600307.SH,X600863.SH,X601918.SH,X600098.SH,X002470.SZ,X000878.SZ,X600578.SH,X600808.SH,X600623.SH,X600489.SH,X000060.SZ,X000959.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.825340013943257,0.0186729818532962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623497583161691,0,0,0,0,0,0,0,0,-0.029587630088938,0,0,0.0275140471795114,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0191626099126313,-0.0267780375877521,0,0.0326415571935398,0,0,0,0
X600028.SH,0.407839511872107,0,0,0,0,0.209718360622449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830826281356779,0.100767920609815,0,0,0,0,0,0,0,0,0,0,0,0,0.00387940160779678,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.229757349187728,0,0,0,0,0,0,0.208638622270694,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0335804525421639,0,0,0,0,0,0,0,0,0.0429030210995902,0,0,0,0,0,0.139752629921256,0,0,0,0,0,0,0,0,0,-0.00112561248078623,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.568725501221967,0.194997198420192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.145543639704612,0,0,0,0,0,0,0,0,0,0,0.162141443885234,0,0.177503684023189,0,0,0,0.0571918979609583,0,0,0,0.0827525663473734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188080420824201,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.217430291945165,0.13036738658461,0,0,0,0.0408453626429698,0,0,0,0,0.0599377475568609,0.0428733375600543,0,0,0,0,0,0,0,0,0,0,0,0,0.359979703720504,0,0,0,0.00190481283832315,0,0,0,0,0,0,0.0572297541526057,0,0,0,0,0,0,0,0,0,0,-0.00064765949106892,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137625041241047,0,0,0,0,-0.00791121768848886,0,0,0,0,0,0,0,0.000182348389239329,0,0,0,0,0,0.000400539474005981,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269117955473945,0.0280961594610969,0,0,0,0,0,0
X600585.SH,0,-8.67361737988404e-19,0,0,0,0.106314601722099,0,0,0,0,0,0,0,0,0,0,0,0.00541840166401281,0,0,0,0,0,0.164281078462769,0.07080609958129,0.00457537316530498,0,0,0.0207148305919872,0,0,0.256841410383616,0,0,0,0,0,0,0,0,0.0418875254295662,0,0,0,0,0,0,0,-0.0190891079084079,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.142516207250696,0,0,0,0,0,0,0,0,0,0,0,0.0110535564984128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169791190779445,0,0,0,0.0842664970781283,0,0.291020948581979,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.116660829818608,0,0,0.0300170995775286,0.0309634893679179,0,0,0,0,0,0,0,0,0.040146276746573,0,0,0.0474230797345874,0,0,0.0551769681237056,0,0.0187032435592371,0,0,0,0,0,0.210287706933242,0,0,0,0,0.174419629199936,0.0236495698030375,0,0,0,0,0.101397382978963,0,-0.0099588042637128,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0429657034947938,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.000782362548382738,0,0.0119263965622961,0,0,0,0,0,0,0,0,0,0,0.00901900768783864,0.00874262330043907,0,0,0,0.272131168337612,0,0,0,0,0,0.178848056616636,0,-0.00183357756865908,0,0,0,0,0,0,0
