,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X600660.SH,X600688.SH,X601898.SH,X002466.SZ,X600362.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600547.SH,X000898.SZ,X600516.SH,X300072.SZ,X600111.SH,X002460.SZ,X600027.SH,X000786.SZ,X600176.SH,X600352.SH,X000553.SZ,X000825.SZ,X601992.SH,X600299.SH,X000709.SZ,X000792.SZ,X002271.SZ,X601699.SH,X600426.SH,X600808.SH,X002110.SZ,X600315.SH,X601158.SH,X000883.SZ,X000932.SZ,X600219.SH,X000408.SZ,X600489.SH,X000830.SZ,X000983.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.251660067519293,0.132141520368432,0,0,0,0.030347903544367,0.0867598345616548,-0.0388731849115981,0,0,0,0,0.0559785130526205,0,0,0,0,0,0,0,0,0,0,0,0.0181744511699029,-0.0218959288791478,0,0,-0.0101370255788091,0,0,0,-0.00804433398002203,0,0,0,0,0.0360649093585123,0.00106439014842629,0,0,0,0,0,0,0.0864973720255182,0,0,0,0,-0.00767229592854326,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900076724986099,0,0,0,0.0647808276443081,0,0.00240155581204675,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.00212035879351082,0.0836535465179607,0.220779553533541,0,0,0.0125976762742231,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921188792058976,0,0.160722128055091,0.411596409640945,0,0,-0.0286022220610842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0853358027022641,0,0,0.00893039689031737,-0.00254181774088316,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0152888501933981,0,0,0,0,0,0,0.250501412344529,0,0,0,0,0,0,0,0,0.00557783858117324,0,0.0793294991811462,0,0.0668661724800402,0,0,0,0,0,0,0,0.184636923362194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987460489790941,0.0211528098843332,0,0,0,0,0,0
X601600.SH,0,0,0,0.210452484679544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461993714788796,0,0,0,0,0,0,0,0,0,0,0,0.173246058425751,0,0,0.0754255945714431,0,0.289829614070549,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0142150265055637,0.00534419818428804,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.102842293627328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407932940624041,0,0.0946111323828634,0,0,0,0,0,0,0,0.0110000342375612,0,0,0.106055017189539,0,0,0,0,-2.16840434497101e-19,0,0,0,0.135800759613698,0,0,0,0.0296703835636472,-0.0113876706345713,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.037824469577078,0.0248968862720909,0,0,0,0,0,0.000954174287260184,0,0,0.0788190958247531,0,0,0,0,0,0.0204094394320884,0,0,0.110480050832755,0.0381712352631194,0,0,0,0,0.0220704022910936,0,0,0,0.0312975634213557,0,0.0103665153496775,0,0,0,0.0103091159163136,0,0,0,0,0,0,0,0.0147909620287891,0.0119348789423451,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.147756869555316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109994333609467,0,0.0716816431346306,0.182542206349213,0,0,0,0,0,0,0,0,0,0,-0.0467183436612675,0,0,0,0,0,0,0,0,0,0.0225312033728096,0,-0.0115414785974885,-0.01386571501997,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.00910369864268653,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621630231412268,0,0,0,0,0,0.0843859259586262,0,0,0,0,0.0656405858477064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999780049695788,0,0,0,0,-0.0228765426882629,-0.0121740474866265,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289894599589402,0,0,0.0951367946479809,0,0,0,0,0,0,0,0,0,0,0.178183199138224,0,0,0,0,0.0436586770025578,0,0,0,0.157688457796854,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236726616658831,0,0,0,0,0,0,0,0,0.055133263747991,0,0,0,0,0.0698375454885125,0,0,0,0.410779643978951,0,0,0,-8.67361737988404e-19,-0.00799461185301135,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.141706368749608,-0.201984197738917,0,0,0,0,0,0,0,0,0,0,0,0.199073753779703,0,0,0,0,0,0,0,0.267624176953954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236899222319231,0,0.104677348480194,0,0.822775902758817,0,0,0.0358497503791006,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524590859924975,0,0.0315475131406644,0,0,0.150227761364814,0,0,0,0.0102446664570839,0,0,0.0372339063434425,0,0,0.0612704805115358,0.0184203168716054,0,0,0,0,0,0,0,0.0436036118826615,0,0,0,0.205114042487123,0,0,0,-0.0234146732343147,-0.044814787357929,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.090849464199689,0,0,0,0,0,0,0,0.0796116378086703,0,0,0,0,0.171937844322736,0.286125351105557,0,0,0,0.255256398011382,0.0808811381267234,0,0,0,0,0,0,0,0.140099984225566,0,0,0,0,0,0,0,0,0,0,0.00735288868843739,-0.0340010285180736,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.340309284114838,0.0957627777975658,0,0,0,0,0,0,0,0,0,0.345089273913974,0,0,0,0,0,0,0,0,0.0471861278637825,0,0,0,0,0,0,0,0,0,0.0122288350987321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240484020361297,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.146287323709959,0,-0.0652372882001417,0,0,0,0,0.022443750413575,0,0,0,0,0,0,0,0,0.0546760559411712,0,0.031610707468623,0,0,0.419977014297172,0,0,0,0,0,0,0,0,0,0,0,0.00611311759348055,0,0,0,0,0,0,0,0.0304957360483554,0,0.238079630576399,0,-0.0124531601370085,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.153356364092857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433457757369944,0,0.219932946540817,0,0,0,0.26169955717741,0,0,0.0331483957043629,0,0.198913270647181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216193898566429,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103784482326437,0,0,0,0,0,0,0.0216384920011002,0,0,0,0,0,0.0780549969289336,0,0,0,0,0.154948118111343,0,0.272099168787532,0,0,0,0.0217661056769929,-0.000852395390699085,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021622086566835,0,0,0.0758353989135063,0,0.215298596219305,0,0,0,0,0,0,0,0,0,0,0,0,0.016461325215601,0,0,0,0,0,0,0,0.317379527123564,0,0,0,0,0,0,-0.0116502355291422,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040492356570187,0,0,0,0,0,0.0605769231610356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14837935790805,0,0,0,0,0.0849812396759344,0,0,0.00756267509270107,-0.0306096129141111,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.222946906883467,0,0,0,0,0,0,0,0,0,0,0,0,0.0775231270627131,0,0.158774780576004,0.0389540886799781,0,0,0,0,0,0,0,0,0,0.0610702900183395,0.0977883072613927,0,0,0,0,0.134139609586975,0,0,0,0,0,0.0146001982663701,0.0717623299642332,0,0,0,0.0358422715603087,0.075348284294255,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0706615930499783,0,0,0,0,0,0,0,0,0,0,0,0,0.170200907803357,0,0,0.0262023328299457,0,0,0,0.0374587335639891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524048082631218,0.132011822687477,0,0,0,0.00971344936026609,-0.00547390280016558,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.183960870158039,0,0,0,0,0,0,0,0,0,0,0,0,0.0319271886921245,0,0,0.0127234334272557,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0672696383853659,0.0768172802814996,0,0,0,0,0,0,0,0.195180257689877,0,0,0,0.0102706308890465,-0.00989017369941281,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.160535497796681,0,0,0,0,0,0,0,0,0,0,0,0.125027128847388,0,0,0.00692887911700944,0,0,0,0.261793214127494,0,0,0.205368776709048,0,0,0,0,0,0,0,0,0,0,0,0.0448734051585278,0,0,0.117978506894413,0.0577395176549143,0,0,0,0,0.00321833130117948,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569349563527382,0,0.195745561352572,0,-0.076489404409356,0,0.0967906984897727,0,0,0,0,0,0,0,0.234179445091288,0,0,0,0,0,0,0,0,0,0,0,0.0365613917755381,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.258493981381954,0,0,0,0,0,0.0763393432095709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215333873359223,0,0,0,0,0.558007080614471,0,0,0.0578643022992718,0,0,0,0,0,0,0
X600426.SH,0,0.0389674820554207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155134344999335,0.0604832207401687,0,-0.15681174130872,0,0,0,0,0.0340058739339351,0,0,0,0,0,0.18749567679488,-0.0537416808660166,0,0,0,0,0,0,0,0,-0.0740061618283491,0,0.797614364994258,0,0,0,0.00843302461657616,-0.027965353641076,0,-0.0340766754263735,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.124694007721593,0.0212941801790354,0,0,0,0,0,0,0,0,0,0,0.212538035578012,0.0210759630802804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213936905319012,0,0.0821699405389668,0,0.0491068772553079,0.0812442348205547,0,0,0,-0.0174046139075351,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0.110500043406509,0,0,0,0,0,0,0,0,0,0,0,0.302373839653775,0,0,0,0,0.220915306263328,0.0304169441550333,0,0,0,0,0,0,-0.0519716867361847,0,0,0,0,0,0,0,0,0.142472620874305,0,0,0,0.04707667829853,0,0,0,-0.0169472297733593,-0.0514257641995283,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.0665479446371108,-0.116968787741859,0,0,0,0,0,-0.178099812725182,0,0,0,0,0,0,0,0,0.218424509940902,0,0,0,0.0978235320029311,0,0,0,0.141012202918116,0,0,0,0,0,0,-0.0530590478202667,0,0,0,-0.0540661229098965,0,0.0474147986941139,0.353745528616465,0.0274448312975597,0,0,0.0694865437709482,0,-0.037931293998458,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0520922021576201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129511743270059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577535868304416,0.0348577094868046,0.0438314634186193,0.134989241962034,0,0,0,0.0107276294652046,0.0177141620933068,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0237689494668716,0,0,0,0,0,0,0,0.0859290352559721,0,0,0.0109128539143189,0,0,0,0.189822768058245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716084649855331,0,0,0,0.00523391838723854,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.270529209021089,0,0,0,0,0,0,0,0,0,-0.0324924012981991,0.233907535252589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179353313895418,0,0,0,0.410700401899626,0.138027085144156,-0.148696571031527,0,0,0,0,0,0,0,0,0,0,-0.0409908940039691,-0.0205624174131359,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0464646570308491,0,0,0,0,0,0.112022161550572,0,0,0,0,0,0.00850184895534612,0,0,0.0200743238634587,0,0,0,0,0,0,0,0,0,0.149576383844287,0,0,0,0.0532230545488717,0,0,0,0,0,0,2.16840434497101e-19,0,0.0959411882644881,0.0297046943026653,0,0,-0.0149107108202132,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.302937239686762,0.0971674140296936,-0.0490685360925753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252553306674549,0,0,0.0501121114171408,0,0.184174892998955,0,0,0,0.0366850596375609,-0.0239248134141432,0,0,0,0,0,0,0,0,0,0,0,0.0362576194451606,0.0116375534199649,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.121949667754888,-0.0125754507935662,0,0,0,0,0,0,0,0,0,0.748200597607221,0,0,-0.00856077116506855,0,0,0,0,0.00239749320881606,0.0398888331066147,0.00966366441456142,0,0,0.0320809920073061,0,0,0,0,0,0,0,0,0,0,0,0,0.038307363083655,0,0.025600200910641,0,-0.0218390118273863,0,0.0114234307350677,-0.000559924493942381,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0.104408126724619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207004215634645,0,0,0.128817398354921,0,0.0258558745461034,0,0,0,0,0,0,0,0,0,0.0342643573655647,0.438803258053706,0,0.0788229375767179,0,0,0,0,0,0,0,0,0.101298650230329,0,0,0.0143953903854733,-0.00735767672066055,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.231999221722582,0,0,0,0,0,0,0,0,0,0,0.123361425405885,0,0,0,0.0398841197700659,0,0,0,0,0,0,0,0,0,0,0,0.0973749895234317,0,0.0955132407767369,0,0,0,0,0.149700285417086,0,0,0,0.107798296137637,0,0,0,0.0121240963040778,-0.0270806922479555,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,-0.0719149868602562,0,0,0,0,0,0,0,0.293704834172387,0,0,0,0,0,0,0.0374646466685222,0.224605177058599,0,0.107651102007464,0,0.0622926863333772,0.0115174917734382,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586083216573638,0,0,0,0,0,0,0,0,0,0,-0.0106400481688518,0.0015033111060368,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120495096872292,0,0,0,0,0,0,-0.0187559513268084,0,0.0143844528580397,0,0,-0.0538717295828051,0,-0.0189389513482776,0,0,0,0,0,0,0,-0.138752143887957,0,0,0.118126799612035,0,0,0,0,0.0972300069266362,0,0,0,0,0,-0.0499676998348608,-0.0834572827698206,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.276552483480672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903472711319205,0,0,0,0,0.210017330661004,0.0886425427927583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113144791366302,0,0,0,0,0,-0.049965525325467,0,0,0,-0.540950774926978,0,0
TED,0,0,0,0,0,-0.133501922057045,-0.604478913144896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080521959411,-0.354880067850084,0,0,0,0,0,0,0,-0.0267963943169455,0,0,0,0,-0.252263411736411,0,0,0,0,-0.562190379649455,-0.179548776592687,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0302195825077171,0,0,0,0,0,0.012977495176547,0,0,0,0,0,-0.00376071203182824,0,0,-0.0107912615420621,0,0,-0.0940140108476432,-0.0498730820474936,-0.0884246766987571,0,0,0,0.167371382946992,0,0,0,0,0,0,0,0,-0.0707492117243188,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00612569867426257,-0.00478282642345092,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0143365654894199,0,0,0,0,0,0,0,0,0,0.0107757930546214,0,0,0,-0.00788736264277788,0,0,0.11774891376221,0,0,0,0,0,-0.142101173077939,0,0,0.060470235008559,0,0,0,0,-0.00482346451912659,0,0,-0.0353313897620894,0,0,0.0515749954408776,-0.0373064125256864,0,0,0,0.0241630986836699,-0.0371126366044766,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000316612304699947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000594296738786105,0,0,0.000760496466278315,0,0,-0.00121246589981563,0,0,0,0,0,0,0,0,0,0,0.00334132213043853,0,0,0,0,-0.0184983757485613,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0276688720035981,0,0,0,0,0,0,0,0,0,0.0334731884075211,0,0,0,0,0,0,0,-0.0172892384852234,0.116019269344686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133367514423046,0,0,0,0,0,-0.0436834999492946,-0.0652440693879332,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148205404633895,0.0135438139850263,0,0,0,-0.00657636597822085,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.00208120684353349,0,0.00301032816437473,0,0,0,0.0011697963073451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343535060441646,0,0,0,0,0,0.0174132295600891,0.00477744043416851,0,0,0,-0.152853660235876,0,0
