,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X600010.SH,X601898.SH,X000792.SZ,X601600.SH,X600362.SH,X600688.SH,X600188.SH,X000786.SZ,X600352.SH,X601991.SH,X600489.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X002075.SZ,X000401.SZ,X600426.SH,X000723.SZ,X002466.SZ,X600529.SH,X600126.SH,X600486.SH,X002353.SZ,X601158.SH,X000932.SZ,X600219.SH,X000898.SZ,X600315.SH,X600516.SH,X600612.SH,X000883.SZ,X000553.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.123090858309377,0,0,0,0,0,0,0,0,0,0,0.0348652950909292,0,0,0,0,0,0,0,0,0,0,0.146911296877694,0.043736180481198,0,0,8.67361737988404e-19,0.0348596186213334,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00235431257105898,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874610216256377,0,0,0,0,0,0.0617216986911538,-0.0177616419967709,0,0,0,0.0284624086564195,-0.0139401238288504,-0.00425672138974801,0,0.0591379130437079,0,0,0,0,0,0,0,0,0.0435212911965081,0,0,0.00345770710505152,-0.00639031673062876,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.5107462495166,0,0,0,0,0,0,0,0,0,0.0486114092453025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376255653467382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542200188303946,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0516447131365983,0,0,0.00924387326669569,0.0150255960775936,0,0,0.0675512796768149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166156257156619,0,0,0,0.0108532878927723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244781896854293,0.0157032752843716,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692165843637987,0,0,0,0.0640162725625554,0.0643897257459517,0.0782598010864901,0.0327738821098304,0,0,0.124660608799713,0,0,0,0,0,0,0,0,0,0,0,0.0273420175721288,0.0169971883602647,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419822624584595,0,0,0,0,0,0,0.00169710025142329,0,0,0,0.0599574460515385,0,0,0,0,0,0,0,0,0,0,0.112354641469845,0,0.0710424338263898,0,0,0.0261045113918307,0.0245770272876461,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447501045404962,0,0.118823450980468,0,0,0,0,0,0,0,0,0,0,0,0.137460004673097,0,0,0.00433618402909339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650579415407316,0.00332151433646867,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.234507411079347,0.00502081471231902,0,0,0,0,0.103228940008167,0,0,0.000398471128277554,0,0,0,0,0,0,0,0,0,0,0.226050101992391,0,0,0,0,0,0,0.0425232686341792,0,0,0,0,0,0,0,0,0,0,-0.11467554047087,0,-0.140361172572836,0,-0.0213104872075063,0,0,0,0,0,0
X600011.SH,0,0,0,0.264078782559507,0,0,0,0,0,0,0,0,0,0.00561774373574351,0,0,0,0,0,0,0,0,0,0,0,0,0.204802376444754,0,0,0.185967235685838,0,-0.0140758673863442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617047859108469,0,0,0,0,0.00582070447400503,0.000431086560302501,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.120080809582915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133452015433835,0.130874402368903,0,0,0,0.119245897856589,0.333219438579007,0.00491357544535857,0,0.215543062264095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
