,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X600660.SH,X002271.SZ,X002460.SZ,X600886.SH,X000786.SZ,X600010.SH,X601898.SH,X600362.SH,X600801.SH,X601600.SH,X600176.SH,X600352.SH,X600489.SH,X600188.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X002466.SZ,X000301.SZ,X000932.SZ,X600803.SH,X002075.SZ,X600529.SH,X600219.SH,X300037.SZ,X002353.SZ,X000027.SZ,X600486.SH,X000883.SZ,X600315.SH,X000898.SZ,X601158.SH,X000723.SZ,X000878.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0.101761649178349,0,0,0,0.668120883005554,0,-0.0107767374066901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143005911397815,0,0.0876114964853686,0.0835039930159198,0,0,0,0,0,0,0,0,0,0,-0.088571094206957,0,0,0,0.0491425499783915,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0540475484108994,0,-0.0755887289648735,0,0.0597150523701181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544311066072284,0,0,0,0,0,4.33680868994202e-19,0,0.170093485446126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,-0.0135051344981761,0,0.204551920798099,0.0980345315314911,0,0,0,0,0,0,0,0,0,0.091720917634346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430132296144485,0.067570528137179,0.11950425490598,0,0.0463273799574773,0,0,0,0.00299315098922511,0,0,0,0,0,0,-0.00852471264656296,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.0545740844750069,0.189332062534696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130656210708473,0,0,0,0,0,0,0,0,0,0,-0.0333826637799451,0,0.144269791708274,0,0.36280001497492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.34893548340442,0,0,0,0,0,-0.474920429940117,0,0,0,0,0,0,0,0,-0.045604033733573,0,0,-0.318984144269123,0,0.0782611457799725,0,0,0,0.0657533475350992,0,0,0,0,0,0,0.242197205737737,0,0,0,0.185623365294616,0,0,0,0,0.286812225650937,0,0,0,0,0,0,0,-0.0101280870495677,0,0,0,-0.23458557447213,0,0
X600529.SH,0,0,0,0,0,-0.545455676651935,0,0,0,0,0,0,0,0.0891885995062822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.464616284396337,0.136795316294672,0,0.00310464154127015,0,0.277192440235536,0,0,0,0,0,0,0,0,0,0.145988559729029,0,0,0,0,-0.065555844234803,0,0.0444746457244433,-0.111702531014471,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0405078097623944,0,0,0,0.0490119723896755,0,0,0.092139348466152,0,0,0,0,0,0,0,0,0,0,0,0,0.0984588515882028,0,0,0,0.0263486597132828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448840697056885,0,0,0,0.141853959439915,0,0,-0.00568626167343505,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0.281851668441544,0.320046195699785,0.311989203820646,0,0,0,0,0,0,0,0,0,0,0,-0.0281694639667285,0,0,0,0,0.0345203294660084,-0.123707448456561,0,0,0,0,0,0.160265788482093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226924274450674,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.328857180229304,0,0,0,0,0,0,0,0,0,-0.123550818876314,0,0,0,0,0,0,0.135571380601196,0,0,0.0746771577838336,0,0,0,0,0,0.238089999667999,0,0,0,0,0,0,0,0,0.0316789799421447,0,0,0,0,0,0,0,0,0,0,0,-0.0397496749357732,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.00662083067502719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114119383526379,0,0.0381694589742345,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0672557128014751,0.0205800541657962,0.0322180198385305,0,0,0,0,0,0,0,0,0,0.0263572420292423,0.0930959396712547,0,0,0,-0.0266294996170566,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.134667592359143,0,0,0,0,0.0216873768418444,0,0,0,0,0,0,0,0,0,0,0,0.036800763531353,0.0927886843191664,0,0.108829103254701,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0266105284435903,0.0413820153614741,0,-0.0998014790423349,0.0918412358717383,0,0,0,0.104763339053788,0,0,0,-0.0642822481327801,0,0,-0.00528061513390983,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0449086172824103,0,0,0,0,0,0,0,0.0136773398911955,0,0,0,0,0.0972126590508791,0,0.0463465903936991,0,0,0,0,0,0,0,0,0,0,0,0.0546885294071666,0,0,0,0,0,0,0,0,0,0.0770484873661314,0,0,-0.0377037961456389,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.2228928879206,0,0,0.0742321519978028,0,0,0,0.0384584619522086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214473682535078,0,0,0,0.00743938484252481,0,0,0,0.00989799247915838,0,0,0,0,0,0.160151238028315,0,0,0,0,0.082484509831269,0,0,0,-0.00589676433373518,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0306657599980119,0,0,0,0,0,0.0518593649983006,0,0,0.188706660053008,0,0,0,0,0.013367555692271,0,0,0,0,0,0,-0.0141995653238507,0,0,0,0,0,0.0603648069079045,0,0.019266161360036,0,-2.71050543121376e-20,0,0.0348196622269936,0,0,0,0,0,0,0,0,0,0,0.14043169971048,0,0,-0.0136302720201613,0,0,0,0,0,0
X601158.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0525625077175809,0,0,0,0,0,0,0,0,0,0.0077676231643091,0,0,0,0,0,0,0,0.100554223916945,0.00289850004951777,0,0.00160877636101973,0.017141502858972,0,0,0,0,0,0,0.0223298103042267,0,0,0,0,0,0,0.0412262034228944,0.0424112113994269,0,0,0,-0.00500813024044773,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.034904186232655,0.089666030594116,-0.0480113009511696,0,0,0.019102640215471,0.382570434004246,0,0,0,0,0,0,0,0.0418292155865881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813996027130304,0,0,0.116383945728215,0,0,0,0,0,0,0,0,0.028173247699036,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0.043139958775868,0,0,0,0.162259963435909,0,0,0.0611543522210627,0,0.0806087085686464,0,0,0.243284436183132,0,0,0.116077403451883,0,0.204022704143953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167440895202023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.107566799566516,0,0,0,0,0,0,0,0.267557082283346,0,0.24834688516187,0,0,0,0,0,0,0,-0.0372026788843026,0,0,0,0,0,0,0,0,0,0,0.0512066924471835,0.0198655662456462,-8.67361737988404e-19,0,0,-0.0166420996798744,0,0,0,0,0,0,0,0.121399638590906,0,0,-0.0135956945444745,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101631272731244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415380354597365,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.117819692407919,-0.216801575494361,0,0,0,0.0521437485902653,0,0,0,0,0,0,0,-0.0627488040346883,0,0,0,0,0,0,0,0,0,0,-0.124819462515713,0,0,0,0,0,0,0,0,0,-0.381269415491271,0,0,0,0,-0.00714028875329204,0,0,0,0,0.814549332812436,0,0,0,-1.67327895845514,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224956082523063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562486927662256,0.079732902762082,-0.21162234199045,0,0,0,0,0,0,0,0,0,0.963933174941696,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0176129634978489,0,0.0506449812935319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554046610645169,0,0,-0.0398104992228984,0,0,-0.000135889929902142,0,0.0696617109215769,-0.0126112084124613,0,0.0687242963294822,0,0,0,0,0,0,0,0,0,-0.00110891045719434,0,0,0,0.0244161276687979,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.00227165664739441,0,-0.07597019065491,0,0.0860796345048058,0,0,0,0,0,-0.102990338437128,0,0,0,0,0,0,0,0,0,0,0.189392525002352,0.0291607124683008,0,0,0,0,0.0312140647476355,0,0.0586144803376951,0,-0.0229617263731161,0,0.0409738266406467,-0.150782142659942,0,0,0,-0.0120356262509508,0,0,0,0,0,0,0,0.0124693502389117,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899851360987256,0,0,0,0,0,0,0,0,0,0,-0.0115058426518632,0.00351788841505684,0.000150869326507523,0,0,0,0,0,0,0,0,0,-0.00396587892127414,0,0,0,0.00768080135457195,-0.00211647649802118,0,-0.00133738117646196,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0318463981339746,0,-0.0106190484679296,0,0,0,0,0,0,0,0,0,0,0,-0.00751120761427605,0,0,0,0,0,0,0.117948944009627,0,0,0,0.0660493533792916,-0.14235476207222,-0.136656805778293,0,0,0,0,-0.0548012019140154,0,0.0724452958491367,0,0,0,0,0,0.0294199885540471,0,0,0,-0.0659409512096783,0.055076881744906,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00175749404353239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594015629889612,0,0,-0.00376619689701938,0,0,0,0,0,0,0,0,0,0,0,0.00245293735542303,0,0,0,0,0,0.0193459442022839,-0.00513777963340405,0.0206114793401964,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.0150311305221795,0,0.0137868702391733,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250612276460893,0,0,0.00407611339185062,0.00611804248449673,0,0,0,0,0,0,0,0,0,0,0,0.00682258710781091,0,0.0128752199315285,-0.0202469607366333,0.0386975982068593,0,0,0,0,0,0
