,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X601699.SH,X600010.SH,X002460.SZ,X600111.SH,X600160.SH,X000983.SZ,X600426.SH,X002466.SZ,X000301.SZ,X600803.SH,X601991.SH,X000786.SZ,X600985.SH,X000933.SZ,X000807.SZ,X002128.SZ,X000877.SZ,X000630.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X600612.SH,X000883.SZ,X600096.SH,X002271.SZ,X000932.SZ,X002353.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.548256982809792,0,0,0,0,0,0,0,0,0,0,0,0,0.0148957149098243,0,0,0,0,0,-0.0224932762188715,0,0,0,0,0,0,0,0,-0.032673969373454,0,0.0759110839125157,0,0,0,0,0,0,0.113922954822432,0,0,0,0,0,0,0,0,0,0,0,-0.0367376832064355,0.00220130345217849,0,0,0,0,0,0
X601088.SH,0.182319064354456,0,0,0,0.154330552659863,0,0,0,0.0339587797233437,0,0,0,0,0,0,0,0,0,0,0.101961539725832,0,0,0,0,0.0932842964403541,0,0,0,0,0,0,0,0,0,0,0,0.0112429185413409,-0.0813728588915649,0,0,0,0,0,0,0,-0.0110985808069807,0,0,0,0,0,0,0,0,0,0,0.0932820061345532,0,0
X600028.SH,0.416235530458004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342232771427157,0.0294779832868123,0,0,-0.0345538181045489,-0.0431138754797259,0,0,0,0,0,0,0,0,-0.0998827876484687,0,0,0,0,0,0,0,0,0.0430861457282746,0,0,0,0,0,-0.037249124293426,0,0,0.0892894066929083,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300695186519299,0,0,0.0417732593892273,0,0,0,0.0527981088792208,0,0,0,0,0,0,0,0,0,0,0,0,0.162892765741292,0,0,0,0,0,0,0,0,0,0.0689936332894826,0,-0.012728637849381,0,0,0,-0.0187256445628347,0,0,0,0,0.0148487733186793,0,0
X600188.SH,0,0,0,0,0,0.0314321884599705,0,0,0,0,0,0.039398557613334,0,0,0,0,0,0,0,0.210793686415628,0,0,0,0,0,0,0,-0.0537796012006411,0,0,-0.22060028968714,0.311794211547588,0.0504639018062156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235877651118552,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669949337670271,0,0,0.0693730281753408,0,0,0,0,0,0,0,0,0,0,0,0.436383777411617,0,0,0,0,0.0426199388408057,0,0,0,0.0440602534157893,0,0,0,0,0,0,0.143516202706462,0,0,0,0.145552265135324,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.013761438158164,0,0,0,0,0,0,0.0595660484078144,0,0,0.0429995110197927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832796096997909,0,0,0,0,0,0,0.202219660763225,0,0,0,-0.00780674360944049,0,0,0,0,0,0,0,0
X600011.SH,0.017756535666743,0,0,0,0,0,0,0,0,0,0,0,0,0.461913304239737,0,0,0,0,0.257402059379654,-0.0304061870196051,0,0,0,0,0,0,0,0,0,0,-0.0514363091657694,0,0,0,0.0602576474641852,0,0,0,0,0,-0.0128129953153216,0,0,0,0,0,0,0,0,0,0,0,0.0245402366888878,-0.0701050974374712,0,0,-0.0304156724675491,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0737684790031546,0,0,0,0,0.119781140659119,0,0,0,0,0,0,0.0640674264067072,0,0,0,0,0.204280799950235,0,0,0,0.262241349451343,0.137694649442382,0,0,0,0.0283827926253079,0.055241582034858,0.189802338232216,0,0,0.103362083635413,0,0,0,0.101676593890205,0,0,0,0,0,0,0,0,0,0.0300473621447835,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205719094083064,0,0,0,0,0,0.00984894367989487,0,0,0,0,0,0,-0.00279457326530585,0,0,0,0,0,0,0,0,0,0,0,0,0.00360165165606797,0,0,0,0,0,-0.103116307645103,0,0,0,0,-0.103398899503462,0.00923267615399126,0,0,0,0,-0.0620709727445762,0,0
X600585.SH,0,0.0651721232478198,0,0.0420689648944108,0,0,0,0,0,0,0,0.0344607834688217,0,0,0,0,0,0,0,0,0.0599921909892083,0,0,0,0,0,0,0,0,0,0.210322274000701,0,0,0,0,0,0,0.0132792920188358,0,-0.0108417925051582,0,0,0,0,0.125345814311759,0.0960114973355286,0.0207426930340483,0,0,0,0,0,-0.033347823808228,0,0,0,0.0415686586681381,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788614748794319,0,0,0,0,0,0,0,0,0.0235933152160681,0,0,0,0,0,0.124991044363429,0,-0.0508530958345186,0,0,0,0,0,0,0,0,0,0,-0.0201557921094748,0,0,0,0,0,-0.0569996237224545,0.075582364783364,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267123073648124,-0.0133420477037999,0,0,0.0358414237314368,0,0.108730121605937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171998810459445,0,0,-0.0658408053584955,0,0,0,0,0,0.0236763391610406,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.391261092572016,0,0,0,0,0,0,0,0,0,0,0.338978659360031,0,-0.0478086945109968,0,0,0,0,0,0,0,0,0.0265209924331901,-0.016447193627277,0,0,0,0,0,0,-0.0127779125973425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203454397106034,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0048617439899663,0,0,0,0,0,0,0,0,0,0.286789937426452,0,0,0,0,0.0662378851362395,0,0,0,0,0,0,0,0,0,0,0,0,0.0884989850114718,0.11635239622951,0,0,0,0,0,0,0,0,0,0,0.00731087740858741,0.0449281779846858,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.247600875507308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128845641873346,0.0725935394468893,0,0.250801912336122,0,0,0.193541772338231,0.0932940125509954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.219314041293948,0,0,0.158185895089988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993479966010483,0,0.0761381194781358,0,0,0,0,0,0,0,0,0,0,0.0166416750180881,0,0.193012086104311,0,0,0.0515009799161901,0,0,0,0,0.00383047659865781,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-0.0114143239775795,0,0,0,0,0,0.625955653744217,0,0,0,0,0,0,0,0,0,-0.0283131480917046,0,0,0,-0.0230879505709531,0,0,0,0,0,0,0,0,0,0,0.0299661473653397,0,0,0.0657023007828832,0,0,0.141599956884347,0,0,0.0658108934339164,0,0,0,0,0,0,0,0,0,0,0.00474868551877133,0,0
X600027.SH,0,0,0,0,0,0,0,0.260494601460456,0,0,0,0,0,0.193578087669606,0,0,0,0,0,-0.0173631184308731,0,0,0,0,0,0,0,0,0,0.31332011063284,0,0,0.0931371115748006,0,0,0,0.0582678419653807,0,0,0,0.0585936218741611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.289033178525389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223039009800129,0,0,0,0,0,-0.0115226893766717,0,0,0,0.62545130516791,0,0,0,0,0,0.0298754779061931,0,0,0,0,-0.00667413763182942,0,0,0,-0.0452784903782145,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187714314462016,0,0,0.390261816714942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737093619486101,0,0,0,0,0,0.0370664067894356,-0.0207870588461818,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04361980856732,0,0,0,0,0,0,0,0,0,0,0,0.83165305191928,0,0,0,0,0,0,0,0,0.0379657814100317,0,0,0,0,0.0476240136275487,0,0,0,0,0,0,0,0,0,0,-0.0110527123967238,-0.000979099690381264,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0160131801668276,0,0,0,0.081768915376071,0,0,0,0,0.470601175821127,0.123839718050776,0,0,0,0,0,0,0,0,0,0,0,0.149854894097671,0,0.0724979908057702,-6.93889390390723e-18,0,0,6.93889390390723e-18,0,0,0,0,0,0.0640769056617668,0.027211875738669,0,0,0,0,0,0,0,0,0,-0.046272284032022,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.150714482505032,0,0,0,0,0,0.0335034668305401,0.27536527644617,0,0,0,0,0,0.00892630791874208,-0.111744803725881,0,0,0,0,0,0,-0.409121815697166,0,0.102327739409764,0,0.0761992170213728,0,0,0,0,0,0,0,0,0.141240830661247,0.21557980830915,0,0,-0.0824257314488934,0,-0.00586326558524702,-0.0485199910654618,0,0,0,0.0364073404963263,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.01296461514376,0,0,0,0,0,0,0.276027293744778,0,-0.013113607583222,0,0,0,0,0,0,0,0,0,0.360770558025117,0,0,0,0,0.00544696596762952,0,0,0,0.0426315638028087,0,0,0,0,-0.000314540559305252,0.134251549746347,0,0,0,0,-0.0415283381576204,-0.015403261837936,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.13244213515907,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00289887409720591,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796031394611636,0.417793816870235,0,0,0,0,0,0,0,0,0,0,0,0.123713860645083,0,0.0490535390338692,-0.00210743121500763,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357707935024352,-0.069875756644517,0,0,0,0,0,0,0,0.802150633960423,0,0.0283817944615835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255279719545315,0,-0.0684223660182597,0,0.107005340037662,0.0205605654888141,0,0,0,0,0,0
