,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X601600.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X600362.SH,X000301.SZ,X000983.SZ,X600027.SH,X600426.SH,X000877.SZ,X600803.SH,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X000786.SZ,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X000932.SZ,X600176.SH,X600348.SH,X300037.SZ,X600612.SH,X601168.SH,X600219.SH,X002128.SZ,X600688.SH,X600157.SH,X000629.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0.0332868618375976,0,0,0,0.0324729821427902,0,0,0,0,0,0,0,0,0,-0.0388338803345468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537821679654312,0.0324613229147158,0,0.0583207260986803,0,0,0,0,0,0.0169987980287345,0,0,0,0,0,0,0,0,0,0,0,0,0.00649967651193908,0,0,0,0,0,0,0
X600886.SH,0.0855498489203217,0.101248249185925,0,0,0,0.147555162038374,0,0,0,0,0,0,0,0,-0.0255376738317721,0,0.243179773994308,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195689088522096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110679724673166,0,0,-0.00162708266144596,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676843237550155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527015993278496,0,0,0,0,0,0.227262157246659,0.14858581657854,0,0,0,0,0.0700616123063797,0.233070619256922,0,0,0,0,0,0,0,-0.0219476025618707,0.0202835358618878,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0751145662791214,0,0,0,0.638215303167653,0,0,0,0,0,0,0,0.169414455964664,0,0,0,0,0,0,0.0342349235282946,0.0450906096398874,0,0,0,0,0,0,0,0,0,0,0.010855546437071,0,0,0,0,0,0,0,0,0,0,-0.0107585026435398,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823708145498877,0,0,0,0.00457196076147366,0,0,0.027198440953838,0,0,0,0,0,0,0,0,0,0,-0.116557412332577,0,0,0,0,0,0,0,0,-0.0145001840851619,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00685137861269977,0,0,0,-0.0298884605666701,0,0
X000792.SZ,0,0,0,0,0,0,0,0.153579009356535,0,0,0,0,0,0.135507197920021,0,0,0,0,0,0.315243076720875,0,0,0,0,0,0,0,0,0,0,0.0841967796553036,0,0.0242243850451999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00600962203360988,-0.00341206128893052,0,0,0,0,0,0
X600795.SH,0.0276416867846025,0.0117419951863424,0,0,0,0.084326315222662,0,0,0,0,0,0.279282986595432,0,0,0,0,0,0,0,0,0,0,0,0,0.00316605067807057,0,0,0,0.204619324173464,0,-0.0928205543631692,0,0,0,0,0,0,0.0262756360591282,0,0,0,0,0.196717226125762,0,0,0,0,0,0,0,0,-0.0129574438778186,0,0,0,0,0.0154076533094948,0,0
X000708.SZ,0.0510655113426286,0,0,0,0,0,0.163560120611991,0.121425131666287,0,0,0,0,0.0453879467882243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195395805712396,0,0,0,0,-0.0307908227961498,0,0.108073112714519,0.00475927862911585,0,0.128545561707283,0.0987479206223416,0,0.00831457008658708,0,0,0,0,0,0,0,0,0,0,0.0128052699391245,-0.104184509130551,0,0,0,0,0
X601699.SH,0,0,0,0,0.380347700783774,0,0,0.0204111598998444,0,0,0,0,0,0.0215960774445458,0,0,0.130351007469641,0,0,0,0,0,0,0.0757170585262888,0,-0.166201037940658,0,0,0,0,0,0.388199143700066,0,0,0,0,0,0.114827941421792,0,0,0,0,0,0,0,0,0,0,0,-0.183655264192741,0,0.00681192287826643,-0.00564336206884842,0,0,0,0,0,0
X600111.SH,0.0653529611697155,0,0,0,0,0,0,0,0,0,0,0,0,0.323954617092974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373908498095598,0,0,0,0,0,0,0,0,0,0,0,0,0.165205921609569,0.0817961376642979,0,0.000698878957798054,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0220137095972175,0,-0.0223658635564206,0,0,0,0,0,0,0.0374042394253767,0,0,0,0.155505996054937,0,0.488281546513663,0,0.14478686541382,0.0728298752332954,0,0.0165262086172051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268397714029529,-0.0279865418702411,0,0,0,0.0737695464678998,0,0
X600362.SH,0,0,0,0.0175250572300219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750510689697453,0,0,0,0,0,0,0,0,0,0,0,0.0388885216673808,0.0282753853466086,0,0,0.00786250700050246,0,0.107830628663705,0,0,0,0,0.177089917407413,0,0.14864523618179,0,0.0105650451021938,0,0,0,0,0,0,-4.33680868994202e-19,0.007901082047103,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134250861558876,0,0,0,0.00196801251271947,0,0,0.0209747841004116,0,0,0,0,0.00183527128763594,0,0,0,0.0529506879956759,0,0,0,0,0,0,0.143811875095795,0,0,0,0,0.0541719447437498,0,0,0,0,0,0,0,0.0461639673063726,0,0.00958110252030353,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.104193425856673,0.0514710127571038,0,0,0,0,0,0,0,0,0,0,0,0,0.24744437000995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135694390219777,0,0,0,0,0,0,0,0,0,0,0.00666122308590907,0,0,0,0,0.0334477421857471,0,0
X600027.SH,0,0,0,0,-0.0503529639125935,0,0.417676950592431,0,0,0,0.0442469292589808,0,0,0,0,0,0,0,-0.106695581953383,0,0,0,0,0,0,0,0,0,0.203425645985034,0,-0.13620588433798,0,-0.0498774139683984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565445463775495,0,0.0122394951842106,0,-0.0269012663419768,0.0136640386776547,0,0,0,0,0,0
X600426.SH,0,0,0,0.135339044709626,0,0,0,0,0,0,0,0,0,0.0368818602236764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999354287876516,0,0.0605728117082434,0,0,0,0,0,0.199475040467367,0.221695544665514,0,0,0,0,0,0,0,0,0,0,0,0.114261567120033,0.00811155290975231,-1.73472347597681e-18,0,0,0,0,0,0
X000877.SZ,0,0,-0.0518784752746513,0,0,0,-0.0282314564304624,0.0785905845654965,0.338046043009877,0,0,-0.127348992875344,0,0,0,0,0,0,0,0,0,0,0,0.09890642505509,0,0,0,0,0,-0.0567583102416951,0,0,0.044378121461047,0.228206662000667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110630914268414,0,0,0,0.0226547381391666,0,0
X600803.SH,0,0,0,0.253276913067684,0,0,0,0,0,0,-0.0891599427104407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1213732131157,0,0,0,0.176843293508551,0,0,0,0.0307699472192004,0,0.0839326835637985,0.170192337008593,0,0,0,0,0,0,0,0,0,-0.114505793593828,0.191389110139747,0,0.00796080038539954,0,0,0,0.0972779491746012,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569902711579067,0,0.182476716133545,0,0,0.138007763024258,0,0,0,0,0,0,0,0,0,0,0.0110051567792575,0,0,0,0,0,0,0,0.00196754864305675,0,0,0,0.0890558585326549,0,0,0,0.151463452836905,0,0,0,0,-0.0114021546988042,0.0109453456576044,-0.0302332804358386,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.469632542597893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233277073973141,0,0,0,0,0.102250907169158,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409414565597329,0,0,0,-0.0360504870564221,0,0
X002271.SZ,0,0,0,0.0119611059572022,0,0,0,0,0.177225783857187,0,0,0,0.00945648092317537,0,0,0.478620451509391,0,0,0,0,0,0,0,0,-0.0435722649139329,0,0,0,0,0,0,-0.111538718344153,0,-1.73472347597681e-18,0,0,0.0505921929713299,0,0,0,0,0.165949619126507,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0206968529924922,0,0,0,-0.0987141829421572,0,0
X600985.SH,0,0,0,0,0.281559497410474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400236002777383,0,0,0,-0.0800057707874834,0,0,0,0,0,0,0,0,0,-0.175728301775753,0,0,0,0,0,0,0,0,0,-0.0553814368759033,0,0,0,0,0,0,0,0.0363746406406395,0.0045869632940553,-0.00526709917269386,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.200996265511749,0,0,0,-0.0838099087813595,0,0,0,0,0,0,0,0,0,0,0.0652623741312323,0,0,0,0,0,0,0.0386323098589777,-0.150033212259326,0,0,0.131081916326749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300093746421612,-0.00389651324508102,0,0,0,0.176133460159939,0,0
X600160.SH,0,0,0,0.0906022629520952,0,0,1.73472347597681e-18,0,0,0,0,0,0.0594177532806285,0,0,0,0,0,0,0,0,0,0,0.0286506457153718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163000967212757,0.107832995464856,0.0423316558205834,-0.074114112606157,-0.0277001592727271,-0.00472156196927615,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.156492886396459,0,0,0.0288973378309723,0,0,0,0,0,0.131758176195434,0,0.208084439114762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101746473185773,0,0,0,0,0.00746109570084384,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0379605365193538,0,0,0,0,0,0,0.232001740567274,0,0,0,0,0,0.0437882472233016,0,0,0,0.100208265492609,0,0,0,0.107635177178621,0,0,0.210376774773367,0,0,0,0.0117283463605111,0,0,0,0,0,0,0,0,0.0282964745078312,0,-0.00442247518432088,-0.00232287685232796,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.121331587076877,0,-0.0589369618998556,0,0,-0.0349128074298716,0,0,0.761154263215762,0,0,0,-0.131806980923421,0,-0.0162130973170698,-0.154817409940053,0,0,0,0,0,0,0,-0.0202654871821008,0,0,0,0,0,0,0,0,0,0.0763720885433532,0,0.0950651913395496,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134476678146945,0,0,0,-0.0297309354413406,0,0
X000933.SZ,0,0,0,0,0,0,0,0.0643289055280584,0,0,0,0,0,0,0,0,0,0,0.0849070475300095,0,0,0,0,0.122595506909488,0,0.00540591176517817,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.397510049147394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020857423725929,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0630748212356352,0.0417487717040933,0,0.0464934227616197,0,0,0,0,0,0,0,0,0,0.0866576697688389,0,0,0,0,0,0,0,0.301857920600654,0,0,0.38040941762853,0,0,0,0,0,0,0,0,0,0,0.0597753109490459,0,-0.0160897518922101,0.0221501524462441,0,0,0,0,0,0,0,0.130774355018148,0,0.0114939257684276,0.0132461600539253,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.187210752865169,0,0,0,0,-0.0146185580598368,-0.0444807599104232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20384943974904,0,0,0,0,0,0.0298457233513702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00572984269660009,0,0,0,0,0.394879480519243,0,0
X600348.SH,0,0,0,0,0.101102938164062,0,0,0,0,0,0,0,0.0709235206284691,0,0,0,0,0,0.165351443437133,0,0,0,0,0.072431634746782,0,0,0,0.116403940497383,0,0,0,0.0612172042143521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137259909724541,0.00236541924559245,0,0,0,0,0,0
X300037.SZ,-0.118811825341165,0,0,0,-0.0343867713563604,0,0,0,0,0,0,0,0.0992990712740152,0.0466065126581961,0,0,0,0,0,0.0173577455256194,0,0,0,-0.053200446757128,0,0,0,0,0,0,0.0360317862138445,0.0664801007893574,-0.0716139685859599,0,0,0,0,0,0,0,0,0,0,0.0431963085109232,0,0,0,0,0,0,-0.00912100051239548,-0.00593398117928292,2.16840434497101e-19,0,0,0,0,0,0
X600612.SH,0.111394988567732,0,0,0,0.0142122033449713,0,0,-0.0685730411089343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183558544595528,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0.00258763364593857,0,0,0,0.0732510993342562,0,0,0.0490636465749125,0,0,-0.042390046852035,4.33680868994202e-19,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,-0.0671745898614728,0.0966592554974306,0,0,0,0,0.0706435303922943,-0.0630825621130207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220063638916176,0,0,0.224499924052035,0,0,0,0,0,0,0,0,0,-0.0415152703912587,-0.0275088740041364,0.0160322373235062,0,0,0,-0.0423098681091871,0,0
X600219.SH,0,0,0,0.0435615272744171,0,0,0,0.0447510886997695,0,0,0,0,0.0089775820592204,0,0,0,0,0,0,0,0,0.126388448027163,0,0,0,0,0,0,0.105692315703973,0,0.0953814065845306,0,0,0.00434663148381322,0,0.218677455123778,0,0,0,0,0.0132005147553877,0,0,0.0210279694776781,0,0,0,0,0,0,0,0,0.00499403479780083,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.067236438576199,0,0,0,0,0,0.0494410896698035,0,0,0,0,0,0,0,0.0775348976035261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312935919587276,0,0,0,0,0,0,0,0,0,0,-0.000798432063110518,-0.00245018011092715,0,0,0,0,0,0
X600688.SH,0,0,0.0489454661694552,0,0,0,0,0.139087869556427,0,0,0,0,0,0.0928648062123441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395342388237536,0,0.00580593250904902,0,0,0,5.42101086242752e-20,0,0,0,0.012783144538825,0,0,0,0,0,0.0762967926281772,0,0,0,0,6.93889390390723e-18,0,0,-0.0129756743933641,0,0,0,0,0,0
X600157.SH,0,0,0,0.0205546836404114,0.0673256693916932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734877835265339,0.171115346857528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702380769479048,0,0,0,0,0,0,0,0,0,0,0,0.00795978339283755,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0853512706146823,0,0,0,0,0.0595299089428271,0,0,0.127600470869276,0,0,0,0.297319624113854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107706420089775,0,0,0.0335987135564419,0,0,0,0,0,0.179653408496286,0,0,0,0,0,0,0,0,-0.0121707601550157,0.00786895455442257,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.0143678892964564,0,0.046375892676018,0,0,0,0,0.0600223554166173,0,0,0,0,0.509574951185187,0,0,0,0.0825290600733273,0,0.00553978858813,0,0,0,0,0,0,0,0,0.00443946751916992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132174598441282,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0476204283989348,0,0,0,0,0,0,-0.0364144733325966,0,0,0,-0.445637411311011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172662394662174,0,0,0,0,0,0,0,0,0,0,-0.0327490916983091,0,0,0,0.0538635243446394,-0.110826629087043,0,0,0,-0.0696873406066604,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0946805986645957,0,0,0,0,0,0.545209532603003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25600362743936,0,0,0,0,0,0,0,0,-0.337823939225685,0,0,0,0,0,0,0,0,0,0,0.747413556340182,0,0,0,-2.55423852245355,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123927005577309,0,0,0,0,0,0,0,0,0,0.756655766166987,0,0,0,0,0.778465178273274,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0241044588153034,0,0,0,0,0,0,0.0422690967838802,0,0,0,0.0139132337744228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874879319881751,-0.0072478150107662,-0.121597154099876,0,0,0,0,0,0,0,-0.058499687261752,0,0,0,0,0,0,0,0,-0.0306556814488671,0,-0.00976777897245411,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123505809055159,0,0,0,0,-0.0496832399237608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029026949353866,-0.00787634495361106,-0.0109623047362933,0.0014369649595097,0,0,0,0.0286553175352086,0,0
MKvol,0,0,0,0,0,0,0,0.000574417857366978,0,0,0,0,0,0,0,0.000922096859406218,0,0,0,0,0,0,0.00166827808234288,0,0,0,0,0,0,0.000574558026689438,0,0,0,0,0.000602343113419447,0,0.000908959520988469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165951406939345,-0.0017424176182149,0,0,0,-0.00886079115075308,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228068720025781,0.0897699908990266,0,0,0,0,0,0,0,0,0,0,0,-0.0220842276957834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290294654356115,0.286635921889197,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00741278935911882,0,0,0,0,0,-0.0051286125039916,-1.07591952494459e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00214998300000284,0,0,0.00203730027194888,0,0,0,0,0,0.00154190092814777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00521732392193777,0.00718400728853916,0,0,0,0.0126775435438196,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134235050712394,0.0145783601172587,0,0,0,0.0385499822380735,0,0
