,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X002466.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X002271.SZ,X600660.SH,X600010.SH,X000877.SZ,X000301.SZ,X000708.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600176.SH,X600362.SH,X600096.SH,X600426.SH,X000408.SZ,X300073.SZ,X000786.SZ,X000983.SZ,X000629.SZ,X601991.SH,X600803.SH,X000723.SZ,X600141.SH,X002080.SZ,X600027.SH,X002192.SZ,X601699.SH,X600219.SH,X002407.SZ,X300037.SZ,X600486.SH,X002497.SZ,X600801.SH,X600157.SH,X002353.SZ,X600399.SH,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0.0239899496476393,0,0.00765205614082208,0.0819953135017124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069124782148956,0.0835852461065456,0,0.160787247550771,0,0,0,0,0,0,0,0,0,0,-0.0534301238632262,0,0,0,0,0,0,0,0,-0.00307640115374154,0,-0.128867735824816,0,0,-0.0144946462527862,0,0
X600547.SH,0,0,0,0,3.46944695195361e-18,0,0.0764473751633213,0,0.127922353768577,0,0,0,0.101023803632418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689944687684419,0,0,0,0,0,0,0,0,0.0897481392595138,0,0.0299935384291477,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236975340457148,0,0,0,0,0,0,0.0214823607755647,0,0,0,0,0,0,0,0,0.337826533753611,0,0,0,0.0893380587635961,0,0,0,0,0.178669289585614,0,0.0104965452525162,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515739556744382,0,0,0,-0.0187403483186412,0,0.0852495154570046,0,0,0,0,0.0637862754284384,0.282461890093001,0,0,0,0,0,0.106057849387418,-0.0308164602049738,0,0,0,-0.0578603656802242,0.0499037289383471,0,-0.00760982455075729,0.0491816159103448,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182541537146449,0,0,0,0.0498368726323474,0,-0.0408818909933536,0,0,0.0334723101323852,0,0,0,0,0,0,0.0308952749094641,0,0,0,0.0381321083406634,0,0,0.020175066232088,0,0,2.16840434497101e-19,-0.0455358040004947,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290922208776593,0,0,0,0.0427306342154266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473919790859462,0.0530195288154707,0,0,0,0.1947308974538,0,0,0,0,0,0,0.00367411753303245,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0246927370414235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848058734916686,0,0,0,0,0,0,0.0566603717262673,0,0,0,0,0.147113142494333,0,0.0524479723610078,0,0,-0.0518322385943542,0,0,0,0,0,0
X600426.SH,0.116830910951878,0,0,0,0,0,0,0,0,0,0,0,0.0234750469339121,0,0,0,0,0,0,0,0,0.0952685838028217,0,0,0,0,0,0,0.0722973103389965,0,0,0.0327926867502871,0,0,0,0.140219599885892,0,0,0,0,0.223594934892985,0,0,0,-2.77555756156289e-17,0,0,0,0.0158026891074272,0,0,0,0.0476333136003137,0,0,0,0.0129356676931741,0,0
X000408.SZ,0,0,0,0,0,0.150465594628272,0,0,0.316683683515387,0,0,0,0,0,0,0,0,0.0995956846592306,0,0,0,0,0,0,0,0.124540921102432,0,0,0,0,0,0,0,0,0,0,0,0,0.177580301649097,0,0,0,0,0,0,0,0,0,0,0,0,0.00211755897962949,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0.0359914811381466,0,0,0.027580807797377,0.0535152496612482,0,0,0,0,0,0,0,0,0.0236034818491734,0,0,0,0.0714954339018845,0,0,0,0,0,0.0822737272837609,0,0,0,0,0,0,0,0,0,0,0.285168900720209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0224869126992098,0,0,0.576965788561984,0,0.0182875853246551,0,0,0,0,0,0,0,0,0,0.051054242115009,0.0241568832977623,0,0,0,0,0,0,0,0,0.0274570574909513,0,0,0,0,0,0,0,0.0068755395105459,0,0,0,0,0,0.0319135007848683,0,0,-0.0438146302268189,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.550606453935474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450710709287756,0,0,0,0,0,0,0,0,-0.0104348572699153,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.152450408140708,0,0,0,0,0,0,0,0,0,0,0,0,0.262280412120048,0,0,0,0.189462837849432,0.0621543962169988,0.0941117557101046,0,0,0,0,0,0,0,0,0,0,0,0.00877618601483245,0,0,0,0,0,0,0,0.00677102099160485,0,0,0,0.0276453976142893,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0360270826638611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348930251399796,0,0,-0.00622603485579029,0,0,0.185630026887445,0,0,0,0,0,0.236453504657743,0,0,0,0,0,0,0,0,0,0.0692108402466949,0,0.0736308897810273,0,0.00685997411267402,0,0,0,0,0,0,0
X600803.SH,0.0710702489024106,0,0,0,0,0,0,0,0,0,0.125059050795879,0,0,0.0528055326536738,0,0,0,0,0,0,0,0.109750803092261,0,0,0,0,0,-0.0340816919163484,0,0,0.00068405786117716,0,0,0,0.0543780825068709,0,0,0,0,0,0.0564839442670484,0,0,0,0,0,0,0,0,0,0,0.0301046338737548,0,0,0,0,0.0265074143951975,0,0
X000723.SZ,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0291767615630452,0,0,0.0475147420325909,0,0.0626293989322195,0,0,0,0.0743815181564069,0,0,0,0.0641093304519127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104580670212369,0,0,0.210619859920708,0,0,0,0.019796850591271,0.0505484277889083,0,0.00763307328647593,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.00252399348154821,0,0.0573817145104758,0,0,0,0,0,0,0,0,0.11050722348184,0,0,0,0,0,0,0,0.554629252200505,0,0,0.0482045844972412,0,0,0,0,0,0,0,0,-0.171445576953024,0,0,0,0,0.0658730724125966,0,0,0,0,0,0,0,0,0.00489786252353779,-0.0402521153522446,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406555341279835,0,0,0,0,0,0,0,0,0,0,0.168870471374023,0,0,0,0,0,0,0,0,0,0.012074195730472,0,0,0.118525583897186,0,0,0.140410888587359,0,0,0,0.0330029754649002,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.468109798630866,0,0,0,0,0,0,0.127564706678714,0,0,0,0.062886632781066,0,0,0,0,-0.0210022845151515,0,0,0,0,0.183452579547475,0,0,0,0,0,0,0,0,0,0,0.0393871268089077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0.596270159851862,0,0,0,0,0,0,0,0,0,0,0,0.134381002299254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235257969106789,0,0,0,0,0,0.0250596631697262,-0.0489890236262478,0,-0.00954066721570994,-0.00632762323393473,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.226370185253263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843493381214966,0,0,0,0,0.481993674346749,0.0334426567351692,0,0,0,0.0984781090213085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343612887868985,0,0.0492313830532975,0,0,0,0,-0.0110701674205171,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.278846376794085,0,0,0,0,0.0102782093631022,0,0,0,0.0808196503285653,0,0,0.182807463407429,0,0,0,0,0,0,0,0,0,0.0873914498578245,0,0.0596533582039487,0,0,0,0,8.93184923253088e-07,0,0.0675069423969603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0249743164846519,0,0,0,0,0.108267416670053,0,0,0,0.0544355124678894,0,0,0,0,0,0,0,0,0,0.0864243692228314,0,0,0,0,0.141792299458985,0,0,0,0.109221790978676,0,0.237515978663315,0,0.0111142642534768,0,0,0,0.0305796969632965,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000442635293924748,0,0,0.127171967831396,0,0,0,0,0,0,0,0,0,0,0.083711745521638,0,0,0,0,0,0,0.088520118709393,0.186972263414574,0,0.106599020423428,0,0,0.163028278970044,0,0,0,0,0,0,0,0,0,-0.0110616783534962,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.129194437706347,0,0,0,0,0,0,0,0,0,0,0,0.0505024365380639,0,0,0,0,0,0,0,0.0657001764303342,0,0,0,0,-0.0216629535996221,0,0,0,0,0,0,0,0,0,0.0748642343744318,0.0239134987475654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222167892948503,0,0
X002497.SZ,0,0,0,0,0.164401445782569,0.192357877319091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370152840556846,0,0,0,0.0348706728373087,0,0,0,0,0,0,0,0,0,0,0,0,0.118286082708693,0.116988400101668,0,0.0675576110070003,0.0593976324724375,0,0,0,0,0,0,0,0,0.0534359542209556,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0.135859334631886,0,0,0,0.0205780743688511,0,0.0485817918059511,0,0,0,0,0,0,0,0,0.227005020844557,0,0,0.0285155052580339,0,0,0,0.200100454066115,0.0238173551033679,0,0,0,0,0,0,0,0.00888547419888038,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450486177522887,-0.00948397151358422,0,0,0,-0.0888856330174249,0,0
X600157.SH,0,0,0,0,0,0,0.0823448212165977,0,0.0396194071726573,0,0,0,0,0.0563158325344483,0,0,0,0,0.0209124742702298,0,0,0.133056467475039,0,0,0,0,0,0,0,0.00104940610085292,0,0,0,0,0.159943201713668,0,0,0,0.0390931990573988,0,0,0,0,0,0,0,0,0.0409674319442947,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002353.SZ,0.341611656199443,0,0,0,-0.0610540584908979,0,0.0137536951959473,0,0,-5.42101086242752e-20,0,-0.00462542612693973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173763491477565,0,0,0,0.161004207050743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491008587645875,0,0.0351761805169138,-0.0758439693366535,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0693955023790893,0,0,0,0,0.0790004716047967,0,0,0,0,0.207820379666491,0,0,0,0.0494992340295912,0,0,0,0,0,0,0,0,0,0.0428068325101228,0,0,0,0,0.314420713610232,0,0.129159523181504,0,0,0,0,0,0,0,0.0371365314541677,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0,0.288987480156988,0,0,0,-0.139299766975382,0,0,0,0,0.0595045156198967,0,0,0,0,0,0,0,0,0,0.114369803636005,0.149713178399706,0,0,0,0,0,0,0,0,0,0,0,0,0.245820725330501,0,0,0,0,0,0,0,0,0.157638961110927,0,0,0,-0.149028792769286,0,0,0,0.0378417157360852,0,0
Change_TY3M,0,0,0,0,0,0,0.121312544733905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864438101616425,0,0,0,-0.13396886258342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103206095366668,0,0,0,-0.0238366779322902,0,-0.0588333114566363,0,-0.0901883266912816,-0.105899298916816,0,0,0,-0.0366374073028861,0,0
Slope,0,0,0,0,0,0,0.402198387017106,0,0.137203847645001,0,0,0,0,-0.0817943605341632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510465344258894,0,0,-0.35773229420163,0,0,0,0,0,0,0,0,0,0,0,0.454928994666874,-0.204747336472054,-0.146769701270198,0,0,0,0,-0.719918734126018,-0.243956441906154,0,0,0,0,0,-1.31482463100755,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0770102805004498,-0.0227785432509112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104826536119197,0,0.0628132413334234,0,0,0,0,0,0,0,-0.0374447329089348,0,0,0,0,0,0,0,0,-0.050458651135655,0,-0.0612600721574036,-0.36643378447964,0.255132385081264,0,0,0,0,0.241230402220931,0,0
RealEstate_excess,0,0,0,0,0.0809410388631168,0,0,0,0,0,0,0,-0.0590220683738059,0.061659495303115,0,0,0,-0.0271813865425767,0,0,0,0,0,0,0,0.00794346562897059,0,0,0.114639184594743,0.0682566982495275,0,0,0,0,0,0,0.0129131453955426,0,0,0,0,0,0,0,0,0,0,0.0437128350875987,0,0.0193066703139516,0,0.0293948363424114,0,0,0,0,-0.0132121091776337,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00906373730445151,-0.0338416895290265,0,0,-0.0296353888841597,0,0,0.063456795565487,0,0,0,0,0,0,0,0.0467263227015143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00791584800398143,0,0,0,0,-0.172514083602375,0,0,0,0.0435082190722778,0.0193485823173446,0,0,0,0.00371972071270776,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,6.78751863107151e-05,0,0,0,0,0.000818172813431388,0,0,0,0,0,0,0,0,0,0,0.000465130589786238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178848984494295,0,0,0,0.00864743936130647,-0.00513998190989555,0,0,0,0.0158679693890811,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.509250938257247,0.331857269294108,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559598340741551,0.0390211964174311,0,0,0,0.0132923788362241,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459928967628596,0.0119421824846771,0,0,0,0.00463384751050902,0,0
