,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600309.SH,X601898.SH,X600688.SH,X601600.SH,X601992.SH,X600795.SH,X300072.SZ,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X002466.SZ,X600886.SH,X600547.SH,X600027.SH,X000709.SZ,X600111.SH,X600157.SH,X000898.SZ,X000959.SZ,X600339.SH,X002460.SZ,X600489.SH,X601158.SH,X002271.SZ,X600299.SH,X000723.SZ,X000883.SZ,X600808.SH,X600516.SH,X600176.SH,X600219.SH,X600352.SH,X000630.SZ,X600008.SH,X000792.SZ,X600578.SH,X000408.SZ,X000539.SZ,X000983.SZ,X002092.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0280547515343977,0,0,0,0,0,-0.0193683298538734,0,0,0.167848741299466,0,0,0,0,0,0,0,0,0,-0.0715514017065773,0,0,-8.67361737988404e-19,0,0,0,-0.0105791081974173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102447485859369,0,0.0196558212402519,-0.0352814111491144,0,0,-0.0146450447839269,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0923110902726392,0,0,0.0148371408859345,0,0,0,0,0,-0.0846130285476586,0,0,-0.000277398293846588,0,0,0,-0.123887030389518,0,0,0,0,0.0359364126569466,0,-0.0431732718225808,0,-0.0644179605796799,0,0,0,-0.0254496347138313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245753619915366,0,-0.125229818241716,0,0,0,0,0
X601088.SH,0,0,0,0.0433720303682485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166863006581234,0.00945768783430502,0,0.0287485927272381,0,-0.0334416122397314,0,0,0,0.0247700930147199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454564408207103,0,0,0,-0.00349532560213523,0,0,0,0,-0.0108710684145427,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256956655012176,0,0,0,0,0,0,0,0,0,0.349037209503687,-0.058230366995261,0,0,0,0,0,0,0,0,0.173012042544455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00826024152030476,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834835944562327,0,0.0286737393635529,0.0367145041832916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255985022439783,0,0,0.287607686778462,0,0.0768398812038143,0,0,0,0.00963544624153391,-0.0767614976027988,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193866670088221,0,0.0792824425286841,0,0.00773587282138708,0.295802998629907,0.013028308043355,0,0,0,0,0.0534553191476002,0.048187632655347,0,0,0,0,0,0,-0.09875796756203,0,0,0,0,0,0,0,0,-0.0450398419993444,0,-0.0526864988145018,0,0,0,0.0164698090085135,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0558433911965623,0,0,-0.0775019329131529,0,0,0,-0.0224983612512034,0,0,0,0.039736166272576,0.0918599670277314,0,0.156598663650943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039308922367739,0,0,0,0,6.93889390390723e-18,0,0.0371379623196699,0,-0.0169992842559007,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0610084105339221,0,0.135106111437637,0.160788015574796,0.390771940860159,0,0,0,0,0,0,0.0586488955017979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428296036481248,0.0354351661468416,0.0243895514359238,0,0,0,0,-0.0626458053096995,0,0,-0.0894739789704394,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.00375168270841272,0,0,0,0.0451355508335379,0,0,0,0,0,0,0.0428215233875027,0,0,0.196550604661443,0,0,0.00832913450678494,0,0,0,0,0,0,0.0980783520079248,0,0,0,0,0,0,0,0,0,0,0.163490044672015,0,0.0444533623873609,0,-0.00865689243145703,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.160813898860357,0,0,0.0402329406322479,0,0,0,0,0,-0.046635333929826,0,-0.0184260532213008,0,0,-0.0087594944979171,0.0972708241192609,-0.108035462186948,0,0,0,0,0,0,0,0,0,0,0.00843119063319486,0,0,0,0,-0.0515834466110572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147751695631186,-0.00946870143860119,0,0,0,0,0,0
