,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600188.SH,X600111.SH,X600011.SH,X000877.SZ,X002466.SZ,X601600.SH,X600010.SH,X002271.SZ,X000708.SZ,X601898.SH,X600660.SH,X600547.SH,X000301.SZ,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X000807.SZ,X601991.SH,X600795.SH,X000786.SZ,X601699.SH,X600803.SH,X000983.SZ,X000825.SZ,X002080.SZ,X600096.SH,X002353.SZ,X000630.SZ,X600489.SH,X600801.SH,X600688.SH,X000960.SZ,X600141.SH,X000932.SZ,X000959.SZ,X600027.SH,X600295.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.00232067330972059,0,0,0,0,0,-0.0351337659116713,0,0,0,0,0.189434352072268,0,0,0,0,0,0,0,0,-0.0235251739739626,0,0.0968865242312033,0,0,0,0,0,0,0,0,0,0,0,0,0.197817903372015,0,0.000999772637541117,0,0,0,0,0,0,0,0,-0.0208682699134821,0,0,0,0.0156280163525675,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.117739152389087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610957424627537,0,0,0.250746746706138,0,0.113234723318012,0,-0.0165289053529314,0,0,0,0,0,0,0,0,0,0,-0.0119453585671913,0,0,0,0,0,0,0,0,0.0238906614593801,0,0
X600028.SH,0.110365947109491,0.0115136695170061,0,0,0,0,0,0,0.0194109030625987,0,0,0,0,0,0,0,0.0481002953823385,0.00217752663848907,0,0,0,0,0,0.00638139467353141,0,0,0,0,0,0,0,0,0,0,0.0756290429451158,0,0,0,0,0,0,0.0721624235266893,0.00795279880448422,0,-0.0107110611128109,0,0,0,0,0,0,-0.00416148637995455,0,0,0,0,0.0177188471165168,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173254364954722,0,0,0,0.125592518953549,0,0,0,0,0.0514774819048371,0,0,-0.0129760245275425,0,0,0,0,0.0850637204163578,0,0,0.0474108641887004,0,0,0.00785161819136608,0,0,0.0196940295744169,0,0,0,0.057539531083068,0,0,0,0,-0.0171245738652083,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228630096005147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098419016413411,0,0,0,0,0,0,0,0,0,0.45534735966567,0,0,0,0,0,0,0,0,0,-0.00451257690086665,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.137331347579974,0,0,0,0.457754677364889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191627011443813,0,0,0,0,0,0,0,0.183706985841426,0,0,0,0,0,0,-0.00362111068039676,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0733774569060305,0,0,0.450195984146881,0,0,-0.102169553365514,0,-0.178812012417061,0,0,0,0,0,-0.0133210902795097,0,0.306762382190895,0,0.215824170922617,0,0,0,0,0,0,0,-0.0939098197486542,0,0.132268072800264,0,0,0,0,0,0,0.0198647391344044,0,0,0,-0.0511243368345388,0,0,8.67361737988404e-19,0.0159060229119736,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0588422689068613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20217341326491,0,0,0,0,0,0.142299361564832,0,0,0,0,0.148752226111287,0.0423715748491803,0.11958986062734,0,0,-0.00882735103789021,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.020152198238012,0,0,0,0,0.07409684267143,0,0,0,0,0,0.0289389787653267,0.100545976030491,0,0,0,0,0,0.0468386516044814,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.545559462558104,0,0,0,0,0,0,0,0,0,0,0,0,0.00834593349426597,0,0,0,-0.0801932013855033,0.124498062347763,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.414100143675964,0,0,-1.73472347597681e-18,0,0,0,0.0280155919059227,0,0.123713458212332,0,0,0,0,0,0.0331933324191049,0,0,0,0,0.0864082647738884,0,0,0.0857752874437229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406749213222852,0,0,0,0,0,0,0.00879552545398822,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.110838273274468,0,0,-0.0581507214352555,0.1004041650155,0,0.0189114791921162,0,0,0,0,0,0,0.160447418880361,0,0,0,0,0,0,0,0.238064497552493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823387050417766,0.378003476897491,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29995938337077,0,0,0,0,0,0,0,0,0,0,0,0.0388508698458565,0,0,0,0,0,0,0,0,0,0.0669890062269432,0.0230332017330685,0,0,0,0.14274656863772,0,0,0,0,0,0,0.0444523427319705,0,0,0,0,0,0,0,0.025840376646147,0,0
X002466.SZ,-0.129308941591167,0,0,0,0,0.605618119932943,0.238549151271859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12267248189624,0,0,0,0,0,0,0,0,0,0,0,0,0.00717140968453141,0,-0.0382243931936868,0,0.148612148933256,0,0,0,-0.103723426378747,0.0790372333402738,0,0,0,-0.0140614928078353,0,0,0,-0.0229511389184449,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.140670076469312,0.0269418170688591,0,0,0,0.0185114470738894,0,0,0,0,0,0,0,0,0,0,0,0,0.194180029679702,0.557620678636978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221335496526926,0,0.0214520575299285,0,0.0704089511788918,0,0,0,0,0,0,0,-0.0123287294974712,0,0
X600010.SH,0,0,0,0,0,0,0.0663468865526915,0,0,0.141686688447525,0,0.379596410464135,0,0.0843736635350202,0,0,0.00790371099854659,0,0,0,0.00576205636145045,0,0,0,0,0,0,0,0,0,0,0,0,-0.029531837691893,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0328695414883782,0,0,0,0,0,0,0
X002271.SZ,0,0.0317978723714421,0,0,0,0,0,0,0.209824209677549,0.0349940117162962,0,0,0.0146479042288246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46887212142044,0,0,0,0,0,0,-0.120246514779738,-0.0374591697641866,0,0,0,0,0,0,0,0,0,0,0,-0.00247324979592447,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.139837188140645,0,0,0,0,0,0.0786904278111302,0,0,0,0,0.0743421967505318,0,0,0,0,0,0,0,0,0,0,0,0.0782893822525241,0,0,0,0,0,0,0.0258170804160685,0,0,0,0,0,0,0.0969572185101748,0,0.00896996650871146,0,0,-0.151472877959298,0.124503464663483,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.179100009176536,0,-0.0440385806125899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19463784689432,0,0,0,0.267990264024318,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0180842494071725,0,0,0.0232796588654772,0,0,0,0,0.0216763828708525,0,0
