,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X601898.SH,X600010.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X002466.SZ,X600547.SH,X600027.SH,X600516.SH,X601992.SH,X002460.SZ,X600111.SH,X600176.SH,X600299.SH,X000709.SZ,X000629.SZ,X300072.SZ,X000825.SZ,X600352.SH,X600339.SH,X600808.SH,X600583.SH,X000553.SZ,X600801.SH,X000786.SZ,X002110.SZ,X000301.SZ,X600426.SH,X601158.SH,X000883.SZ,X600219.SH,X000932.SZ,X000792.SZ,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.255665249398621,0,0,0.00964905034302353,0,0,0,0,0.00281467079281812,0,0,0.0100482343569992,0,0,0,0.136121368309546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715121348180005,0,0,0,0,0,0,0.0314085835107933,0,0,0,0,0,0,0,0,0,0.00531573058632743,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.190812048646152,0,0,0.0919039399890818,0,0,0,0,0.000752275103911545,0,0,0,0,0,0,0,-0.091270724786131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671174001013801,0,0,0,-0.0202998094192945,-0.00753504300196496,0.00562051762537175,0,-0.109573545840238,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212422283831404,0,0,0,0,0,0,0.00150192752328197,0,0,0,0,0.0871998362586292,0,0,0.0319572698629428,0,0,0,0,0,0.265906897877589,0.0981497351516217,0,0,0.000805008678804846,0,0,0,0,0,0,0,0,0.1456093199669,0,0,0.000881848373553951,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359534196823228,0,0,0,0,0,0,0,0,0,0,0.0542962578583598,0.121894956625315,0,0,0,0,0,0.0732994405175185,0,0,0.484579863328124,0,0,0.00112872653164433,-0.0137053441956874,0,0,0,0,0,0
X600886.SH,0,0.11935477029725,0,0,0,0.0654169457765067,0.179730373083492,0,0.122503439687974,0,0,0,0.0865512340274262,0,0,0,0,0,0,0,0.0409328945864437,0,0,-0.00618013172541851,0.0663404693018076,0,0.0886477467903791,0,0,0,0.0403174140799923,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538254732838421,0,0,0,0,0,0.00241657269227651,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0300001833365896,0,0,0,0,0,0.156569467750334,0.0376800065337179,-8.67361737988404e-19,0,0,0,0,0,0.0568098790177282,0.184964122347471,0,0,0,0,0,0,0,0,0,0,0,0.0233057680273318,0,0,0,0,0,0,0,0,0,0,0,0,0.0488681473249861,-0.067703541626816,0,0,0,0,0.00195026594993727,0,0,0,0,0,0
X600362.SH,0,0,0.175926141399215,0,0.166707154508496,0.030221934689052,0,0,0,0,0,0,0.115743419192059,0,0,0,0,0,0,0,0,0,0,0.0169269788780696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543394421403652,0,0.0877285660308478,0,0,0.00268444106827057,-0.0185899450295358,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.180340218813951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623539376159131,0,0,0,0,0,0,0.0427166420903425,0,0,0,0.0241674596660548,0,0,0,0,0,-0.00590362341639358,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.325624970446407,0,0,0.0606159395075323,0,0,0,0,0,0,0,0,0,0,0.717312847458425,0,0,0,0,0,0,-0.162436269314923,0,0,0,0,0,-0.0117276953492103,0,0,0,0,0,0,0,0,0,0.0972539498345193,0,0,0,0.00376345861076903,0.0158179588176378,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0150044559512174,0,0,0,0,0,0,0,0,0,0,0,0,0.0860526501339812,0,0.032716633735047,0,0,0,0,0,0,0,0,0,0.21345497877651,0,0,0,0,0,0,0,0,0,0.0665389788763295,0,0,0,0,0.020655985417318,0.0769990485971788,0,0.602083668036069,0,0.00054094142642309,0.00161678899083067,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0136460409830465,0,0,0.443752985387316,0,0,0,0,0,0,0,0,0,0,0.237493415604471,-0.00311859437052193,0,0,0,0,0,0,-0.0420802372615105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000883895682481778,-0.103903513906142,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0457487691276119,0,0,0,0,0,0,0,0,0.100956082269442,0,0,0,0.193635291091822,0.0841877389061967,0,0,0.0559952848312217,0,0,0,0.029262824651679,0,0,0,0,0,0,0,0,0,0.159362577893078,0,0,0,0.181097716372758,0,0,0,0,0,-0.0440097597807901,-0.103448802154941,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197808276318344,0,0,0.0766828498768011,0,0,0,0,0,0,0,0.0138861484785687,0,0,0.100338252206803,0.0375453135854716,0,0,0,0,0,0,0,0.130344651496132,0,0,0.0564243703159495,0,0,-0.00596049161408032,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0107288217592196,0,0,0,0,0,0,0,0,0.744024197925263,0,0,0.308068114482506,0,0,0,0,0.0261136300877126,0,0,0,0,0,-0.107918490449284,0,0,0,0,0.0473268490702502,0,0,-0.0206920257462215,0,0,0,0,0.0879637756744356,0,0,0,0,-0.0136971953291985,-0.0207849858094871,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0499211689567549,0,0,0,0,0,0,0.243075235717678,0,0,0,0,0,0,0,0,0.0250639258298884,0.126172223409179,0,0,0,0,0,0,0,0,0,0.0636438867202118,0,0,0,0,0,0,0,0.00781758488530843,0,0,0,0.0134415147591652,0,0,0,0,0,-0.00325690501665908,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0591444986129883,0,0,0,0,0,0,0.151750735101154,0,0,0,0,0,0,0,0,0,0,0.186072146037286,0.117479258792071,0,0,0,0,0,0,0,0,0,0,0,0.0389735062004702,0.132612217832069,0,0.0390089845649668,0.0748048195618895,0,0,0,0,0,0,0,0,0,0.0078896581175748,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.00416630398483976,0.0892578446109656,0.0210033976242237,0,0,0,0,0,0,0,0,0,0,-0.137795546808413,0,0,0,0.0877192327587192,0,0,0,0,0,0,0,0.137438169311905,0,0.256477379760487,0.0330818938145976,0,0,0,0,0,0,0.134406756934317,0,0,0,0,0,0,0,0,0,0,-0.0199551109632601,-0.0379047134097875,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.133890249983753,0,0,0,0,0,0,0,0.0830177288058071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.024023739272294,0,0,0,0,0,0,0,0.0392080830410152,0,-6.93889390390723e-18,0,0,0.001871413309937,-0.0160085481477454,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103668118422869,0,0,0,0.0769025163558052,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194158669482713,0,0,0,-0.0511623863499716,0,0,0,0.269022371276555,-0.0475720103161205,0,0,0,0,0,0.0212316789111175,0,0,0,-0.234819055459746,0,0
X300072.SZ,0,0,0,0,0,0,-0.00197703035574507,0,0,0.0958042146660081,0,0,0,0,0,0,0,0,0,0,0,-0.0552807307940894,0.339600976232739,0,0,0,0.0190862386949891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714069572789695,0,0,0,-0.135003255890983,-0.0154538107945783,-0.00117426090321326,0,0.262000223566317,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.109368130353802,0.0179586607317119,0,0,0.0574003123317365,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0325069739810534,0,0,0.181971641494548,0,0,0,0,0,0,0,0,0,0,0,0,0.0435453060702604,0,0,0,0,0,0,0,0.0566831079506956,0,0,0,0,0,0.0128631304569207,-0.000328796496323259,0,0,0,0,0,0
X600339.SH,0.0694593673721739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109083064259297,0.151943566201915,0,0,0,0,0,0,0,0,0,0,0,0,0.599764930641581,0,0,0,0.0137898924546906,0.0323389725904391,0,0,0,0,0,0,0,0.124741356840585,0,0,-0.0137643180457179,-0.0190347182510651,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388267528303993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171605323269939,0.0169802080846176,0,0,0,0,0,0.16937391346589,0,0,0,0,0,0.0029540682132841,0,0,0,0,0,0,0
X600583.SH,0.0169214589191579,0.102248407255247,0,0,0,0,0,0.085105847440134,0,0.0278364318467094,0,0,0.0360807800217652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114923902366409,0,0,0,0.372794805851525,0,0,0,0,0,0,0,0.0390342942058499,0,0,0.05965229558057,0,0.116401497932107,0,0,0,0,-0.00136258749088583,0.0173691144917302,0,0.0959766522855304,0,0,0,0
X000553.SZ,0,0,0,0.209476292153589,0,0,0.0165925780940815,0,0,0,0,0,0.206631977425744,0,0,0,0,0,0,0,0,0,0,0.0687925504555479,0,0,0,0,0.0927927905240658,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0614576697133719,0,0,0,0,-0.00298248765749739,-0.0560121082866114,0,0,0,0.0280656492523959,4.33680868994202e-19,0,0,0,0,0,0
X600801.SH,0,0,0,0.645504573152105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109806851298859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320665857416841,0,0,0,0,0,0.0404731246021006,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.396879275702432,0,0.183187971862214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141176635207261,0,0,0,0,0,0.174572806241313,0,0,0,0,0.0704354187850275,0,0.102355202494106,0,0,0,0,0,0,0,0,0,0,0,0.0266846131546433,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.171044802785872,0,0,0,0,0,0,0,0,0.214645746927588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123028778167118,0.106867213732104,0,0,0,0,0,0,0.459546961801943,0,0,0,0,0,0.00348357735331816,0.00870514197016527,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130919309200327,0.10159560169,0,0,0,0,0,0.0693994106159937,0,0,0,0,0,0,0,0.14372038061174,0,0,0,0,0,0,0,0,0,0.061764124105938,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.22736702527332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541688625160405,0,0,0,0.26342672903217,0,0,0,0,0,0,0,0,0,0,0,0,0.0340996748905116,0,0,0,0,0,0.306334695855274,0.017516455027681,0,0,0,0,0,0.0213657881029595,0,0,0,0,0,0
X601158.SH,0,0,0.0815846474964852,0,0,0,0,0,0,0,0,0,0.00878970535892263,0,0,0,0.0635641976161423,0,0,0.000516347080549865,0,0.0153459891365444,0,0.0449505092998181,0,0,0,0,0,0,0,0.0900131710880208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581108613711131,0,0,0,0,-0.00406623606335784,-0.00730113159837619,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0545597249298576,0,0.0905990799886827,0,0,0,0,0,0,0,0,0,0,0.123625129849449,0,0,0.0226379046751657,0,0.00612480058616113,0,0,0,0,0.0254577534236237,0,0,0,0,0,0,0,0.0528689758641445,0,0,0,0,0,0,0,0,0,0,0.0996754095678507,0,0,0,0,-0.00530832684181528,0.00313072152849908,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.23542998901861,0,0,0,0,0.1005878622351,0.0896917122746702,0,0,0,0,0,0,0,0,0,0,0.00901866196619964,0,0,0,0,0.110297570496557,0,0,0,0,0,0,0,0,0,0,0.0443961664243714,0,0,0,0,-0.0057731837869734,0.000684759079219988,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078181452390858,0,0,0,0,0,0,0,0,0,0,0,0.117172637262248,0,0,0,0,0.577225084128658,0,0.0356239706790274,0,0,0,0,0,0,0,0,0,-0.00947354038873761,-0.0148100883025549,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220652301862218,0,0,0,0,0.574713769782538,0,0,0,-3.46944695195361e-18,0,0,0.383368656993715,0,0,0,0,1.73472347597681e-18,0.356265035329448,0,0,0,0,0,0,0,0,0.0219645005679521,0,0,0,0,-0.0887350936973839,0.048736395447057,0.0480398929596956,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0270687782644204,0.124707223711635,0,0,0,0,0,0,0,0,0,0,0,0.159496183388197,0,0,0,0,0.0688118417271772,0,0,0,0,0,0,0,0,-0.113427092118426,0,0,0,0,0,0,0.0118428538279784,0,0,0,0,0,0.0530824411697953,0,0,0,0,-0.00917375411549251,0.0296391148336373,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.384491866819841,0,0,0.0894508778196551,0,0,0,0,0,0.280070395162919,0,0,0,0,0,0,0,0,0.0763405190119327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0260530353858421,0,0,0,0,0.00178928373080439,-0.0123439955241195,0,0,0,0,0,0
X600489.SH,0,0,0.00593606922116529,0,0,0,0,0,0,0,0,0,0.0376557726258754,0.0885500007389501,0,0,0,0.0185240655316385,0,0.357802801259545,0,0,0,0,0,0.00430256090733057,0,0,0,0,0,0,0,0,0.0251243016294623,0,0.110096131855069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935336270727633,-0.00434868870331117,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.141061053831232,0,0,0,0,-0.278211418664847,0,0,0,0,0.102017870798674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108804671275815,0,-0.0338239159672886,0,0,0,0,0,0,0,0,0.0427268162981115,0,0,0,0,-0.0895301129856973,0,0,0,0,0,0
Slope,0,0,0,0,-1.11022302462516e-16,0,0,0,0,0,0,0,0,0,0,0,0.978898284438777,2.28770660868823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14855684407336,0,-0.727500318799391,0,0,0,0.587728916931352,0,0,0,0,0,0,-0.320491084793378,0,0,0,0,-1.63006399157752,0,0,0,1.09484435784298,0,0
TED,0,0,0,0,0,0,0,0,0,-0.170287638357963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821408898907591,0,0,0,0,0,0,0,0,-0.219492794258715,0,0,0,-1.05636990073397,-0.346831103835987,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0460360654807394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399838736732205,0,0,0,0,0,0,0,-0.0861910927085151,0,0,0,-0.0884054268971513,0,0,0,0,0,0.0320398747419994,0,0,0,0.00640326655671419,-0.00968560326103062,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0657853555124465,0,0,0,0,0,0,-0.105187486066237,-0.0828005062532477,0,0,0,0,0,0,0,0,0.155321214485782,0,0,0.136349233675728,0,0,0.0254255869356752,0,0,0,0,0.0143200500510311,-0.0565313057227177,0,0,0,-0.0427453541436343,0.0535183287376897,0,0,0,0,-0.030713578089332,0,0,0,0.0777509703230175,0.0055508980298775,-0.00327781447612921,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000708358902847898,0,0,0,0,0,0,-0.000593181038754536,0,0,0,0,0,0,0,-0.000260766249201738,0,0,0,-0.000844529039347072,0,0,0,0,0,0,0,0,0,0.00135481776652746,-0.000551733096090213,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204294373080345,-0.0129356182441472,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0126586212886933,0,0,0,0,0.00884061819584961,0.00992222998976492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426501757906346,0,0,0,-0.00487093260156799,0,0,-0.00942552633611109,-0.00635453032554569,0,0,0,0,0,0.0171514778305672,0,0,0,-0.00371520854466166,-0.00103295807978381,0,0.0308800151863847,0,0.0594924987838272,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.001018897013981,0,0,0,0,0,0,0,-0.00227866683862102,0,0,0.00287013431951786,0,0,0,0,0,0,0,0,0,0,0.00130936580722795,0,0,0,-0.00663329317539759,0,0.00680923085274634,0,0,0,0.0043975660493423,-0.00754252198819063,0,0,0,0,0,0
