,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X300072.SZ,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X601991.SH,X600660.SH,X600188.SH,X600362.SH,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600111.SH,X600489.SH,X600339.SH,X000898.SZ,X000959.SZ,X600299.SH,X601158.SH,X600008.SH,X000883.SZ,X600583.SH,X000408.SZ,X600219.SH,X600578.SH,X000792.SZ,X000630.SZ,X002460.SZ,X000539.SZ,X600352.SH,X002092.SZ,X000983.SZ,X000027.SZ,X600176.SH,X000723.SZ,X000786.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600309.SH,0,0,0,-0.235723577700352,0,0.134194924589154,0,-0.0506317213911162,0,0,0,-0.155589978002207,0,-0.14915796084652,0,0,0,0,0,0.0771017973078333,0,0,0,0,0,0,0,0,0,0,0,0.0170694335180688,0,0,0,0,0.253859449173036,0,0,0,0,0.154308378146612,0.158663928061087,0,0,0.442428664883214,0,0,0.108576879702743,0,0.00325419725108019,0.00510443068629733,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0526620466005995,0,0,0,0,0,0,0,0,0,0.0640170276426451,0.303837971570629,0,0,0,0,0.0764781761036315,0,0,0,0,0,0,0,0.0868316773432607,0,0,0,0.0784731033084801,0,0,0,0,0,0,0,0.0326023547322236,0,0,0,0,0,0,0.0252444496325004,-0.00616253529467703,0,0,0,0,0,0
X600688.SH,0.125819801263519,0.427568233624784,0,0,0,0.0477854929222673,0,0,0,0,0.00598270789431676,0,0,0,0,0,0,0,0.0470556513129676,0,0,0,0.162888119143036,0,0,0,0,0,0,0,0,0,0.0803716952463665,0,0,0,0,0,0,-0.0370399852956682,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0335609248940924,-0.00231046962393161,-0.00210637211761531,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0630168677410662,-0.0991895957736083,0,-0.0310538330638261,0,0,-0.0351674355514491,0,0,0,0,-0.000762574461438561,0,0,0,0,0,0,0,0.0216616205931566,0,0.38223609859325,0,0,0,0,-0.00596306570677052,-0.0396148080011417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792018919089486,0,0,0,0.00638491522643419,0.00892829043593116,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0105539649649164,0,0,0.0178047314610546,0,0,0,0,0,0,0.0679616226314519,0,0,0,0,0,0.0413631561379226,0,0,0,0.0358648361100096,0,0,0,0,0,0,0,0,0,0,0.0560862927044362,0,0,0,0.0407623137122643,0,0,0.00957864072601371,0,0,0,0,0,0,0.00185212746229407,0.000812094927065456,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0647564296743912,0,0,0,0,0,0,0,0,0,0,0,0,0.00493431435368751,0,0,0,0,0.106234755097985,0,0.0121034015460661,0,0,0.0258351202934081,0,0,0,0,0,0.223976109924394,0,0,0,0,0,0,0,0,0.195971591946639,0,0,0,0.0445673778531394,-0.0144776239697647,0,0,0,0,0,0
X600660.SH,0,0,0.0615924237028048,0,0,0,0,-0.0725386508354307,0,0,0,-0.0399205602830636,0,0,0,-0.0668871529089094,0,0,0.0615963561053184,0,0,0,0,0.195677311841452,0,0,0,0,-0.020356250923346,0.195267074456364,0,0,0,0,-0.0842550563760876,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0104420844867807,0,0,0,0,0,0
X600188.SH,0,0,-0.0259397583830755,-0.0276948036131413,0.0532816626807137,-0.0412616823510076,0,0.00564014922793982,0,0,0,0,0,0,0,0,0,0,0.0614460174603515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309659383137659,0,0,0,0,0.112652034683319,0,0,0.0757195310876768,0,0,0.269249639623382,0,0,0,0,0,0,0.0324079447076065,-0.014827780691916,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.111124241605195,0,0,0,-0.195573132022831,0,0,0,0,0,0,0,0.000324456556285508,0,0,0,0.165214543737741,0,0,0,0,0,0,0,0,0,0,0.347029637288938,0,0,0,0,0.126851870165095,0,0,0,0,0.0286819918992593,0,-0.00883451105273041,0,0,0,0,0,0,0
X600886.SH,0,0,0.0788171306674057,0,-0.143911202347997,0,0,0,0,0,0.0882238001353943,0,0,0,0,0,0,0,0.0394224760250672,0,0,0.0408937068558105,0,0,0,-0.177519953922118,0,0,0,0,0,0.116109653044649,0,0,0,0,0.146587210355846,0,0,0.0049950356760345,0,0,0,0,0,0,0,0,0,0,0.0355335290133475,0.00397077521518619,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0473704994823266,0,0,0,0,0,0.0290570925231577,0,0,0,0.0520969405607429,0,0,0.0204590955051175,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0360563393767789,0,0,0,0,0,0,0.0227698035160916,0,0,0,0,0,0,0.0874408732313717,0.00782903421439025,-0.0078090980883567,0,0,-0.00995462152530099,-0.00150113970252254,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115111638224771,0,0.323356456101844,0,0,0,0,0,0,0,0,0,0,0.417239845420966,0,0,0,0,0,0,0,0.0436472977626863,0,0.033488014288267,0,0.123470548605233,0,0,0,0,0,0,0,0.602704696062364,0,0.00377920095911844,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0250448957703299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244547718689602,0,0,0,0,0,0,0,0.0419425199317915,0,0,0,0,0,0,0,0,0,0,0,0.213781092208647,0,0,0,0,0,0,0,0.0113609885952606,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.224573669271065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371857117414885,0,0,0,0,0,0,0,0,0.0349315920239259,0,0,0.0197006905021305,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0330025321294942,0,0,0,0,0,0,0,0,-0.028794020559778,0,0,0.0767584922715759,0,0,0,0,0,0,0.0623146581525568,0.0285766751876701,0,0,0,0,0.0557429463718834,0,0,0,0,0,0,0,0,0,0,0,0.172925322708124,0,0,0,0,0,0,0.0127788719189667,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716142252891334,0,-0.00777628124969194,0,0,0.03547040727125,0,0,0.0643926751270172,0,0,0,0,0,0,0,0,0,0,0,0.000837549975824334,0,0,0.129574197191929,0,0,0.0345245000900027,0,0,0,0,0,0,0,0,0,0,0.0559910312496203,0.00644908681540499,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501180141137,0,0,0.118447879732572,0,0,0,0,0,0,0,0,0,0,0,0.166504952183754,0,0,0,0,0,0,0.0387536738562873,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.246742465381414,0,0.0652781469371719,0.00443944719592025,0,0,0,0.227675579575882,0,0,0,0,0,0.0838714992379832,0.18916163616146,0,0,0,0,0,0,0,0,0,0,0,0,0.0220306889784264,0,0,0,0,0,0,0,0,0,0,0,0.179341241334026,0,0,0,0,0,0,0.00926655098868498,-0.00681560440397937,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915678749145447,0,0,0,0,0,0,0.125652865020105,0,0,0,0,-0.251428895102639,0,0,0,0,0,0,0.265902839235999,0.0710879358846292,0,0,0,0,0,0,0,0.367785727229831,0,0,0.0694071664076453,0.0284683219263618,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0472906141184309,0,0,0,0,0,0,0,0,0,0,-0.0311121121947384,0,0.107662981620608,0,0.196843180682524,0,0,0,0,0,0,0,0,0,0.0453044432714229,0,0,0,0,0,0,0,0,0,0,0.0325562700620921,0,0,0,0,-0.00263056725130905,0,0,0,0,0,0
X601158.SH,0,0,0,0.0185311664662062,-0.027061659247077,0,0,0.0125403306577898,0,0,0,0,0,0,0,-0.0250474922488019,0,0,0,0,0,0,0,0.0388835966462381,0,0,0,0,0.130057522967301,0,0,0,0,0.146763064603522,0,0,0,0,0,0,0.145735039163751,0,0.0881146256956366,0,0,0,0,0,0,0,0.00542016052317282,-0.00358852627937037,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.185512037637693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401667920909322,0,0,0,0,0.136339669852459,0,0,-0.0125120832159869,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.084773244701288,0.0144980815427115,0.00321860461532562,0,0,0,0,0,0,0.105897693356281,0,0,0,0.0124753162489855,0,0,0,0,0,0,0.0386946607499617,0,0,0,0,0,0,0,0.042053560556576,0.0512572744179303,0,0,0,0,0,0,0.0577201523507555,0,0,0,0,0,0.00482808071150324,5.42101086242752e-20,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0355969709157878,0,0.0802297486198745,0,0,0,0,0,-0.0257937045907385,0,0,0,0,0,8.67361737988404e-19,0,0.048785199517206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416241374687452,0.0221880726143412,0,-0.00237299578253731,-0.0103591660633214,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0738153651399107,0,0,0,0,0,0,0,0,0,0.114218734373441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034714354988424,0,0,0.0803544319261913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358009557162907,0,0.0341458021147103,0.0194431286063417,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.120898909717223,0,0.115351111494369,0,0,0,0.0156083790789132,0,0,0.218997813161541,0,0,0,0,0,0,0,0,0,0.000119283145464965,0,0,0.0106220598118798,0,0,0,0,0,0,0,0,0,0.0393905192618062,0,0.0257477514049232,0,0.120877249584754,0.00721812731494998,0,0,0,-0.014763981293125,-0.00674278571800381,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.0237371665399088,0,3.46944695195361e-18,0.0417485210260132,0,0,0,0,0,0,0,0,0,0,0.0456469205842505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216322337702301,0,0,0,0,0,0.0861957836661776,0,0,0,0.0772839963800897,0,0,0.0381137644693382,0.010527118127545,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.012631244714238,0,0,0,0,0,0,0.18538214892426,0,0,0,0,0,0,0,0,0,0,0.147661414738074,0,0,-0.00854556058093386,0,0,0,0,0,0,0,0.0685064156450555,0,0,0,0.191478599697227,0,0,0,0,0,0,0.0313203200892576,0.0213042073709925,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0179357718279323,0,0,0,0,0,0,0,0,0,0.45482710580967,0,0,0.0445604188549881,0,0,0,0,0.102903787797529,0,0,0,0,0,0,0,0,0,0,0,0,0.0176666193755709,0,0,0,0.0508809460348475,0,0,0,-0.0119085615631563,0,0,-0.00841429962296539,0.0194833369585604,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.0320851138645822,0,0,0,0,-0.0786622778890869,0,0,0,0,0,0,0,0.588599825464078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238348646114639,0.0379618955385441,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265088152506174,0,0,0,0,0,0.0337865062183863,0,0.0344025702179542,0,0,0,0,0.0905448128171723,0,0,0,0,0,0,0,0,0,0,0.0664956653452506,0,0,0,0,0,0,0,0,0,0,0.0270984722139444,-0.0049690010815993,0,0,0,0,0,0
X600352.SH,0,0,0,-0.1584635996255,0.0170732343680792,0,0,0.0167386438301852,0.0202873195624833,0,0.0712547038088848,0,0,0,0,0,-0.00158574884360416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238061728299382,0,0,0,0,0,0,0,0,-0.0576917433114943,0.0365801315287335,0,0,-0.00795987651455012,0.0869949903435903,0,0,0,0,0
X002092.SZ,0,0,-0.0199318884009885,-0.128690169221964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174193257682571,0,0,0,0,0.037470952730482,0,0,0,0,0,0,0,-0.0191492623100149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042769846432303,0.214407298749872,0.0655349373438846,0,0,0.0139847114508725,-0.00555874853120975,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-0.0710082138063029,0,0,0,0,0,0,0.0121194545158151,0,0,0,0,0,0.309561332819805,0.299850689778124,0,0,0,0,0,0,0,0.194452615433577,0,0,0,0,0,0,0,0,0,0.077748891138525,0,0,0,0,0,0,0,0,0,0,-0.0859546579586217,0,0,0.00105806564467274,0.0111216699139906,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.0201969576506872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410603209536742,0,0,0,0,0.0508138608660314,0,0,0,0,0,0.166837991722321,0,0,0,-0.117475152829744,0,0,0,0.117929300160148,0,0,0,0,0,0,0,0,0,0.0155724623074372,0.0246479714027364,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0322206060054599,0,0,0,0,0.0900974537846243,0.168468741421763,0,0,0,0,0,0,-6.93889390390723e-18,0.0934102807484006,0,0,0,0,0.0192981049804017,0,0,0,0,0,0,0.0771016846044982,0,0,0,0,0,0,0,0,0.0584075733421969,0,0,0,0,0,0,0.0734649798974688,0.205693688535944,0,0,0.0109049107798531,-0.0227830163320537,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24291426068551,0,0,0,0,0,0,0.0415919847148891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479365276103477,0.0787856968073134,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123552821099191,0,0,0,0,0.655220806629605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727376607397065,0,0,0,0,0,0,0
X000401.SZ,0,0,0,-4.33680868994202e-19,0.139321399530217,0,0,0.477997860970664,0,0,0,-0.0844690999226657,0,0,0,-0.0141503474615709,0,0,0,0,0,0.66906691116012,0,0,0,0,0,0,0,0,0,0.042223941518137,0,0,0.0993987027950946,0,0,0.159065587015259,0,0,0,0,0,0,0,0,-0.0747246131391009,0,0,0,0.00722760549389024,-0.0265194659629011,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0341553910671024,0,0,0,0,0,0.00915215951015146,0,0.0134429837479253,0,-0.0619464563524649,0,0,0,0,0,0,0,-0.0835257633904942,0,0,0,0,0,0,0,-0.113734763145548,0,-0.0620687520647046,0,0,0,0.0307134177864,0,0,-0.0192256656549811,0.00360557408922286,0,0,0,0,0,0
Slope,0,0,0,0,0.164262503286874,0,0,0,0,0,0,0,0,0,0,-0.0762515629898257,0,0,0,0,0,-0.122119484090037,0,0,0,0.346784796965211,0,0,-0.0425306308955536,0,0,0,0,0,0.248781777012513,0,0,0,0,-0.927137880664486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6245965898361,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305428240565401,-0.0956376082615878,0,0,0,-2.81131032150644,0,0,-0.304775565623048,0,0,1.27957358615819,0,0,0,0,0,0,1.34304155212127,0,0,0,-0.28569229155127,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0151571867992329,0,-0.0796098135600977,0.0135992272861306,-1.0842021724855e-19,0,-0.0251429332490595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347969328173973,0,0,0,0,0,0,0,0.0900853325101815,0,0,0,0,0,0,0,-0.0784452240215634,0,0,-0.021117433342342,0,0,0,0,0,0,0,-0.00470002123370756,0.0184632483287304,0,0,0,0,0,0
MKreturn,0,0,-0.0134335460059569,0,0,0,0,0,0,0,0,0,0,0,0,-0.00566635116721432,0,0,0,0,0,0,0,0,0,0.0152622153978652,0,0.0391624178318358,-0.00592330376111798,0,0,0,0,0,0,0,0,0,0,-0.0293728700728104,0,0,0,0,-0.045146327217684,-0.10800116223591,0,0,0.0316858145899795,0,0.00797720138919689,0,0,0,0,0,0,0
MKvol,0,0,-0.00201774871076385,0,0,0,0,0,-0.00026919656245269,0,0,0,0,0,0,0,0,0,0,0,0,0.000162249246062234,0,0,0,0,0,0,0,0,0,0.000579437600159428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85226171510013e-06,0,0.00320900821422046,-0.000597751989839933,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0382593437442183,-9.04380361399903e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00879951845453807,0,0,0,0,0,0,0.0681787292794211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056776110031157,-0.00504412263365595,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00491033827501597,-0.0315377075849045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571559351062079,0,0,0.030721656605211,0,0,0,0,0,0,0,0,0,0,0,0.0113388738899524,0,0,0,0,0,0,0.0518618481112882,-0.00466683827087733,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141742222701868,0.00449630746499177,0,0,0,0,0,0
