,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X600803.SH,X600111.SH,X600010.SH,X002460.SZ,X000983.SZ,X600160.SH,X601699.SH,X600426.SH,X601991.SH,X000301.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X002128.SZ,X000807.SZ,X600985.SH,X000630.SZ,X000877.SZ,X600219.SH,X600176.SH,X601168.SH,X000408.SZ,X600348.SH,X000883.SZ,X600096.SH,X002353.SZ,X000027.SZ,X002271.SZ,X600995.SH,X000932.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742838327697676,0,0,0,0,0,0,0,0,0,0,0,0.0132598740578775,0,0.17583988416242,0,0,0,0.00213111874513944,-0.0487215922525134,0,-0.026320468996405,0.0393402989636602,0,0,0,0,0,0,-0.0463999704555579,0,0,0,0,-0.06456709931185,0.0271079594334961,0,0,0,0,0,0
X600585.SH,0,0.0190998763412109,0,0,0,0,0,0,0.0451278392087396,0,0.0133115414333315,0,0,0,0,0,0,0,0,0,0,0.0769684289279984,0,0,0,0,0,0,0,0,0.12286154205053,0.0209076258990047,0,0,0,0,0,0,0.0367719413428265,0,0,0,0,0.114115176820762,0,0,0.104612702887773,0,0,0,0,0.0020527073061286,0,0,0,0,0.00158659143971219,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055258299364064,0.0494808374321932,0,0.245993585672587,0,0,0,0,0,0.0228166501724746,0,0,0,-0.058846628074396,0,0,0,0,0,0.012188502795178,0.0156903102084996,0,0,-0.0721344878891515,0,-0.0466376238052292,0,0,0,0.0232417261642854,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.398005052517676,0,0,0,0,0,0,0,0,0,0,0.305074266523477,0,0,-0.0302885151139343,0,0,-0.0201006717029467,0,0.0304303008252571,0.0427743583713991,0,0,0,0.0191195526123052,0,0,-0.024471933162962,0,0,0,0,-0.0240926197755879,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253199728823767,0,0,0,-0.00842086785387114,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474906085815688,0,0,0,0.213287980621164,0,0,0,0,0,0,0.0825277436684134,0,0,0,0.00170056454853573,0,0,0.0543655834840405,0,0,0.0737256655057806,0.0687175201213846,0,0,0,0,0,0.0158581818957357,0,0,0,0,0,0.0175164165474583,0,0,0,0,0,0
X600362.SH,0.0251540740870754,0,0,0,0,0,0,0.0526578214130847,0,0,0.139626914140074,-0.0573431568642698,0,0,0,0,0,0,0,0,0.129741663646826,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.46548569535654,0,0,0,0.23182530082654,0,0,0,0,0,0,0.00329261590898751,0,0,0,0,0,-0.0212022569047522,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.00328231116040465,0,0,0.153099469765016,0,0,0,0,0,0,0,0,0.14173141130911,0,0,0,0,0,0,0.0197106825903667,0,0,0,0,0,0,0,0.0300879298118524,0,0,0,0,0,0,0,0,0,0.168616650823253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-0.0446891268659427,0.631646848333129,0,0,0,0,0,0.114978565808408,0,0,0,0,-0.0233542900177044,0,0,0,0.0292051392743593,0,0,0,0,0,0,0,0,0,0,0.0147461842734037,0,0,0,0,0,0,0,0,0,0.0205710913725835,0,0,0,0,0,-0.0470658516322894,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326739110968574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480385437591152,0,0,0,0.0334099981120226,0,0.112134471518841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710610137095887,0,0,0.0265644916157868,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0562132355780653,0,0,0,0,0,0,0,0.16355115695411,0,0.136758319963158,0,0,0,-0.0412203721595262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842089385689433,0,0,0,0,0,0,0,0,0,0,0,0,0.0897876424683445,0,0,0,0,-0.0994278426815999,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596214622294921,0,0,0,0,0,0.487688466262737,0.111680682144367,0,0,0,0,0,0,0,0,0,0,0.146687658687271,0,0,0.0994431544170292,0,0.0187887474790175,0,0.0245795913007648,0.0617465371534462,0,0,0,0,0.00586705295180799,0,0.0326465275938071,0,0,0,-0.0383808513157,0,0,0,-0.0293186474730877,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029450858301136,0,0,-0.178370247376126,0.558024592191412,0,0,0,0,0,0,0,0,0,0,-0.011750271879146,0,0,0,0,0.121494434408045,0,0,0,0,0,0,0,0,0,0.0403823347314593,0,0.0511470908945685,0,0,0,-0.00681591540974058,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828301834592891,0,0,0,0,0,0,0,0,0,0,0.0408170813260428,0,0,0.0165617833521317,0,0,0,0,0.0196865850688896,0,0,-0.0595061073340995,-0.00330618759293554,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.0642172319319163,0,0,0,0,0,0,0,0,-0.0146898467219077,0,0,0,0,0,0,0,0,0,0,0,0,0.30578671237459,0,0,0,0,0,0,0,0,0.24604273499366,0,0.0184769001941309,0,0,0,0.0699627167060303,0.105234165205291,0,0,0,0,0,0,0.102583779947518,0,0,0,-0.00867304399629013,0,0,0,-0.00397679297596404,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239843732321661,0.0967463370206971,0,0,-0.0594680999109993,0,0,0,0,0,0,0,0,0,-0.341844735350942,0.116855963123347,0,0,0,0,0,-0.0689333571030849,0,0,0,0,0,0,0,0.166414151678641,0,8.67361737988404e-19,0,0,-0.0510934724779584,-0.077028336653529,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.21661353792362,0,0,0,0,0,0,0,0,0,0,0,0.0928413047750708,0,0,0,0,0,0.384076847523007,0,0,0,0,0,0,0,0,0,0,0.157613850226902,0,0,0,0,0,0,0.180233308822651,0,0,0,0,0,0,0,0,0,0.0219279496531054,-0.0845508255355754,0,0,0,-0.0711192559590882,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0881311978326901,0,0,0,0,-0.0392306435938994,0,0,0,-0.0851875668253796,0.0251052015618425,0,0,0,0,0,0,0,0,0,0.0531888939511625,0,0,0,0,0,0.347228474912437,0,0,0,0,0,0,0,0,0.0750808059248916,0,0,0,0.0119174166362196,-2.16840434497101e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.119169725227935,0,0,0.0548316998561525,0,0,0.0982027283700962,0,0,0,0,0.135022369631235,0,0,0,0.055291313884609,0,0,0,0,0,0,0,-0.0384959232890481,0,0,0,0,0,0,0,-0.00720354482150547,0,0,0,0.104549438800858,0,0,0,-0.0237928681456757,0.222848741367844,0,0,0,-0.0496302611683482,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.105302585226319,0,0,0,0,0,0,0.0945542271088838,0.426078330217139,0,0.0217336252468602,0,0,0.0273443066149165,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.132365341776001,0,0,0,0.045740101225906,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727079158293792,0,0,0.0308228623289035,0,0,0,0,0,0,0,0,0,0,0,0,0.0341623510620402,0,0,0,0,0,0.0173040682940259,0,0,0,0,0,0,0.025836023496066,0.0241005654907873,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.351845938202896,0.0434463997656819,0,0.239296436202981,0,0,-0.0162232488444935,0,0,0,0,0,-0.0985350127046773,0,-0.0482650425323032,0,0,0,0.0895714659035883,0,0,0,0,0,0,0,0,0,0,0.0196017979867867,0,0,0,0,0,0.0270505576473534,0,0,0,0,0,0.0292385672536934,0,0,0,3.46944695195361e-18,0,0
X000933.SZ,0,0,0,0,0.274506643292675,0,0,0,0,0,0.101556654285352,0,0,0,0,0,0,0,0.169150231002873,0,0,0,0,0,0,0,0,0,0,0.152811012588052,0,0,0,0.47056452092435,0,0,-0.012385041205137,0,0,0,0,0,0,0,0.032258748842944,0,0,0,0,0,0,0,-0.0436612033568808,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931571512870592,0,0,0,0,0,0.268722103906232,0,0,0.0539636683822055,0,0,0,0,0,0,0,0.214606601284995,3.46944695195361e-18,0.127417478458897,0,0.0728690596410533,0,0,0,0,0.0211829229718083,-2.16840434497101e-19,0,0,0,4.33680868994202e-19,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.334319500779793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308641975917829,0,0,0,0,0,0,0,0.150568098391527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264852916607173,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.0418149513933164,0,0,0.101576871358139,0,0,0,0,0,0,0,0.031342443043996,0,0,0,0,0,0,0,0,0.4289399653723,0,0,0,0,0,0,0,0,0,0,0,0,0.0258543488220178,0.0543872582876264,0,0,0.0826385448608804,0,0,0,0,0,0,0,0,0,0.0512389463899874,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0419308927223624,0,0,0,0,0.533188861759985,0,0.0776132955402801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777451061382576,0,0,0,0,0.0433799576426652,0,0,0,0,0,0,0.0961840425865065,0,0.00677198017244373,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,-0.00800619245526276,0,0,0,0.198694790690621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937526645234782,0,0,0,0.610149415598319,-0.255122772594347,0,0,-0.0520011149323618,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.159117836280281,0,0,0,0,0,0,0.209258510666225,0,0,0,0,0,0,0,0,0.0116477238092771,0,0,0,0,0,0,0,0,0,0,0.11062745431809,0,0,0,0.0165530293241659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.0718127568852067,0,-0.00945549828116696,0,0,0,0,0,-0.0474864685059996,0,0,0,0,0,0,0,0.0737964377267129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561947910085195,0,0,0.183703348269052,0,0,0,0,-0.0204942474771275,0.0407542995664699,0,0,0,0,0,0
X601168.SH,0.190104728714758,0,0,0,0,0,0,0.00183834149085694,0.207719806636984,0,0.019571634406182,0,0,0,0,0.205085746215884,0,0,0,0,0,0,0,0,-0.0971145658408777,0,0,0,0,0,0,0.00457021591257704,0,0,3.46944695195361e-18,0.503076506022832,0,0,-0.0754296127689481,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197146629330236,-0.0503571890269698,0,0,0,-0.0222209518365302,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176697413863784,0,0,-0.0381019912091438,0,0,0,0,0,0,0,0,0,0.25959479227081,0,0,0,0.428533775588508,0,0,0,0,0,0,-0.0871832346491824,0,0,0,0,-0.0191088666388828,-0.0570138803329857,0.0166109777640745,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0.163174137773581,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.184258156862581,0,0,0,0,0.220227915786647,0,0.00102788159296697,0,0,0,-0.0857176057224996,0,0,0.269888746289615,0,0,0,0,0,0,0,0,0,0,0,0,0.0982839932198364,0,0,-0.111662269672954,0,-0.0558726638055727,-0.116226997666507,0,0,0.0072804335529423,0,0
X000883.SZ,0,0,0,0,0,0,0,0.166963939196535,0.0893500829981358,0,0,0,0,0,0,0.0490035421409199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112188293508607,0,0.140749544190506,-6.93889390390723e-18,0,0,0,0.0930492478262383,0,0,0,0.113334655562421,-0.0199763487516038,0,-0.0500295445126052,0,0,0,0,-0.0517959566728747,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195303436493245,0,0,0,0,0.089775824083595,0.17637065039707,0,0,0,0,0,0,0,0.0242805166196013,0,0.143480224915755,0,0.0820076775852695,0,0,0.0532365508099195,0,0,0,0,0,0,0,0.0311526181231801,0,0,0,0,0,-0.00146927722668758,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.0227764843752492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299599505632047,0.0285829116479048,0.122122852253098,0,0,0,0,0,0,0,0,0,0,0,0,0.047132345450888,0,0,0,0.140234287331233,0,0,0,0,0,0.208085931495539,0,0.0198882814631161,0.00928830530501929,0,0,0,0,0,0
X000027.SZ,0.0710651767262415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241735525047399,0,0,0,0,0,0,0,0.132551650131925,0.00906212625696471,0,0.0716129054946197,0,0,0,0.0148454100665538,0,0,0,0,0,0,0.00593357618505224,0.098775577243567,0,0,0,0,-0.0013861806347925,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128387996425954,0,0,0,0,0,0,0,0,0,0,0.0639017759270184,0,0.0843044725224149,0,0,0,0,0.132185859793152,0.016459920650541,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600995.SH,0,-0.0874086254580992,0,0,0,0,0,0,0,0,0,0,0,0,0.0496278750711633,0,0,0,0,0,0,0,0,0,0,0,0,0.159006750145314,0,0,0,0.00933966358606899,0,0,0,0.176664076734786,0,0,0,0,0,0,0,0,0,0,0.00980345403646511,0,0,0,0,0,-0.0679894505177068,0,0,0,0.0686440858747585,0,0
X000932.SZ,0,0,0,0,0,0,0.0956121359921059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098281174337702,0,0,0,0,0,0,0,0,0,0,0,0,0.240622397102399,0,0,0,0,0,0,0.175569970407226,0,0,0,0.150528572762971,0,0.0934792933102365,0,0,0.0386350014628396,-0.0431034957665917,0,0,-0.000697939007344424,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144630920828754,0,0,0,0,0,0,0.0299245319814858,0,0,0,0,0,0,0,0,0,0,0,0.131763903287418,0,0,0,0,0,0,0,0,0,0,0,0.0571712909432017,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161400629646219,0,0,0,0,0,0.0992477178604636,0,0,0,-0.149588826909134,0,0,-0.0311162124372638,0,0,0,0,0,0,0,0,0,0,0,0.0908591446745796,0,-0.193938451819415,0,0,0.0909084659186735,0,0,0,0.0973877273292319,0,0,-0.112385402978112,0,0.429439227564885,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200187807937795,0,0,0,0,0.104241438836536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206883520367678,0,0,0,0,0,0.240166205502806,0,0,0,0,0,0,0,-0.00898980599821736,0,0,0,-0.87457349476874,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117546818145227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362845210752735,0,-0.110903048465724,0,0,-0.0565075857556441,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671754967023185,-0.116854287759888,-0.0167161980182877,0,-0.105300564848788,0,0,0.0461511711832724,0,0.125678371489343,-0.0514674660547432,0,0,-0.0953393737870735,0,0,0,0,0,0,0,-0.0431332013094203,0,0,0,-0.0508075850687172,0,0
MKreturn,0,0,0,0,0,0.0120748707688733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205219136994665,0,0,0,0,0,0,0.0794552846996364,-0.0346999363568554,0,0,0.0018644732022778,0,0,0,0,0,0,0,0,0,0,0,-0.0776379043948382,0,0,0,0,0,-0.0207883716608704,0.0993543938537376,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307195842263658,0.00603139164599592,0,0,0,0.031655379648503,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42613358846073,0.492124340074292,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347048614984541,0,0,0,0,0,0,0,0,0,0.000206088967669748,-0.00408959734342115,0,0,0,0,0,0,0,0,0,-0.000948072600514428,0,0,0,0,0,0,0.00293770583743548,0,0,0,0,0.00260705443229408,-0.0210645188042294,0,0.00335479311738623,-0.000189069046981624,0.0142081601535243,0,0,-0.0249284582329967,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148865622075553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238321967600271,0,0,0.00668010447186019,0,-0.0255062240316518,0.0328389160416149,0,0,0,0.108048514093022,0,0
