,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X300072.SZ,X600688.SH,X600795.SH,X600309.SH,X600547.SH,X601991.SH,X000709.SZ,X600362.SH,X600188.SH,X600660.SH,X600886.SH,X600157.SH,X600027.SH,X002466.SZ,X600111.SH,X600489.SH,X000959.SZ,X000898.SZ,X600339.SH,X600008.SH,X601158.SH,X600299.SH,X600578.SH,X000792.SZ,X000883.SZ,X600583.SH,X000408.SZ,X000401.SZ,X600219.SH,X000630.SZ,X002460.SZ,X000539.SZ,X000983.SZ,X600352.SH,X000027.SZ,X000786.SZ,X000937.SZ,X002092.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.125504982765689,0,0,0,0,0,0,0,0.0566430257992713,0,0,0,0,0,0,0,0,0.00729265283338001,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0318465231169037,0,0,0,0,0,0.102325810688239,0,0,0,0,-0.0521057506236316,0,0,0,0,0,0,-0.0446618846156503,0,0,-0.011760352717603,-0.000911497332861964,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0878931818150768,0,0,0,0,0,0,0.01480697235949,0,0,0,0,0,0,0,0,0,0.0489062040181148,0,0.0249671356728728,0,0,0,0,0,0,0,0.0712763720970075,0,0,-0.0468668123647462,0.0113120604057773,0.0506678701005953,0,0,0,0,0,0.0180854804023225,0,-0.0060911041462784,0.0177065049252525,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.00994963402447753,0.124801594382494,0,0,0,0,0,0,0.0174970050589357,0,0.0371063577805133,0.000415058864637257,0,0,0,0,0,0,0,-0.00529809494510868,0.133441530546445,0.0128766916859728,0,0,0,0,0,0,0,0,0,0,0,-0.00830245301700942,0,0,0,0,0,0.0078770157551242,0,0,0,-2.16840434497101e-19,-0.00448878072800417,0,0,0,0,0,0
X600019.SH,0,0,0.127935846997513,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210707585805794,0.0495075876990373,0,0,0,0,0,0,0,0,0,0,0.252999263779647,0,0,0,0,0.0986684978708387,0,0,0,0,-0.0913521570119382,0,0,0,0,0,0,0,0,0,-0.108950021731601,0,0.13276992411341,0.00157850480737563,-0.00786811195397206,0.195977569342323,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0526936047724493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331357262451682,0,-0.0207017391651266,0,0.211649375986727,0,0,0,0,0,0,0,0,0,0,0,0,0.0255537303385232,0,0,0,0,0,0,0,-0.196697485540192,0,0.00193983346432101,-0.0174462722864753,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603292272995552,-0.297757368001555,0,0.030404918140216,0,0,0,0,0,0,0,0,0,0.00868070205779355,0,0,0.184967466144755,0,0,0.16310977721144,0,0,0,0,0,0,0,-0.0341806514340207,0,0,0,0,0,0.0849950002249236,0.0690040761138701,0.0400994889954054,0,0.0317797259419684,-0.0153348966971851,0,0,0,0,0,0
X600010.SH,0,0,0,0.0535162865193622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626253626013652,0,0,0,0,0,0,0,0,0,0.105047165754451,0,0.0167594974885393,0,0,0,0,0,0,0,0.0746867175483661,0,0,0,0,0,0,0,0,0.0812622388121026,0,0,0,0.0277793691664665,-0.00181927893064088,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47864129255187,0,0,0,0,0,0,-0.0416602804113855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391889313592255,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246466464591332,0.0200061004176634,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713066387389407,0,0,0,0,0,0,0,0,0.00927765661547385,0,0.0432457171061726,0,0,0,0,0,0,0.304988954591159,0,0,0,0,0,0,0.18408525924382,0,0,0,0.0231081035501305,0,0,0,0,0.000168990804719318,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063646679834696,0,0.35041473674067,0.0394887537100434,0,0,0,0,0.0499432734475485,0,0,0,0,0,0.0490538767186905,0,0,0,0,0,0,0,0,0.145007948136729,0,0,0,0,0,0,0,0,0.0489459084061478,-0.0532213485407682,0,0.0070329097231456,-0.00888971293195201,0,0,0,0,0,0
