,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X002466.SZ,X601898.SH,X600111.SH,X600011.SH,X002271.SZ,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X000301.SZ,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000786.SZ,X000983.SZ,X600801.SH,X600096.SH,X000723.SZ,X600803.SH,X601991.SH,X600486.SH,X000408.SZ,X601699.SH,X600219.SH,X600027.SH,X000932.SZ,X600141.SH,X600295.SH,X000807.SZ,X002080.SZ,X600489.SH,X600157.SH,X000830.SZ,X000630.SZ,X300073.SZ,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0551439236067496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140447453760472,0.095092837829865,0,0,0,0,0,0,0,0,0,0,0.0879838203252943,0,0,0,0.153014319233057,0,0,0.0593185776123307,0,0,0,0,0,-0.028367809292021,0,0,0,0,0,0
X601088.SH,0.211349103217619,0,0,0,0,0.118979874225012,0,0,0,0,0.138888131313236,0,0,0,0,-0.0605154931810085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635616541660608,0,0.176212036483425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151556018163086,0,0,0,0,0,0
X600028.SH,0.0861431799781153,0,0,0,0,0,0,0,0,0,0.0256080135196608,0,-0.0488505252238469,0,0,0,0,0,0,0.0481639631148709,0.0377294140621007,0,0,0.0608789025966224,0,0,0,0,0,0,0,0,0,0,0,0,0.0236608267456579,0,0,0,0,0.0481252647494533,0,0,0,0,0,0,0,0.00384777171610302,0,-0.0209697620242375,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128332709511151,0.105931096049322,0,0,0.0964725280865045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0299964063786789,0,0,0,0.151582940192394,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900534134407217,0,0,0,0.00830598447944479,0,0,0,0,0,0,0,0.118879528990423,0,0.342990569862081,0,0,0,0,0,0,0,0.0223040901245272,0.0332354979415749,0,0,0,0,0,0,0,0,0.00454021768228484,0,0,0,0,-0.0212393484074524,0.0110437638022205,0,0,0,0,0,0
X600188.SH,0,0.9193134470464,0,0,0,0,0,-1.38777878078145e-17,0,0.0803331294883297,-0.0630638846324536,0,0,0,0,0,0.0938514420188809,0,0,0,0.0625660059386166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145094741056397,0.0925036558602572,0,0,0,0,0,0,0,0,0.107903365754082,0.0461744864736169,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.030514817959254,0,0,0,0.360084366976219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458495619683858,0,0,0,0,0,0,0,0,0,0.244817436347647,0,0,0,0,0,0,0.202902507529717,0.109229179137065,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0473260089646519,0,0,0.520489285745375,0,0.290241880792533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252302060054404,0,0,-0.0545708277097062,0,0,0,0,0,0.0270341949993051,0,0,0,0,0,0,0,0,0,0,0,0.115379188578008,0,0,0,-0.0975307821886719,0.0491100211161346,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00926939605222588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700193647211875,0.0686719090997838,0,0,0,0,0,0,0,0,0,0,0.494796388870617,0,0.00404461809865308,0.0336421168323478,0,0,0,0,0,0,0,0,0,-0.0216767054751281,-0.0137791901647929,0,0,0,0,0,0
X002466.SZ,-0.0943719773055148,0,0,0,0,0,0,0.992562444253336,0,0,0,0,0,0,-0.0409405267102256,0,0,0,0,0,0,0,0,0,0,0,0,0.0201385108373937,-0.180387329611376,0,0,0,0,0,0,0.0886675349010259,0,0,0,0,0,0,0,0,0,-0.0104749696668159,0,0,0,0,0,0.0390415514550821,-0.0402778269041981,0,0,0,0,0,0
X601898.SH,0,0.350762468430252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161133119035737,0,0,0,0,0,0,0,0,0.214469012371308,0,0,0,0,0,0,0,0.0299192627647581,0,0,0.046627113982505,0,0.0193325107416711,0.0171834111799436,0,0,0,0,0.113497317943687,0,0,0,0,0,-0.00348567744353565,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.30226813262318,0,0,0,0,0.0299743755855021,0,0,0,0,0.439935630170909,0,0,0.0751572667030185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840954609376185,0.15342924726041,0,0,0,0,0,0,0,0,0,0,0.0444835910973556,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0615880522913047,0,0,0,0,0,0,0,0,0,0,-0.209559462010133,0,0,0,0,0,0,0,0,0.308869573598394,0,0,0,0,0,0,0,0,0,0,0,0.81886453672647,0,-0.183989657842445,0,0,0,0,0,0,0,0.397993665037797,0,0,-0.298753604521203,0.0327005787098251,0,-0.142870515769398,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0617914353105243,0,0,0,0.0128614723571307,0,0,0,0,0,0,0,0,0,0.0998277872615336,0.389182532076887,0,0.148328688192547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133891690771839,0,0,0,0,0,0,0,1.73472347597681e-18,0.0141697978881899,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-0.0018813612917598,0,0,0,0,0,0,0.100303034862557,0.033749307009963,0,0,0.0463582187879449,0,0,0,0,0,0,-0.0189134447594422,0.306221198187673,0.038705269962231,0,0,0.0166128898100149,0,0,0,0,0,0.117803000428111,0,0,0,0,0,0,0,0,0,0,0,0,0.0289898474127965,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0670187870721716,0,0,0.200060454276656,0,0,0,0,0,0,0,0,0,0,0.163356601049483,0,0,0,0,0,0,0,0,0,0,0.253296006501267,0,0.183772000082807,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957591087692842,0,0,0,0,0,-0.00578391809747529,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0524535997629044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604324621509891,0,0,0,0,0,0,0,0,0.0465128593124578,0,0.110852727143829,0.0739712381810374,0,0.235919006243537,0,0,0,0,0,0,0,0.0178050534930283,0,0,-0.00746745679068328,-0.0147127728639963,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.28916150281934,0,0,0,0,0,0,0,0,0.0076806661730398,0,0,0,0,0,0,0,0,0,0.15351295826969,0,0,0,0,0,0,0,0.200539182055078,0,0,0.019880348838437,0,0,0,0,0.0594553383805087,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0195008755724374,0,0,0,0,0,0,0,0,0,-0.0582561944782206,0,0,0,0,0,0,0,0.154342117338731,0,0,0,0,0,0.00723323826879241,0,0,0,0.032828833627835,0.134944974287406,0,0,0,0,0,0.0827975638443956,0,0,0.428919605208724,0,0,0,0,0,0,0,-0.00392753190252655,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282380067192389,0,0,0,0,0,0,0,0,0.0299062243983145,0,0,0.148435765545819,0,0,0,0.0427969414994547,0.447933514305366,0,0,0,0,0,0,0,0,0,-0.00454510188306226,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208991743128574,0,0,0,0,0,0,0,0,0,0,0,0,0.163248483914297,0,0,0,0,0,0.0444030555695141,0,0,-0.0158746252473442,0,0,0,0.030831697433125,0,0,0,0,0.508405501749857,0,0,0,-0.0119855744108675,-0.00557373920790932,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261565802442178,0,0,0,0,0,0,0,0,0,0.109417523274121,0,0,-0.0335785754502906,0,0,0,0,0,0,0,0.130902999665461,0,0,0,0,0,0,0,0,0,0,0,0,0.0529744754217996,0,-0.0186161752258194,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222699383945905,0,0,0,0,0,0,0,0,0,0,0,0.0316744583294302,0,0,0.108112694877475,0,0,0,0,0.0900622738976936,0,0,0,0,0.059572425625701,0.0917102564755132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0283295706358348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802727059340848,0,0,0,0,0,0,0,0,0.0081803501085339,0,0,0,0,0,0,0.249812605894958,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.152032324123686,0,0,0,0,-0.03340035385115,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392822839291985,0,0,0,0,0,0,0,0.0292336871830024,0.00466976404371871,0,0,0,0,0,0,0.00401065158153985,0,0,0.050698766467622,0,0.0743547653628857,0,0,0,0,0,0.225828412611913,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.162637163310273,0.0731722336671254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523458986584968,0,0,0,0,0,0,0,0,0,0.0469693427333771,0,0,0.10479264712916,0,0,0,0,0,0,0,0,0,0,0,0.00151104680870286,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.120458772339003,0,0,0,0,0.198271612781745,0,0,0.189843430883645,0,0,0,0,0,0,0,0,0,0,0,0.035760340597977,0,0.100497770842313,0,0,0,0,0,0,0.0500335998460433,0,0,0.0914741907551503,0,0,0,0,0,0.0734722631373314,0,0,0,0,0,-0.0305893954281736,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.136341966290153,0,0,0,0,0.621128920423636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351372709576712,0,0,0,0.0926891240823363,0,0,0,0,0,0,0,0,0,0,0,0,0.0302472458847493,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.263235104541259,0,0,0,0,0,0,0,0,0,0.153893987917046,0,0,0,0,0,0,0,0,0,0.0279790754683698,0,0.146046663029185,0,0,0,0,0,0.0440843785839892,0,0,0,0,0,0.0892490651602114,0.0849214852540302,0.014298007404729,0,0,0,0,0.113725764897331,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.130176602509353,0.0825026149503848,0,0,0,0,0,0,0,0.165371705309063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121544532370502,-0.10400283984518,0,0,0,0.657379753486397,0,0,0,0,0,0,0,0,0,0,-0.0585659294785002,0,0.00622354414445682,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.0234028715163887,0,0,0,0,0,0,0,0.157877438149626,0,0.0873781825188496,0,0,0,0,0,0,0.217568588271624,0,0,0,0,0,0,0,0,0.00223879113479844,0.147011786997812,0,0,0.0306760853403421,0,0.176962807744366,0.0875383505483148,0,0,0,0,0,0,0,0,0,0.00454393352904738,0,0,0,0,0,0
