,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X601600.SH,X601991.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X600547.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600886.SH,X600111.SH,X600516.SH,X600176.SH,X000786.SZ,X000898.SZ,X000792.SZ,X600157.SH,X600352.SH,X600027.SH,X000709.SZ,X600299.SH,X002271.SZ,X600489.SH,X000553.SZ,X000408.SZ,X601158.SH,X000825.SZ,X601699.SH,X600219.SH,X002470.SZ,X000883.SZ,X600315.SH,X000630.SZ,X600549.SH,X600583.SH,X600808.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.149627423588314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132203141263504,0,0,0,0,0,0,0.107360101838143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033332066512558,0.0291312343817395,0,0,-0.0129800438858972,0.00502402157216862,0,0,0,0,0,0
X600028.SH,0.209709708967111,0,0.082062445291314,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.00817188604822952,0,0,0.223745236462504,0.03964731306816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140484301400392,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.292735321784877,0.000344448929649389,0,0,0,0,0,0,-0.0477255342009055,0,0,0.0429391336788009,0,0,0,0,0,0,0,-0.00698293395760015,0,0,0,0,0,0,0,0,-0.0531286647737127,0,0,0,0,0,0,0.399551580337747,0,0,0,0,0,0,0,0,0,0,0.00202370692764626,0,0,0,0,0,0,0
X600019.SH,0,0.0404532408234346,0.172637476986158,0,0.0617723326936316,0,0,0,0,0,0.100125536876441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998474602269016,0,0,0,0,0,-0.0537427428057937,0,0,0,0,0,0,0.0724209530860472,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.039934792297692,0,0,0,0,0,0
X600585.SH,0,0,0.431552012702094,0.257275581070185,0,0,0,0,0,0,0.0330074218137071,0,0,0,0,0.0691677813047728,0,0,0,0,0,0,0,0.0416071905872368,0.119707983363235,0,0,0,0,0,0,0.0663968781996913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358074760137141,0.0202925938735658,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0594307275249819,0,0,0,0,0,0,0,0,0.0919943122731948,0,0.020267194569202,0.0225517658596869,0,0,0,0,0,0.157627434109287,0,0,0,0,0,0,0,0,0,0,0,0.0629067427218399,0,0,0,0,0,0.144579020389249,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.254197433273885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235527606741743,0,0,0.031645924200396,0.0957580649745326,0,0,0,0,0,0.271377034249548,0,0,0.0754872873082565,0,0.167730845051905,-0.0188862891499712,0,0,0.126320699862843,0,0,0,0,0,0,0,0,0,0,-0.00528739330506177,-0.0125874603048461,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.116965623474726,0,0,0,0,0.233684276571384,0,0,0,0.0440302668302156,0,0,0,0,0,0,0.0792350189691465,0,0,0,0,0,0,0,0,0,0,0,0.0945164357287193,0,0,0,0,0,-2.16840434497101e-19,0.11256325355284,0,0,0,-0.00134499028614652,-0.00438064916591567,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.244075542146945,0,0,0,0.326567603967969,0,0,0,0,0,0,-0.140687582658085,0,0,0,0,0,-0.113885219566873,0,0,0,0.111537519704092,0,0,0,0.130284916863355,0,0,-0.148131750695099,0,0,0.0111022738160491,0,0,-0.489697995295674,0,0,0,0,0,0,0,0,0.0827934547992459,-0.178346664084598,-0.595703722990404,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0604206340084877,0,0,0,0,0.024253478855004,0,0,0,0,0,0,0,0.150948252280007,0,0,0.0681551551917674,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0252959768470157,0,0.00345666490493887,0.0299646889756033,0,0,0,0,0,0.0706235176570404,0,0.113400166288766,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.520370535008078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122368540458728,0,0,0,0.0450065203066327,0.06028777461287,0.165018572003431,0.192490345220848,0,0,0,0,0,0,0,0,0,0,0,0.0696754503256395,0.154594653070934,0,0,0,0,0,0,0,0,0,0,0.00266584875560606,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0691808822750676,0,0,0,0,0,0,0,-0.0686557622677389,0,0,0,0.404986273142905,0,0,0,0.201168080707623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221019621159198,-0.000458314885148999,0,0,0,0,0,0
X600688.SH,0,0.459927723524105,0,0,0,0,0.0121179475313039,0,0,0,0,-0.0454729516132134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052766659034441,0,0,0,0,0,0,0,0,0,0,0.038487921776564,0,0,0,0,0.0963413893594993,0,0,0,-0.0234860172736405,0.052098391589813,0,0,0,0,0,0
X600660.SH,0,0,0.0936920480001189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133044296211401,0.116917224653367,0,0,0,0,0.115866316621829,0.0545840865868376,0,0,0,0,0,0,0,0.1129150562913,0,0.148355311269537,0,0,-0.0245707861117505,0,0,0,0,0.0409497698818531,0,0,0,0,0,0,1.73472347597681e-18,-0.0163453153393453,0,0,0,0,0,0
X600547.SH,0,0.175777679688764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360073719671535,0,0,0,-0.00794828673420358,0,-0.112132104339489,-0.018897757057158,0.0103469335758371,0,0,0,0,0,0,0,0,0,1.02668031861172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121052054124413,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301878040971833,0,0,0,0,0,0,0,0.00374648421858583,0,0,0,0,0,0.0025881802710263,0,0,0.00961034467766209,0.00446159496388899,0,0,0.0613571070060687,0,0,0.463912547967273,0,0,0,0,0,0.225976764487906,0,0,0.0327040273356436,0,-0.0338084233256509,0.0605983500804007,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216945068382365,0,0,0,0,0,0,0.0371621207191749,0,0,0,0,0,0,0,0.0849129697679452,0,0,0,0,0,0,0,0,0,0.049853205856478,0.0125880861757725,0.0365422565342749,0,0,-0.0107783401165336,-0.00119550484430902,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.00529865640311576,0,0,0,0,0,0,0,0.121936889629487,0.172764791295178,0,0,0,0,0.0825536491891731,0,0.0508678729612127,0,0,0,0,0.0979430395296975,0.039532753660449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043440557699562,0,0,-0.0100154149699446,0,0,0,0,0,0
X002460.SZ,0,0,0.108584843443457,0,0,0,0,0,0,0,0.0357531671544094,0.79082718729798,0,0,-0.111696586025726,0,0,0.0236419247168156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834961564339738,0,0.195809932290858,0.0163390498602723,0,0,0,0,0,0,0,0,0,0,-0.0192021749476209,0.0244068435658008,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.193611187397411,0,0,0,0,0,0,0,0,0,0.27617809614761,0,0,0,0,0,0,0,0,0.152933288680239,0,0,0,0,0,0,0,0,0,0,0.0230519284666337,0,0,0,0,0,0,0.0283576814869338,0.0271787723522217,0,0.0776848223071811,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.0248814865005299,0,0,0,0.020589386449945,0.147745190624296,0,0,0,0,0,0,0,0,0,0,0,0.0628418040268593,0,0,-0.0287575257021041,0.0104505402268954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855764510759853,0.00903331939647064,0,0,0,0,0,0.0603535289050039,0,0,0,0,-0.00609415073462364,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0187926225234563,0,0,0,0,0,0,0.047435023483546,0.0991150505787784,0.0341913790134996,0,0,0.136307003514435,0,0,0,0.0741856382209504,0,0.0121262928440275,0,0,0,0,0,0,0,0,0.00292918929204159,0,0,0,0,0,0,0.205655968845719,0,0.139876166923867,0.0770817097659656,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.0372804531267764,0.375652891605067,0,0,0,-0.108337650096112,0,0,0,0,0,0.0480038048165982,0,0,0,0,0.278332037560365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483622247597847,0,0,0.208706975045481,0,-0.0355536464895662,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.141953198524536,0,0,0,0,0,0,0.116129755766981,0,0.128260066469049,0,0,0,0,0,0,0,0,0.021014673719586,0,0.204375984920934,0,0.0676453659465185,0,0.461663689732606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620783479183312,0,-0.0539711787645819,0.0583980369023281,0,0,0,0,0,0
X000786.SZ,0,0.179015562426504,0,0,0.370392736218938,0,0,0,0,0,0.0643208114868713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925147075922627,0,0,0,0.0338501925525569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213379098581859,0,-0.0355472223148772,0.0148591038772927,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0419451990081016,0,0,0,0,0.0114758321239278,0,0.124493664538663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102970455902307,0.587164053458806,0,0,0.0447961606371814,-0.0568673074915679,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396313429028037,0,0,0.301170659280782,0,0,0,0,0,0,0,0,0.255371233593322,0.131152770760728,0,0.453768023452405,0,0,0,0,0,0,0,0,0,0.131147863818438,0,0,0,0,-0.0364830360169835,0.0764951103030161,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151898678095203,0,-1.73472347597681e-18,0,0,0,0,0,0.128616768021904,0,0,0.0294604800915834,0,0,0,0,0,0,0,0,0.166858928791858,0,0.120450506408437,0,0,0.229196635484729,0,0,0,0,0,0,0.150695736489995,0,-0.0354593731314811,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0999016732219922,-1.73472347597681e-18,-0.0949949861238053,0.119939528139482,0,0,0,0,0,0,0,0,-0.0144060851132888,0.00544587671160231,0,0,0,0,0,0,0,0,0.107254194396251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143481630135808,0,0.0498327700507045,0,0,-0.0148996030451119,-0.00321038349016157,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.117012945322313,0,0,0,0,0,0,0,0,0.066180013410445,0,0,0,0,0,0,0.0242253069739384,0,0,0,0,0,0,0,0,0,0,0.0412246729558489,0,0,0.0346113315828373,0,0,0,0,0,0.24485727576259,0,0,0,0.00129880407003418,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.041370418118799,0,0,0,0,0,0,0.0383808782468101,0.130246506069207,0,0.0412720579203417,0.0282597005772262,0.0561871789734096,0,0,0,0,0,0,0,0,0,0,0.0450979914068393,0,0,0,0,0,0,0,0,0,0,0.130462571960577,0,0.107511590070959,0,-0.0361256742024762,0.0077049012471212,0,0,0,0,0,0
