,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600011.SH,X600585.SH,X600188.SH,X002460.SZ,X600547.SH,X601898.SH,X601600.SH,X000792.SZ,X002466.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600160.SH,X000932.SZ,X000408.SZ,X600219.SH,X000539.SZ,X002080.SZ,X000629.SZ,X300037.SZ,X600378.SH,X000723.SZ,X600995.SH,X600688.SH,X000933.SZ,X000630.SZ,X600096.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.48323261660927,0,0,0,0.025932642681677,0,0.059834749093438,0,0,0.0282742150948938,0,0,0,0,0,0,0,0,0,0.0124563494353469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191622233364669,0,0,0,0,0.129677308761753,0,0,0,0,0,0,0,0.0262059408176927,0,-0.0370774597641263,0,0,0,0,0
X600028.SH,0.661037337875727,0,0,0,0,0,0.187490378128762,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402143764656978,-0.13022851470494,0,0,0,0,0,0,0.0839753388936884,0,-0.0201793166553174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100856365461388,0,0,0,-0.0144185318976817,0,0,-0.0256440872807947,0.0791524962213099,0,0,0,0,0,0
X601088.SH,0.0970087606026104,0,0,0,0,0,0,0.222736973847053,0,0,0.107276325785689,0,0,0,0,0.0167459069380389,0.0852389240682083,0,0,0,0,0,0,0,0,0.126995455289555,0,0,0,0,0,0,0,0.0380953176770669,0,0,-0.0442715595113678,0,-0.0102877893486199,-0.0119229205819433,0,-0.0170017577039809,0,0,0,0,0,0,0,0,0,0.0202162566513676,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.00602204083437332,0,0,0,0,0,0,0,0,0,0,-0.0278884514816675,0,0,0,0.0638769817507121,0,0.0755223038052677,0,0,0,-0.00428568078862449,0,0,0,0,0,0,0.0339954722186493,0.0171584629566466,0,0,0,0,0.150319541269421,0,0,0,0,0,0,0,0,0.0662275754315902,0,0,0.020051483047963,-0.0199036009032703,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0187126417710177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272492112773506,0,0,0,0.0156926154197695,0,0,0,0.159124315745273,0,0.0860763582468807,0,0,0.182989995692675,0,0,0,0,0.0889085164527087,0,0,0,0,0,0,0,0,0,0,0.0414848040743443,0,0.0810285417823335,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161975938290503,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.700225812248553,0,0,0,0,0,0,-0.149843893765915,0,0,0,0,0,0,0,-0.0540300123122093,0,0,0,0,0,0,0,0,0,0.0852232818531065,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0944972615830044,0,0,0,0,0,0,0,0,0,0,0,0.0513786388711202,0,0.00209751699892203,0,0,0,-0.110769951593811,0,0,0,0,0,0,0.174892994821968,-0.0188692519884078,0,0.0758138820078154,0.107948211680066,0.0246167931738872,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0320985030491638,0,0,0,0,0,0
X600188.SH,0,0,0.577014956540018,0,0,0,0,0,0,0,0,0,0,0.0153574580632835,0,0,0,0,0,0,0,0,0.049262426210939,0,0,0,-0.0845863451867978,0,0,-0.254043364802546,0,0,0.228916780533402,0,0.0346537850944414,0,0,0,0,0,0,0,0,0.233856239395873,0,0,0,0,0.0955971539560896,0,0,0.0524829216596022,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.117456668050659,0,0.478762496169327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690715543821915,0,0.0143599272777924,0.101549139810503,0,0,0,0,0,0,0,0.0593405327667128,0,0,0,0.0298418647737701,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0287919722088605,0.0493669784466637,0,0,0,0,0,0,0,0,0,0,-0.222290627313476,0,0,0,0,0,0,0,0,0,0,0.714194861002924,0,0,0,0,0,0,0,0,0,0,0,-0.083800575025273,0,0,0.00904288142052445,0,0,0,0,0,0,0,-0.0247972292342019,0,0,0,0,0,0
X601898.SH,0.210749853423348,0,0,0,0,0,0,0.167935574080652,0,-0.0654003544730396,0,0,0,0.0918388685492434,0,0,0,0,0,0,0.0527477765038436,0,-0.107084221087344,0,0,0,0,0,0,0,-0.0723913157097852,0.248571415636058,0.00176826701289321,0.0853410926025948,0,0,0,0,-0.152351521310118,0,0,0,0,0.0593840654107147,0,0,0,0,0,0,0,-0.000343487350037221,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919034422995036,0.595986015218429,0,0,0.0241944455060422,0,0,0,0,0,0,0,0,0,0.0315431257624259,0,0,0,0,0,0,0,0.0150618188422565,0.00242986584928337,0,0,0,0,0,0
X000792.SZ,0,-0.0593256326445063,0,0,0,-0.026983396930023,0,0,0.113073736138043,0,0.146306940683767,0,0,0.320263627070664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700597247173422,0,0.00474454035327813,0,0.0663831011350957,0,0,0,0,0,0,0,0.0596686165846638,0,0,0,0,0,0,0.0492314839706651,-0.059106783101937,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0454961582534368,0.703382888135304,0,0.0984471569002097,-0.0137636430381196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00164401246101296,0,-0.0177663922843339,0,0,0,0.053153832030399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698310440558981,0,0,0.000891529773422573,-0.0225723025934225,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0224875741447209,0,0,0,0,0,0,0,0,0.00885368910345544,0,0.0645930695124289,0,0.0154356904177738,0,0,0,0,0,0.0800080497414695,0,0,-0.0682895087761969,0.0177596507337185,0,0,0,0,0.0280361143052714,0,0,-0.0570694036166917,0.182754423831953,0,0.0376747450801893,0,-0.0107334272395121,0.0180226653635959,0,0,0,0,-8.67361737988404e-19,0,-0.0134343979840955,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0247249848652474,0,0,0,0,0,-0.0742650188972713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628955574038948,0.110896029240563,0.374905697492003,0,0,0,0,0,0.0518515921491307,0,0,0,0,-0.0767435486036151,0,-0.0879300264216973,0,0,0,0,0,0,0,0,0,0.0248589432976827,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0745376716526542,0,0.0906931193067177,0,0,0,0.19473912318663,0,0,0,0,0,0,0,0,0,-0.0216036359318191,0,0,0,0,0,0,0,0,0,0,0,0,0.361821441772277,0,0,5.82914109558408e-05,0,0,0,0,0,0,0,0.0115506156132035,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.197036219706341,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.397932435582445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157470005276763,0,0,0,0,0,0,0,0.0475625713708704,0,0.0810483221450809,0,0,0,0,0,0,0,0,0.00761512716565837,0,0,-0.00955175780256009,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0342587446556161,0,0,0,0,0,0,0.220323084536735,0.213207553305514,0,0,0,0,0.0501583482732357,0,0.00779966236086668,0,0,0,-0.0949593224414845,0,0,-2.16840434497101e-19,0,0,0,0,0.0559047292295655,0.102512260659705,0,0,-0.129796689829811,0.100741301867589,0,0,0,0,0.0492035122236078,0,0,0,0,0,0,0.0469684730664038,0,0,0,0,0,0,0
X000708.SZ,0.0461973267460292,0,0,0,0,0,0,0.092481193156302,0,0,0.115397940562628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115780963106445,0,0.101999038132869,0,-0.109684103966748,0.00659201960047834,0,0,0.149862314724032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149410286584193,0,0,0.0242427442781662,-0.028083724420199,0,0,0,0,0,0
