,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X601992.SH,X600157.SH,X600623.SH,X600299.SH,X000792.SZ,X600660.SH,X000709.SZ,X601158.SH,X000898.SZ,X600309.SH,X002466.SZ,X600578.SH,X002075.SZ,X000539.SZ,X000883.SZ,X600583.SH,X000027.SZ,X600352.SH,X600547.SH,X600489.SH,X000630.SZ,X000629.SZ,X002470.SZ,X300072.SZ,X000959.SZ,X600098.SH,X000983.SZ,X000723.SZ,X600176.SH,X600160.SH,X601699.SH,X000012.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.118905839557249,0.0148739347329709,0,0,0.0381538612075806,0.0996020276420067,0,0,0.041521990947448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430537772868442,0,0,0,0,0,0,0,0,0,0,0.0475907497740713,0,0,0.0483983235605332,0.0555983018764744,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0869063706764259,0,0.151949540595343,0,0,0,0,0,0,0.0677453312723747,0.0157341973234762,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.137498515598348,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0258384032481295,0.00782690493391696,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.360933326448494,0,0,0,0,0,0,0,0,0,0,0.110699445035888,0,0,0.0108746568351714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063146414510756,0,0,0.0491547759444866,0.00243575678951406,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0051300472400699,0,0,0,0,0,0,0,0.0389879184359351,0,0,0,0,0,0,0,0.0315688624261592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547117395706528,0,0,0,0.0899773400514287,0,0.0396713175864522,0,0,0,0.0497986939560756,0.153719785796032,0,0,0.00365496850999248,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.037039602895594,0,0,0,0,0,0.156421299632091,0,0,0.35815917572169,0,0,0,0,0,0,0,0,0,0,0,0,0.0262912481008525,0,0,0,0,0,0,0,0.131567780130899,0.0757597994219667,0.0545897283034439,0,0,0,0,0.127735872628138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63360862961768,0,0,0,0,0,0,0,0,0.0699336582233635,0,0,0,0,0,0,0.0888737642851996,0,0,0.0652556595900282,0,0,0,0,0,0,0,-0.0443107977558679,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.374390846840081,0,0,0,0,0,0,0,0,0,0.0184098466733592,0.118198042876031,0,0,0.0046787192829741,0,0,0,0,0,0,0,0,0,0,0,0.00360314919572574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0712362277248346,0,0,0,0,0.0179106172979586,0,0.0200784567642352,0.075917654701672,0.0995143769576098,0,0,0.0392298025906922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565937351169688,0,0,0,0.026721875171825,0,0.177598054215417,0,0,0,0.183823048779053,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063075483035043,0,0,0,0,0.0652558385561084,0,0,0,0,0,0,0,0,0,0.00606303747598117,0,0,0,0,0.061100823559976,0,0,0,0.10708679982924,0,-3.46944695195361e-18,0,0.0238813467319467,0,0,0.273859543802846,0,0,-0.00598769501789053,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.281888509554286,0,0,0,0,0,0.0685250725983902,0.0899214835877412,0,0,0,0,0,0,0.00444722858970164,0,0,0.150721208115254,0,0,0.0158444346645615,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0172189162032655,0,0,0,0.0293422177502902,0,0,0.100293147755695,0,0,-0.0164738261027408,0,0,0,0,0,0
