,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X601992.SH,X600188.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X600547.SH,X000709.SZ,X600583.SH,X000539.SZ,X600309.SH,X000883.SZ,X600489.SH,X000898.SZ,X000027.SZ,X600352.SH,X000630.SZ,X002470.SZ,X000629.SZ,X002075.SZ,X300072.SZ,X000983.SZ,X000060.SZ,X000959.SZ,X600098.SH,X600160.SH,X600176.SH,X600021.SH,X600610.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00533428437440615,0,0.0707158137953776,0,0.0423658080653065,0,0,0,0,0,0,0,0,0.0239525979297068,0,0,0,0,0.0610506414318785,0,0,0,0,0,0,0,0,0.0326639848928359,0,0,0,0,0.0998586620076011,0,0,0,0.0596184850163035,0,0,0,0,0.0165320027298702,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.276496913435828,0,0,0,0,0,0,0,0,0,0,0,0.00115244370330836,0,0,0,0,0,0,0,0.0388544379712963,0,0,0,0,0,0,0,0,0,0,0,0,0.00511922471866079,-1.73472347597681e-18,0,0.0140792468864372,0,0,0,0.00436331804663439,0.0779645719376597,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.350182235921991,0,0,0,0,0,0,0,0.123819918383581,0,0,0,0.000674566376032639,0,0,0,0,0,0,0,0,0,0,0,0,0.0575131190284507,0,0,0,0,0,0,0,0.00618290649465409,0.0495249062713925,0,0,0,0,0,0,0.038813089299398,0,0,-0.00046444629655932,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.117514254583893,0,0,0,0,0,0,0,0,0,0,0,0.0242214482962051,0,0,0,0.0272825867904125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388531943419027,0.0354372981666703,0,0.152143205748242,0.012846260230417,0.0577950900045145,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544027826683939,0,0.073646438869538,0,0,0,0,0,0.0509918394063389,0.0566189553771143,0,0,0,0,0,0,0,0,0.298957237192848,0,0.107977325806953,0,0,0.0150806914817012,0.114538297496684,0.0561061149205593,0,0.00616202661076804,0,0.0393036585753739,0,0,0,0,-0.0281882759150239,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.155953389551831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432413464653843,0,0.0382424072597146,0,0,0,0.0291664654302368,0,0,0.0934168705762494,0.158442792666644,0,0,0,0,0.0495117415719022,0,0,0,-0.00649728776729795,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0501998698362931,0,0.169695404371525,0.0177497761063921,0,0,0,0,0,0,0.0834287091023177,0,0,0,0,0,0,0,0,0,0,0.0729065581895758,0,0,0,0,0,0.011716512216144,0.123117872435681,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0685408019916554,0,0,0.144085687268612,0,0,0,0,0,0.183396077081902,0,0,0,0,0,0,0.0218036592011308,0,0.0353636498344042,0,0,0,0,0,0,0,0,0.0637795878696574,0,0,0,0,0.0371211817164655,0,0,0,0.105770748960176,0,0,0.0305742113362362,0,0,0.0247554927527276,0.136529608660318,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.134182346237288,0,0,0,0,0,0,0.0379260439372592,0.165404790164421,0,0,0,0,0.00874040927003669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.211343507081433,0,0,0,0.0390090162277836,0,0,0.118252117010358,0.00908605390728362,0,0.0377072832088465,0,0,0,-0.0196103302075957,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156171627329947,0.135225423172906,0,0,0,0.00807779338375388,0,0,0,0.0813194853174413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135009658224708,0.0408615001926048,0,0.115503457172745,0,0,0,0.0714412068298348,0,0,0,0,0,0,0,0,0
