,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X601992.SH,X600352.SH,X600027.SH,X002466.SZ,X000898.SZ,X600111.SH,X600516.SH,X002460.SZ,X600176.SH,X000709.SZ,X000990.SZ,X600299.SH,X000786.SZ,X000629.SZ,X600219.SH,X002271.SZ,X600801.SH,X600808.SH,X600489.SH,X000723.SZ,X601158.SH,X000825.SZ,X000553.SZ,X000883.SZ,X002110.SZ,X600157.SH,X000630.SZ,X600583.SH,X600339.SH,X600985.SH,X000027.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.141680093174144,0,0.000705691360124973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523642237907787,0,0,0,0.0256252365344645,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0108848845382715,0.00586707839588026,0,0,0.0759685071700682,0.135231259973591,0,0,0,-0.000531051349305372,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0240145655811393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153383322622334,0,0,0,0,0,0,0,0.1646644808881,0.0832483272590334,0,0,0.0314461485527359,0,0,0.118454650796059,0,0,0,0,0,0,0.0793370835557486,0,0,0,0.031177506197616,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0660791531887472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961464234178237,0,0.0728361957843017,0,0,0,0,0.0918978036787277,0,0,0,0,0,0,0,0,0.0300380202023627,0.0710489340363671,0,0,0,0,0,0,0,0,0.000983790478741675,0,0,0,0,0,0
X600585.SH,0,0,0.0106151455174195,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062519069256849,0,0,0,0.477380553631469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119199413232058,0.0157322385228678,0,0,0,0,0,0
X600019.SH,0,0,0.0241686283139619,0,0,0.0309238822354857,0,0,0,0.0733857285406432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115741574519295,0,0,0.083852474619895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233770581962749,0.0551666507413733,0,0,0,0,0,0,0,0.00265887286120171,0.00740211695615463,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0828922372179353,0,0.0926108771672748,0,0,0.0757113349062227,0,0,0,0.0974008913950948,0,0.177142465305887,0,0,0.137782304858687,0.164124285259863,0,0,0.028786943383619,0,0,0,0,0.0852876196637092,0.0195070871917762,0,0,0,0,0,0.0408257690744115,0,-0.0311052973256104,0.0314663575927735,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208230170766398,0,0,0,0.55538622048061,0,0,0,-0.0837966986501262,0,0,0,0,0,0,0,0,0,0,0,0,0.0558708084734662,0,0,0,0,0,0,0.0911053977714921,0,0,0,0,0,0,0,0,0,0,0,-0.0633351619355689,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495653653879254,0,0,0,0,0,0,0,0.409421636532669,0,0,0,0,-0.00734058448055899,0,0,0,0.363462805039529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116322169285797,-0.00280019897126198,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.042150570531597,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149985699844393,0,0,0,-0.0762379686681715,-0.00148017202234828,0,0.0414782865269476,0,0,0,0,0,0,0,0,0,0.927685397472945,0,0,0,0,0,0,0.00418474595608175,0,0,0,0,0,-0.163649385734523,-0.00109762925643973,-0.00643877236660482,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891010734500247,0,0,0,0,0,0,0,0.186842038356743,0,0.0118248391151047,0,0,0.0136571639848589,0,0,0,0.0254847823094729,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.10615821891704,0,0,0.165902609149218,0,0,-0.0243573670210846,0,0,0,0,0,0,0
X601898.SH,0,0,0.0850335693166132,0,0,0,0,0.133947210309902,0,0.146740629476496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048457734816808,0,0.0772543547634927,0.00991781454753915,0,0,0,0,0,0,0,0,0,0.00452295742916752,0,0,0,0.0271751844638633,0.163226723906447,0,0,0,0.0281151083478586,0,0,0,-0.00619265790760171,0,0
X601991.SH,0,0,0,0,0,0,0,0.0284502296025218,0,0.160110596140093,0,0,0,0,0,0,0.156964662535943,0,0,0,0,0,0,0.0334082520025639,0,0,0,0,0.0107296621900076,0,0,0,0,0,0,0,0,0,0,0,0.0716564580496633,0,0,0.0348359914064194,0,0,0,0.0441432181633382,0.0666039708066555,0,0,-0.000903104126366512,-0.0136406318382476,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.030426570522984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723907205578568,0,0,0,0,0.0802846680821984,0,0,0,0,0.0373310273018303,0.0463126575604237,0,0,0.144987771542927,0.144826410629735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106089382589487,0.019988915848394,0,0,0,0,0,0
