,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600309.SH,X600111.SH,X600886.SH,X601992.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X601158.SH,X600299.SH,X000723.SZ,X000792.SZ,X002075.SZ,X000709.SZ,X000408.SZ,X000898.SZ,X000959.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X000630.SZ,X600758.SH,X600021.SH,X601699.SH,X600126.SH,X002470.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.000260748678021361,0,0,0.018482477724384,0,0,0,0.00138136860080614,0,0,0,0.0279940257166206,0,0,0,0,0,0,0,0,0,0.0238400661565019,0,0,0,0.043990216390795,0,0,0,0,0,0,0,0.0549391639100798,0,0,0,0,0.00313760491656422,0,0.00656569256771932,0,0.0459493220035364,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.089766502380927,0,0.0263482770313831,0,0.0198830267778486,0,0,0.0502794928273493,0,0,0,0,-0.0211238621725238,0,0,0,0,0,0,0,-0.0307801360305902,0,0,0,0,0,0,0,0.0117571524393437,0.0306004295569926,0.0729311063092395,0,0,0.016874595079628,0,0,0,0,0,0,0,-0.00813085076964775,0,0.0487155271732651,0,0,0.011488740290184,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.129630576340558,0,0,0,0.0349867142309889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171156055784167,0,0,0.00476460697966284,0,0.0612698005149814,0,0,0,0,0,0,0,0.0597121684266523,0,0,0.0441175662927377,0,0,0,0.0365697052013728,0.0262070552460318,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0740003509857322,0,0,0.0353043036609563,0,0,0.095854734751064,0,0,0,0.0940049615728296,0,0,0,-0.0451131026324916,0,0,-0.109044140488983,0,0,0,0,0,0,-0.0360453354978894,0,0,0,0.069821886757055,0,0,0,0,0,0,0,0,0.0257770432032731,0,-0.0466233658904365,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252497882692429,0,0,0,0,0,0.0415937240791523,0,0,0,0,0,0,0.0521581950392452,0,0,0.186364442183243,0,0,0,0,0,0,0.123468054049218,0,0,0.0467065088931503,0,0,0,0,0,0,0,0.0109470805473415,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351017130844118,0,0,0,0,0,0
X600585.SH,0,0,0,0.00970698783755993,0,0,0,0,0,0,0.222057500153935,0,0,0.0375913789955324,0,0,0,0,0,0,0,0.0375432296369441,0.145689878817967,0,0,0,0,0,0,0,-0.212731455379894,0,0,0,0,0,0,0,0.0730943923319674,0,0,0,0,0,0,0,0,0,0,0,0,0.0712781698125829,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106992945520221,0,0,0,0,0,0,0,0,0,0.00924795457045029,0.0591921134457681,0,0,0,0.0180964106976862,0,0,0,0,0,0,0,0.116388881003681,0,0,-0.0677341584684272,0,0,0,0,0.0320987634412582,0,0.327521195682101,0,0,0.10197187469927,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878295515942994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609529409158593,-0.262855800865304,-0.115035638229374,-0.0553885973154296,0,0,0,0,0.0749425004697875,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170354855433684,0,0,0,0.102117513536154,0,0,0,0,0,0.0707976719018275,0,0,0.00509956968631724,0,0,0,0,0,0,0,0,0,0.100755411885746,0,0,0,0,0,0.238150306493582,0,0,0,0,0.0519294056608154,0.157134222633514,0,0,-0.00272381406082887,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0650959670232363,0,0,0,0,0,0,-0.0582498679758416,0,0,0,0.319669416695905,0,0,0,0,0,0,0.0436116721233778,0,0,0,0,0,0,0,0,0,0,-0.0572870139483627,0.624611530517348,0,0,0.102223521643291,0,0,0,0,0,0,0,0,-0.159142234933364,0,0,0.0147690375854511,0,-0.0252861220713857,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116587185275507,0,0,0,0.0169107334011278,0,0,0.0900376007919406,0,0,0,0,0,0.00588597732185409,0,0,0.0868973316523113,0,0,0,0,0.0047274484467906,0,0,0,0.0307369612034869,0,0,0.0239970025438923,0,0,-0.0180768442972693,0,0,0,0,0,0,0,0.0161059449565777,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112726795478491,0,0,0,0.221616592547009,0,0.0286853789520416,0,0,0,0,0.00693147118039381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03021978407909,0.0145250595843621,0,0,0,0,0,0,0,0.0120157473507814,0.138402757748106,0.139419190917519,0,0,0.00090689611331735,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.103429293661143,0,-0.0479469318929809,0,0,0,0,0,0,0,0,0,0,0,0.32960315334161,0,0,0.0734735063309116,0,0,0,0,0,0,0,-0.121927275556936,0,0,0,0,0,0,0,0,0,0,0.0962249224405774,0,0,-0.199508235450949,0,0,0.235266625423252,-0.340174574161021,0.225271903876617,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236946984724459,0,0.0569920694677004,0,0,0,0,0.00790532323845228,0.0703952825511209,0.0179433959964152,0,0,-3.46944695195361e-18,0,0,0,0,0,0.143818564041826,0.0243051517480032,0,0,0.0229744968866893,0,0,0,0,0,0,0,0.0131260150333318,0,0,0,-0.0123517700297265,-0.00555956415536925,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0659157915994326,0,0,0,0,0,0,0.0570975652711335,-0.00944013849495207,0,0,0,0,0,0.0472421701060474,0,0,0,0.00681185320956782,0.162255894098337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202170869013527,0.0207944271452323,0,0,0,0,0.0291977199153914,0,0,0,0,0,0
X600027.SH,0,0,0,0.121863058785045,0,0,0,0,0,0,0,0,0,0.00805072811161042,0,0,0,0,0,0,0.420647904910225,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.031355734817192,0,0,0,0,0,0,0.07153427804976,0.00794261940904857,0,0,0,0,0,0.0499156449479589,0,-0.00749521413730819,0,0,0,0,0.000252384116128021,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.132843346776989,0,0,0,0,0,0,0,0,0,0,0,0,0.0591901110285229,0,0,0,0,0,0.23942692552245,0,0,0,0,0,0,0,0,0,0.0599480778139249,0,0,0,0.30538761233232,0,0,0,0,0,0,0,0.0272309707205022,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223666654114822,0,0,0,0.165120626741651,0,0,0.0838364345401906,0,0,0,0,0,0,0,0,0,0.143558920169261,0,0,0,0,0,0,0,0.00992688704821198,0,0,0,0.0252603742016069,0.0160156209467291,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049107867114718,0,0,0,0.0739010146073823,0,0,0,0,0,0,0,0.177045104965581,0.0701797082212757,0,0.0161468708331308,0.229392329673216,0,0,0,0,0,0,0,0,0,0.163321413539382,0,0,0,0,0,0,0,0,0,0.145433038200562,0,0,0.0105499682873773,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20117207980324,0,0.0405470613780489,0,0,0,0,0,0,0,0,0,0,0,-0.0138581190487109,0,0,0,0.0308767402001187,0,0,0,0,0,0,0,0,0,0,0,0.223034520542049,0.0137921754524734,0.0422655317190758,0,0,0,-0.0638437739417028,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,-0.0522675579990954,0.173458414645924,0,0,0,0,0,0,0,0,0,0,0.108821206603234,0,0.0091579962145081,0,0,0,0,0.0734612703101035,0,0.1060730285319,0,0,0.073861132116453,0,0,0,0,-0.0480810662273682,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0865405587802783,0,0,0,0,0.0494425027128389,-0.0334016144695289,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0957418940011405,0,0,0,0,0,0,0,0,0,0,0,0.164507783695856,0,0,0.0612926226669048,0,-0.0295754863521186,0,0,0,0,0,0,-0.0419145891329372,0,0.0689965781881371,0,0,0.126078110230675,0,0,0,0,0,0.157610545840449,0,0,0,0,0,-0.0182403843866446,0,0,0,0,-0.00531236411956841,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.67977909101224,0,0,0,0,-0.0389149667776844,0,0,0,0.207866569259155,0,0,0,0,0,0,0,0,0,0,0,0,0.0801447337663266,0,0,0,-0.0357159165348736,0,0,0,0,0.0725872854770611,0,0,0,0,0,0,0,0,0,0,0,0,0.0722626548402092,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16917963315131,0,0,0.144978565009854,0,0,0,0,0.142424695555859,0.0541874314620761,0.101682978461651,0,0.0507112709174865,0,0.361478623710253,0,-0.11005642558866,0,-0.21460664877654,0,0,-0.00951581511142813,0,0,0,0,0,0.07983754830284,0,0,0,0,0,0.0846572121037594,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.258934615949456,0,0,0,0.27410470812478,0,0,0.035010051470558,0,0,0,0,0,0.0669042594977588,0,0,0,0,0.318527117392534,0,0,0,0,0,0.023282446426328,0,0,0,0.0185914213669428,0,0,0,0,0,0,0,0,0,0,0,0,0.042373800420333,0,0,0,3.46944695195361e-18,0.0919645715486973,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673439913346472,0,0,0,0,0.0468364410422287,0.128787300239241,0,0,0.0644208848199794,0,0,0,0,0,0.0713667969878362,0.00394014570891599,0,0,0,0,0.0375942304582086,0,0,0,0,0.0315838711907314,0,0.204687247180133,0,0,0,0,0.00993379690553566,-0.0140579721049792,0.0747150011321496,0,0,-0.0217622241323188,-0.0119035156707973,0,0,0,0,0,0
