,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X002466.SZ,X600795.SH,X300072.SZ,X601991.SH,X601992.SH,X000898.SZ,X600516.SH,X600547.SH,X600886.SH,X600111.SH,X600157.SH,X600176.SH,X002460.SZ,X000709.SZ,X000786.SZ,X600352.SH,X601699.SH,X600027.SH,X000553.SZ,X002271.SZ,X000825.SZ,X600299.SH,X000792.SZ,X600808.SH,X601158.SH,X000408.SZ,X600489.SH,X000983.SZ,X000883.SZ,X600219.SH,X000959.SZ,X000630.SZ,X002110.SZ,X000830.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0.0429918882741396,0.0835936772490544,0.215528325695154,0,0,0,0,0,0,0,0,0,0,0,0,0.00121204721236628,0,0.0518055225569894,0,0.0474414887044659,0,0,0.0125306088096182,0,0,0,0,0,0,0,0,0,0.119341321867568,0.0134297757078431,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113456151398123,0.0297667140922757,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210088613036345,0,0,0.0188076783441554,0,0,0,0,0,0.0431833421304818,0,0,0,0,0,0,0,0,0,0,0,0.0310420690238015,0,0,0,-0.00841550219746608,-0.0206673498655316,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.05301942041613,0,0,0,0,0,0,0,0,0.0415776292437502,0,0,0,0.112992829714052,0,0.0503709300843884,0,0,0,0,0,0,0,0,0,0,0,0,0.0134683957433375,0,0,0,0,0,0,0,0,0,0,0,0,0.0527759245049615,0,0,0,-0.0197515660422881,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0989209676544182,0,0,0,0,0,0.215451750704929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532941480892854,0,0.15415926240203,0,0,0,0,0,0,0,0,0,0.101963538885145,0,0.086002168716734,0,0.0109306449774058,-0.0202351260840447,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0544406584436032,0,0,0,0,0,0,0,0.107493862490498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.551878296927773,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472170835268255,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215769555079429,0,0,0,0,0,0,0,0,0,0.417474329511746,0,0,0,0,-0.148785925340538,0,0.0944345320724227,0,0.230467355726752,0.128138804390178,0,0,0.0306072259354291,0,0,0,0,0,0,0,0,0,0.147720958975276,0,0,0,-0.0551511186909775,0.00830473793176794,0.085350577301786,0,0,0,0,0
X600547.SH,0,0.178616376722514,0,0,0,0,0,0,0,0,0,0,0.089431955207731,-0.0523415442101599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602802179102776,0,0,0,0,0,0,-0.034786433021324,0,0,0,-0.0121347556450047,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0269729586077211,0.00600593253467046,0,0.213563499404307,0,0,0,0,0,0,0.0984037558074219,0,-0.00210471232543619,0,0,-0.0300024366472443,0,0,0,0,0,0.0368284242849039,0.0313979564575105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00855541315592629,0,-0.0352817075756977,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.05587739823539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757299890536347,0,0,0,0,0,0.0777804546611993,0,0.256677851658427,0,0.261579989124887,0,0,0,0,0,0,0,0,0,0.0775855608633176,0,0,0,-0.00942371803756622,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0021689525782298,0,0,0.00580505870513327,0,0,0,0,0,0,0.00672597152411692,0,0,0.000122297279917537,0,0,0,0,0,0,-0.00438313498403811,0,0,0.00530525473098923,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119119119919276,0.0164268686142837,0,0,0,-0.10238747903308,0,0
X600176.SH,0,0,0,0.139820432342965,3.46944695195361e-18,0,0,0,0,0,0,0.277325834732403,0,0.0522982346125339,0,0,0,0,0,0.014990744938024,0,0,0,0,0,0,0,0.349264525133828,0,0,0,0,0,0,0,0,0,0,0.154654930238453,0,0,0,0,0,0,0,0.00240721183561132,0,0,-0.0386663452435274,0.00639850213431677,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.795998888268355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247340344264378,0,0,0,0,0,0,0,0,0,0,0,0.0794132773618416,0.00302177297893033,0,0,0,-0.013417320211266,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0713375522348411,0,0,0,0.0146336237374433,0,0,0,0,0,0.0456578541943086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798826728780132,0,0,0.130138793339217,0,0,0,0,0,0,0.16255882263785,0,0,0,0,0,-0.0059776984161245,-0.00318659909254382,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0632562354573907,0,0,0,0.128488789672217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285299930654535,0,0,0,0,0,0,0,0.114773633254135,0,0,0,0,0,0,0,0,0,0,0,0,0.00965432361101016,0.0318201705538241,0,0,-0.0438026890118712,0.0482662284486908,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0495342566454272,0,0,0,0.0572943969684028,0,0,0,0,0.110049579937181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197095385066988,0,0,0,0,0,0,0,0,0.276434568013537,0,0.0501421371951899,0.229097447385773,0,0,0,-0.0176535736873608,-0.201797677573502,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.29236754916976,0,0,0,0.0306118707553893,0,0,0,0,0,0,0.0395875463594004,0,0,0,0,-0.0226545382181983,0,0,0,0,0,0,0,0,0,0,-0.0437650253408764,0,0,0,0,0.449714108078983,0,0,0,0,0.117193399236929,0,0,0,-0.0428544803157134,0.0500182660857808,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177978908557701,0,0,-2.16840434497101e-19,0,0,0,0.17486265353741,0,0,0,0,0.00274515578342243,0.0599981827652807,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335508497202656,0,0,0,0,0.00284407292110688,0,0,0.117455550888361,0,0,0,0,0,0,0,0.234131967610767,0,0,0,0,0,0,0,0,0,0,0.129971702534475,0,0,0,-0.00641313386554126,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0397683207570829,0,0,0,0,0,0,0,0.0387467365160333,0,0,0.0164060270402124,0,0.0209083524888631,0,0,0.112210826149126,0.00994718210080665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117516910462456,0.0467470208163457,0,0,-0.0326089639604515,0.012688617214043,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191324456463439,0,0,0,0.057038516924223,0,0,0,0,0.0743302955195523,0,0,0,0,0,0,0,0,0.513025293728743,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0130063782847444,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0698014739477485,0.0999306734344137,0,0,0,0,0,0.0260050812729028,0,0,0,0,0,0,0,0,0,0,0,0.29331085333748,0,0,0,0,-0.0827290531994888,0,0,0,0,0,0,0,0,0,0,0.0641596031936905,-0.0940795928789465,0,0.00971286894607845,0,0,0,0,0,0
X000792.SZ,0,0,-0.507267420719181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790663464510794,0,0,0.755735550505198,0,0,0,0,0,0,0,0,0,0,0,0.00347810350554473,0,0,0,0,0,0,0,0,0,0,0,0,0.326734132717696,0,-0.00567344392885605,-0.0174381908472456,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.00744834824259462,0,0,0,0,0,0,0,0,0,0.491012723279664,0,0,0,0.083776548076184,0,0,0,0,0.12496677962983,0,0,0,0,0,0.0630974205456599,0,0,0,0,0,0,0,0,0,0,0,0.0848369770327775,1.73472347597681e-18,0,0,0,-0.00441498811211837,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0492259312338512,0,0,0,0,0,0,0,0.0023069020898052,0,0,0,0,0,0,0,0,0,0,0,0.0382978149411478,0,0.0909734904066005,0,0.0804011435326904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155577045540736,0.00238783996575297,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.179454279341904,0,0.108263837091822,0,0,0,0,0,0.02884836365523,0,0,0,0,0.0132312201454647,0,0,0,0,0,0,0,0,0,0,0.184722221817744,0,0,0,0,0,0,0,0,0,0.136008821395434,0,0,0,-2.16840434497101e-19,0.00612483797117449,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.157471288259218,0,0,0,0,0,0,0,0.339410832374093,0,0,0,0,0,0,0,0,0,0,0.0838942275981926,0,0.00829421347938659,0,0.030078853372134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287601240159748,-0.0125258864057894,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.205307509356279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859536525805542,0.403284706136317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514186299192265,0,0,0,0.097287147355129,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.00847588959945834,0,0,0,0,0.0702131395385669,0,0,0,0.0654369292366246,0,0.0340496279807801,0,0,0,0,0.00368462262508615,0.013338438116436,0,0,0,0,0,0,0,0,0,0,0,0,0.00731316212090194,0,0.148808995129119,0,0.0285241385363676,0,0,0.0308254138208807,0,0,0,0.00150958480257707,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.105832995859606,0,0,0,0,0.226183459690318,0.131540142702515,0.025974633989114,0,0,0,0,0,-0.0237201009883988,0,0,0,0.082951252555783,0,0,0,0,0,0.0658483228111,0,0,0,0,0,0,0,0,0,0.0235762369852501,0,0,0,-0.00735701350332925,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.053261789958485,0,0,0,0,0,0.193752195918335,0,0,0,0,0,0,0,0,0,0,0.0737100895993802,0,0.0573176652379406,0,0,0,0,0.109172334747017,0,0,0,0.014884443451927,0,0,0,0,0,0,0,0,-0.00747596289902443,-0.00892652562216376,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.135051848268654,0,0,0,0,0,0,0.0165074505423681,0,0,0.061093573613054,0,0,0,0,0.00800066301525021,0,0.0707415520656922,0,0.0421886388648733,0,0,0,0.0540918777704636,0,0,0,0,0,0,0,0,0,0,0.00687650100384177,0,0,-0.00542594703680093,-0.00714317388999653,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.031039349668119,0,0,0,0.141055713019402,0,0,0,0,0,0,0,0,0,0,0.421603846582618,0,0,0,0,0,0.128218714617038,0,0.218259275597883,0,0,0,0,0,0,0,-0.142499655228393,0.119742760331867,0,0,0,0,0,0,0,0,0,0.0518458758347785,0,0,0.00799867269972796,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212211527228223,0.170396260194982,0,0.45029583846214,0.376992380003393,0,0,0,0.208927269535977,0,0,0.196744373777043,0,0,0,0,0,0,0,0,0,0.0836124499142399,0,0,0,0.117584112739436,-0.0769862310141904,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0587040799124396,0,0,0,0,0,0,0.0690993040968501,0,0,0,0,0.00631231908394996,0,0,0,0,0,0.0727703628039744,0,0,0,0,0.0745884587477169,0,0,0,0,0,0.0150338979977324,0,0,0,-0.0536540269188647,0,0,0,0,0,0
Change_TY3M,0,-0.233272995447489,-0.019249725441768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642348636420791,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.240315869762071,0,0,0,0,0,0,-0.00974276450030022,0.0186400569920105,0,0,-0.0256381151325796,-0.00769674876773465,-0.0778134433075774,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.222293543799288,0,0,0,-0.0195596483318837,0,0,0.529055401385316,0,0,0,-0.16005051026252,0,0,0,0,0,0,0,-0.430040173116281,0,0,0,-0.162955545645503,-0.490116926795443,0,0,-0.319330055079623,0,0,0,0,0,0,0,0,0,0,0.438464845143736,0,0,0,1.29812811703773,0,0,0,0,0,0
TED,0,0,0,0,-0.109360505655572,0,0,0,0,0,0,0,0,0.0802206160531289,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0108029071881148,0,0,0,0,0,0,0,0,0,0,-0.0800653117331339,0,0,0.404748298840518,0,0,0,0,-0.455291690326053,0,0
RealEstate_excess,0,0,0,0.223358547479811,0,0,0,0,0,0,0,0,0,0,0,0.0104901297353679,0,0.115873574089165,0,0.209779156159614,0,0,0,0,0,0,0,0,-0.0912086911059603,-0.063824364044539,0,-0.0017007379391802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906495829467218,0,-0.0315621448184501,0.0113691383257992,0,0,0,0,0,0
MKreturn,0,0.0585263118809003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872419051516582,0,0,0,0,0.00649329124637628,0,0,0,0,0,0,0,-0.00392057108859934,-0.0111060985952008,0,0,0,0,0,0,0,0,0,0.0399909028070077,0,0,-0.0173673513320898,0.00566048193129742,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649128798265186,0,0,0,0,0.00160741589798017,0,0,0,0,-0.000857001857653151,0,0,0,0,-0.00149687483544926,0,0,0,0,0,0,0,0,0,0,0,0,-0.000942978274541749,0,-0.00307604751794271,0.00657219454348569,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394912281691319,0.00829176022257236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355879685502206,-0.0540815128250194,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621269552689123,0,0,0,0,0,0,0,-0.00179615555652468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018877157365159,0.0354185723822389,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0191829093777858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136512198206781,0,0,0.00011766006193045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061338703756633,-0.0135350791035676,0,0,0,0,0,0
