,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600795.SH,X600688.SH,X600309.SH,X601600.SH,X600660.SH,X300072.SZ,X601991.SH,X600188.SH,X600547.SH,X600362.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X600489.SH,X601158.SH,X000959.SZ,X600008.SH,X000723.SZ,X600299.SH,X000883.SZ,X002460.SZ,X002271.SZ,X600176.SH,X600352.SH,X600219.SH,X000630.SZ,X600578.SH,X000539.SZ,X600583.SH,X000408.SZ,X000792.SZ,X000027.SZ,X600021.SH,X000786.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.149621046369681,0,0,0,0,0,0,0.0489645437280112,0,0,0,0.153667096501356,0,0,0,0,0,0,0,0,0,0,0,0,-0.00421472645736908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065493847704103,-0.0244004282033353,0,0,-0.000429857909933743,0.00897298343795809,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.00134329104595741,0,0,0,0,0.0475036900615642,0,0,0,0,0,0,-0.149894300537474,0,0,0,0,0,0,0,-0.0430765017865799,0.0163752444819008,0,0,0,0,0,0,0,0,0.0568625844234769,0.0916959245770235,0,0,0,0,0,0,-0.0326055432689611,0,0,0,0,0.00618265157631987,0,0,0.00652461245207416,0,0,0,0,0,0
X601088.SH,0,0,0,0.203300913523917,0,0,0,0,0,0,0,0,0,0,0.0176807670814848,-0.00964040731821807,0,0,0,0,0,0,0,0,0,-0.0174763371971294,0.0194218661431598,0,0,0,-0.021915113292947,0,0,0,0,0,0,0,0,0,0,-0.017607203866186,-0.0593868730935874,0,0,0,0,0,0,0,-0.00323762328763842,-0.00918008124098582,0,0,0,0,0,0
X600019.SH,0,0,0.0664561723162677,0,0,0,0,0,0,0,0,0,0,0.0924989380363481,0,0,0.055688625241529,0,0,0,0,0,0,0,0,0.0741069122663104,0.271514973490992,0,0,-0.0278760998401058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151856546847671,0,0,0.00173157867061648,0,0,0,0,0,0
X600011.SH,0,0,0.0963636999249827,0,0,0,0,0,0,0,0,0,0,0,0,0.21193340023397,0,0,0,0,0,0.203360910559456,0.0325078640479404,0,0,0.0703502805862698,0,0,0,0,0.0394799909259328,0,0,0,0.0423218650386754,0,0,0,0,0,0,0,0,-0.0697130648604458,0,0,0.156920304464658,0,0,0,0.0208936468100091,0,0,0,0,0,0,0
X600585.SH,0,0,0.0882459281574475,0,-0.0036931255812766,0,0,0,0,0,0,0,0,0,0,-0.0707496659064374,0,0,0,0,0.145364581037598,0,0,0,0,0,0,0,0,0,-0.0357361212431868,0,0,0,0,0.183092736737248,0,0,0,0,0,0,0,0.204050865947952,0,0,0,-0.0500241572685093,0.0758228146505528,0,0.0285394757953895,0.00138427868290129,0,0,0,-0.164481003069681,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.240326257441602,0,0,0,0,0,0.0668501854988981,0,0,0,0.00249330352635587,0,0,0,0.0237758206249574,0.0583490842272546,0,0,0.0831387210913329,0,0,0,-0.0112240904864373,0,0,0,0,0,-0.0405676045992041,0,0,0,0,0.122159329265901,0,0,0,0,-0.00708730095724513,0,0,0,0,0,0,0
X601898.SH,0,0,0.165969495480163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182258847246985,0,0,0.0138463320695882,0,0,0,0.000823452000020522,0.00939324890244955,0,0,0,0.0211608719773181,0,0,0,0,0,0,0,0.0562220711843293,0.0246389501030511,0,0,0,0,0.254394775914815,0,-0.00953023707601699,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806725973398745,0,0,0,0,0,-0.229548382456869,0,0.682917163540989,0,0,0,0,0.0774847277155873,0,0.046037067443785,0.308296042689136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184477444159142,0,0,-0.0421015951472869,0.044766252197177,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0379853543226698,0,0,0,0,0,0,0,0,0,0,0,0,0.0464623118252186,0,0,0,0,0.0437993526629165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666564331847287,0.135573843386916,0,-0.0786459373450704,0,0,0,0,0.000726873108176642,0,-0.0196493194713579,0.000928602623293642,0,0,0,0,0,0
X600688.SH,0,0.281193426156327,0,0,0,0,0,0,0,0,0,0.0333368433906466,0,0,-1.0842021724855e-19,-0.0462781543808751,0,-0.0864348234421134,0,0.0647548607631709,0,0,0.00190001322932818,0,0,0.0115087640710479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356272445275531,0,-0.0965284951346624,0,0.0489466961936698,0,0,0,-0.0112591129578321,0.00782993811241025,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874332055646074,0.0121413553836212,0.212562440824473,0,0.202286717104306,0,0,0.0407939901850302,0,0,0.0036661638107471,0,0,0,0,0,0,0,0,0,0,0,-0.0233898905223947,0,0,0,0,0,0,0,-0.0463865149283664,0,0.386375422277209,0,0,0,0,0,-0.0013796921883871,0.00647633985603623,0,0,0,0,0,0
X601600.SH,0.214536391514974,0,0,0,0,0,0,0,0.0534042145147813,0,0,0,0,0,0,0,0,0,0.128604931364079,0,0,0.215112785322332,0,0,0,0.102347364217691,0,0,0,0.00703781881457329,0,0,0,0,-0.028884971347712,0,0,0,0,0,0,0,0.0599498683376882,0,0,0,0,0,0.266160527038914,0,0,-0.0109809597677206,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.388796928452783,0,0,0,0,0,0,0,0,0.107797632220569,0,0,0,0.00721885984892189,0,0,0,0,0,0,0.0199061618630832,0,0,0,0,-0.0193155252574888,0,0,0,-0.0239668163733876,0.222127094305054,0,0,0,0,0,0,0.0487861025629942,0,0,0,0,-0.0969316932503601,0,0,0,-0.0306352049266559,0,0,0,0,0,0
X300072.SZ,0,0,0.224148638548809,0,-0.377365612683763,-0.351092390907148,0,0,0,0,0,0.714315486636799,0,0.107868549645765,0,0,0,-0.258164343718744,0,0,0,0,-0.0055111063508461,0,0.466097607450146,0,0,-0.439229753652096,0,0,0.249991568607074,0,0,0,-0.225584293851449,0,-0.0918911820535512,0,0,0,0,0.107671289706345,0,-0.171437826732414,0,0,0,0,0,0,0.0315187424431264,0.0647090069428523,0,0,0,0,0,0
