,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X002466.SZ,X600111.SH,X600362.SH,X601991.SH,X600188.SH,X300072.SZ,X600660.SH,X600547.SH,X600516.SH,X600886.SH,X002460.SZ,X000709.SZ,X000898.SZ,X600027.SH,X600157.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X601158.SH,X600549.SH,X000553.SZ,X000723.SZ,X002092.SZ,X600008.SH,X000630.SZ,X000883.SZ,X000408.SZ,X000983.SZ,X002271.SZ,X000792.SZ,X600299.SH,X600176.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.0205702720118201,0,0.0415290348738269,0,0,0,-0.00799838735693691,0,0.0535833377665401,0,0,0,0.00715621888204346,0,0,-0.0313107382371798,0,0,0,0,0,0,0,0,0,0,0.0136762206179492,0,0,0,0,-0.0111160439948303,0,-0.0103793517930213,0,0,0.0345107031752658,0,0,0,0,0,0,0,-0.0104111418355175,0.0125843587604074,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.172916131109619,0,0,0,0.0686327280874915,0,0,0,0,-0.00212469690196469,0,0,0,0,-0.0350367769501361,0,0,-0.0343663845187616,0,0,0,0,0,0,-0.012884717370257,0,0,0,-0.00618298462582354,0,0,0,0,0,0,0,0,0,0,-0.025363716237128,0,0,-0.122429042731689,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1963776242328,0,0,0,0,0,0.344747762303798,0,0,0,0.032351690593801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200537791153906,0.0160198737200983,0,0,0,0,0,0
X600585.SH,0,0.316398701876359,0,0,0,0,0,0,0.0197567022516004,0,0,0,0,0,0,0.186818116359511,0,0,0,0.221952027253554,0,-0.105381789284303,0,0,0,0,0,0,0,0,0,-0.0346763037687221,0,0,0,0,0,0,-0.0793760470605299,0,0,0,0,0,-1.73472347597681e-18,0,0,0.196223817002661,0,0,-0.000343654960068386,-0.014631519653613,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276727840642515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201779871581638,0,0,0,0.030417341841781,0,0,0,0,0,0,0,0.0420426677574067,0,0,0,0,0.0172288668426887,0,-0.0132893986875686,0.00264495449507682,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0777502950275048,0,0,0,0,0,8.67361737988404e-19,0.00954962048779317,0.102788938075217,0,0,0,0,-0.0302594995153324,0,0.0449254077140919,0,0,0,0,0.0512140697057753,-0.106096542721394,0,0,0,0.0492221191359815,0,0,0.0703985274568266,0,0.0520044429121794,0,0,0,0,0,0,0,0,0,0,0,0.021823548278784,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288512474416642,0,0,0,0,0,0,0,0.0506227974695379,0,0,0,0,0,0.259642928296485,0.0769062898303968,0,0,0.187302757295306,0,0,0,0,0,0,0,0.0909478799808047,0,0,0,0,0.0405685508932255,0,-0.0187780260611675,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080118161055445,0,0,0,0.207095281129326,0,0.186652585598135,0,0.0349167701153716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114090489437945,0,0,0.0535914202656739,0,0,0,0,0,0,0,0,0,0,0,-0.00239296685972649,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0245629800477038,0,0,0,0,0,0,0,0,0,0.0247631845152564,0,0,0,0,0,0,0,0.30637985788567,0,0,0,0,0,0.0554786613450586,0,0,0,0.0456009688317872,0,0,0,0,0,0,0,0.190852973127545,0,0,0,0,0,0,-0.0126831790170115,0.0193714279552856,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0554524222010787,-0.0626249560073635,0,0,0,0,-0.105356813326619,0.0377259120287094,0,0,0,0,0,0,0,0,0,0.0994252759942798,0.245185216753132,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.051031082216581,0.607541933384496,0,0,0,0,0,0,0,0,0,0,0.00525006974431567,-0.0120179313388958,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0743285974334437,0,0,0,0.0024562176625899,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254148068634951,0,-0.0246133486958618,0,0,0,0,0,0,0,0.03010679956827,0,0,0,0.0795475964467275,0,0,0,0,0,0,-0.1709051711936,0,0.135025670826617,0,0.0383799679226599,0,0,0,-0.0108234554768857,-0.055411287272013,0,0,0,0,0,0
