,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X600111.SH,X600299.SH,X600352.SH,X002460.SZ,X000629.SZ,X600489.SH,X600808.SH,X601158.SH,X600219.SH,X600801.SH,X600157.SH,X000786.SZ,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X002110.SZ,X002470.SZ,X600612.SH,X002271.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000630.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.104223861607096,0,0,0,0,0,0,0,0,0,0,0,0,0.0221332298411051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383100168994429,0,0,0.017489710610097,0,0,0,0,0,0.202643051112601,0,-0.011132557084495,0.0243764862781904,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.042245508733978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598372598434051,0,0,0,0,0,-0.107248389831946,0,0,0,0,0,0,0.0181943549198975,0,0.209126520477238,0,-0.0586355683314712,0,0,0.313597694610925,0,0.00754883210761278,0.12440977963946,0,-0.0835068661064438,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.094340904676588,0,0,0,0,0,0,0,0,0,0,0,0.0675459068344461,0,0,0.118682901225495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067349547533434,0,0,0,0,0,0,-0.0832563179819159,0,0,0,0,0,0.0295504614478797,0,0.0146158670732928,-2.16840434497101e-19,0,0,0,0.0918139593113752,0,0
X600585.SH,0,0,0,0,0,0.143415483929661,0,0,0,0,0,0,0,0.0284498510541428,0,0,0,0,0,0,0,0,0,0.0224139316647165,0,0,0,0,0,0,0,0,0,0,0.40816665375611,0,0,0,0,0,0,0,0,0,0,0.100203779551833,-0.213358102992603,0,0,0,0,-0.0194052223668454,0.0167471020396861,0,0,0,0.0323719962061295,0,0
X600019.SH,0,0,0.0384033270427124,0,0,0,0.0567478603372042,0,0,0,0,0,0,0,0,0,0,0,0.0435039399576556,0.138038182824061,0.0327095103305935,0.0178453082109633,0,0,0,0,0,0,0,0.00665083560893425,0,0,0,0,0,0,0,0,0,0,0.0142306041507359,0.170776327721516,0,0,0,0,0,0,0,0,0,0.0225581286187157,0.00306414586207952,0,0,0,0.0661274471318784,0,0
X600011.SH,0,0,0,0.165395639129896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388477110028107,0,0,0,0.204310628036409,-0.106222992657212,0,0,0,0,0,0,0.117351691031417,0,0,0,0,0,0,0,0,0,0,0,-0.0128487732778262,0.091060241743055,0,0,0,0,0,0,0,0,-0.00421831308695164,0,0,0,0,-0.0714568788970617,0,0
X600309.SH,0,0.0219924387076729,0,0,0,0,0,0,0,0,0,0,0,0,0.0107790780879346,0,0,0,0.266393448442986,0,0,0,0,0,0,0,0,0.0985530570937259,0.101886046820282,0,0,0.399484617118806,0,0,0.0884505151427076,0,0.0566667735119797,0,0.279610286786827,0,0,0,0,0,0,0,0,0,0,0,0,0.00142897831022543,0.0224965144661267,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899888651397692,0.091214537161547,0,-8.67361737988404e-19,-0.0235123541971853,0.0923581645243809,-0.207529057252177,0,0.228485808250598,0,0,0,0,0,0,0,0.114283362482489,0,-0.0047687775596024,0,0,0,0,0,0.0742637586202052,0,0,0.147732996989833,0,0,0,0,0,0,-0.00045581398453566,0.0220912006845421,0,0,0,3.46944695195361e-18,0,0
X600547.SH,0,0,0,0,0,0,0.0351912059174184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883530971809005,0,0.0053730900253443,0,0,0,0.0191955620521194,0.654418956298686,0,0,0,0,0,0,0,0,0,0,0,0,0.067018192946837,0,0,0,0.0119101394197459,0,0,0,0,-0.00320561630192779,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.000131601903453853,0.0380591660285493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047345618656613,0.0831906829591611,0,0.0749963843087164,0,0.0840382023348437,0,0,0.0228380670170318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451193525358006,0,0,0,0,0.0881738028972965,0,-0.0054003032921495,0.0258502439045168,0,0,0,0.0167155828302186,0,0
