,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600660.SH,X600547.SH,X601600.SH,X600585.SH,X600886.SH,X600795.SH,X600362.SH,X000792.SZ,X000708.SZ,X600010.SH,X002460.SZ,X600111.SH,X600027.SH,X000301.SZ,X002466.SZ,X600160.SH,X600489.SH,X600426.SH,X601699.SH,X000983.SZ,X600803.SH,X601991.SH,X000877.SZ,X000786.SZ,X600985.SH,X000630.SZ,X000807.SZ,X000933.SZ,X601168.SH,X600176.SH,X002128.SZ,X000408.SZ,X600219.SH,X600612.SH,X000883.SZ,X600096.SH,X002271.SZ,X000932.SZ,X600295.SH,X000027.SZ,X600348.SH,X600282.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.053614973767822,0.172419150959487,0,0,0.0277778605064739,0,0.229926137097585,0,0,0.0304188235912164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026489020330057,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810751599809145,0,0,0,0,0,0,0,0.0351004926436541,0,0,0,0,0,0
X601088.SH,0.0299255444410571,0,0,0,0.229667554537978,0.0204844508760542,0,0.109339914834965,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.248594105865082,0,0,0,0,0,0,0,0,0.0199987186984584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000392433625088406,-0.0211919932627826,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.146392490296119,0,0,0,0,0,0,0,0,0,0,0,0,-0.147713110738033,0,0,0,0,0,0.0447778701142196,0,0,0,0,0,0,-0.114916310094646,0,0,0.133224566844379,0,0.0367096175640581,0,0,0,0,0,0,0,-0.0359727779103032,0,0,0,0,0,0,0,0.0329696942297347,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179431365040118,0,0,0.0764812987239907,0,0.00564973120975295,0,1.73472347597681e-18,0.112301058692259,0,0,0,-0.0263179063850028,0,0,0,0,0.187807280784328,0,0,0,0,0,0.096240962579995,0,0.00324039934157345,0,0,0.0577794504409742,0,0,0,0,0,0,0,0,0,-0.0372080885283069,0,0,0,0,0,0
X600188.SH,0.0540959441879026,0,0,0,0,0.183322281763251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22506444074734,0,0,0,0,-0.13735951024863,0,0,0,0.00991535998813104,0,0,0.0526524900181884,0,0,0,0,0,-0.0325660019926929,0,0,0,0.229205608610963,0,0,-0.0126147908889211,-0.0010424286810507,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.109271410595507,0,0,0.138394182000481,0,0,0,0,0,0,0,0,0,0,0,0,0.201234012894185,0,0,0,0,0,0.181396682770159,0,0,0,0,0,0.328288159692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388410552789283,0.170335577225116,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118963178858655,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0209058062657323,0,0,0,0,0,0.0394557645780896,0,0,0,0,0,0,0,0,0.0242759005195052,0,0,0,0,0,-0.0238118815466108,0.00636149437692003,0,0,0,0,0,0
X600011.SH,0.0969256843362269,0,0,0,0,0.0191722916350459,0,0,0,0,0,0,0,0.454965733720267,0,0,0.0480480788354647,0,-0.0252549537856968,0,0.106348511783176,0,0,0,0,0,-0.0254588506801408,0,0,0.197160375527035,0,0,0,0,0,0,0.00339805406158498,0,0,0,0,0.0277195889756644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195525137888259,-0.0230828887795919,0,-0.00323324625328666,0,0,0,-8.67361737988404e-19,0.0719442222520158,0.169531165766105,0,0,0,0,0,0,0,0,0,0,-0.0180254420122936,0,0.0541215565260822,0,0,-0.108685704945075,0,0,-0.0882441523440666,0,0,0,0,0,0,0.0497870971545843,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0452365480402173,0,0,0,0,0,0,0,0,0.0179644464421596,0,0.0532672105425708,0,0,0,0,0,0,0,0.667599865639364,0,0,0,0,0,0,0,0,0,0,0.129006949374669,0,-0.0167947093916456,-0.0795424452532699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313415550203052,-0.0324853876485675,0,0,0,0,0
X601600.SH,0.0782851938857481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101250886074004,0,0,0,0.175068810332678,0,-0.0745999744588383,0.0222959895176111,0,0,0,0,0,0,0.0885683334185479,0,0,0,0.293336871531633,0.0350291007641915,0.20620864859024,0.0308992822416717,0,0,0,0,0,0,0,0,0,0,0,0.0701853377500874,0,0,0.0270649280785116,0.240288766861504,0,0,0,0,0
X600585.SH,0,0,0,0.149661692434544,0,0.0902667867692856,0,0,0,0.0683770980004604,0.00544820844614352,0,0,0,0,0,0,0.0660870411471688,0,0,0,0,0,0,0,0,0,0,0,0,0.0108129221847379,0.0386553105060473,0,0,0,0,-0.00939827183153487,0.0653743005319992,0.0344281040992201,0,0,0,0,0,0.0641431435651856,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.107328284412779,0.00545773353409511,0,0,0,0,0,0,0,0.327022332941988,0,0,0,0,0,0,0.01507257988319,0,-0.0240139492129351,0.00964853200999214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860362161555349,0,0,0,0,0,0,-0.0376674016274078,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.302806330943791,0,0,0,0,0.173215080608352,0,0,0,0,-0.0310241584404841,0,0,0.288392407235251,0,0,0,0,0,0,0,0,0.076370278628113,0,0,0,0,0,0.0316517650730691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.0571087703766571,0,0,0,0,0,0,0,0,0.0808878106391663,0.0220644319136077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032030599926643,0,0,0,0,0,0,0,0,0.233102989266229,0.160150834458856,0,0.0405224192380184,0,0,0.0869890028857833,0.139088352582158,0,0,0,0,0,0,0,0,0,0,0,0.00305098567288838,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258130296005857,0,0,0,0.10236280066366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375155248355416,0.0739877715169355,0,0.0942050257698473,0,0,0,0.0164491469523407,0,0.016967473074045,0,0,0,0,0,0,0.00860925413114551,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0766958172296309,0,0,0,0.164852975027332,0.087915308709924,0,0,0,0,0,0,0,-0.025993568807472,0,0.0465200740507646,0,0,2.16840434497101e-19,0,0,0.018155923266717,0,0.144772464524809,0,0,0,0,0,0.0445842402408027,0,0,0,0,0,0,0,0.121680969999572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0395650346615105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200409890905823,0,0,0,0.0456255806570525,0,0,-0.0413968720936677,0,0,0,0,0,0,0,0,0,0,0,0,0.0228301730638152,0,0,0,0,0.0653786197055172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177978711195102,0,0,0.796827255310765,0,0,0,0,0,0,0,0.0320718816429429,0,0,0,0,0,0,0,0,0.0552263580537087,0,0,0,0,0.0277340284746068,0,0,0,0,0,0,-0.0188312396158436,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0557000176720837,0,0,0,0,0.0509770665115945,0.135937924696887,0,0.525303058813414,0,0,0,0,0,0,0,0,0,0,0,0,0.0794001991923528,0,0,0,0.0665282389406626,0,0.0522280246666122,0,0,0,0,0,0,0,0.124325399873104,0.00138451800268469,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.375509321599257,0,0,0,0,0,0.265827422488606,0,0,0,0,0.0451047725050909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146896744329331,0,0.0467053450011036,0,0,0.0124442641995701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569068306135884,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277409142795074,0.0168642473979419,0,0,0,0,0,0,0,0,0,0,0,0.0161981517615087,0,0,0,0,0,0,0,0.0658823717710202,0,0,0.0838389495906429,0.165432507412622,0,0.0828473546741486,0,0,0.0478876561017365,0,0,-0.0690133960855833,0.0802856939107798,0,0,0,0,0,0
