,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600352.SH,X600188.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X601992.SH,X600489.SH,X002271.SZ,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X600299.SH,X000709.SZ,X002460.SZ,X002466.SZ,X000883.SZ,X601158.SH,X000629.SZ,X600612.SH,X600426.SH,X600219.SH,X000027.SZ,X002353.SZ,X600583.SH,X000630.SZ,X600985.SH,X600021.SH,X000553.SZ,X600315.SH,X601699.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418889064445951,0,0,0,0,0,0,0,0,0,0,0,0.0590184856356476,0.00754177028429879,0,0,0.0115591001218755,0,0,0.071905424900218,0,0,0,0,0,0.0675185126071815,0,0,0,0,0,0,0,0,-0.00125867825511896,0.00858302256005705,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265432949822351,0.135341280304111,0,0,0,0.000151066244638235,0,0,0,0,0,0.0755280388220318,0,0.0273993110435395,0,0,0,0,0,0,0,0,0,0,0.0200520293943863,0,0,0,0,0,0,0,0,0,-0.0195243372005332,0.015767138320174,0,0,0,0,0,0
X601088.SH,0,0,0,0.064202018645147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934975118945331,0.196964111100283,0,0,0,0,0,0,0,0,0,0,0,0.0812364861333065,0,0,0,0.15931059103218,0,0,0,0,0,0,-0.0514612576323994,0,0,0,0,0.024465900687034,0,0,0,0,-0.0162178332464601,0.00912819048717609,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490965987509444,0,0,0,0.397894746183192,0.0120497618379748,0,0,0.0893691073709468,0,0,0,0.0162476464943875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778640233225755,0,0,0,0,0,0,-0.0126195331985351,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0154281383062153,0,0.0672268555520446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07892412585157,0,0,0.0464905773568368,0,0,0,0.193232366406815,0,0,0,0,0,0,0,0,0,0,0,-0.0803351595763468,0,0,0,0,0.184965071013369,0,0,0,0,-8.67361737988404e-19,0.0282059092456075,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0365337774042445,0,0,0,0.0362581953462821,0,0,0,0,0.0949922437659844,0,0,0,0,0.0322317493302663,0,0,0,0,0,0,0,0.0233025739460133,0,0.0332944342292857,0,0,0,0,0,0,0,0,0,0,0,0.00266686509036854,0,0.0729999501706998,0,0.0179909286743301,0,0,-0.0127557977051518,0,0,0,0,0.114664761742303,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108181370587567,0,0,0,-0.15889857417805,0,0,0.687211062945497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961976802381677,0,0,0,-0.0398752157121672,0.0119418744510253,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.170923079068495,0,0,0,0,0,0,0,-0.085458307203578,0,-0.0178054531994193,0.520671417950176,0,-0.0352331612969432,0,-0.0518137202469931,0,0,0,0.0231510112032767,0,-0.0789892351406521,0,0,0,0,0,0.0340446138883947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199032496514047,0.0216251998579742,0,0,0,0.0584796165107171,0,0
X600010.SH,0,0,0,0,0,0,-0.0352124561200479,0,0,0,0.268681050442581,0,0,0,0,0,0,0,0,0.0535903485414058,0,0,0.0742467896141157,0,0,0,0,0,0,0,0.0212352708648489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156053233467962,0,0,0,0,0,0,0,-0.0238324189781253,0,0,0,0.121091198633695,0,0
X600886.SH,0,0,0,0.0751728140959208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705756364057529,0,0,0,0,0,0.146430077902321,-0.211426531035362,0,0,0.397854701107383,0,0,0,0,0.0881815946174379,0,0,0,0,0,0,0,0,0,0.089049664973129,0,0,0,0.0164706312281816,-0.0102692194827802,0,0,0,0,0,0
