,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600426.SH,X000877.SZ,X600362.SH,X601699.SH,X002271.SZ,X000983.SZ,X600027.SH,X600489.SH,X600803.SH,X601991.SH,X600176.SH,X000807.SZ,X600160.SH,X000786.SZ,X000932.SZ,X000630.SZ,X000408.SZ,X600985.SH,X000933.SZ,X600219.SH,X300037.SZ,X000629.SZ,X600688.SH,X600612.SH,X000723.SZ,X002128.SZ,X601168.SH,X600157.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.719021693120831,0.102856056005674,0,0,0,0,0,0,0,0,0,0,0,0,0.133448652476498,0,0,0,0,0,0,0,0,0,-0.16783198827846,0,0,0,0,0,0,0,0,-0.0131604011726971,0,0,0,0,0,0,0,0,0,0.0150048578907198,0,0,0,0,0,0,0,0.00116685486767648,0,0,0,0.015762345553491,0,0
X600028.SH,0.512090691140991,0,0,0,0,0.018558591003388,0,0,0,0,0,0,0.0349066517067553,0,-0.0243089862189628,0,0,0,0,0,0,0,0,0,0.0129377326763884,0,0,0,0.0879896267184351,0.039258489819375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0536076741301166,0,0
X601088.SH,0.110810979579806,0.0904793624130453,0,0,0.0735466283085568,0,0,0,0.133034106009174,0,0,0,0.0579871482079939,0,-0.0177331985252629,0,0,0,0,0,0.0343645874064462,0,0,0,0.0980773078511967,0,0.0140427369661063,0,0,0,0,0.0508598061622968,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0482856826466528,0,0,0,0,0,0,0,-0.0342901274914196,0,0.00535949173828631,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0883062929122266,0,0,0,0,0,0,0,0,0,0.0645850660146503,0,0.00264483647809224,0,0,0,0.0474513188984113,0,0,0,0,0.168678871372141,0,0,0,0,0,0,0,0,0,0.177069601391933,0,0,0,0,0,0.0004397509134905,0,0,0,0,0,0,0,0,0,0.0187032807741973,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0973783889251819,0,0,0.153198786530248,0,0,0,0.0571089460761853,0,0,0,0,0,0,0,0,0.0366968791028507,0,0,0.144742340526883,0,0.35381649108024,0,0,0,0,0,0,0,0,0,0,0,0.133155315411704,3.46944695195361e-18,0,-0.0928725677714711,0,0,0,0,0,-0.0448055752464806,0,0,0,0,-0.000830738445135858,0,0,0,0,0,0
X600019.SH,0,0.021984851326785,0,0,0.0904323814124905,0,0.255791458447869,0,0,0,0.0156200605714043,0,0.0439543341815732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062624816531617,0.230775444689938,0,0.353290306846417,0,0,0.153126022322939,-0.0819727640379081,0,0,-0.147542462788673,0,0,0,0,-0.0460924613764897,0,0.00213415263175102,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.024457250572242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583950147722743,0.321280896866044,0.00808611693590417,0,0.17738348219593,0.0452862975907795,-0.0269867095194783,0,0,0,0.0332288173177444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323591736717276,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.100306501277794,0,0,0,0,0,0,0,0.183424472354077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390635764641846,0,0,0,0.0433821627084212,0,0,0,0,0,0,-0.00780196309882199,0,0,0.110175454709995,0,0,0,0,0,0,0,0,0,-0.0107981128874612,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.242523109802599,0,0,0,0,0,0,0,0,0,0.00458517068288903,0,0,0,0,0,0,0,0,0,0.2260259742483,0.016591098540904,0,0,0,0.0969011985242426,0,0,0,0,0.0330256492089903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00949670802181804,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0732360340253233,0,0,0,0,0,-0.0509699697673628,0,0,0,0,0,0,0,0,0,0,-0.0871669864141399,0,0,0,0,0,0,0.436116033763756,0,0,0,0,0,0.0570356989983506,0,0,-0.084181101039775,0,0,0,0,0,0,0.00749568184590937,0,0,0,0,0.0292318813270459,0,0.00485573806420992,0,0,0,0,0.0304273622525473,0,0
X601600.SH,0,0,0,0,0,0.121112224857251,0.0125436485941083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625242236025974,0.295158037992568,0,0,0,0.185141094006203,0,0,0.0623279692660757,0.233744591873915,0,0,0,0,0,0.00812479496623043,0.310172688954471,0,0,0,0.00324092048713135,0,0,0,0,0,0,0
X600660.SH,0.00318603400482721,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022012087514065,0,0,0,-0.0408771685385511,0,0,0,0,0,0,0,0,0,0,0,0.17613270628632,0.0819151564904568,0,0.0640440589546671,0,0,0,0,0,0,0.0449472792094775,0,0,0,0,0,-0.160571838851097,-0.00850344605994347,0.0336759150620299,0,0,0,0.0306194452436656,0,0
X600886.SH,0,0.192648160846543,0.116075632419308,0,0,0,-0.00907210802440869,0.232838788962835,0,0,0,0,0,0,0,0,0,0,0,0,0.0938600356163141,0,0,0,0,-0.0125188204343751,0,0,0.0872586604877002,0.128793185459226,0,0,0,0,0,0,0,0,0,0,0,0,-0.189620744858728,0,0,0,0,0,0,-0.01496495481984,0,-0.00676470687354976,0.0078553586446399,0.085641450543118,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.109237910705028,0,0,0,0,0,0,0,0,0.152420303025958,0.235853732604593,0,0,0.014803854978084,0,0,0,0,0,0,0,0.0221354787784588,0,0,0,0,0,0,0.00479057303510466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050398574428889,-0.0121352831243213,1.73472347597681e-18,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753709945656414,0,0,0,0,0,0,0,0,0,0.0868014104483218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553120105712853,0,0.0275253931438525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0.047881318860927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73574369284938,0,0,0,0.0916574881891693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180935714163494,-0.0246243976894571,0,0.0675860236929419,0,0,0,0,0,0,0,0.070391119143412,0,0.00500588706629222,-0.00818863747618687,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0559477909454154,0,0,0,0.0506475709761974,0.206181878200807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213243491059929,0,0,0,0,0,0,0,0,0,0,0,0.0103348293867598,0.16790659974244,0,0,0,0,0,0,0.201954765136105,0,-0.0128495255439159,0.0224427709886038,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12355166568966,0,0.0297211410047902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487784786995982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122183369702178,0,0.00334381977413083,0,0,0,0,0,0,0
X000708.SZ,0.0867008091377786,0,0,0,0,0,0.0137926094967784,0,0,0,0,0,0,0,0,0.212361870178105,0,0,0,0,0.119188802826335,0,0.0766800378392716,0,0,0,0,0.0757749283204788,0,0,0,0,0,0,0,0.15270062260294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113230318194993,0.0259888405838674,-0.00482965021015763,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.131901372713198,0,0,0,0.245590674952976,0,0.102729211393237,0,0,0,0,0,0,0,0,0.0766401214983622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174727259086893,0,0.0458738593149293,0,0,0,0,0,0,-0.00582200595224982,-0.0111604299655751,0,0,0,0,0,0
X600795.SH,0.109390913034035,0.0530753450410654,0,0,0,0,0,0.138393097661917,0,0,0.0848951790509754,0,0,0,0,0,0,0,0.0762179148649793,0,0,0,0,0,0,-0.06681006476229,0,0.341631460485436,0,0,0.0740295730508284,0,0,0,0,0,0,0,0,0.241407357558055,0,0,0,0,0,0,0,0,0,0,-0.0875383452689904,-0.0377711415295901,0.0574443690884183,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.10969445694687,0.0709065665082651,0,0,0,0,0,0,0,0,0,0.0307506355102731,0,0,0,0,0,0,0,0,0,0,0,0.18218448452835,0,0,0,0,0,0.0217644179103469,0,0,0,0,0,0.256922086964882,0,0,0,0,-0.0382179657037037,0,0,0,0,0,0,-0.00517274319982781,0.0114715677936135,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.409140711878305,0,0,0,0,0,-0.0690118099794339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194302209374875,0,-0.00871541782061701,0,0,0,0,0,0.0234676243660072,0,0,0,0,0,0,0.0321208072869993,0,0,0,0.00447611478829505,0,0,0,0,-0.0546223564124228,-0.00206516103442846,-0.0264584794499151,0,0,0,0.0416584650982722,0,0
X600362.SH,0,0,0,0.0267242581897789,0,0,0,0,0,0,0.0894931900127891,-0.0169618895297145,0,0,0,0,0,0,0.0790539812752842,0.0537785293719145,0,0,0,0,0,0.130825079271159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135201141717348,0,0.286948435926799,0,0.0510012994633098,0,0,0,0,0,0,0,0,-0.107518726820186,0,0,0,0,0
X601699.SH,0,0,0.0490028041454442,0,0.38599032317423,0,0,0,0.227503960839797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891786114977139,0,0,0,0,0,0,-0.0286983976732247,0,0,0,0,0,0.0865596533082692,0,0,0,0,0.07552550134432,0,0,0,0,0,0.00173544961763389,-0.00370317139732456,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.23965314717583,0,0,0,0,-0.168741268617613,0,0,0.147360621375151,0.10752095203871,0,0,0,0,-0.209373159265594,0,0.293861923808883,0,0,0,0,0,0,0,0,0,0,0,0.096115691973875,0,0,0,0,0,0,0.184560167973971,0,0,0.0734997397462971,0,0,0,0,0,0,0.0170836419628106,-0.011549340294017,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.291748027101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218812455967097,0,0,-0.080500991316445,0,0,0,0,0,0,0,0,0,0,0.142143088540823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181914009687894,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.482751503570744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489351463378818,0,0,-0.0119331765717619,0.231720050716837,0,0,0,-0.0327779172950506,0,0,0,-0.0369228307116263,0,0,0,0,0,0,0,0,0,0,-0.0559809735762274,-8.67361737988404e-19,0.00434111608346513,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0562725330624965,0.695224702789184,0.0536798968110982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270388938731067,0,0,0,0,0,0,0,0,0.0100010142650709,0,0,0,0,0,0.00176011872318066,-0.00549124471678226,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.0467993798647913,0,0,0.0423739973270391,0,0,0,0,0,0,0.110807252488291,0,0,0,0,0,0,0,0.294459138059167,0,0,0,0,0,0.290987571227406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389885379370153,0,-0.00207027075484286,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.22573271632319,0,0,0,0,0,0,0,0.0678254836049733,0,0,0,0,0.0970955732505193,0,0,0,0,0,0,0.0599853791695937,0,0.0967118405812252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597528965440216,0,0,0,0,0,0,0,-0.0197220635010007,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.268504796344349,0.0896681819051298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514201413618255,0,0,-0.0564189124033524,0.0780130617203093,0,0,0,0,0,0,0.194204405746612,0.0940771500155146,0.021712806846404,0,0,0.101291688568196,-0.140767028313216,0,0,0,0,0,0,0,0,0,0,-0.206587544292165,0,0.00899701983469301,0,0,0,0,0,0,0
X000807.SZ,-0.0249857794907456,0,0,0,0,0,0,0,0,0,0.590784436763925,0,0,0,0,-0.0511230578917255,0,0,0,0,0,0,0,0,0,0,0,-0.193191573549729,0,0,0,0.156532344618137,0,0,0,0,0,0,0,0.0745512907065685,0,0,0,0,0,0,0,0,0,0,0,-0.0205018908372002,0.0053329808556262,0,0,0,-0.0362021684431885,0,0
