,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X002466.SZ,X601992.SH,X600795.SH,X600660.SH,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X300072.SZ,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000792.SZ,X000709.SZ,X600157.SH,X600027.SH,X600339.SH,X600489.SH,X000959.SZ,X600176.SH,X000408.SZ,X000723.SZ,X600219.SH,X002271.SZ,X600808.SH,X000786.SZ,X000553.SZ,X600352.SH,X601158.SH,X600549.SH,X000883.SZ,X000807.SZ,X000983.SZ,X000630.SZ,X600299.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0189111326755185,0,0,0,0,0,0,0,0,0,0,0,-0.0834143889344338,0,0.00487111485692953,0,0,0,0,0,0,0,-0.0264564093274865,0,0,0,0.0262647694663867,0,0,0,0,0,0,0.144096601652681,-0.0118898290395544,0,0.0464526208585177,0,0,-0.04294209819361,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603640067041247,0,0,0,0,0,0,0,0,0.0393622737141392,0,0,0,0,0,0,0,0.0436750128260363,0,0,0,0,0,0,0,0,0.0741710743781999,0,0,0,0,0,0,0,-0.0128821941567721,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745844222354895,-0.0504202855570494,0,0,0,0.108886116820161,0,0.00889915853234638,0.00200797207756082,0,0,0,0,0,0,0,0.105222273419444,0,0,0,0,0,0,0.483828982484617,0,0,0,0,0,0,0,0.123691643958854,0,0,0.046043825278122,-0.0501859964048309,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113009506916268,0,0.0744265563646872,-0.0965764800529526,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0162069928376976,0.100370875686351,0,0,0,-1.73472347597681e-18,0,0,0,0,-1.73472347597681e-18,0,0.069436558257439,0,0,-0.07538202077741,0,0,0.0170315082337358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533082694822099,0,0,0,0,0,-0.0528105548810871,0.0618629944210198,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0361807897145692,0,0,0,0,0,0,0,0,0,0,0.494225892636884,0,0,0,0.0472771992151578,0,-0.00658869137580565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365093549328247,0,0.0319529157377276,0,-0.0171239536659838,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.674453176379977,0,0,0,0,0,0,0,0.0401873748937638,0,0.0395716149819023,0,0,0,0.052624962286901,0,0,0,0,0,0,0,0.063616224035585,0,-0.0069154441668684,0,0,0,0,0.427702790084018,0,0,0,-0.0328487027315629,0,0,0,-0.0943305700523615,-0.320756273078546,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0216410064687587,0,0,0.0590391130396622,0,0.0228247138032769,0,0,0,0.185997428051692,0.0425695176625612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384522700871309,0.401521733009973,0,0,0,0,0,0.028508563637776,0,0,0,0,0,0
X601991.SH,0,0,-0.00239956813215465,0,0,0,0.0168823375919815,0,0.067304634999275,0,0,0,0,0,0,0,0,0,0,-0.034882287635165,0,0,0,0,0.0565928585229561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167047904777872,0,0,0,0,0.0224402647314987,0,0,0.145681041720503,0.0217390436771847,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0.231257195647123,0,0,0,-0.164563574608765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279089597202891,0,-0.00921928930858037,0,-0.00391114247014523,0,0,0,-0.26782906239915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177573365245136,0,0.116193728422174,0,-0.00396177758250495,0.0561405110073136,0.0086541680223577,0.0418926581621439,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0176425411298639,0,0,0,0,0,0,0,0,0,-0.0200475685639105,0,0,-0.086222831813724,0,0.0481038057695633,0,-0.0203754343114103,0,-0.0110128513229851,0,0,0,0.0559762656152067,0.671822570461258,0,0,0.0500206039928199,0,-0.0259865089214207,0,0,0,0,0,0,0,0,-0.0070924955314462,0,0,0,0,0,-0.00593031822772114,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204792478994691,0,0,0,0.0548032777391241,0,0,0,0,0,0,0,0,0,0.0504182225131328,0,0,0,0,0.104541376973299,0,0,0,0.444283145850566,0,-1.35525271560688e-20,0.184645078911213,0,0,0,0,-0.022752958772695,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.00609923208584905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807505251012787,0,0,0,-0.00409686168401388,0,0,0,0,0,0,0,0,0.00621746360478513,-0.0410535276113671,-0.00860265328463989,0.0510277477690647,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319591510823881,0.0422140762509172,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.235057088269729,0.221242152421782,0,0,0,0.2221067248487,0.388077026020928,0,0.357470791618037,0,0,0,0,0,-0.111581330914875,0.206949003998996,0,0,0,0,0,0,0,-0.176726902609936,0,0,0,0,0,0,0,0,0.115252170080228,0,0,0,0,0,0.199259789389431,0,0,0,0,0,0,-0.0148255602055948,0,0,0,0,0,0
X000898.SZ,0,0,0,0.157232873435183,0,0,0.120865911254619,0,0,0,0,0.0893032253898965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864850500999206,0,0,0,0,0,0.428435680429938,-0.0544356045186572,0,0,0,0,0,0,0,0,0,0,0,-0.0410755776608529,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695277039539929,0,0,0,0,0,0,0,0.129496401507048,0,0,0,0,0,0,0.602642480555052,0,0,0,0,0,0,0,0,0,0,0.028726609629684,0,0.0297861998910521,0,0,0,0,0,0.0634894878029468,0.0701514279262394,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.115623886424715,0,0.0326415463701554,0,0,0,0,0,0,0,0.0464880031721678,0,0,0,0,0,0.0498417093794076,0,0,0,0.0345951415082294,0,0,0,0,0,0.449208095523252,0,0,0,0,0,0,0.0201141483801536,0.00676461103096275,0,0,0.00234169747422929,0,0,0,0,0.0149374661985391,0.0989159461670394,0,-0.0262632341972176,0.0188335442835456,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224843348592779,0,0,0,0,0,0.0412285808654655,0,0,0.0267520835862566,0.0818518085573517,0.0353577584263381,0,0,0,0,0.0148918892652786,0,0,0,0,0,0.11379705855761,0,0,0,0,0.036235197623998,0,0,0,0,0,0,0,0,0.0264120920581198,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0812213663888891,0,0,0,0,0,0,0,0,0,0,0,-0.00418847454655098,0.0916044547373595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241985320938668,0,0,0.150564997450583,0,0,0,0.00464646384097888,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,-0.0979454756697789,0,0.0229952328473373,0,0,0.130926218945743,0,0,0,-0.0564986377727466,0,0,0,0,0,0,0,0,-0.00788740852119725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245439108985016,0,-0.028517258732615,0,0,0,-0.00122721293963444,0,-0.037296701353105,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0324124702647975,0,0,0,0,0,0,0,0,-0.0352698356211246,0,0,0,0.247396887332795,0,0,-0.0464264818679098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404289681522936,0,0,0,0.0213369574681758,0,0,0.160775125947772,0,0.159654866537059,0,0,-0.00545775507745736,-8.67361737988404e-19,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0255100067619936,0,0,0,0,0,0,0,0,0.050069742287278,0,0,0,0,0,0,0,0,0,0,0,0.0287669915999394,0.116911924456666,0,0,0,0,0,0,0,0,0.12151329976943,0,0,0.151014446828141,0,0,0,0,0.0565386733090589,0,0,0,0,0.196524493096071,0.0179227649471446,0,0.00616034943489961,0.0135301737053152,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0932039992570945,0,0,-0.0346810074757422,0,0,0,0,0,0,0,0,0.0193232570871676,0,0,0,0,0.00765875699290823,0,0,-0.0151543561423248,0.0917861252265272,0,0,0,0,0,0.0265780747507605,0,0,-0.00198741952163164,0,0,0,0.115581361886162,-1.73472347597681e-18,0,0,0.0748080510915671,0,0,0,0,0,0,0.0521876069453842,-0.022484755039048,0.0434807520804351,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.225160232979196,0,0,0,0,0.117961326052188,0,0,0,0,0.0840866369557837,0,0,-0.14349921977074,0.830272810480742,0.0448633838746134,0,0.166597587885295,0,0.298005280869143,0,0,0,0,0,0,0,0,-0.313442460995436,0.193151004301984,0,0,0,0,-0.0874434328270075,0,0,0,0,0,0,0,0,0,0.0735258451090068,-5.42101086242752e-20,0,0,0,0,0,0
X000723.SZ,0,0,-0.0356348435432603,0,0,0,0.0503947485392137,0,0,0.0833038247643851,0,0,0,0,0,0,-0.0569436422127053,0,0,0,0,0,0,0,0,-0.0360341810434924,0.0339229874961259,0,0,0,0,0,0,-0.0751567070592724,0,0,0,0.0152192743795944,0.127244116175472,0,0,0,0,0,-0.0481706013928414,0,0,0,0,0,0.00416093155051679,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0265418748263796,0,0.321694495543979,0,0,0,0,0,0,0,0,0,-0.101494430240287,0,0,0,0,0.0660468322149452,0,0,0,0,0,0,0,0,0,0,0,0.0514818685755529,0,0,0,0,0,0,0,0,0.164102536912487,0,0,0.00566714630003112,0,0,0.0384441164116262,0,0,0.000425777184629163,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526372522361061,0,-0.0391459933293281,0,0,0,0,0,-0.234931582521676,0,0,0,0,0,0,0,-0.0801331192037008,0,0,0,0,0,0,0.0093088813209437,0,0,0,-0.0497417312152602,0.151896947719756,0.0076586776188231,0,-3.46944695195361e-18,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0336742342136157,0.069937874165949,0,0,0,0,0,0,0,0,0,0.000574856080418543,0,0,0,0,0,1.35525271560688e-20,0.300996403646927,0.0826520251051751,0,0,0,0,0,0.127120823757594,0,-0.144653079492792,0,0,0,0,0,0,0,0,0,0,0.0503748482474586,0.259030746651458,0,0,0.210792620874685,0,0,0.00879732176815505,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242526572246453,0,0,-0.0255512926885362,0.303024702776705,0,-0.013233408657624,0,0.0647637400351493,0,0,0,0,0,0,0,0,0.349188000906319,0,0.0464138127606532,0,0,0,0,0.0332564972397984,0,0,0,0,0.109727074344496,0.189860353173861,0,0,0,0,0.0416780652927772,-0.0767495185633583,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147934873162691,0.0464903191711093,0,0,0,0,0,0.17080690441043,0,0,0,0,0,0.0938035586493167,0,0,0,0,0,-0.0328600125209413,-0.0753513070154045,0,0.273265911113195,0.266226038846161,0,-0.0110280784749879,0.0318441638490708,0,0,0,0,0,0
X600352.SH,0,0,0,0.0347960025148663,0,0,0,0,0,0,0,-0.0177200906775897,0,0,0,0.192584762745822,0,0,0,0,0,0,0,-0.0372075317540175,0,0.123151018345902,0,0,0,0,0,0,0,0,0,0,0,0,0.0267925467539883,0.202086416265626,0,0,0,0,-0.0379665848812699,0,0,0,0,0,-0.0184211891188946,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200818169635625,0,0.0492224923106633,0.0340610499867892,0,0,0,0,0.0224942829308448,0,0,0.0225005079557556,0,0,0,0,0,0,0,0,0,0,0,0,0.090791964487609,0.00218382144155383,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0788119339894224,0,0,0,0,0.175298930618838,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.408662845843844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524614964110411,0.242367113846577,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.100069142349249,0.00678853599111478,0.0261024825025022,0,0,0.0265257042497621,0,0,0,0,0,0,0,0,0.0736433339526927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.136638129160565,0.0396416835278676,0,0,0.0114645355660328,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.282849922329635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338628575636319,0,0,0,0,0,-0.210095306346389,0,0,0,0,0,0.420267892091875,0,0.101702391342361,0,0,0,0,0,0,0,0.0116585713830027,0,0,0.0455980958182798,0,0,0.00392495839455573,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503050310193305,0,0,0,0.122575136690415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125411436130366,0,0,0,0,0.114107658175956,0,0.0252970135511553,0,0,0,0,0,-0.00243691070463187,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0496054088835734,0,0,0,0,0,0,0,0,0.400047474482853,0,0,0,0,0,0,0,0,0,0.0200072248423467,0.0236731505009104,0,0,0,0,0,0,0,0,0,0,0.0728044337549749,0,0.0115301788521974,0,0,0.0889405707076869,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0202456411996812,0,0,0,0,0,0.0162859971066945,0,0,0,0,0,0,0,0,0.0482372475503905,0,-0.0301761087855233,0,0.0202629913030845,0,0,0,0,0.0814033493532573,0,0,0,0,0,0,0,0,0.0811381791115582,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0.257572276204411,0,0,0,0,0,0,0,0,0,0.0282364998138882,0,0,0,0,0,0,0,0.106393530393805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310568174907915,0,0,0,0,0,0,0,0.0805070337681553,0,0,0,0,-0.0510931005278368,0.0714786620011747,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.150329172166119,-0.0162424729951661,-8.67361737988404e-19,0,0,0,0,-0.0227602338134501,0,-0.103520109117063,0,0,0,0,0,0,0,0,-0.0611044025492124,0,0.0574216165988515,0,0,0,0,0,0.0520650975015988,0,0,0,0,0.0452274820242526,0,0,0,0,0,-0.00935861386776572,0,0.0197044617426497,8.67361737988404e-19,0,0,0,0,-0.0254731032454118,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081738523246979,0,0,0,0,-0.0144205803575685,0,0,0,-0.283125334756427,0,0,0,0,0,0,-0.127740286068284,0,0,0,0,0,0.33972222041993,0,0,0,0,0,-0.123833375153875,0,0,0,0,0,0,0.889400241926101,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749277909288911,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236423046312185,0,0,0,-0.0199988124284029,0,-0.00307440928971097,0,0,0,0,0,0,0,0,0,-9.70154506649887e-05,0,0,0.431159071946417,0,-0.0342041625327076,0,0,0,0,0,0.0811587117248344,0,0,0,0,0,0.0226059891236784,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191795967079873,0,0,0,0,-0.0137575517434302,0,0,0,-0.000728244257732704,0,0,0,0,-0.0321072815629533,0,0,0,0,0,0,0,0,0,0,0,-0.0132655562850008,0,0.0371560126993296,0,0,0,0,0.0602919411805629,0,-0.00977496896923223,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000618066725005864,0.000670973074852313,0,0,0,0,0,0,0,0,-0.000273269726826702,0,0,0,0,0,0,0.000279479965393249,0.000359665248050445,0.000410826530606405,0,0,0,0,0,0,0,0,-0.000495219724052632,0,0.000151878618853768,0,-0.0010513214352662,0,0,0,0,0,-0.000260205469296824,0,0,0,-5.42101086242752e-20,0,-0.000713182087238764,0.000739570373300444,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00212900028797621,-0.0297245740896689,0,0,0.0184761507795937,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.00559546271712955,0,0,0,0,0,0.0192942978640301,0,0,0,0,0,0,-0.0686968866566024,0,0,0,0,-0.00891122463455233,-0.029752124781035,0,0,0,0,0,0,0,0,0,0.0438337552256069,0,0.0142828296765333,-0.00917449809921227,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00147505294029674,0.00423028559532651,0,0,0,0,0,0,0,0,0,0,0.00856626518086392,0,-0.0011482938743729,0,0,0,0,0,0,0,-0.00466644098676918,0.0130306322201627,0,0,0,0,0,0,0,0.00326043470722794,0,0,0,0,0,0,0,0.0337533103293391,-0.0292609982612464,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00469108933106811,-0.000372474683851067,0,0,0,0,-0.00352332260200285,0,-0.0117169119402786,0,0,0,0,0,0,0.00102597250535851,0,0,0,0,-0.00404689775943034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160135901117644,-0.024337777582112,0.0357509392060325,0,0,0,0,0,0
