,X601857.SH,X600028.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X002466.SZ,X600362.SH,X600188.SH,X600111.SH,X601991.SH,X600547.SH,X300072.SZ,X600516.SH,X600660.SH,X002460.SZ,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600808.SH,X600339.SH,X000959.SZ,X600489.SH,X000723.SZ,X600549.SH,X600219.SH,X600352.SH,X002092.SZ,X000807.SZ,X000983.SZ,X000553.SZ,X601158.SH,X601699.SH,X000883.SZ,X000630.SZ,X600299.SH,X000792.SZ,X600008.SH,X000825.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0165995728158338,0,0,0,0.0254321400185727,0.0240115463240424,0,0,-0.00632717332642363,0.0366392838121032,0,0,0,0,-0.0356116355183715,0,-0.0257350137798912,0,0,0,0,0,0,0,-0.0178429543624503,0.0170306811730335,0,0.0398082580719446,0,0,0,0.0758768732196931,0,0,0,0,-3.46944695195361e-18,0,-0.00905697318313694,0.0124418908241076,0.0129740845693235,0,0,0,0,0
X600028.SH,0,0,0,0,0.0829527876562234,0,0,0.0641712598026067,0,0,0,-0.0152005944246241,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246386331375391,0.0607846753625845,0,0,0,-0.0225739626419238,0,0,0,0,0,0,0,0,0,0,0.00381390563680406,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132389776309827,0,0,0,0,0.251486219654133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104475925256076,0,0,-0.0207533105440668,0.00377945548401865,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207090945770148,0,0,0,0,0.074812620640179,0,0,-4.33680868994202e-19,0,0.0225277856526315,0,0,0.0247215943094742,0,0,0,0,0,0,0,0,-0.0114079829562247,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.165470027298241,0,0,0,0,0.0133042724116561,0,0,0,0,0.0987290599386036,-0.0806062477128995,0,0,0,0,0,0,0,-0.0473833838503082,0,0,0,0,0,0,0,0,0.0745754582275646,0,0,0,0,0,0,0,-0.0995580105386656,0,0,0.194834477696119,0,0.00299791869980836,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240806205162775,0,0,0,0,0.13406814803485,0,0,0,0,0.153897427513661,0,0,0,0.1748796935185,0,0,0,0,0,0,0,0,0,0.210557866307036,0,0,-0.0333070691871657,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0658069150879126,0,0,0,0,3.46944695195361e-18,0,6.7762635780344e-21,0.0853036614188387,0,0,-0.0254542248353757,0,0,0,0,0,0,0,-0.0188118662046632,0,-0.0826180895834173,0,0,0,0,0.0723588744355292,0.117260813707812,0,0,0.0216428605839231,0,0,0,0,0,0,0,0,0,0,0.020754812662859,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0106656174597207,0,0.181516657578273,0,0,0,0,0,0.132714249768862,0,0,0,0,0,0,0,0,0,0,0,0.127961267761935,0,0,0.0433523479393441,0.0444093427843698,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148470211647319,0.0251777620226735,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.079859690120285,0,0,0,0,0,0,0.0755365920773966,0,0,0,0,0,0,0,0,0.307909906405371,0,0,0,0,0.0596655919415421,0,0,0,0,0.0904591342612257,0,0,0,0,0.0666929948290125,0,0,0,0,0,0,0,0,0,0,0,-0.0119740808367781,0.0101703644307368,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.164671866893205,0,0,-0.125161234410533,0,0,0,-0.125172860363785,0,0,0.0662759884373435,0,0,0,0.0446369002399929,0,0,0.233102917106465,0.0591800050356045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112670581846038,0,0,0,0,0.0210149349542436,-0.0249738103324707,0.596347882199461,0,0,0,0.00184331449162403,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0899193540501652,0,0,0.0643570011729327,0,0,0,0,0,0,0,0,0,-0.0663074190151837,0,0,-0.0386982655076639,0,-0.0492540447906082,0,0,0,0.0714432857828117,0,0,0,0,0,0,0,0,0.0999336412931819,0,0,0,0,0,0,0,0,-0.00340806320298727,0,0.0920738008512528,0,-0.0191736575838028,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605040550647504,0,0.457080698151798,0,0,0,0,0,0,0,0,0,0,0.0497844479593666,0,0,0,0,0.010912170482295,0,0,0,0,0,0,0.0370310587771011,0,0,0,0,-0.0155476039590208,0.000430954577457094,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24912924447503,0.128224182060945,0,0,0,0,0,0,0.191418558293933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10842620095662,0,0,0.0768279477485191,0,0.04838344754704,0,0,0,0,0,0,-0.020297476548973,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0357303714341884,0,0.0673535949083881,0,0,0,0,0.0936550570594728,0,0,0,0,0,0,0,0.0562722179756828,0,0,0,0,0,0.0903777749822805,0,0,0,0,0,0,0,0,0,0.279155684492003,0,0,0.185404873287787,0,0,0,0,0,0,0,0,-0.016540639418559,0.0187263955671353,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0655888777315218,0,0,0,0,0.133170830563002,0.0864795059039873,0,0.0961144811513323,0,0.152128818897004,0,0,0,0,0,0,0,0,0.184181434989759,0,0,0,0,0.0750395828101258,0.0621859243627398,0,0,0,0,0,0,0,0.0968784478684473,0,0,-0.0275753916251407,0.000374135905311875,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623014730833521,0,0,0,0.0856317432060723,0.0380542483290695,0,0,0,0,0,0,0,0.0587415220710726,0,0.171077371911783,0,0,0,0,0,0,0.05893015211721,0,0,0,0.00593849134099842,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106500052462724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594094423751677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00424187529880757,-0.00253139382784154,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732056187204839,0,0,0,0,0,0.113385888838352,-0.115609894380774,0,0,0,0,0,0,0,0,0,0,0,0,-0.128848785307799,0,0,0,0,0,0,0,0,0,0,0,0.184828542163876,0,-0.031059410136653,0.107586853190822,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.234773141841858,0,0,0,0,0,0,0,0,0,0,-0.214246191409212,0,0,0,0.193433691796932,0,0,0,0,0,0,0,0,0,0,0.534971795647592,0,0,-0.112318983685905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896298226597542,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.126018683973817,0.0837090450085938,0,0.0270137017216889,0,0,0,0,0,0,-0.124768989852636,0,0,0,0.000564081647573996,0,0,0,0,0,0,0,-0.0368010079129864,0,0,0,0.0369579497063314,0,0,0,0,0,0,0,0,0.122345076971636,0,0,0,0,0.0987653607696747,0,0.198363144036986,0,0.0101907715582454,-0.0224466076219769,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.00640462182378991,0,0,-0.185408541866349,0.327843337250921,0,0,0.167467819104579,0,-0.1085250539871,0.0446533967044193,0,0,0,-0.126806906587671,0,0,0,0,0,0,0,0,0,0.259387128496405,0,0.0937512611402324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128451728314645,0.0321547252991303,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.107346376424618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363796001125146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330918502100828,0,0,-0.014808927127841,-0.0116713630922181,0,0,0,0,0,0
X000709.SZ,0,0,0,0.213887471428869,0,0,0,0,0,0,0,0,0,0,0.0780269996379018,0,0,0,0.0112686951590527,0,0,-8.67361737988404e-19,0,0,0,0,0.131028502339679,0,0.192294984862627,0,0,0.0259965838826795,0,0,0.0750926958724032,0,0,0.033080029012888,0,0,0,0,0,0.0196944279901176,0.0342322463960162,0,0,0,-0.00893920261345866,0.0230996282965872,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.151888727952531,0.0184081541128639,0.083209522525551,0,0,0,0,0,0,0,0,0,0,0.0258613049051229,-0.00285026199744794,0,0,0,0,0,0,0,0,0.00501432594302657,0,0.00681635040777836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113990632911776,0.0465659709312334,0,0.00136747648999769,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503556870869338,0,0,0,0,0,0,0,0,0,0,0,0.0825153261539397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330420391081943,0,0.117309083883121,0,0,-0.00855513022323041,0.0295635860188221,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0171084488520135,0,0,0,0,0,0,0,0,0,0,-0.0180328574644869,0,0,0.0579468902782483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135974628862052,0,0,0,0.00271439822093938,0,0.00254102607798633,0.0101031139331644,0,0,0,0,0,0
X600808.SH,0,0,0.00546538851883192,0,0,0,0,0,0.193046629781252,0,0,0,0,0.13710895663984,0,0,0,0,0,0,0,0.117902433979213,0,0,0,0,0,0,0.176108859304784,0,0,0,0,0,0.167570492948749,0,0.0296322879784346,0,0,0,0,0,0,0,0,0.147119448924478,0,0,-0.0144018301161567,0.0228092812584997,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414499798712115,0,0,0.0661910061684239,0,0,0,0,0,0,0,0,0,0.0727985315938359,0,0,0,0,0,0,0,0,0,0,0,0,0.15303371079457,0,0,0,0.0324122201525486,-0.0414580441198475,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762055870901122,0,0,0,0,0.151688095079486,0,0,0,0,0.0790357034955676,0,0,0.0388663328022146,0,0,0,0,0,0,0,0,0.145228975491179,0.0140526533948933,0,0,0,0,0.0294059655675683,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.00826346879503713,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412909747380195,0,0,0,0,0,0,0,0.0267925350650102,0,0,0,0,0,0,0,0,0,0,0,0,0.0493548961161115,0,0,0,0,0,0,0,0,-0.0128351046835387,0.00536522355983526,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.00868882036333576,0,-0.0553436412193107,0,0,0,0,0,0,0.0656072559949685,0,0,0,0,0.164713789440385,-0.0660141708213704,0,0,0,0,0,0,0,0,0,0,0,0.0950247416679898,0,-0.00808110140558678,0,0.164787889996933,0,0,0,0,0,0,0,0.125884352242161,0,0.00286241582672497,0,-0.023118320069894,0.0364701352622557,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.168846526534519,0,0,0,0,0,0.121566379744469,0,0,0.416841041956533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115528937518728,0,0,0.136501867644401,0,0,0,0,0,0,0,0,0,0.00738642103717486,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.310447168870622,0,0,0,0,0,0,0.0400256700892484,0,0.059348955241009,0,0,0,0,0,0,0,0,0,0,0,0.00838157331392365,0,0,0,0,0,0,0,0.0284612707691515,0,0.0168444638820538,0,0,0,0,0,0,0,0,0,0,0,-0.0193393249418997,0.00934188361287347,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0965335579773069,0,0,0,0,0,0,0,0,0.0590307545339169,0.0715968182211606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037994281955356,0,0,0,0,0,0,0,0,0,0,-0.019927844857482,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.174099315210046,0,0,0,0,0,0,0,0,0,0,0.204042895979395,0,0,0,0.247640906205457,0,0,0,0.0712806258224338,0,0.0054364677701473,0,0,0,0,0,0,0,0,0,0,0.239800718155619,0,0,0,0,0,0,0,0,-0.0269302502000734,0.0242006285481466,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.123388779519945,0.799515499842457,0,0,0,0,0,0,0,0,0,0,0,0,0.0230158512257713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179076076383496,-0.0149722972061484,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0995942824064946,0,0,0,0,0,0,0.0301739476236556,0.121413531462723,0.111636122480385,0,0,0,0,0,0,0,0,0,0,0,0.18315253000173,0,0,0,0,0.0535730250195776,0,0,0,0,0,0,0,0.154768130983262,0,0,0,0,0,0,0,0,0,0.0128162739138255,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115476740942624,0,0,0,0,0,0,0,0.0937980197956318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398884678653162,0,0,0,0,0,-0.0208509320804288,0.044905149497473,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720704724408358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020521639225385,0,0,0.0772807647879687,0,0.0628995656666208,0,0,0,-0.00154920756496875,0.00766400469596612,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288162004799938,0,0,0,0,-0.044195604977846,0,-0.00868090131450393,0,0,0,0,0,0.184477177456112,0,0,0,0,0,0,0,0.0975035391974498,0,0.354366621334009,0,0,0,0,0,0,0,-0.0238746153336997,0,0,0,-0.00750601605634189,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067024722573698,0,0.0341145740134247,0,0,0,0,0,0.0183881990748711,0,0,0,0,0,0,0,0.00520777093808198,0,0,0,0,0,0,0,0.203610737797471,0,0,0,0,0,-0.0043530116574672,0.00442872246989512,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.00478347010946552,0,0,0,0,0,0,0.380481089642181,0.0384976244243369,0.0453569686909863,0,0,0,0,0,0,0,0,0,0,0,0.127344248181697,0,0,0,0,0.0611760962147969,0,0,0,0,0,0,0,0,0,0,0,0.0175411568065235,0,0,0,0,-0.00635531176093406,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.148614911219984,0,0,0,0.0794172821475145,0,0,0,0,1.73472347597681e-18,0.0846407880622125,0,0,0,0,0,0,0.120171046821953,0,0,0,0.0534978299122548,0,0.013047722161413,0,0,0,0,0,0,0,0,0.27365590163219,0,0,0,0,0,0.135291110233666,0.0939558970923006,0,0,0,-0.0131189424962666,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.229945354092285,0,0,0.057439992871496,0,0,0,0.00131269086753595,0,0.0244538120594131,0,0.08579743916828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13855451006562,0.253831943305949,0,0,-0.0203093273883892,0.0327747545165246,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0.334771553570087,0,0.0581575356164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541699160686257,0.0229642468777531,0,0,0,0.0203326132125034,0,0,0,0,0,0,0.342675450406495,0,0,0.159241328413517,0,0,-0.00612505350620349,0.0204254589849213,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.130786825878869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203301552397014,0.143071094164908,0,0,0,0.229810797317038,0,0,0,0,0.127512504649733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120504369985041,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.214982150330867,0.0193294101508336,0,0.0496045342452143,0,0,0,0,0,0,0,0,0,0,-0.0131698920387024,0.0316055888876016,0,0,0,0,0,0,0,0,0,0,0.0912608936876299,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.207744426774129,0.00592591436508329,-0.00878743243349808,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.254443936018464,0,0,0,0.088829832503915,0,0,0,0,0,-0.0314328952357569,-0.0490354320483877,0,0,0,0,0,0,0,-0.0635842352901449,0,0,0,0.114635126276107,0,0,-0.0162204601649064,0,0,0,0,0,0,0,0,0,0.103236135093527,-0.0772402986365787,0,0.102984851596079,0,0.00849716375569351,-0.0253909481267894,0.0136651846042306,0,0,0,0,0
Slope,0,0,0,0,0.287759250695215,0,0,0,0,0,0,-0.433934385528594,0,0,0.762674260539886,0,0,0,0.123021268840397,0,0,0,0,0,0,0,-0.436560005657084,0,0,0,0,0,0,0,0,0,-0.0999817771701222,0,0,0,0,0,0,0,0,0,0,0,0,1.7934353588601,0,0,0,14.847806867814,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186154026360774,0,0,0.144908936087801,0,0,-0.282234030578684,0,0,0,0,0,0.147436952694103,0,0,0,0.324637642436016,0,0,0,-0.114684701515978,0,1.38777878078145e-17,0,0,0.294979379674389,0,0,0,0,0,0,0,0,0.411594914861666,0,0,0,0,-3.55630173075913,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0657240026706672,0.065433364970452,0,0,-0.0498039878579719,0,0,0,0,-0.108673691834686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022992903131656,0.0160390997837674,-0.0719547815176068,0,0,0,0,0,0,0,0,0,0.281987330375027,0.0476945940972026,-0.00653715039841317,0.0125989464270393,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307374337049775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873150133741317,-0.076815215215553,0,0,0.0174825020950137,0.00301311074502055,0,0.00952806858165837,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000209236898373249,0,0,0,0,0,0.000150134239240775,0,0,0.000323252691014566,0,0,0,0,0.000602103144425757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000988225849702103,0.000757989686137823,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0112821797776312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212398597038253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328260314500461,0,0.0298545433367669,-0.0390253136151449,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00245094085472697,0,0,0,0,0,0,0,0,0,0,0,0,-0.00505789074765365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00909830174492786,0,0,0,0.0248347672311756,-0.0188945029222976,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00942386218691754,0,0,0,0,-0.0137582671227664,0,0,0.00253875167015106,0,0,0,0,0,-0.00233276042287506,0,0,0,-0.0122045537751503,0,0,0,0,0.0100295044509529,0,0,0.0023758850671562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125823142590402,0.0173696154757948,-0.0013393695519772,0.0128601917744806,0,0,0,0,0,0
