,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X601600.SH,X600795.SH,X600886.SH,X600688.SH,X601991.SH,X000709.SZ,X600027.SH,X000539.SZ,X600362.SH,X600583.SH,X600157.SH,X600111.SH,X002075.SZ,X600188.SH,X600309.SH,X601992.SH,X600352.SH,X002353.SZ,X601158.SH,X000898.SZ,X000027.SZ,X000792.SZ,X000878.SZ,X600863.SH,X000629.SZ,X000883.SZ,X600021.SH,X600660.SH,X000959.SZ,X002470.SZ,X600808.SH,X000825.SZ,X600307.SH,X600578.SH,X000060.SZ,X601918.SH,X600098.SH,X600489.SH,X600022.SH,X600547.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0.133639067986758,0,0,0.0541750547399759,0,0,0,0,0,0,0.228264103326432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207352871128038,0,0,0,0,0,0,0.182805016293886,0,0,0,0,0.0445090256225356,0,0,0,0.0035225747071587,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0251936293324858,0,0,0,0,0,0,0,0,0.277728635100406,0,0,0,0,0,0,-0.0209640724465389,0,0,0,0,0,0,0,0,-0.105170502588413,-0.116310212174495,0,0,0,0,0,0,0,0.0429647626368207,0.428538125309586,0,0,0,0,0,0,-0.0201419878541305,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0931464032794927,0,0,0.343847401753626,0,0,0,0,0,0,0,0.18443086247547,0,0,0,0,0,0,0,0,0,0.0414458843887746,0,0,0,0,0,0,0,0.0266192052308566,0,0.08604185834902,0,0,0,0,0,0,0.141523827460018,0,0.0155402868685363,0,0,0,0,0,0,0,-0.00757886723282707,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0769554077040169,0,0,0.0554460887604668,0,0,0.159524753721837,0,0,0,0,0,0,0,0,0,0.190634092748367,0.00350590572569177,0,0,0.188257676501261,0.0540529255844759,0,0,0,0,0,0.163162147701255,0,0,0,0,0.0760654400768553,0.0437050043221823,0,0,0,0,0,0.0055806803824937,-0.00275319491939012,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256805930315449,0,0,0,0,0,0,0,0,0,0,0.0411435595952425,0,0,0.547502404664011,0,0,0,0,0,0,0,0,0,0.0489724064827559,0,0.0779938239719634,0,0,0,0,0,0,-0.00985549709113517,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0400468657765572,0,0,0,0,0.0366422029902016,0.10728231985155,0.158915598343371,0,0,0,0,0,0,0,0.13052324007026,0,0,0,0.0910267958729094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272182749918832,0,0.0714410123477417,0,0,0,0,0,0,0,0,0,-0.0135135503396822,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0221446227601249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105549924051381,0,0,0,0,0,0,0.0603599985331167,0,0,0,0,0.046161906297311,0.0315349260718387,0,0,0,0.12734630313092,0,0.177968330834195,0,0.139401627638071,0,0,0,0,0.0874246137633631,0,0,-0.0077629198931784,-0.0134317855359721,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868699184784149,0.179517986905823,0,0,0,0.190422199377782,0,0,0,0,0,0,0,0,0,0.0691686772727449,0,0,0,0,0,0,0,0,0,0,0,0,0.110161756509606,0.0823021185153757,0,0,0,0,0,0,0,-0.0125173208025706,-0.0151034401669182,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331015242869947,0,0,0.122038659849969,0,0,0.0981005202618711,0,0,0,0,0,0,0,0,0,0.0515356811366892,0,0,0,0,0,-0.00340173234467388,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.227647347178356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150657402611583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785241659135003,0,0.00679713872694199,0.0682406305831664,0,0,0,0,0,0,0,-0.0207479869786007,-0.00498919191713052,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0152128143868914,0,0,0,0.28703293728548,0,0,0,0,0,0,0,0,0.183616928867768,0,-0.0851815710929028,0,0,0,0,0,0,0.0684649182796947,0,0,0,0,0,0,-0.1689705779062,0,0,0,0,0,0,0,0,0,0.0247827720004848,0.0335990888986695,0,-0.0552879594142134,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.08818183301878,0,0,0,0,0,0,0,0,0,0,0,0.0434231474511831,0.320488518131488,0,0,0,0,0,0,0,0,0.0309220386229093,0,0,0,0,0,0,0,0,0,0,0.220475243478515,0,0,0,0,0,0,0,0,0,0,-0.0196290268636571,-0.0240092412848845,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218758617653247,0,0,0.00930092362125906,0,0,0.0487724209429313,0,0,0.0220279426842558,0.0959343313545179,0,0,0.159829053517459,0,0,0,0.126048566090087,0,0.129052022448518,0,0,0,0,0.0650922361091909,0,0,0,0,0,0,0,-0.00206158395886475,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.319606781418048,0,0,0,0,0,0,0.100317282267229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240220720611532,0,0,0,0,0,0,0,0,0,0,0.016656248706843,0,0,0.0865377226387915,0,0,0,0,0,0,0,0,0,-0.00284980987949363,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144409670018662,0,0.284747627579611,0,0,0,0,0,0,0,0,0,0,0.0787139540771038,0,0,0,0,0,0,0,0.0390188809440317,0.012379482780351,0,0,0,0,0,0,-0.0236498634694264,-0.0165246095074262,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158770825472727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203195888354783,-0.011556553982003,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557297226204765,0,0,0,0.0610741499293749,0,0.172726727895997,0,0,0,0.164880111127546,0,0,0,0,0.135498268984771,0,0,0,0,0,0,-0.0111683728250142,-0.00711624914809382,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.269310483210891,0,0,0,0,0,0,0,0.0810568831138667,0,0,0,0,0,0,0,0,0,0.104709948147648,0,0,0,0,0,0,0,0.133754285573083,0.0404281466838912,0,0,0,0,0,0,0.153902156568607,0,0,0.0586743692365546,0,0,0,0,0,0,0,-0.000464517733278798,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811203104610438,0,0,0,0,0,0,0.0125027466355081,0,0,0,0,0,0,0,0,0,0,0,0.0422884447411764,0.15133425263438,0,0,0,0,0,0,0,0.229084157391657,0.0162319651855821,0,0,0.0246476392237173,0,0,0,-0.0229070189286564,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.172476965255085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793466627420079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350733241153545,0.0435833930840524,0,0.138264122628879,0,0,0,0,-0.0155405117007869,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0.0354422881074074,0,0,0.0540494411593425,0,0.0832178894113605,0,0,0,0,0,0,0,0,0,0,-0.0790901742768118,0,0,0,0,0,0,0,0,0,0,0,0.0367725468424079,0.22283581775229,0,0.0868557583625604,0,-0.0093295083709578,0,0,0,0,0,0,0.00922501176534681,-0.00457136555445965,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.426808385390293,0,0,0,0.0137811336742958,0.228123659613722,0,0,0,0.0264378426717111,0,0,0,0,0,0,0,0,0,0.119472747485798,0,0,0,0.0267391492787184,0,0,0,0,0.0520561779984043,0,0,0,0.0849809336592762,0,0,0,0,0,0,0,0,0,-0.00359280620709834,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.147924784872696,0,0,0,0,0,0,0,0,0.0624592573923728,0,0,0,0.0126378628354181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274644433102234,0,0,0,0,0,0,0,0,0.184806165588801,0,0,0,0,0,0.0554526312866123,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,8.67361737988404e-19,0,0,0.0379045842328157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06470152835548e-05,0,0,0,0,0,0,0.0733189686943933,0,0,-1.73472347597681e-18,0,0,0.0900768644853615,0,0,0,0.112116666033717,0,0,0,0.0327366132925277,0.0452993931478317,0,0,0,0.0173909779341201,0,0,-0.0473286145650566,-0.00832694293642421,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.197342603353939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14841934948155,0,0,0,0,0,0,0,0,0,0,0,0,0.0460619278735771,0,0.120263372332359,0.043942586421539,0,0,0,0,0,-0.0246857046065181,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0784945069963552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832817593118049,0.147692404111776,0,0,0,0.0677646346689846,0,0,0,0,0,0,0,0,0.181331144892691,0.028879774329642,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748663741681259,-0.00642887688348718,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093286421500016,0,0,0,0,0,0.272249117966677,0,0,0,0,0.0753175680193239,0.155763327235312,0,0,0,0,0,0,0,0.061692810393502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.180070604563743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505131490092033,0.036739014100943,0,0,0,0,0,0,0.114088580404248,0,0,0,0,0,0,0.0109494155650317,0,0,0,0,0.265391764518746,0,0,0,-0.00487810489004534,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214218773391711,0,0.0870323242332729,0,0,0,0.0826418008119391,0,0,0,0.137175342084289,0.0159365115465246,0,0,0,0,0,0.11338588922637,0,0,0,0.141991464914661,0,0,0,0,0,0,0,-0.00637735269524044,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884664258994571,0,0,0.0603585415566593,0,0,0,0,0,0,0,0,0,0.0274220992620318,0.192327476914802,0,0,0,0,0,0,0,0,0,0.0337798580865399,0,0.0472424964967572,0,0.0475234591240717,0,0,0,-0.0440180626215469,-0.0229963526764852,0,0,0,0,0,0
X600578.SH,0,0,0,0.494092374156345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178177659841792,0,0,0.0441753940698798,0,0,0,0.0805632774722384,0,0.0273448910019212,0,0,0,0,0,0,0,0,0,0.00524925138681178,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850511375798091,0,0,0,0,0,0,0.0909468048999805,0,0,0.0923186082586724,0,0.00477624762253027,0,0.0638925414012057,0,0,0,0,0.244796310763049,0,0,0,-0.0223716737803603,0,0,0,0,0,0,0
X601918.SH,0,0,0,0.171145455557775,0,0,0.06074465011478,0,0,0,0,0.0204256286793014,0,0,0.136691985681482,0,0,0,0.158261677829816,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.088848071536199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454119745739369,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107944586634967,0,0,0,0,0,0,0,0,0,0.088608610735888,0,0,0,0.0478107217380267,0,0.123858336183176,0,0,0,0,0.0277617973399697,0,0,0.0495552974766171,0,0,0,0,0,0,0,-0.0259948912187938,2.16840434497101e-19,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.189213275710389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114195713404662,0,0,0,0,0.0881449205732576,0,0,0.00470241607944307,0,0,0,0,0.359288536736855,0,0,-0.00903375395418472,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.118604572134135,0,0,0,0,0,0.0398944139507769,0,0,0,0,0,0,0,0.185827714125185,0,0,0,0,0,0,0,0,0,0.104886064310903,0,0,0,0.0361186135138876,0,0.0919176359198137,0,0,0,0.201130862211613,0,0,0.00328547324534527,0,0,0.0431187539756894,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040088908102379,0,0,0,0.0759705704295504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.894247203921849,0,0,0,0,0,-0.00012646551611825,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0400265265555936,0,0.143488091419069,-0.0258672009370133,0,0,0,0,0,0.136863068536585,0,-0.024987553092081,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156212511918544,0,0,0,0,0,0,-0.0746708548693778,0,0,0,0,0,0,0,0,0,-0.00502982539622653,0,-0.00830867730311701,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0599298590285357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.861695270189716,0,0,0,0,0,0,0,0,0.441787324950811,0,0,0,0,0,0,0,-0.995474787861245,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.297679445146626,0,0,0,0,0,0,0,0,0.591440561984305,0,0,0,0,-1.96520846681642,-0.0797853017317688,0,-0.410750256255127,0,0,0,0,-0.451774305894054,0,0,0,0,0,0.304220970081281,0,0,-0.603082450228066,0,-0.232525237932293,0,0,0,0,0,-0.423663471089365,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370759481568852,-0.327027237211091,0,0,0,0,0,0,0,0,0,0.016183060777468,0,0.172831900768186,0,0,0,0,0,-0.000824518161910703,0,0,0,0.110584370166342,0,0,0,0,0.0139794397730503,0,0,0.0912809892579966,-0.12070941820504,0,0,-0.0183658513201976,-0.0299181300921047,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0407067186819337,0,0,0,0,0,0,0,0,-0.172616718478907,-0.0615605694385979,0,0,0,0,0,0,0,0,0,0,0,0,-0.170381390453947,0,0,0,0.155244119288795,0,0,0,0,0,0,-0.0458854390474685,0.167481003423448,0,0,0,0,0.152319643925125,0,-0.0546092771154566,-0.0159619429157246,-0.0195987945170693,0.133629077066428,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349873089732978,0,0,0,0,0,0,-0.000777384162981304,0,0,0,0,0,0,0,0,0,0,0,0,-0.00971092925765287,-0.00209153444935298,0,0,0,0,0,0,0,0,0.00553844429883495,0,0,0,0,0,0,0.00332610034138938,0.00445130312752589,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189225214479572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531384487450657,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00967226743697305,0,0,0,0,0,0,0,0,0,-0.00414735819650741,0,0,0,0,0,0,0,0,-0.00359140959316619,0,0,0,0,0,0,0,0,0,-0.00729370223177406,0,0,0,0,0,0,0,0,0,0.013371731917283,0.00213959698181727,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116323492029644,0.000354123941306654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204190418872411,-0.00137326370393188,0,0,0,0,0,0
