,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X601600.SH,X600547.SH,X600688.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X600309.SH,X000898.SZ,X600299.SH,X601158.SH,X000792.SZ,X000723.SZ,X002466.SZ,X600623.SH,X000959.SZ,X002075.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000983.SZ,X000883.SZ,X600352.SH,X000630.SZ,X000539.SZ,X600098.SH,X000027.SZ,X600549.SH,X000012.SZ,X000937.SZ,X601699.SH,X000060.SZ,X600176.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0303071133243506,0.035001223570101,0,0,0,0.0421643608755332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185748927429782,0,0,0,0,0,0,0,0,0,0,0.00421124566437065,0,0.0550569136407705,0,0.0171438904826711,0,0,-0.00825575389736919,0,0,0,0,0,0
X600028.SH,0,0,0.0250665386258914,0,0,0,0,0,0.02217345918211,-0.0101285944573476,0,0,0,0,0.0196507507882459,0,0,0,0,0,0,0,0,0,0,0,-0.0335011986828659,0,0,0,0,0,0,0,0.330152513737077,0,0.0139005728007358,0,0,0,0,0,0,0,-0.00953213075839376,0,0,0,0,0.0635320343798961,0,0,-0.013816106377224,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.10100684571506,0,0.220652781304732,0.00168428387740586,0,0,0,0,0,0,0,0,0,0,0.00592625086075414,0,0,0,0,0,0,0,0,0,0,-0.0699008967086758,0,0,0.0195783090725333,0.164698225726945,0,0,0,0,0.0385301067572955,0,0,0,0.0858878077724163,0,0.0158170739682702,0,0,0,0,0,0,-0.0551580533700302,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0014042199329241,0,0,-0.0397086185818965,0,0,0,0,0.0210793845349625,0,0,0,0,0.102042223108177,0,0,0,0,0,0,0,0,0,0.0141267833486384,0,-0.013185997324968,0,0,0.0594033189786005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02775753668078,0.0480575437357838,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.143598090651567,0,0,-0.0929712493515775,0,0.0200120647771042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747561081175609,0,0,0,0,0,0,0,0.024355069312816,0,0,0,0,0,0,0.163721421108976,0.0472490707173706,0,0,0,0.0013444444006695,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0351564804813038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971716558660363,0.00456296270774467,0.00208311820129997,0,0,0,0.110461838284051,0,0,0.0229395547806366,0,0,0,0,0,0,0.0447136735141402,0,0,0,0.0541828905259133,0.0719786209847129,0.00846053568184267,0,-0.0133065737993047,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.0364498926159126,0,0,0,0,0.039957645424822,0,0,0,0,0.130061584038957,0,0,0,0,0.0434086045262436,0,0,0,0,0,0,0.0690320006868314,0,0,0,0,0,0,0,0,0,0,0,0,0.0610781123249648,0,0.0782418032200715,0,0.0238158622851945,0,0,-0.00751927381113071,0,0,0,0,0,0,0
X601898.SH,0,0,0.20530610443619,0,0,0,0,0,0,0,0,0.0270252793827583,0,0.0626669499757301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126750198547102,0,0.102161411398859,0,0,-0.0157124949065321,0,0,0,0.0253805745652865,0.186569211119768,0,0,0.0412744107453926,0,-0.0255214043313595,-0.050178081615747,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0533194032875539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344611013216381,0,0,0,0,0,0.0533656852968507,0,0,0,0,0,0.178670694640931,0,0,0,0,0,0,0,0.276813962583605,0,0,0,0,-0.0576191923484036,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971183725885148,0,0,0,0,-0.0485866200241953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339321071598368,0,0,0.0497423729025521,-0.0435596404047761,0,0,0,0,0,-0.00841025229624076,-0.0342713745607043,0,0,0,0,0,0
