,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X600010.SH,X600547.SH,X000708.SZ,X000301.SZ,X600886.SH,X600795.SH,X000877.SZ,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X601699.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X000786.SZ,X000723.SZ,X600219.SH,X600378.SH,X600995.SH,X002080.SZ,X600348.SH,X600489.SH,X600096.SH,X000933.SZ,X600157.SH,X000807.SZ,X600985.SH,X000831.SZ,X600688.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0.0903792977375811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157614130228607,0,0.0450520749587329,0.370533085671802,0,0,0,0,0,0,0,0,0,0,0,0,0.105442585827,0,0,0,-0.0459227384529432,0,0,0,-0.0303558644722213,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360072133861689,0,0,0,0,0.237570511860281,0.0324166357961682,0.253527746468542,-0.0134107666195605,0,0,0.110504025395223,0,0,0,0,0,0,0,0.0436947219156724,0,0,-0.242355172433393,0,0,0,0,0,0,0,-0.0437344741113103,0.044516257013892,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0208958695062616,0,0,0,0,-0.0289118469947564,0,0,0.0268350531753091,0,0,0,0,0,0,0,0,0,0,0,0.0289155728059269,0,0,0,0,0,0,0,-0.0233257565407302,0,0,0,0,0.108818570247167,0.0846252705763242,0,0,0,0,0,0.149679185058209,0,0,0,0,0,0.0108784155441654,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0182385969865842,0.107585908535275,0.0378411514065889,0.148753292586783,0,0,0,0,0,0,0,0,0,0,0,0,0.0596239150708403,0,0,0,0,0,-0.0267782243773727,0,-0.03301977464649,0,0,0,0,0.0654451487636123,0,0,0,0,0.0712812940238774,0,0,0,0,0,0.156566123519815,0,0.147543551839288,0,0,0,0.00606112282349402,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135238869626712,0,0,0,0,0,0.0122963335795727,0,-0.0821962850715251,0.11744796782374,0,0,0,0,0,0.0381371610524826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173603233636319,0,0,0.159908166741721,0,0,0,0.0103556272692703,0,0,0,0,0,0,0
X600547.SH,0.0960396300310907,0,0,0,0,0,0,0,0,0,0,0,0,0.0214015134628838,0.0548064843704305,0,0,0,0,0.0210107077920151,0,-0.0412625769240853,0,-0.0104354123326236,0.307652077365408,0,-0.00348169395337107,0.0369282482319532,0,0,0,0,0,0,0,0,0,0.0335447178334819,0,0,0,0.129637653687547,0,0,0,0.0672147280776937,0,0,0,0,0,-0.00755830609910502,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0776280766311351,0.116041889006901,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152189586641469,0,0,0,0,0,0,0.0194983242429168,-0.0166700947516806,0,0,0,-0.00293611062014383,-0.0889190116763836,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117097625348238,0,0.375791884763584,0,0,0.235444106841882,0,0,0,0.0265321766202643,0,0,0,0,0,0,0,0,0,0,0,0,0.0112691130666334,0,-0.101639867512172,0.0709199449283293,0,0,0,0,-0.0335546176235351,0,0,0.12926827184767,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504199697678523,0,0,0,0,0.12206415177753,0,0,0,0.119723756265521,0,-0.00367000646388092,0,0,0,0,0,0,0,0.0524050585980271,0,0,0,0,0,0.0607247600673148,0,0,0,-0.0459812778139999,-0.0490551397076397,0.0143582341049171,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.287998074505959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.119157156073712,0,0,0,0,0.00779030129366662,0,0,0,0,0.0703774594953927,0.06011832644899,0,0,0,0,0.158204419196649,-0.0128004629497927,0,0,0,0,0,-0.013323885405189,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0999396316106735,0,0,0.162273532234708,0,0,0,0,0,0,0,0.0102605108112619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379374219754169,0.135161349640765,0,0,0,0.303821640319992,-0.144102389333322,0,0,0,0,0,0.0448927983496497,0.0910732569876733,0,0,0,0,0,0,0.117854685487326,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560424633308283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281939716858132,0,0,0,0,0,0,0.614386020497529,0,0,-0.0112328067225394,0.158233779819554,0,-0.0665073778144636,0,0,0,0,0,0,0.0440901810059488,-0.177038643310286,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.093137060973831,0,0,0.0869098663244057,0.056046054307678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247967234423478,0,0,0,0.0407228580315336,0,0,0,0,0,0,0,0.0862453349903978,0,0,0.0172563319092436,0,0,0,0,0,0.180252777605367,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.378783679807367,0,0,0,0.174159821072082,0,0,0,0,0,0.0120778720245543,0,0,0,0.058686088495106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576442822339673,0,0,0.0543788747649203,0,0,-0.0336063474790739,-0.0280273733447701,0,0,0,0,0.137635219748103,0,0,0,0,0,0,0,0,0.000349241381983828,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00473383808388698,0.0990146091962519,0,0,0,0,0.0455274123025419,0,0,0,0,0.290991073227518,0,0,0,0,0,0,0.149562079178681,0,0,0,0,0.00606081020744216,0,0,0,0,0.00994992868454139,0,0,0,0,0,0,0,0,0,0,0,0,0.136536965585367,0.000928568769572088,0,0,0,0,0.00117643093721515,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.00243583205011234,0,0,0,0,0.0609944066379377,0,0.0441532513712461,0,0,0,0,0,0,0.489124674142266,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00390981731853306,0.0503180735917676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278640807395676,0,0,0,-0.0178576301450866,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0384561120924595,0,-0.143924698729807,0,0,0,0,0,0.101035851846193,0,0,0,0,0,0,0,0,0.382046390740547,0,0,0,-0.212538478707787,0.0174435088827469,0,0,0,0,0.103239964629438,0.0962748078375597,0,0,0,0,0,0,0.104835001544151,0,0,0,0,-0.0318894987524246,0,0,0,0,0,0,0
X600803.SH,0,0,0.273794583036566,0,0.281532352014292,0,0.0650611056736788,0,0,0,0,0,-0.0901778998317873,0,0,0,0,0.0396651197774176,0,0,-0.077312884393821,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455128975800144,0,0,0,0,0,0,0,0,0,0,0,0,0.0987153802214839,0,0.0436044327109843,0.0442546105403474,-0.0493784236341195,-0.0475059178240605,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.559696520311118,0,0,0,0,0,0,0,0.126563310324236,0,0,0,0,0,0,0.0307915975535535,0,0,0,0,0,0,0,0,0,0,0,0,0.399462712472644,0.028692899704264,0,0,0,0,0,0,0,0,0,0,0.0461193826011745,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.414584561560234,0,0.0904168755510955,0,0,0,0.027439487463942,0,-0.288900034563399,-0.0985788694538243,0,0,0,0,0,0.0304448982627635,0,0,0,0,0,0,0,0,0,0,0.367462285858043,0,0,0.0794647832859125,0,0,0,0,0,0,0,0,0,0.123250890754243,0,0,0,0,0,0,0,0.0099987279398709,-0.0631717674984986,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.289671024570978,0,0,0,0,0,0.383362300307258,0,0,0,0,0,0,0.0943216927444331,0,-0.0714521577265298,0,0,0,0,0,0,0,0,0,0.0242099843583271,0,0,0,0,0,0,0,0,0,0,0.072654533406365,0,0,0,0,0,0.268340453556696,-0.141152640991262,0,0,0,0,-0.0716445271101296,0,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.064647087079814,0,0.478574307454639,0,0.164258882219134,0,-0.0488973193256105,0,0,0,0,-0.0308128867447019,0,0,0,-0.0342105669556939,0,0,0,0,0,0.0860181523270157,0,0,0,-0.0833655609928538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181831018506085,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335754004459912,0,0,0,0,0,0,0,0,0,0,0,-0.041103131451401,0,0,0,0,0,0,0,0,0,0,0.306382296730286,0,0.267152075901892,0.189920557440762,0,0,0,0,0.110746033508408,0,0,0,0,0,0.0343040417550386,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0878165555032365,0.381120193539136,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176067322002949,0,0.0353500585429563,0,0,0,0,0.00472414512674673,-0.136389403455146,0,0,0,0,0.0529668063543472,0,0,0.556743621067297,0,0,0,0,0.384326941509174,0,0,0.038385360230691,0,0,0,0,0,0,0,-0.0128724756380617,-0.0456696451987075,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0331510239128259,0,0,0.560960804171236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191823472224252,0,0,0,0,0,0,0.115475354503929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419471394438488,0,0,0,0.0548730662579349,0,0,0,-0.00456054345251075,-0.0412109648481675,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166056590878755,0,0,0.0116721430139558,0,0,0,0,0,0.292222193090775,0,0,0,0.108890309801973,0,0,0,0,0,0,0,0.024244831681957,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112659412144306,0.115229852264013,0,0.165950647847465,0,0,0,0,0,0,0,0,0.118987333255429,0,0,0,0,0,0,0,0,0,0.0123100511536934,0,0.276973473880682,0,0.0141652897396656,0.224136457458046,0,0,-0.0124679708648493,-0.00986421085989304,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.00452046935523713,0,0,0,0,0,0,0,0,0,0,0,0.0260121743007072,0,0,0,-0.0226186448154457,0,0,0,0,0,0.0524213699240702,0,0,-0.15260889457149,0,0.265157429050043,0,0,0,0.0793677812290964,0,0.11077561882924,0,0,0,0,0,0,0,0,0.0680365514332551,0,0,0,0.036824121345708,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177499245502228,0,0,0,0.0323409101635193,0,0,0,0,0.0802027823136891,0,0,-4.33680868994202e-19,0,0,0.349769870227672,0,0,0,0,0.217074208549967,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.117746277547011,0,-0.0498875834960194,0.0694231790565599,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0623408811435951,0,0,0,0,0,0.145265401384873,0,0,0,0,0,0.10408341717161,0.109907188261303,0,0,0,0,0.0165868212296991,0,0,0,0,0,0.0488830456319938,0,0.214545978542998,0.105186839682764,0,0,0,0.0544072531015534,0,0.0324832996713873,0,0,0,0,0,0,0,0,0,0,-0.0105353325222798,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.0494768463770194,0,0,0,0.0580197889204277,0,0,0,0,0,0,0,0,0,-0.173481900876713,0,0,0,0,0,0,0,0,0.143558708494376,0.130257154582439,-1.73472347597681e-18,0.580023644545713,0.169199703508516,0,0,0,0,0.0292381247674033,0.345326155825885,0,0,0.00856525744812041,0,0,0,0,0,0,0,0,0.0432072672653489,0.0551553809161413,0,0,0,0,0,0
X600489.SH,0.0573661186854688,0,0,0.0639643019695783,0,0,0,0,0,0,0,0,0,0,0,0.314229433122872,0,0,0,0,0,-0.00691484122635789,0.0889409767502858,0,0.130808472544973,0,0,0.046591417067174,0,0.016348955675483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487873710626615,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.146730574484632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632291859643372,0,0,0,0,0,0.0218361874637056,0,0,0,0.0757161703477903,0,0,0,0,0,0.563391786164444,0,0.00712489982861061,0.0343436451105433,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.660336401628571,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.205701363675478,0,0,0,0,0,0,0,-0.159010974452244,0,0,0,0,0,0.237827551614277,0,0,0.0859435926336226,0,0.0794731480821644,0,0,0,3.46944695195361e-18,0,0,0.303855288073324,0,0,0,0,0,-0.0031466130474513,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0387339048785223,0,0.0337916571457595,0,0,0.0778195520006692,0,0,0,0,0,0.170194393681347,0,0.0240263010718751,0,0,0,0,0,0.00583451375830803,0,0,0,0,0.0108221152284757,0,0,0.0855523972227682,0,0,0,0,0,0.00121831357972196,0,0,0.055259797554878,0,0,0,0,0,-0.0253150983596133,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268216600627859,0,0,0,0,0,0,0,0,0,0,0,0,0.16058452266591,0.0447460746931841,0,0,0,0,0,0,0.0343950278367854,0,0,-8.67361737988404e-19,0,0,0,0,-0.0319503726923658,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529889182651764,0.0384275948055882,0,0,0.284876305601247,0,0,0,0,0,0.169120137038141,0.0633359356482904,0.00480727772107212,0,0.278552111157566,0,0,0,0,0,0,0,0,0,0,0,0,0.0071561446420516,0,0,0,0,0,0,0,-0.00398984646869978,0.00257988391876834,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.0190240889243085,0,0,0,0,0,0,0,0.845330108556831,0.291288124371678,-0.288870620546534,0,0,0,0,0,-0.0641397226908449,0,0,0,0,0,0,0,0,-0.0089242387168446,0,-0.0341841063631601,0,-0.0148021600149677,0,0.0837260259101025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.029582181732365,0,0,0,0,0,0,0,0,0,0,0.0566552755097694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200552854753604,0.0678044403611538,0,0,0,0,0.0115777516052427,0,0.126436661212786,0.0918704159856968,0,0,0,0,0,0.0261949467157731,0,0.143476972839495,0,0,0,0,0,0,-0.00380613467035814,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.0728600001204142,0,0,0,0.026825628443638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205070825741917,0.0206497835638095,0,0.0087179795605737,0,0,0,0,0,0.137622788492944,0,0,0,0,0,0.294029411725786,0,0,0.0551740267263189,0,0,0,0,0,-0.0145871822865114,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.141264066828265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540379062989554,0.154851001856506,3.46944695195361e-18,0,0,0,0,0.0547201701490367,0,0,0,0,0,0,0,-0.0417364924563907,0.116515884534554,-0.0148414935773515,0,0,0,0,0,0,0.0453203009086615,-0.252030773317282,0.0781433327207326,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.45146297487571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100166185166348,0,0,0,0,0,0,0,0,0,0,0.110219816380033,0,-1.79017430297625,0.510375776821383,0,0,0,0,0,0,0,0,0,0,0,2.02100899212873,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.26640987833267,0,0,0,0,0,0.145618336332433,0,0,0,0,0,0,0,0.0377726216683757,0.00343713959035499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10749421879403,-0.00943181986926314,0,0,0,-0.942786838411071,0.308979687908702,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0485957758282513,0,0,0,0,0,0.0401461071869676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136328913829311,0.06046882676409,-0.0333597868096556,0,0,0,0,-0.0297661465144155,0,0,-0.147798369717861,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170833586844142,0,0,0.20099969129131,0,0,0,0
MKreturn,0,0,0,-0.0455485477844986,0,-0.0479647277836743,0,0,0,0,0,0,0,0,0,0,0,0.114258934394435,0,0,0.106441224528133,0,0,-0.0177045219682977,0,0,-0.0560745370591938,0,0.0424514546525185,-0.0232944436501438,0,0,-0.0321357314900849,0,0,0,0,0,-0.0438366900545953,0,0,0,0,0,0,0,0,0.0115935205834003,0,0,0,-0.00355614117073756,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79443265501949e-05,0,0.000568895899482961,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00290370381262701,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00431376642877678,-0.0125747408061718,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00466678662421499,0,0,0,0,0,0,0,0,0,0,0.00160659270846075,0,0,0,0,0,-0.00113112076156237,0,0,0,0,-0.00185969554546592,0,-0.00152174591724769,0,0,0,0,0,-0.00887169974086616,0,-0.00371708059265511,0,0,-0.00394888033378141,0,0,0,0,0,0,0,0,0,0,0,0.0128901990720387,-0.00244719591050148,0,0,0,0,0,0
