,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600660.SH,X601992.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X600299.SH,X000709.SZ,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600098.SH,X600219.SH,X600352.SH,X000408.SZ,X000883.SZ,X000825.SZ,X000539.SZ,X000723.SZ,X002092.SZ,X601699.SH,X000027.SZ,X000983.SZ,X600021.SH,X000937.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,-0.0459292184557746,0,0,0,0,0.172860409696912,0,0,0,0,0.142243887938522,0,0,0,0,0,0,0,0,0,0,0,-0.0346842797916169,0,0,0,0,0.426306197467215,0,0,0,0,0.247738486398036,0,0,0,0,0,0,0,0,0,0,-0.0979120949228328,0.23108611333365,0,0,-0.00415423558941786,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77480485026478,0,0,0,0,0,0.020084968709548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140604956487258,0.0111357789159598,0,0,0,-0.0189575434479523,0.00854074472964236,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0265210581583912,0.0854762234409725,0,0,0,0,0,0.0154071646780054,0,0,0.0621030718449903,0,0,0,0,0,0,0,0,0,0,0.0347671411060078,0,0,0,0.0280297710336316,0,-0.00346538795139315,0,0,0,0.137650794972239,0,0,0,0,0,0,-0.00866617970866906,0.015263345702987,0,0,0,0,0,0,0,-0.00273038125846543,0.0068470378753928,0.0228966916570572,0,0,0,0,0
X300072.SZ,0,0,-0.0221297254975738,0,0,0,0,0,-0.0976596472186447,0,0.154782709137576,-0.0231033237448782,0,0,0,0.0290739112832928,0,0,0,0,0,0,0,0,0,0.0600815393745155,0,-0.0899632330555701,0,0.213251621638961,0,0,0.24318380458823,0,0,0,0,0,0,-0.0192282352805127,0,0,0,0,0,0,0,0,0,0.154112184338867,-0.016295752763784,0.0196701213475414,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.135311460171806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638202563636822,0,0,0.105973740046125,0,0.00568282925516073,0,0,0,0,0,0,0,0.170932741267519,0,0,0.0436756451559761,0.0927332996738708,0,0,0,0,-0.085773352591225,0,0,-0.00548139762770134,-0.00737179718156617,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012681202072475,0,0.023595240307094,0,0,0.041774009395058,0,0.140640125234916,0,0,0,0,0,0,0,0,0.083171042902197,0,0,0,0,0,0,-0.111352796182424,0.30752036349172,0,0,0.01958111737948,-0.0118397862205768,0,0,0,0,0,0
X601991.SH,0,0,-0.0432804172951063,0,0,0,0,0,0,0.0179374361866321,0,0,0,0.0386394539548205,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0317153250842907,0.03828024283562,0,0,-0.00503173452666761,0,0,0,0.0243305629161531,0.0442936993053938,0,0,0,0,0,0.0558950068040405,0.276159419192153,0,0.059856181549289,0,-3.46944695195361e-18,0,0,0,0,0,0.00765548921357296,-0.0136532917022021,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0127452014794736,0,0,0,0,0.28671203833449,0,0,0,0,0,0,0.126170209950178,0,0,0.213586280426779,0,0,0,0,0,0,0,0,0,0.0261434984303614,0,0,0,0,0,0,0.0978931889734884,0,0,0,0,0,0,0,0.00609561026891074,0.00485208203429525,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.035318808926068,0,0,0,0,0,0,0,0.120473235527037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415395930516395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502689127946628,0,0,0.00870350732320874,0,0,0,0,0,0,0
X600660.SH,0.117988363639813,0,0,0,0,0,0,0,0.0309635575698689,0,0,0,0,0,0,0,0,0.0624804476020992,0,0,0.0381327837464255,0.144032003078333,0,0,0,0.0188680526396463,0,0,0.120451552147478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661858150447382,0,0,0,0,-0.0210118778444221,0.0201328208842324,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.033463690417472,0,0,0,0,0,0,0,0,0,0,0,0.0312844594966642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969929192692108,0,0.0281259659309163,0,0.0260572053484334,0,0,0.10457022832155,0.0623273410992756,0,0.0646542881496906,0,0,0,-0.00474659780299571,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.00183242891807004,0,0,0,0,0,0,0,0,0.281550143635759,0,0,0,0.0813699170350731,0,0.0376092871539032,0,0,0.069549399414138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124101431423985,0,0,0,0,0,0,0,-0.00635716645409055,0.00429010803410656,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0638042476081456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730210506862644,0,0,0,0,0,0,0,0,0,0,0,0.236160680512496,0,0,0,0.0192485854516677,0,0,0,0,0,0,0,0.0192329646117631,0.106294141070554,0,-0.0194066287717952,0.00629856101383094,0,0,0,0,0,0
X000898.SZ,0,0,0,0.057625840213235,0,0,0.402606400258007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38056318505096,0,0,0,0,0,0,0,0,0,0,0,0.121873374753721,0,0,0,0,0,0,0.0859740781037379,0.106793643617494,0.0360042113190371,0,-0.0090375469285185,0.0184434041976871,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.836911679588332,0,0.0262177762159313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921150832366664,0,0,0,0,0,0,-0.0115602871172315,0,0,0,0,-0.0326427873595461,0,0,0,-0.00670861891631068,0.006186458966299,0,0,0,0,0,0
X600339.SH,0,0,-0.127786000424547,0,0,0,0,0,0,0,0,0,0,0.0374037351396522,0,0.298480975199875,0,0,0,0,0,0,0,0,0.0164804353608675,0,0,0,0.0974093816541972,0,0,0,0,0.318663572681251,0,0,0,0,0,-0.134886453118424,0,0,0,-0.0329604905249199,0.358472965942789,0,0,0,0,0,0.0522036988835833,-0.037644533542202,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0895599133471274,0,0,0.0936433149004989,0.0346280901741533,0,0,0.0200594000242293,0,0,0,0,0,0,0.0317998582377398,0,0,0,0,0.27070935008308,0,0,0,0.0373267027198931,0,0,0,0,0,-0.0234906708851735,0,0.0162500260557822,0,0,0,0,-0.00565426010902703,0,0,0,0,-0.0085608546139651,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0739456713095805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325841281150399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619902510145077,0,0,0,0,0,0,0,0.0971743052344275,0,0,-0.00893746852557413,-0.00962252062450304,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.18456951751818,0,0,0,0.0713567654760175,0,0,0,0.328920742293985,0,0,0,0,0.148612055216794,0,0,0,-0.0481382881548285,0,0,0,0,0,0,0,0,0,0.0594346816894864,0,0,0,0,0.18526660182322,0,0,-0.0748032481962396,0,0,0.00165044784573363,-0.0165173080554116,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0803828425965704,0.0527506357394149,0,0,0.153167679813913,0.0648330631592309,0,0,0,0,0,0,0,0,0,0.0292390977386021,0.00750098249156518,0.0747810051791293,0,-0.0198433737346476,0,0.0116891070931,0,0,0.0591339381595575,0.0360860778888695,0,0,0,0,-0.00935212538634418,0,-0.0713798794202191,0.0445294241223863,0,0,0,0,0,0,0,-0.0218701387293385,0.0143431297116553,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.12532725043558,0,0.423533064823446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102877809869104,0,0,0,0,0,0,0,0.0258495779101542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226217841130896,0.000849863099103435,0,0,0,0,0,0
X600583.SH,0,0,0,0.0191681920944235,0,0,0,0,0.0147968954924031,0.121186461349697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369541489338615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076867009422816,0,0.0185612816166787,0,0,0,0.00709510213904817,0,0,0.0158927064997286,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.015080680911255,0,0.0340331975833876,0,0.253859291129583,0,0,0,0,0,0,0,0,0,0.122207257100436,0,0,0,0,0.11490491099518,0,0,0,0,0,0,0,0,0.00458274567507765,0,0,0,0,0,0.0778624461434346,0,0,0.0528129779299271,0,0.0312073403345384,-0.0172825442072099,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0445541825271449,0,0.0424014581480722,0,0,0,0,0,0,0,0,0,0,0,0.176091869060268,0,0,0,0,0.0444490138446895,0,0,0,0,0,0,0,0,0,0,0,0.100260259564979,0.0142169166878191,0,0,-0.00889465855033075,0,0.10902559927459,0,0,0.0125041062068506,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0.0544626607897976,0,0,0,0,0,0,0,0.277348401330389,0,0.411430185774042,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0937816343833182,0,0,-0.0255859873347559,0,0,0,0,0,0,0,0.110504171088006,0.0653022517223892,0,0,-0.0564548429096871,0,0,0,0.0223766891420789,0.0221341421946444,-0.015155056394375,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0657059051002091,0,0.0401432933097674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237772975645909,0,0,0,0,0,0,0,0,0,0,0,0,0.116421672029371,0,0,0,0.0201974179308032,5.42101086242752e-20,0,-0.0211377873531837,0.01024509249517,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0378614252782821,0,0,0,0,0,0.0256698123886377,0.0876538683640052,-0.0532027268947938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00908059235431165,0,0,0,0,0,0,0,0,0.0421629543522851,0,0.000454175341505743,0.00383553813492311,0.138055390452553,0,0,0,0,0
X000408.SZ,0,-0.0963774033033521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203072975734578,0.0238870352613286,0,0,0,0.027949497342759,0.151179013003763,0,0,-0.0293083398754562,0,0,0,0,0.112690691971455,0.0551138711937416,0,0,0,0,0,0,0,0,0,0,0,-0.0545428701817592,0,0,-0.0170802562793399,0.0127066895887131,-0.0135673099782141,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0377210375064574,0,0,0.0687121452316198,0.00599695242167925,0,0,0,0,0.0467037996364262,0.0289731088831002,0,0,0,0,0,0,0,0.0554946742300719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188141826537791,0.00606997046897629,-0.0514820265292434,0,0,0,-0.00364946599314684,0.00257532172588841,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286104441903391,0,0,0,0,0.218394600085889,0,0,0,0,0,0,0,0,0,0,0,0,0.12254927393601,0.095975173288248,0,0,0.080248646828615,0,0.0947723767741699,0.0242368036765785,0,0.0417835872581767,-0.0392104721068813,0,0,0,0,0,0
X000539.SZ,0,0.00248242517494291,0,0,0,0,0,0,0,0,0,0,0,0,0.0111179273607001,0,0,0,0,0.169573767185786,0.0768713247866908,0,0,0.00666638982665888,0.055884530420535,0.0351435457234606,0,0,0.061118983964368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108723754420601,0,0,0.00864578049662736,0.00720024170523478,0,-0.00331696409714293,0.00121509773959622,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.592907509540399,0,0.23339348831664,0.0535305550818897,0,0.0530083750442663,0,0,0,0,0,-0.391090110110067,0,0,0,-0.0303801032630982,0,0,0,0,0.068474104178615,0,0.362685426246303,0,0,0,0,0,0,-0.319728135662668,0,0.261586968967406,0,0,0,0,0,0,0,0,0,-0.0525064655736612,0.0610928013863193,-0.0599880189101293,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0.194242337533124,0,0,0,0,0,0,0.244268700685446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148103424798503,0,0,0,0.0578392220174902,0,0,0,0,0.22192198193094,0,-0.0599355287223966,0.0247707562763659,0,0,0,0,0,0
X601699.SH,0,0,0,0.0727096206078607,0,0,0,0.0663863867712614,0,0,0,0,0,0,0,0,0,0,0,0.0781143567218458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213251364072328,0,0,0,0,0,0,0,0,0.0741328520067827,0,0,0.0221362086524454,-0.0665639345077656,0.678661765303424,0,0,-0.00923146020445723,0.00331094327044172,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244063944229084,0.0335466508472688,0,0,0,0,0.0314986764287651,0,0,0.0646011159509167,0,0.0253980904408893,0,0.102127614756856,0.0384168853839516,0,0,0,0,0.299258461186137,0,0,0,0,0,0,1.73472347597681e-18,0,-4.33680868994202e-19,0.0362126109043073,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255726002026909,0,0,0,0.41019026307055,0,0,0,0.283519221758543,0.0475293930881878,0,-0.0203442758695313,0.00207300922097113,0,0,0,0,0,0
X600021.SH,0,0,0,0.238357508891853,0,0,0,0,0,0.266047013735818,-0.0290464911140951,0,0,0.109442678433642,-0.291195756856951,0,0,0,0,0,0,0,0,0.249652162953858,0,0.114406916989859,0,0,-0.1098829064151,0,0,0,0,0,0,0,0,0,0,-0.0162742816050295,0,0,0,-0.0762494761900502,0,0,0,0,0,-0.0639899238791478,0.0220652056363427,-0.0103592090362408,-0.0624381527324758,0,0,-0.0978100789926317,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0.115214866591137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109080999773235,0,0.461849278455162,0,0.428531436862437,0,0,0,0,0.0145873779076647,-0.00375418407948956,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0747810861055707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347450028661184,0,0,-0.0726091926585491,0,0,0,0.487258006306779,0,0,0,0,0,0,0,0,0.0200720912471732,0,0,0,0,0,0,0,0.405781533765018,0,-0.0564185697270389,0,-0.00505897472716084,0,0,0,0,0,0
Change_TY3M,0,0,0,0.183521649031317,0,0,0,0,0,0,0,-0.128263627899012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190914989332818,0,0,0,0,0.0100755380200806,0,0,0,0,0,0,0,0,0.124385282450945,0,0,-0.239708055863224,0,0,0,0,0,0,0,0.0386158205977491,-0.0152702342782506,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.804519142475824,0,0,0.305212073883841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780744978078659,0,0,0,0,0,0,0,0,0,0,-0.00707895457592927,0,0,0,0,0,0,0.760229662271452,0,0,1.03091473654413,0,0.49460053959504,0,0,0,0,0,0
TED,0,0,0,0.868174983561527,0,0,0,0,0,0,0,0,0,-0.74371725600317,0,0,0,0,0,-0.728147804609611,0,0,0,0,0,0,0,0,0,0,0,-1.2012898077956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39646017883051,1.14698344629825,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.24510492296893,0,0,0,0,-0.061379571892533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122545975673292,0,0,0,0,-0.115788416055594,0.0581044510665005,0,0,-0.0121101322262176,-0.00397520097256269,0,0.456994018954338,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0476658068348723,0.0607818058132493,0.065733701077221,0,0.013801941018099,0,0,0,0,0,0,0,0,0,0,0.0149046534557419,0,0,-0.0717756825467621,0,0,0,0,0,0,0,0,0,0,0,0.00972903480352554,0,-0.0356280133604503,0,0,0,0,-0.0336622557375302,0,0,0,-0.00208945592384511,0.00728520488103319,0.0416055585432756,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00135218604126438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146832008679339,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0348632730581167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507808931605066,0,-0.0363035125434199,0,0,0,-0.0828072843384805,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484164082193506,0,0,0,0,0,0,0,0.0381347329117896,-0.0690588857462605,0.0414438983896031,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00318068524953805,0,0,0,-0.00428132701079988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124426500191551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173981384724411,-0.013915504223057,0,0,0,-0.0379544673259881,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0136336535362893,0,0,-1.0842021724855e-19,0,0,0,0.00900442155288226,0,0.032193219158027,0,0,0,0,0,0,0.0175839202754843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443504496337503,0,0,0,0,0,0,0,0,-0.011857741977035,0.0071714844941039,0,0,0,0,0,0
