,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600176.SH,X000786.SZ,X002466.SZ,X600011.SH,X600426.SH,X601600.SH,X601898.SH,X600886.SH,X000301.SZ,X600010.SH,X600111.SH,X600188.SH,X600352.SH,X002080.SZ,X600219.SH,X600801.SH,X601991.SH,X600486.SH,X600489.SH,X600795.SH,X300037.SZ,X600688.SH,X600803.SH,X002353.SZ,X601168.SH,X600399.SH,X600027.SH,X601992.SH,X600299.SH,X002497.SZ,X600157.SH,X002409.SZ,X000932.SZ,X300073.SZ,X000898.SZ,X000027.SZ,X000630.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00979022997449286,0,0,0,0,0,0.0947094313317619,0,0,0,0.0194147120239677,0,0,0,0,0.0107177424167875,0,0,0.0774784826365969,0,0.00214317509153853,0.00224561222550067,0,0,0,0,0,0,0,0,0,0.0155164193289668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523482983166876,0,0,0,-0.000514872344725164,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.00967911432628715,0,0,-0.00979462475433502,0.028025483548836,0.0601881854293486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246319952750014,0,0,0,0,-0.0491434652435454,0,0,0,0,0.111900035860793,0,0,0,0,0.00547031602824509,0,0,0,0,-0.00408129895768673,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0842974151642341,0,0,0,0,0,0,0.152567049034756,0,0,0,0,0.358954687722992,0,0,0.0128455472681179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601494574088926,0,0,0,0,-0.0063407149131361,0,0
X600309.SH,0,0,0,0,0,0.149764963090734,0,0.185639862968753,0,0,0,0,0,0,-0.0111453382895122,-0.102148826427474,0,0,0,0,0,0,0,0,0,0.0715104627388166,0,0,0,0.144837657211383,0,0,0,0,-0.0680051575280118,0,0,0,0,0,0,0,0,0.0198366630682304,0,0,0.0658453487159997,0,0,0,0,0.0401773312889911,0,0,0,0,0.000660378855343898,0,0
X600585.SH,0,0,0,0.0445848540739118,0,0.0231880027248613,0,0,0,-0.162986105947997,0,0,-0.0661067155086934,0,-0.0296739976540071,-0.0493637069149803,0,0,0,0,0.0303405370024122,0,0,0,0,0,0,0.217197590291117,0,0,0,0,0,0,0,0,0.0413995027380966,0,0,0,0,0,0,-0.0328078311709732,0,0,0,0,0.240538852745053,0,0,0,-0.00464005916745797,0,0,0,0.0151102152305531,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0779702654251099,0,0,0,0,0,0.285197288290626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908692006519887,0,0,0,0,0,0,0,0,0.464603067571891,0,-0.0613771171579956,0,0,0,0,0,0,0,0.00230913757288366,-0.0444787373781755,0,0,0,-0.0110535086890674,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.00124926455606663,0,0,0.266388114173337,0,0.0804488511984272,0,0,-0.0783032407488049,0,0,0,0,0,0.0960705686616316,0,0,0.0131897842946902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961773517319373,0,0,0,0,0,0,0,0,0,0.0310939836933867,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0576784348897527,0,0,0,0.0332594453229173,0,0,0,0,0.118075988529145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581863088136685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172031653098371,0,0,0,0,0,0,0,0,0,0.0398217652404057,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.120677927907847,-0.061456244636837,0,0,0,0,0,0,0,-0.00707382416875607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399758607086178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130047450438607,0,0,0,0.0203059231912391,0,0
X002271.SZ,0,0,0,0,0,0.0229153066239963,0,0,0,0,0,0,0.290908019380372,0,0.0158348118325601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426820616792587,0,0,0,0,0,-0.0665217169926505,0.162209704251609,0,0,0,0.0107147434456601,0,0
X600547.SH,0,0,0,0,0,0.0106218723805987,0.042902781962282,0.0141133521383573,0,0,0,0,-0.0216816562114207,0,-0.0321435549580561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623542210744558,0,0.0416213175585216,0,0,0,0.00276590207720719,0.029171737308195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555491316420989,0,0,0,0,0.00558385555814333,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514972475221917,0.304341746695017,0,0,0,0.479554185880289,0,0.179146460331381,0,0,0,0,0,0,0,0,0,0,0,0.0539806043966378,0,0,0,0,0,0,0,0,0,0,0,0.158831543749391,0,0,0,0,0,0,0,-0.0215491342233658,0,0
