,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600299.SH,X600362.SH,X600188.SH,X601158.SH,X000027.SZ,X601992.SH,X600583.SH,X000539.SZ,X000792.SZ,X600309.SH,X600623.SH,X000630.SZ,X000883.SZ,X600352.SH,X000709.SZ,X600021.SH,X000898.SZ,X002466.SZ,X600660.SH,X002470.SZ,X600098.SH,X600160.SH,X601918.SH,X600489.SH,X600863.SH,X600808.SH,X000060.SZ,X600307.SH,X600547.SH,X600578.SH,X000629.SZ,X300072.SZ,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.484732971876701,0,0,0,0,0,0.128325412087044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299950576982674,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224936776109049,0,0,0.0641510815288455,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.136341886361616,0,0,0,0,0,0,0.0645174409895664,0,0.0334456982394438,0,0,0,0,0,0.0593397070181097,0,0,0,0,0,0,0,0,0,0,0.0676697614445668,0,0,0,0,0,0,0,0,0,0,0,0,0.0685392780677419,0,0,0,-0.00612154920149706,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.149797414189066,0,0.0179649195517692,0,0,0,0,0,0.338938849205436,0,0,0,0,0,0,0,0,0,0.0784905545922943,0.0633372317429153,0,0,0,0,0,0,0,0,0,0,0.104763613348408,0,0,0,-0.00841737807829697,0,0,0,0,0,0,0,0,0,0.00469572047799587,0,0,-0.0254535858086919,0,0,0,0,0,0,0
X600011.SH,0,0,0.0296694853326431,0,0.0602594827218585,0,0,0,0,0,0,0.404171687273505,0.135679234455244,0,0,0,0,0,0,0,0,0.0241906660497881,0,0,0.00361328272294644,0,0,0,0.0995900729806848,0,0,0,0,0,0,0.0658188254943874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140585301699775,0.0122770919171382,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0216046439273984,0,0,0,0,0.117330273303516,0,0,0.0766176110720159,0,0.060893532020337,0,0,0,0,0,0,0,0.0619653434400055,0,0,0,0,0.0637010336777771,0,0,0,0,0,0,0,0,0.318002636415421,0,0,0,0,0,0,0,-0.0178614107846784,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.000843927597718199,0,0,0,0,0,0.0677860073195043,0,0,0,0.168276698689185,0,0,0.0567705271446206,0,0,0,0.0200098186542082,0,0,0,0,0,0,0.176710368741629,0,0,0,0,0.034325786191195,0,0,0,0,0,0,0,0,0.00399646505937479,0.0135775395623791,0,0,0,0,0,0,-0.0223076114052487,0,0,0,0,0,0,0
X600585.SH,0,0,0.295416687932837,0,0,0,0,0,0.0284457857335247,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0149785375654497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086444442628133,0,0.0614466553188994,0,0.108092372081407,0,0,0,0,0,0.0610951530671237,0,-0.0204002486472447,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19745726145808,0,0,0,0,0,0.0412101024410262,0,0,0,0,0,0,0,0,0,0,0.269956152001391,0,0,0,0,0,0,0.191753711940708,0,0,0,0,0,0,0,0,0,0,0,-0.0330339059017015,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295006465363373,0,0,0.00522894497449131,0,0.190373860786586,0,0,0.0369860680634484,0,0.0218721840788501,0,0,0,0,0.0257454793022584,0,0,0,0,0,0,0,0,0,0,0,-0.0211943629454522,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0996587294534962,0,0,0,0,0,0,0.201404741889416,0,0.031279364136704,0,0,0.0483399571150321,0,0,0,0,0,0,0.0119832537861834,0,0,0,0,0,0,0,0,0,0,0,0,0.167374982451045,0,0,0,0.121949493516584,0,0,0.150792959715985,0,0,0,-0.0234067259347277,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386706491588504,0.0540598998676412,0.155317984777968,0,0,0.0332363050994378,0,0,0,0,0,0,0,0,0,0.0647564064060898,0,0,0.0906657153956761,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147972240473362,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.274953190075798,0,0,0,0,0,0,0.053709833526918,0,0,0,0,0,0,0,0.119402245974256,0,0,0,0,0,0,0,0,0,0.240972783313925,0,0,0,0,0,0,0.0222610038595419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219635176225039,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.237153585509531,0,0,0,0,0,0,0.253705887556849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164797558179983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048689689252768,0.0116864464369515,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.355525695478811,0,0,0,0.0352724928093862,0,0,0,0,0,-0.0580945882928174,0.021293983381294,0,0,-0.0195654167738395,0,0,0,0.214856787746626,0.491367928440434,0,0,0,0,0,0,0,-0.106055651680989,0,0,0,0,0,0,0,0.0979061939086602,0,0,0,0,0,-0.424452956308317,0,0,0,-0.11007501018404,-0.0492271406983208,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618259483172952,0,0,0,0.0259977820607049,0,0,0,0,0,0,0,0,0,0,0.14657375696526,0,0.0649916417431903,0,0,0,0.0803915550734774,0.0659931141425033,0,0,0,0,0.375944942362072,0,0,0,0,0,0,-0.00575711452370404,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.213858013266097,0,0,0,0,0,0,0,0,0,0.0998426377028464,0,0.0504463787742854,0.0138108589104168,0,0.0573610018841808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127040173427176,0,0,0,0.266790097184901,0,0,0,0,0,0,0,0,0.0113508047488986,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.105726626142833,0,0,0,0,0,0,0,0,0,0,0,0.102337135964827,0,0,0,0.136914240736157,0,0,0,0,0,0,0,0,0,0,0.195978788512944,0.153171600597616,0.0316402379048824,0,0.124301156118547,0,0,0,0,0,0.10742405828882,0,0,0,0.0192005952790481,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0341093909914725,0.0290554600457128,0,1.38777878078145e-17,0,0,0.216438255952707,0,0,0.128998750418088,0.0572374139695435,0,0,0,0,0.0860601497396001,0,0,0,0,0,0,0,0,0.0119914820389523,0,0.00460102266275979,0,0,0,0,0,0,0.256427249965515,0,0.0398221652500806,0,0,0,0,0,0,0,0,0,0,0,0,0
