,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600660.SH,X600011.SH,X600886.SH,X600801.SH,X600362.SH,X601600.SH,X000786.SZ,X600489.SH,X600010.SH,X601898.SH,X600111.SH,X600352.SH,X600176.SH,X601991.SH,X600188.SH,X600299.SH,X600426.SH,X600795.SH,X600688.SH,X600529.SH,X002080.SZ,X002466.SZ,X600027.SH,X601992.SH,X600612.SH,X002409.SZ,X600315.SH,X600219.SH,X002353.SZ,X600486.SH,X000301.SZ,X600126.SH,X000932.SZ,X002075.SZ,X000723.SZ,X000027.SZ,X000878.SZ,X600516.SH,X601158.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0506451102850962,0,0,0,0,0,0,0,0,0,0,-0.00179601554607769,0,0.025013484306144,0,0,0,0.0267200022826897,0,0,-0.0206152673409844,0,0,0,0,0,-0.0168101479496678,0,0,0.0586138745876206,0,0,0,0,0,0.0358544944746632,0,0.0895059754108429,0,0,0,0,0,-0.00444047923557673,0,0,0,0.0726299013216103,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597237421290256,0,0,0,0,0,0,0,0,0.0220853918437751,0,0,0,0,0,0,0.0763053158473666,0,0,0,0,0,0,0,0.105701711546158,0.00436078870452461,0,0,0,0.000140737847018811,0.00589828838902494,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170079102497806,0,0,0.039755185602761,0,0,0,0,0,0,0,0,0,0.0244502265733257,0,0,0,0.0639539935535474,0.00294737523181609,0,0,0,0,0,0,0.0304255018929697,0,0,0,0.182467192015415,0,0,0,0,0,0,0,-0.000140760626720361,0.000109907081898221,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0671011820835523,0,0,0,0.000874755103507197,0.0111405681792843,0,0,0,0,0,0,0,0,0,0,0,0.0941271783037661,0,0,0,0,0,0,0,0,0,0,0,0.0771606627776301,0,0,0,0.0192808783443789,0,0,0,0,0,0,0,0,0,0,0.0894068282552121,0,0.0107505406664635,0.00617188278900979,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.071518237722267,0.071270514608702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604688215421,0,0,0,0,0,0,0,0,0.0539625798077681,0,0,0,0,0,0,0,0,0,0,0.10026021577494,0,0,0,0,0,-0.0194234652315695,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0193744707696869,0,0,0,0,0,0,0,0,0.732700776723014,0,0,0,0,0,0,0,0.0983039162548977,0,0,0,0,0,0.00869891396416946,0,0,0.0268210032573668,0,0,0,-0.0203682990624515,0,0,-0.0338946896077052,0,0,0,0,0,0,0,0,0,-0.0196745222032698,-0.0119397931330378,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858295199824625,0,0,0,0,0,0,0.0500928637723117,0,0.109665409359799,0,0,0,0,0,0,0,0,0,0,0.0426713394633046,0,0,0.045820370064233,0,0,0,0.103562221650994,0,0.0441262979079276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0336031258254519,0,0,0,0,0,0,0,0,0,0.151303939870235,0,0.0443524100369321,0.0230730425072901,0,0,0,0,0,0.1231735615723,0.0947296548953383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625817321574839,0,0,0.206882483587629,0,0,0,-0.00769909136281478,-0.0150446449462507,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.220448008083798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635271495199229,0,0,0,0.095009309813331,0.106338467200075,0,0,0,0,0.113680754458324,0,0.0643409985425673,0,0,0,0.103318750329064,0,0,0,-0.0103449381044343,-0.0218450129165472,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0173152492855321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104268264367443,0,0,0,0.0391096562228599,0.00547802916210603,0.311596253984465,0,0,0,0.105166962679124,0.203564716971917,0,0.0884122839580476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0837014635980466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206693946807249,0,0,0,0,0.0195216952346827,0,0,0,0.0681564576146237,0.0322721961596877,0,0.178591622916858,0,0,0,0,0,0,0,0,0,0,0.167013554006052,0,0.00734741277661556,-0.00747494768916554,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0874605533882285,0,0,0,0.00461250369697361,0,0,0.0313680356332258,0,0,0,0,0,0,0,0,0,0,0,0,0.0200251603452848,0.119931366618738,0,0.0584110800009227,0,0,0,0,0,0,0,0,-0.0351426977638623,0,0,0,0,0,0,0,0,-0.0533536965087144,0.0109259053393791,0.00831866102930701,0,0,0,0,0,0
