,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600362.SH,X600352.SH,X600886.SH,X600188.SH,X600795.SH,X000723.SZ,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600489.SH,X002271.SZ,X600176.SH,X600516.SH,X000709.SZ,X002460.SZ,X000786.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X600219.SH,X601158.SH,X000553.SZ,X600808.SH,X000630.SZ,X600985.SH,X600583.SH,X000401.SZ,X000027.SZ,X600426.SH,X601699.SH,X600339.SH,X000825.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00729255927214257,0,0,0,0,0,0,0,0,0,0.0138267614035857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290409955934448,0,0,0,0,-8.67361737988404e-19,0,0.0648164297701679,0.0532658597708522,0,0,0,0,0.00927336150917717,0.0524294731467583,0,0,-0.00710419121784609,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0463068293978967,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00160025706185723,0,0.0573070954309468,0,0,0,0,0,0,0,0,0,0,0,0,0.015318717759966,0,0,0,0.0173160063951708,0,0,0,0.0167616136625167,0,0,0.0282200273890078,0.020144142359012,0.0751963882866397,0,0,0,0,-0.00942925606098478,0,0,0,0.00323136887826026,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356597725178749,0,0.12722414113145,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181609392468622,0,0,0,0,0,0,0,-0.0108742823594712,-0.0261845638931917,0,0,0,0.00293959396737898,0,0
X600585.SH,0,0,0,0,0,0.130793440601801,0,0,0,0,0,0,0,0,0,0.00686649427249909,0,0,0,0.0247012761538264,0,0.440681024125712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194190946539748,0,0,0,0,0.013369775481675,0,0
X600019.SH,0,0,0,0,0,0.0114708432820786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624444573042695,0,0.214615821856764,0,0,0,0,0,0,0,0,0,0,0,0,0.0638268383175429,0,0,0,0,0,0,0.0675632448925367,0,0,0,0,0,0.0210685112156192,0,0,0,-0.0140561885951001,0,0,0,0,0.00491233745197249,0,0
X600309.SH,0,0,0,0,0,0,0.105942142622407,0,0,0,0,0,0,0,0,0.240258556386609,0,0,0,0,0.0647026634227265,0,0,0.0147152509666043,0,0.175973068286481,0,0.135079379683668,0.0318608272017767,0,0,0,0,0,0,0,0,0,0.0965669634364069,0,0,0,0,0,0,0,0,-0.0151456648172563,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0457652850595335,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359459450276802,0,0,0,0.0661117536438242,0,0,0,0,0,0,-0.150026257695152,0,0,0,0,0,0,0.214289193100205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137455270794204,-0.0169636987693681,0,0,0,-0.00703727456345688,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461497194695703,0,0,0,-0.0192199448342396,0,0,0,0,0,0.870790447683998,0,0,0,0,0,0,0,0,0,0,0,0,0.0954791726270234,0,0,0,0,-0.100575797862092,0,0,0,0,0,0,0,0,0.0422829618345905,0,0,0,-0.00755767315406728,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.240827359323259,0,0,0,0,0.151902872933522,0,0,0,0,0,0.109291342579881,0.126710366919513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016775839692366,0,0,0,0,0,0.0443482252709506,0,0,0,0,-0.010639962044933,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168303824601824,0,0,0,0,0.0400668129646695,0,0.0505404472169476,0,0,0,0,0,0,0.089582771905497,0,0,0,0,0,0,0,0,0,0,0,0,0.0354249333571654,0,0,0,0.242791119947883,0,0,0,0,0,-0.0149412301231155,-0.00996049308870981,0,0,0,-0.0111467647757442,0,0
