,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X000539.SZ,X600583.SH,X600352.SH,X000027.SZ,X600309.SH,X002466.SZ,X600660.SH,X600160.SH,X000630.SZ,X600098.SH,X000792.SZ,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600578.SH,X600863.SH,X600489.SH,X600315.SH,X600547.SH,X002004.SZ,X300072.SZ,X000629.SZ,X601918.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0.261785914692004,0,0,0,0,0,0,0,0,0,0,0.0757982952336327,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.030563272549614,0,0.0683999610360112,-0.00271571117337442,0,0,0,0,0.00106922375007323,0,0,0,0,0.0177240799067979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183474470705582,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0280060381998397,0,0,0,0,0,0,0,0.0109497477759498,0,0,0.156654406781114,0,0,0.387916649722393,0,0,-0.147974031119263,0,0,0.0691857497033584,0,0,0,0.111146939266822,0,0,0,0,0,0,0,0,0,0,0,0,0.0761371777772619,0,0,0.192280770607434,0,0,-0.0575924681579996,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711006856442206,0,0,0,0,0,0,0,0,0,-0.0575447619973103,0,0,-0.131744228146444,0,0.0161088025419882,0,0,0,0,0,0,0,0,0,0,0,0,-0.146899874286552,0,0.248544890235531,0,0,0,0,0,0.0514767687495376,0.0223912198340153,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131437562520464,0.0115449773664278,0.0480572857437696,0.40833373951797,0,0,0,0.0422274471373632,0,0,0,0.00211909344789197,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0441249468714098,0,0,0,0,0,0,0,0,0.0640240419912601,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0724722313989045,0,0,0,0,0,0,0,0.273392806600483,0,0,0,0,0,0.0582564680272431,0.194772508679667,0.00785523656353187,0,0,0,0,0,0,0.0450737937867091,0,0,0.188488892108431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404987254024127,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280992835426731,0,0,0,0,0,0.0200152332721718,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.10156286502752,0,0,0,0,0.419707455825678,0,0,0,0,-0.0164289837965751,0.012963343599484,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772445314535718,0,0,0,0,0,0,0,0,0,0.0679931919758241,0,0,0,0,0,0,0,0,0.113955790362827,0,0,0,0,0.140253850155506,0.00894449031458451,0.184342755611912,0,0,0.354362292523876,0,-0.0370692070410312,0.0138269927900401,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0614776201820523,0,0,0,0,0,0,0,0,0,0.150850536301627,0.13097420251419,0,0,0,0.0437685506556132,0,0,0,0,0,0.00251236296172545,0,0.0569107825285603,0,0,0,0,0,0,0.20274999032984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141750619165534,4.33680868994202e-19,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694111255884516,0,0,0,0,0,0.122941925685025,0,0,0,0.0242977988468576,0,0.126938300930001,0,0.106290914531245,0,0.161629557733384,0,0,0.0701102534549007,0,0,0,0.0510996727286986,0,0,0,0,0,0,0.00573250829390009,0,0.0870297886089916,0.0242160014739037,0,-0.00723861089495461,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665168419076758,0,0,0,0,0.252868579334386,0.0397802661965,0,0,0,0,0.0799073773261754,0,0,0,0,0,0,0,0,0,0,0,0,0.00208158896270675,0,0,0,0,0,0,0,0,0,0,0,0.00379390874564243,0.0119936153507425,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931330944213993,0,0.0653379519387575,0.011819166205505,0,0.218444086067956,0,0,0,0,0,0,0,0.0224413713678162,0,0,0,0.0873022476357058,0,0,0,0,0.236949114298419,0,0,0,0,0,0,0,0,0.115870481302004,0,0.178788824805201,0,0,0.00386273988744614,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591586035054164,0,0,0,0,0,0,0,0,0,0.210830435189424,0,0,0,0,0,0.0637657590296228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659409995902449,0,0,-0.0231240712704531,-0.0282987362694919,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0157623504364554,0,0,0,0,0,0,0,0.00950001461600495,0,0,0,0,0,0.0169245425663404,0,0,0,0,0,0,0,0.322760210621618,0,0,0,0,0.101272467970881,0,0,0,0,0,0.0323036426594006,0.0133778595932883,0,0.0326970608558231,0,0,-0.00914557637344711,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.055284611920079,0,0.330881083983924,0,0,0,0,0,0,0.0212501265943652,0,0,0,0,0,0,0,0,0,0,0,0,0.0688008210538046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23793518422111,0,0,0,0,0,0,0,0.00141238430087453,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173033378295005,0,0,0,0,0.0692156892240706,0,0,0,0,0,0,0,0,0,0.0829451537611341,0,0.00810058276783277,0.0249330484722283,0,0.00987969880976514,0,0.0128544612420573,0,0.0368635025362719,0,0,0,0,0,0,0,0,0.0176858402392029,0,0,-0.0132419451465826,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166122312978629,0,0.0631630583447627,0,0,0.0458538091286661,0,0,0,0,0,0,0,0.00920013865414458,0,0,0,0,0,0,0,0,0,0,0,0.592386206079353,0,0,0,0,0,0,0,0,-0.0222095434150119,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593874699440589,0,0,0.37574760126492,0,0,0,0,0,0.0193899438227185,0,0,0.115898053352367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15303683599121,0,0.309304099726443,0,0,0,0.0300249557132584,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043242766206497,0,0,0,0,0,0,0,0.199632417439705,0,0,0,0,0,0.0332192627137169,0.102196118884727,0,0,0.0674776876672499,0,0,0,0,0,0,0.293235342936817,0,0,0,0,0,-0.022287135385281,0.0147859038447272,-0.0881910872507561,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0517932121151767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115738297734101,0,0,0,0,0,0,0,0,0.0649661545998145,0,0,0,0,0,0,0,0,0.180736060600277,0.303659658480342,0,-0.0149558049808622,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101169720838772,0,0,0.00196481240680322,0,0,0,0.00458862183112702,0,0,0,0.197814051854746,0,0,0,0,0,0,0,0,0.133288772461182,0,0,0,0,0,0.143184210509087,0,0.152098978501986,0,0,0,-0.00592418202656079,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424710710425182,0,0,0,0,0,0.0528691306961701,0,1.73472347597681e-18,0,0,0,0,0.0603854918194618,0,0.38020786135283,0,0.181551994915625,0,0,0,0,0,0,0,0,0.0650538131991011,0,0,-0.014719761509104,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337622228311698,0,0,-0.0173379885320975,0,0,0,0,0,0,0,0,0,0,0,-0.0379481359209392,0,0,-0.0349526451521076,0,0,0,0.0547268249521426,0,0,0,0,0,0,0,0,0.0627261975930418,0,0,0,0,0,-0.022020326597155,0,0,0,0.0447290089715978,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480502042122146,0,0,0,0,0,0,0,0.053355576255534,0,0,0,0,0,0.379414714771171,0,0.446968912383652,-0.152983857614978,-0.182830773958291,0,0,0,0,0,0,0,0,0,0,0,0,-0.344134112075149,0,0,-0.0992321318448257,0,0,0,0.867448165729005,0,0,0,0,0,0
TED,0,0,0,0,-0.0361136770501524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603491690687661,0,0,0,0,-0.043697781249017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375779434393189,0,0,0,0,1.81692050027657,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.113124768341505,0.167756891917723,0.0124189245827789,0,-0.199042946417541,0,-0.0494732302942365,0,0,0,0,0,0,0,0.0134668195564965,0,0.160284425303503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199659679345188,0,0,0,-0.0381755366242652,0,0,0.455949222650172,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107964735121634,0,-0.116118670773956,0,0,0,0,0,0,-0.131631399253757,-0.0567209264843674,0,0,0,0,0,0,0,0,0,0,0,0.0264727486992447,0,0,0,0,0,-0.0197832019416192,0.0102130247836036,0.188677696228816,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838248797027085,0.00418016621194135,0,0,0,-0.00722609722159553,-0.00461118647346445,0,0.00193382305356473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000984741584075245,0,0,0,0,-0.0109620628649648,0,0.00771899197599056,0,0,0,0.0143315665897331,0.0225952741415897,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104404463952866,0,0,0,0,0,0,0,-0.0329155903530417,0,0,0.0904225703322958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01865993722408,0.173609410199501,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198993120368388,0,0,-0.0030785699903921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925438644835598,0.00252149195887088,0,0,0,0.0112082536154097,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116338255729599,0,0,0,0,0,0,0,0,0,-0.00106307958897481,0,0,0,0,0,0,0,0,-0.00179516298229612,0,0,0,0,0,0,0,0,-0.00183751390813155,0,0,0,0,-0.00935892893369281,0.0260791500468565,0,5.42101086242752e-20,0,0,0,0
