,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X000898.SZ,X600157.SH,X600352.SH,X000709.SZ,X600547.SH,X600489.SH,X002353.SZ,X000831.SZ,X000539.SZ,X000027.SZ,X000629.SZ,X600008.SH,X000630.SZ,X600021.SH,X600549.SH,X600219.SH,X600660.SH,X000825.SZ,X600808.SH,X002470.SZ,X600578.SH,X600098.SH,X600315.SH,X600307.SH,X000060.SZ,X600863.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.159788821558294,0,0.0540785415101576,0,0,0.153700851647823,0,0,0,0.0600947684250965,0.228002759659954,0,0,0,0,0,0,0.0125542985480167,0,0,0,0,0,0,0,0,0,0,0,0,0.213297941768842,0,0,0,0,0,0,0.0278856013087984,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106240171259598,0.0108113073353584,0,0,0,0,0,0
X600188.SH,0.133298827346405,0,0.043414263906238,0,0,0,0,0.071921312926657,0.103361017033281,0,0,0.230519280389981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173968386630171,0,0,0,0,0,0,0,0,0,0,0,0.139223512427366,0,0,0,0,0.00823424285718056,0,0,0,0,0,0
X600362.SH,0.00311742593225654,0,0,0,0,0.183965606346664,0.106426232634464,0,0.0628934163878552,0,0,0,0,0,0,0,0,0,0.0565135333322698,0,0,0,0,0,0,3.46944695195361e-18,0,0.00973308220319884,0,0,0,0,0,0,0.178789425432567,0,0,0,0,0,0.0848335373062423,0,0.013121686234515,0,0,0,0,0,0,0,0,-0.00547847099731139,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.223578220283561,0.0192631588715929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218555437053421,0.0756800329611002,0,0,0,0,0,0.0141534267145524,0.193771227899289,0,0,0,0,0,0,0.0604519957068381,0,0,0,0,0,0,0.00506486793133716,0.0435117248515697,0,0,0,0,0,0
X600688.SH,0.0380404532083696,0,0,0,0.095235407242944,0,0,0,0,0,0,0.121429863379882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663582516021802,0,0,0,0.0698581973349695,0,0,0.00785402353546684,0,0,0,0,0.0899217176028413,0,0.28973245554951,0,0,0,0,0,0.00204668479863536,0,0,0,0,0,0
X600027.SH,0,0,0,0.189900958727753,0,0,0.00265504504913426,0,0,0.094453356042859,0.406273322204752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555608145337756,0.118832006189041,0,0,0,0,0,0,0.053624018259324,0,0,0,0,0,0,0.0178900313412732,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.137180401800827,0.146011939524513,0,0,0,0,0,0,0,0,0,0,0,0.0083346274520006,0.0826872762665601,0,0,0,0,0,0,0,0,0,0,0,0.0930461637185111,0,0,0,0,0,0,0,0,0.0899199626294213,0,0,0,0,-3.46944695195361e-18,0.0181595010909677,0,0,0,0,0,0,0,0,0
X601992.SH,0.140857943866018,0,0,0,0,0.176993885561526,0,0,0,0,0,0,0.0990780425525607,0.0998702764374708,0,0,0,0,0,0,0,0,0,0,0,0,0.010889243718111,0,0,0,0,0,0,0,0.100259728060356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697721592565562,0.0353129385349285,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.15965508922944,0.0583179440257923,0.146473549484392,0,0,0,0,0,0,0.0329692122732385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0975697441269353,0,0.0758313523040676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.190568973338781,0,-0.00383155977145643,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0294128051006988,0,0.0816474170844249,0,0,0,0,0,0.00920321384567643,0,0,0.0511843738394618,0,0,0,0,0,0.0706143215155891,0,0,0,0.224779398653951,0,0,0,0,-0.030819631251232,0.0132716073125992,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0198560732645973,0,0.0591735468386531,0.0813182561313694,0,0,0.0152487598076417,0,0,0,0.101174074216782,0,0,0,0,0,0,0,0.0192610665769125,0,0,0,0,0,0,0,0,0.618594953905616,0,0,0,0,0,0,0,0.0915777611561762,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00779241046896728,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,-4.33680868994202e-19,0.115991042856397,0.00209944778742964,0,0,0.128629789697195,0,0,0,0,0,0,0,0,0,0,0,0,0.425713488595975,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0122918635388279,0,0,0,0,0,0.0012903764871248,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0612116551636617,0,0,0,0,0,0,0,0,0,0,0,0,0.13599120430039,0,0,0,0,0,0,0,0,0,0,0,0.0955053701928973,0,0.0476663688984345,0.019924572711853,0,0,0.0679211854231051,0,0,0.100109035677407,0,0,0,0,0,0,0,0,0,0,0.00377265054677825,0.0746221180831492,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856519279130761,0,0.0885258572602165,0.106603803530368,0,0,0.0468816624990094,0,0,0,0,0,0,0,0.428772181193577,0,0,0,0,0,0,-0.119238180189955,0,0,0,0,-0.0291541417144473,0,0,0,0,0,0,0,0,0,0.025610544270751,-0.0289530837249898,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0011108708107244,0,0,0,0,0,0,0,0.0181534156600313,0,0,0,0,0,0.701664465320537,0,-0.0114880945231585,0,0,0,0,0,0,0,0.0621322747104575,0.00834723483469188,0,-4.33680868994202e-19,0,0,0,0.0450930539034759,0,0,0.0471337059709497,0.0227395057474789,0,0,0,0,0,0,0.0310250178121477,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0741862842063686,0,0,0,0,0,0,0,0,0,0,0.00876827493783339,0,0,0,0.00158383007311256,0,0,0,0,0,0.836330089589028,0,0,0,0,0,0,0,0.0127936756961535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387685715097548,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0536667625618553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891398530141016,0,0,0,0.584744186777868,0,0,0,0.0132166183661962,0,0,0,0,0,0,0,0,0,0,0,0.0602386887319936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442848454161966,0.258708360356032,0,0,0.0603100818449296,0,0.109625131164136,0,0,0.0527993380730934,0,0,0,0,0,0,0,0,0,0,-0.0518241603813275,0.152173918703597,0,0.0039982507274383,0,0,0,0,0,0,0.0622877282158297,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0919132964218879,0,0.0234118524802667,0,0,0,0,0,0.261272222485094,0,0,0,0,0,0,0,0,0.0857032143817168,0,0,0,0,0,0,0,0,0,0,0,0.151813490650136,0,0,0,0,0,0,0,0,0,0,0.0895362275862762,0,0,0,0.0208782766053931,0,0,0,0,0,0,0
X000539.SZ,0,0.136188102825555,0,0.0460766342551493,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0347587760062471,0,0,0,0,0.0520425374098842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16144992825295,0,0,0,0.126963356732555,0,0,0,0,0.228564427125248,0,0.0743784063577323,0,0,0,0,0,0,0,0,0.0209177367314885,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0937708246815066,0,0,0.0161778194034057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346875847069483,0,0,0.0977192177148438,0,0,0,0.0985514720509992,0,0,0,0,0.24301537187936,0.26030691002966,0,0,0,0,0,0,0.0427409072856985,0.021224002149335,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,6.93889390390723e-18,0,0.199846323875925,0.132363927193455,0.101716476267293,0,0,0,0,0,0,0,0,0.0601753454043873,0,0,0,0.0750460879094903,0,0,0,0,0,0,0,0,0.227289228829593,0,0,0,0.0509096525788306,0,0,0,0,0,0,0,0,0,0.0178962640799933,0.0321754107726736,0,0,0,0,0.00742386880784907,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113428217304641,0,0,0,0,0,0.421994144897882,0,0,0,0.0906314677570826,0,0,0,-0.0240177461058973,0,0,0,0,0,0,0,0.0476019096293486,0.204273411524429,0,0.0586085883289754,0,0,0,0,0,0,0,0,0,-0.036782841827886,-0.0224155936985381,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.113220743402055,0.234952507426891,0,0,0,0.0537182705048377,0.187395856479472,0,0,0,0,0.00599398903103118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833290973652635,0,0,0,0.0337592101053272,0,0,0,0.0186697453921945,0.0199492084420225,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.27800544108415,0,0,0.0501915976401279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917020741903489,0,0,0,0.321509636974869,0.012922569557824,0,0.103386885941807,0,0,0,0,0,0,0.127378520550508,0,0,0,0,0,0,0,0,0,0,0.00903945924265644,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.121200250777671,0,0,0,0,0,0,0,0.208564075118124,0,0.0302521134707188,0,0,0,0,0,0,0,0,0.160581830220679,0,0,0.0778912742068913,0,0,0,0,0,0,0.0276964277820169,0,0.100961135079176,0,0.0362422301510396,0,0,0,0,0,0,0,0,0,0,0.00963672418006642,0.00675866051361262,0,0,0,0,0,0
X600219.SH,0.130254884587486,0,0,0,0,0,0,0,0.0405879701137414,0,0,0.0747502032133568,0,0,0,0,0,0,0,0,0,0.225006686958795,0,0,0,0,0,0,0,0,0,0,0.175841894137472,0,0,0,0,0,0,0,0.0991756105200289,0,0,0,0,0,0,0.141962901285183,0,0,-0.04553551474368,-0.0161505976824086,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.00941716001387299,0,0,0,-0.0455869517932565,-0.0964133382545418,0,0.188464920657663,0.146144430386022,0,0,0.045147097105321,0,0,0,0,0,0,0,0,0,0.0530822187750131,0,0,0,0,0,0.215184874070291,0,0,0,0,0,0,0,0,0.00414732215395962,0,0,0,0,0,0,0,0,0,0,0.0174151850593071,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.073024274790993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633133655772942,0,0,0.460096288362383,0,0,0,0,0,0.0332765457607967,0,0,0,0,0,0.131106840564078,0,0,0,0,0,0.106236133237286,0,0.0171304086045209,0,0,0,0,0,0.0712940749225065,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0550737663775313,0,0,0,0,0,0.0875386950783748,0,0,0,0,0,0,0,0,0,0.0326171618108205,0,0,0.107062743180704,0,0,0,0,0,0.274561276945635,0,0,0,0,0,0,0,0,0,0,0.210617398651752,0,0,0,0,0,0,0,0,0.00242562005571308,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0.00684856754663257,0,0,0,0,-0.135250745212035,0,0,0,0,0,0,0,0.0620277368204933,-0.068753944730748,0,0,0,-0.0302034060724185,0,0,0,0.305935204425061,0,-0.0123429597483666,0.0165172407682051,0.148607686381322,0,0,0.115645326176037,0,0,0,0,0,0,0,0,0,-0.0593112607204919,0,0,0,0,0,0,0,-0.0578674274097439,0,0,0,0
X600578.SH,0,0,0,0.511591438131467,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0287870844395079,0,0,0,0,0,0.057344084891767,0,0,0,0,0,0,0,0,0,0,0,0.0519678016093771,0,0.0447823694294275,0.0377225824805688,0,0,0.0628681622489829,0,0,0,0,0,0,0.0981080535617073,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.129463589218583,0,0,0,0,0,0,0,0,0,0,0.0691461238320367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262119549055584,0,0,0,0,0,0,0,0.356492645132774,0,0,-0.0390360399711584,0,0,0,0,0,0,0,-0.0214602983063717,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0501780477888572,-1.73472347597681e-18,0,0,0,0,0,0.166070830067938,0,0,0,0,0,0.0540629008661469,0,0,0,0,0,0.0362682793309053,0,0,0,0.173750771561239,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0485920562449977,0,0,0,0,0,0.0911531201870048,0,0,0,0,0,0,0.00511497527870091,0.0540721310510552,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.0132245457837827,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.021225565461038,0,0,0.23055443550357,0,0,0,0,0,0,0.0821188196805432,0.034904242212467,0,0,0,0,0,0.174355782997695,0,0,0,0,0,0,0,0,0,0,0,0.0205928910993721,0,0,0,0,0,0
X000060.SZ,0,0,0.130569036929598,0,0,0,0.0678527123888367,0,0.0378779093287281,0,0,0,0.105190477357952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490461966985986,0,0.0902208081498797,0,0,0.0529685702913841,0,0,0.0646109598378925,0,0,0.0178618522721491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0.0161546436973101,0,0,0,0,0,0,0,0.0892201533614867,0.140813291290315,0.299688408392347,0.0918635391901311,0,0,0,0,0,0,0,0,0,0.0296870423165557,0,0,0,0,0,0,0,0,0.153289962066078,0.0661020046098845,0,0,0,0.0377127024368694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0923521793769678,0.336493972200014,0,0,0,0,0.0200403117008654,0,0,0,0,0.0201983455523725,0,0,0,0,0,0,0,0.11408550734011,0,0,0,0,0,0,0,0,0,0.0382484323323664,0,0,0.0232576304265864,0,0.0818409740864922,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00688445570552383,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.00497959440479262,0,0,0,0,0,0,0,0,0,0.0251799579413556,0,0,0.0241199503346309,0,0,0,0,0,0,-0.0311995960198135,-0.0432712704441792,0,0.0274262653284927,0,0,0,0,0,-0.0560999207172365,0,0,0,0,0.0597276827773829,0,0,0,0,0.0479261651565035,0,0,0,0,0.0266754501844829,-0.00173731888097792,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.349909130122707,0.0893616392947766,0,0,-0.10594038665019,-0.545914232463338,0,0.10317619546368,0,0,0,0,0,0,0,0,0,0,-0.0838635709437389,0,0,0,0.450852821457718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125366619250445,0,0,0,0,0,0,0,0,0.0254364633447808,0,0,0,-0.659165022522931,0,0
TED,0,0,0,0,0,-0.756589804618594,0,0,0,0,-0.448257140572287,0,0,0,0,0,1.11022302462516e-16,0,0,0,0.0556625894757014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06055927686913,-0.545686532728295,0.136351426260055,0,0,-0.879825420800569,-1.15285267281755,0,0.81098886234743,0,0,-5.4256332419331,0,0
RealEstate_excess,0,0,0,0,0,0,-0.100781629707691,0,0,0,0,-0.0754574168408829,-0.0856997866174625,0,0,0,0,0,0,0,0,0,0,0.197992128643959,0,0,0,0,0,-0.0372454857269756,0,0,0,0,0,0.011785829442802,-0.0500137704358198,0,0,0,0.166268145829785,0,0,0,-0.424342462314164,0.0504833115511899,0,0,0,0,0.12309396378948,0.0708596185365091,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.018053688770189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160384851049142,-0.281383518033033,-0.0751345986200531,0,0,0,0.194713119360524,0,0,0,0,-0.0842302520551392,0,0,0,0,0,0,0,0.0067622961957934,0,0,0,0.0410839935610674,0,-0.275632088493099,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205669090792164,0.00192338745374428,0,0,0,-0.0736657443156752,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0786305723558838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140128659248753,0,0,0,0,0,0,-0.0225968830118443,0,0,0,0,0,0,0,-0.0228640231027842,-0.0832644094047871,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709970237023239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00096627651444807,-0.00150912376529391,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120329802357387,-0.00121969976167289,0,0,0,0.10151600195665,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139780531540717,0.00295184443125215,0,0,0,0,0,0
