,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600352.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X000723.SZ,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X000990.SZ,X002460.SZ,X000709.SZ,X000786.SZ,X600299.SH,X600219.SH,X000629.SZ,X002271.SZ,X000553.SZ,X002110.SZ,X600808.SH,X000825.SZ,X600489.SH,X601158.SH,X600583.SH,X600985.SH,X600339.SH,X000630.SZ,X000883.SZ,X600157.SH,X600426.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0449730043417719,0,0,0,0,0,0,0,0,0,0,0,0,0.174955236498847,0,0,0,0,0,0,0,0,0.016062487007001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844572764243711,0,0,0,0.00709413461507996,0,0,0,-0.00668347877915237,0,0,0,0,0,0,0
X600028.SH,0,0,0.059900348713197,0,0,0,0,0,0,0.116609330221095,0,0,0,0,0,0,0,0,0.151247161612277,0,0,0,0,0,0,0,0,0,0.0139873994452074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375276663337369,0.014148910324076,0,-0.000268258051271254,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0359435483028315,0,0,0,0.0910763575970105,0,0,0,0,0,0,0.100523658393416,0,0,0,0,0.00133083452153422,0,0.0103318362083625,0,0,0.0299842618504271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305589084979581,0.115549525049893,0,0,-0.019646559029361,-0.00733378516040552,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0988494464620876,0,0,-0.0304886213561972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485446476950494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154328830128485,0,0,0,-0.0113950710544489,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0357679492327924,0,0.0099145789437946,0,0.0823508733978995,0,0,0,0,0.00462659821967163,0,0,0,0,0,0,0,0,0.0704919596599455,0,0,0,0.0451288173983659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463913287041501,0.00631264033657003,0,0,-0.00243363935655033,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0279350783587066,0,0,0,0,0,0.0528158605944896,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0246263163871398,0,0,0.178984344059091,0,0,0,0.0174950661129911,0,0.102436431294461,0,0,0,0,0,0,0,-0.0475028035064946,0,0,0.417308067536464,0,0,-0.00425642142579618,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892432731351028,0,0,0,0,0.440315755213083,-0.0331853452050087,0,0.40821476506901,0,0,0,0,0,0,-0.0469704723677493,0,0.0415073195287809,0,0,0,0,0,0,0,0,0,0,0,0.00511024064035738,0,0.00428828949590345,0,0,0,0,0,0,0.0508287279530291,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.025780349588692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301768977595867,0,0,0,0,0,0.289303357973284,0,0,0,0,0,0,0,0,0,0.0211622019678601,0,0,0,0.112329225436011,0,0.0741982100621012,0,-0.00402330748836864,-0.0379282758776177,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189815865966292,0.164340962036036,0,0.0940155248375163,0,0,0,0,0,0,0,0.0358481907398141,0.0585204214307519,0,0,0.0419992104050438,0,0,0,0,0,0,0,0.180629608005663,0,0,0,0.0202117096803261,0,0,0,0.0114962921613962,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00399815009544425,0,0,0,0.179489230329834,0,0,0,0,0,0,0.0285697430972789,0,0.1411822941031,0,0.0164182581421138,0,0,0,0.272820216342977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130455316888722,0.143764956717576,0,0,-0.00849182979757745,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.186339439088907,0,0,0,0,0,0,0.097445923749241,0,0.256824376053059,0,0,0,0,0,0,0,0,0.00781014876904829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428931559669369,0,0,0,0,0,0,0,-0.01258532020535,0,0,0,0,-0.00747270609834559,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429923155838767,0,0,0,0,0,0,0,0,0,0,0,0,0.830812865140878,0,0,0,0,0,0,0,0,0,-0.0676829688088008,-0.0184067567185201,0,0,0,0,0.00409420726313017,0,0
X601991.SH,0,0,0,0,0,0,0,0.0822654397926335,0,0.133904816253621,0,0,0,0,0,0,0,0,0.163978876750856,0.141236435027761,0,0,0,0,0,0,0,0.00682107726377575,0,0,0,0,0,0.0248205835842054,0,0,0,0,0,0,0,0,0,0.0191026097198332,0,0,0,0.0179837581390832,0,0,0,-0.00170391277887703,-0.0159949762163574,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.129429451415867,0,0,0,0,0,0,0,0,0,0,0,0,0.00045826911519575,0,0,0,0.0517377110130929,0,0,0.0199990526164918,0,0,0,0,0,0.150080204126132,0,0,-0.0586609858740342,0.0823132682980846,0,0,0,0,0,0,0,0,0,0,0,0.0721165216018046,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.624472445847294,0.14851072600286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192002754007196,0,0,0,0,0,0,0,0,0,0,0.022503187003607,0,0,0,0,0.189383042286567,0,0,0,0,0,0,0.407173289039734,0,0,0,0.223086525033318,0,0,0,0.00429960885929513,0.0599277226012085,0,0,0,0.123475447130368,0,0
X600688.SH,0,0,0,0,0,0,0,0.0111978900312072,0,0,0,0,0,0,0,0,0,0,0.177818483868653,0,0,0,0.0416463977838567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443843041858253,0,0,0,0,0,0,0,0.0127304977592768,0.16790475456735,0,0,-0.0013109208565508,0,0,0,0,-0.0244793130562174,0,0
X600188.SH,0,0,0,0,0,0,0,0.0599419840851503,0,0,0,0,0,0,0,0,0,0,0,0,0.00157642817397823,0,0,0,0,0,0.107372902724703,0.125574512009893,0,0,0,0.0382508846541902,0,0,0.0483502974514395,0.118618400046548,0,0.0235060757055819,0,0,0,0,0,0,0,0,0,0.0338914455769307,0.0129741868527114,0.0681504404943575,0,0.0140750841820562,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0542019253455279,0,0.0168703676057345,0,0,0,0,0.0742605064079915,0.0164389800697313,0,0,0,0,0,0,0.00808604138651851,0.0303146101009221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519211282052805,0,0,0,0,0,0.0107419349707979,-0.0360427031449401,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0253786644806874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232022293237431,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.103135547794741,0,0,0.0782778844997064,-1.0842021724855e-19,0,0,-0.0191338987293956,0,0,0,0,-0.0114676095032707,0,0
X600795.SH,0,0,0,0,0,0,0.137114973929965,0,0,0.127039877504451,0,0,0,0,0,0,0,0,0.119476949750508,0,0,0,0,0,0,0,0,0.0597418429154259,0,0,0,0,0,0.142165546038805,0,0,0,0,0,0,0,0,0.0413058500983488,0,0,0,0,0,0,0,0,-0.0167692252286208,-0.00583635417210422,0,0,0,0,0,0
