,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600688.SH,X601992.SH,X600362.SH,X600795.SH,X600188.SH,X600111.SH,X002466.SZ,X601991.SH,X600547.SH,X600660.SH,X000709.SZ,X600886.SH,X300072.SZ,X600516.SH,X002460.SZ,X600157.SH,X000898.SZ,X600027.SH,X000959.SZ,X600339.SH,X600489.SH,X600352.SH,X000553.SZ,X600808.SH,X002092.SZ,X601158.SH,X600219.SH,X000630.SZ,X600549.SH,X000883.SZ,X000983.SZ,X600176.SH,X000792.SZ,X002271.SZ,X600299.SH,X000723.SZ,X600008.SH,X600578.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0668005080861499,0,0,0,0,-0.0332748227464596,0,0.0771067015236173,0,0,0,0,0,-0.034989983722105,0,-0.00898560924597184,0.0378538137628494,-0.0151440523262958,0,0,0,0.0291559439042631,0,0,0,0,0,0,-0.0494996951166271,0,0,-5.42101086242752e-20,0,-0.0335179391126636,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,-0.00758064383104493,-0.00255661471561862,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.251469311640981,0,0,0,0,0,0,0,0,0,0.055593196316666,0,0,0,-0.104361732022423,0,0,0,0,-0.0483807114490602,0,0,0,0,0,-0.0613876352472607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117584425137245,0,0,0.00875776776567977,0,0.000738790576044141,-0.0102492586493531,-0.0502559744937383,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270186936667899,0,0,0,0,0.0128356965243841,0.00934149083954207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00708744306611611,-0.0128086126202708,0,0,0,0.0473501272858164,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.310555530777071,0,0,0,0,0.00259164439722749,0,0,0,0,0.0330920920337346,0,0,0,-0.0244931233427769,0,0,0,0,0,0,0,0,0,0.299215520293382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106205202901764,0.0166282268780508,0,0,0,0,0,0
X600585.SH,0,0,0,0.281319003112602,0,0,0,0.0817125381839,0,0,0,0,0.00623217706064869,0,0,0,0,-0.0528087535159215,0,0.214422686381005,0,0,0,-0.00521412792098258,0,0,0,0,0,0,0,0.0933868634201133,0,0,0,0,0,0,-0.0200276521714239,0,0.0518505176010083,0,0,0,0,0,-0.0798010767937384,0,0.0559851784105429,0,0.00243120819275159,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0183637057549533,0,0,0,0,0,0,0.0953694455012731,0,0,0,0,0.0901941651489223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465683096979343,0,0,0,0,0,0.0488046610164989,0,0,0,-0.00806970307631362,0.0116634246941368,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36984841164964,0.0601286077406802,0,0,0,0,0,0.0389625405960997,0,0,0,0,0.0373348831715457,0,0,0.056762683606841,-0.0546591820836648,0,0,0,0,0,0,0,0.161168404105934,0,0,0,0,1.73472347597681e-18,0,-0.0535129007306668,0,0.029914349588933,-0.0525285081937372,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332237804283382,0,0.00308347210031854,0,0,0.182940976407436,0,0,0.0130948154670522,0.0844298114261905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697101634768681,0,0,0.0438312290123148,0,0,0,-0.00923001216487832,-0.0357433978761527,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0512606369590578,0,0,0,0,0,0,0,0,0.063377321723125,0,0,0,0,0,0.0637462998404575,0,0,0.0848042062059777,0,0,0,0,0.0977579552782894,0,0,0,0,0.0264834101004265,0,0,0,0,0,0,0.218074202310716,0,0,0,0,0,0,0,0,0,-0.0128031405590662,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101895278807376,0,0,0,0,0,0,0.21126432838874,0,0,0,0,0,0,0.147504780101504,0.0759975900980174,0,0,0,0.0235494545114341,0,0,0,0,-0.0126956935752345,0,0,0,0,0,0,0
