,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X601992.SH,X600623.SH,X002466.SZ,X600886.SH,X600547.SH,X600299.SH,X600660.SH,X601158.SH,X000709.SZ,X000792.SZ,X600309.SH,X600489.SH,X600352.SH,X000898.SZ,X600583.SH,X300072.SZ,X000539.SZ,X000883.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000983.SZ,X000723.SZ,X000060.SZ,X002470.SZ,X000959.SZ,X002075.SZ,X600021.SH,X600549.SH,X002407.SZ,X600022.SH,X600176.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.156979365716889,0.0636731501552024,0,0,0,0.0321160781142072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419365911967798,0,0,0,0.0882979452576738,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0464943229411947,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.165920664211887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589273330201523,0,0,0,0,0,0,0,0,0.152918146754715,0,0,0,0,0,0,0.0124127402922705,0,0,0,0,0,0,0,0,0,0,0,0,0.00879194999474788,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00700716219859612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490485361078799,0,0.0633033018431158,0,0,0,0,0.120407441034973,0,0.127924603962711,0.152483780671292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0275069291292002,0,0,0,0,0,0,0.244539270334398,0,0,0,0,0,0,0,0,0,0,0,0,0.0754348567623072,0,0,0,0,0.122631459106288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672717529151472,0,0.00200477332525783,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21829356573305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214075115305929,0,0,0,0,0,0.0434260745125019,0,0,0.103094697792889,0.0343485258783608,0,0,0.0514264739597352,0,0,0.0395521480851179,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0144119834929079,0.0612753226467957,0.28528839746527,0,0,0,0,0,0,0,0,0.0236919946347074,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.169712678380204,0,0,0,0,0,0,0,0.0810918203627544,0,0,0,0,0.0417269814307666,0,0,0,0,0,0,0
X600585.SH,0,0,0.278547619806925,0,0,0,0,0,0,0.0237713144122795,0,0,0,0,0,0,0,0.0422669586391686,0,0.0811006153333923,0,0,0,0,0,0,0,0,0,0.125178937733006,0,0.0360391885769324,0,0,0,0,0.0325234547032606,0,0,0,0,0,0.0937564415502264,0,0,0,0.0128973633037327,0.0191049653484423,0,0,0,-0.00573110604781755,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.130868506909689,0,0,0,0.0713856461636313,0,0,0,0,0,0,0,0,0,0,0,0.242267874528724,0,0,0,0,0,0,0,0.0286638230408916,0,0,0,0.216264169662325,0,0,0,0.133016448857539,0,0,0,0,0,0,0,0,0,0,-0.0289565756140654,0.0458858160007994,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0135584899579107,0,0,0,0,0,0,0.0279137407811902,0,0,0,0,0,0,0,0.132485578612836,0,0,0,0.0311221046924507,0,0,0,0.18413753306754,0,0,0,0,0,0.141334657624651,0,0.130079830897729,0,0,0,0,0,0,0,0,0,0,0.142050070115885,0,0.0209915947514938,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793669091741666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156860307487523,0.230914519339235,0,0,0,-8.67361737988404e-19,0,0.0281326799402001,0,0,0,0,0.0393024344669511,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0331714097317466,0,0,0,0,0,0.00758034425164865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113011658222274,0,0,0.0405335123739831,0.131472594031568,0,0,0,0,0.123116598573813,0,0,0.0886992949990976,0,0,0,0,0,0,0,0,0,0.146644633322203,0,0.00293239117343641,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061054181433489,0,0,0,0,0,0,0,0.0125700026334723,0,0,0,0.035162065635182,0,0,0,0,0.0871530723772586,0,0.0286425063716698,0,0.131493961227995,0.0121114626519187,0,0.0120669907009868,0,0.00383605813079015,0,0,0,0.171681487076851,0,0,0.104907277249381,0,0.143576098319516,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0695857747756441,0,0.167484005571258,0,0,0,0,0,0.153115990302421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229834103738767,0,0,0,0.111190240843833,0.0761792930999991,0,0.0761106475866266,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.11027472978442,0.0767923744790384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141160875511628,0,0,0,0,0.104337830585429,0,0,0,0,0,0,0.0300358314429625,0,0,0,0,0,0,0,0,0,0,0.17619438564416,0,0.00736719606549608,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.183493867136816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282961988111059,0,0,0,0.151110544472842,0,0,0,0,0,0,0,0,0.257965297858449,0,0,0,0,0,0,0,0,0.0319592131657039,0,0.0274453779332069,0,0,0.119002108886616,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.134613593256912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372649352063648,0,0.0507048218914613,0,0,0,0,0,0,0.175427087659465,0,0,0,0.0624162441016138,0.17838893729099,0,0,0.00883555970795896,0,0,0,0,0,0,0,-0.0396154453650561,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.229266766840358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125025013626892,0.0314799902188402,0,0,0,0.177445724524461,0,0,0,0,0.0589164854973223,0,0,0,0,0.214869058954023,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.157476110015384,0,0,0,0,0,0,0,0,0,0,0,0.0059469400552267,0.0407562380915199,0,0,0,0,0,0,0.0647302600964076,0,0,0,0,0.327041039417374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628358047422554,0,0,0,0,-0.0197128799213551,4.33680868994202e-19,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224492609532267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208101828313074,0,0.082529648947341,0,0.322274518231349,1.38777878078145e-17,0,-0.0315592946114375,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.108187674759044,0,0,0.122555564202471,0,0,0,0,0,0.150177180859344,0,0,-0.0180971411535421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390700846714757,0,0,0,0,0,0,-0.125419287358255,0,0,0,0.496085336058368,0,0,2.77555756156289e-17,0,0.02782035699875,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302137216635806,0,0,0.0447745510379503,0,0,0,0.0172329256069378,0,0,0.201719696990361,0,0.139063503287119,0,0,0,0,0,0,0.010551800192566,0,0,0,0,0,0,0.042270868056458,0,0,0,0.0723763586937688,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428567159114568,0.0633440500713372,0,0,0,0,0,0,0,0,0.921729909423594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852618971018536,0.0661437005257783,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905168012762319,0,0,0,0,0,0,0.182660818012379,0,0,0.287986573134353,0,0,0,0,0,0.00423773074770181,0,0,0,0.213782339671534,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0749551687106074,0,0,0,0,0,0,0,0,0,0,0,-0.00315997729203883,0,0,0.0062737317336729,0,0,0,0,0,0,0,0,0,0.0352098707414145,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0241996446879395,0.195971272006108,0.0334946095780469,0,0,0,0,0,0,0,0,0,0
