,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600011.SH,X600886.SH,X000786.SZ,X600362.SH,X601600.SH,X601898.SH,X600426.SH,X600010.SH,X600801.SH,X600176.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X000301.SZ,X002466.SZ,X300037.SZ,X600688.SH,X000932.SZ,X600803.SH,X600299.SH,X600027.SH,X002080.SZ,X601992.SH,X002075.SZ,X600219.SH,X600486.SH,X601168.SH,X600315.SH,X000898.SZ,X002409.SZ,X000027.SZ,X000883.SZ,X000723.SZ,X002353.SZ,X600529.SH,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0710129082782163,0,0,0,0,0,0.129027790971871,0,0.052872235499312,0,0,0,0.0935700715143694,0.0323311086260731,0,0,0.0596627716113938,0,0,0,0,0,0,0,0,0,0.0903083112869461,0,0,-0.000885721170115579,0,0,0,0,0,0,-0.0102185810005274,0,0,0.00033815680967385,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0580612331962574,0,0.0758812938761972,0,0,0,0,0,0,0,0,0,0,0,-0.0707712833964888,0,0,0,0.00360223850431222,0,0,0,0,0,0,0,0,0.0484392092181403,0.028916586548437,0,0,0.300765695335906,0,0,0,0,0.0357687839140287,0,0,0,0.0194271922378832,0,0,-0.0796496795796002,0,0.0619904422203609,0,0
X600803.SH,0,0,0,0,0,0,0.028590375760948,0.145673080521069,0.188097310167739,0,0.136943003453396,0,0.101219769710494,0.0155643099959963,0,0,0,0,0,0,0,0,0,0,0,0,0.19696670201407,0,0,0.108607002886241,0,0,0,0.0553728485874463,0,0,0,0.00137956979045972,0.102922219801151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0283027771862461,0,0,0,0,0,0,0,0.00113441113905796,-0.118459301357654,0,0,0,0,0,0,-0.00208104762348252,0,0,0,0,0.0725423290200116,0,0,0.103317737647922,0,0,0,0,0,0,0,0.0466368579076223,0.33198035164284,0,0,0,0.232990506753411,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0962298558570743,0,-0.0763839127557391,0,0,0,0,0,0,0,0,0,0,0.0324052237114806,0,0,0,0,0,0.0570136791672862,0,0,0,0.00660699620190238,0,0,0,0.0652609394264203,0,0,0.0578665310216637,0,0,0,0,-0.00186145100790959,0,0,0,0,0,0,0,0,0,0,-0.00861508462698726,0,0,0,0,0.0184432867454403,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177973085864823,0,0,0,0.206042537393199,0,0,0,0,0,0,0,0,0,0.166079145148049,0,0.0719166033173877,0,0,0,0,0,0,0,0.13940138241317,0,0,0,0,0,-0.0523797080004534,0,0,0,0,0.0220306557428217,0,0,0.0259897316760584,0,0,0,0,-0.064020883622554,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0254069669765011,0,0,0,0,0,0,0.0543668910836293,0,0.000784708705223428,0,0,0,0.0988218681296237,0,0,-0.0166686704339133,0.0667738305762029,0,0,0,0.0889809819663114,0.0491914838117978,0,0,0,0,0.0588308076102317,0,0,0,0,0,0.14408004200559,0,0,0,0.0392865991109776,0,0,0,-0.0165272242291069,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.243933670084416,0,0,0,0,0,-0.0570411176833032,0,0,0,0,0,0,0,0,0,-0.0946215633570076,0.047126108366263,0,0,0,0,0,0,0,0,0,0,0.0204916779402954,0,0,0.0971456610425179,0,0,0,-0.131900530679092,0,0.346439234751693,0,0,0,0,0,-0.263544416372726,0,0,0,0.0129314076630973,0.0150766293458532,0,0,0,0.0148935177854489,0,0
X600219.SH,0,0,0,0,0.0827874731429552,0,0,0,0,0,0,0.0835477349727915,0,0,0.205355482709413,0,0,0.0878120989701343,0,0,0,0,0.0446624414622872,0,0,0,0,0,0.0520258316722206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540522907413215,0,-0.0109965226199538,0,0,0,0.0160220970282752,0,0
X600486.SH,0,0,0,0,0.177842171956409,0,0,0,-0.0157088722583581,0,0,0,0,0,0,0,0,0.00519293499149378,0,0,0,0,0,-0.0280433265841001,0,0,0,0,-4.33680868994202e-19,-0.0309763984234618,0,0,-0.093765566738001,0,0.0807566834723899,0.0113764306224222,0,0.0617443580900563,0,0,0,0.102474056836502,0,0,0,0,0,0,0,0,0,-0.0402374047724064,0.0358266251147263,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528616931505312,0,0,0,0,0,0,0.0348679089775525,0,0,0,0,0,0,0.0887780832143883,0,0,0,0.0448975434135213,0,0,0,0,0,0.0537859767931628,0,0,0,0,0,0,0,0,0.0476125831053608,0,0,0,-0.0232984303249557,0.0242912761006213,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.357841303144165,0,0,0,0.0283121882315841,0.100462187344962,0,0,0,0.118973864819691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123292849612494,0,0,0,0,-0.00529641410248467,0,0,-0.031095490260069,0,0,0,0,-0.00959017812388132,0,0,-0.0249377347942151,0,0,0,0,-0.0262916469593269,0,0
X000898.SZ,0,0,0,0,0,0.0181562024132128,0,0,0.071599266834635,0,-0.0385541144906162,0,0,0,0.00665343253022104,0,0,0,0.242636342472484,0,0.0123581769082329,0,0,0,0,0,0,0,0.0772536665935,0,0,0.0900554879897369,0,0,0.10290735356021,0,0,0,0.00714165719532669,0,0,0,0,0,0,0,0,0,0,0,0,0.0092536382636774,-0.0251348433026511,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.23847271596769,-0.074956562032414,0,0,0,0,0,0,0,-0.013895598103745,0,0,-0.301474996656661,0,0,0,0.142260370026321,0.435184366901017,0,0,0,0,0,0,0,-0.163412830255587,0,0,0,0,0,0,0,0,0.273458873473363,0.200084321399785,0,0,0,0.0457525394521138,0,0,0,0,0.00276323967867307,0,0
X000027.SZ,0,0,0,0,0,0,0.0505812764524331,-0.00917850013053793,0,0,0,-1.73472347597681e-18,0,0.0213864893977854,0.0365741250167643,0,0,0.0789467014399676,0,0,0,0,0.25169190789599,0,0,0,0,0,0.0187731643781822,0.00856919743013965,0,0,0.0204489914017721,0,0,0,0,0,0,0,0,0,0,0.0352721158759247,0,0,0.0391115059707379,0,0,0,0,0.00695480389128704,-0.0302441294403662,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0364344823878595,0.0803929110207063,0,0,0.0709670186923353,0,0,0.0527695336653291,0,0,0,0,0,0,0,0,0,0,0.0664807455095717,0,0,0.00287111932779001,0,0,0,-0.0052983826992915,0,0,0,0,0,0.0354009666051924,0,0.0714843056390193,0,0,-0.0954303917800812,0.145137850119794,0,0,0,0,0,0,0,-0.0139805275742402,0,0,0,-0.0245569881008039,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0582490230063508,0,0.0508119189150847,0,0,0,0,0.382665223900699,0,0,0,0.150135109034258,0,0,0,0,0.0245892621294486,0,0,0,0,0.099248491367091,0,0,0,0,0,0,0,0,0,0,0.1372703441648,0,0,0,0,-0.0676347478518552,0,0,-0.0123852727455402,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.222892092989821,0,0,0,0.0466684340797836,0,0.0503763923515698,0.035502652277525,0,0,0,0,0,-6.93889390390723e-18,-0.0985525335324662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428839524262935,0,0,0,0,0,0.246886526549479,0.0634878784168552,0.0569428412035313,0,0,0,0,0,0,0,0,0,-0.00171936709918535,0,0,0,0,-0.104378180234738,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,-0.096138198065571,0.111189518252193,0,0,0,0,0,0,0,0,0,0,0,0.0960715774776032,0,0,0,0.00909411343013516,0,0,0,0.231981463290066,0,0.129261980826211,-0.285565143744874,0,0,0,0,0,0,0,0,0.26627175163309,0,0,0,0,0,0,0,0.120709035568192,-0.15444030896591,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0153369515772444,0,0,0,0,0,0.0402637948098104,0,0,0,0.0203249713880394,0,0,0.0200148718163888,0,0,0,0,0,0,0,0,0,0,0,0.0204629130424246,0.0485926783815954,0,0,0,0,0,0,0,0,0,0,0,0.0366902435559158,0.0293439203597743,0,0,0,0,-0.0044934801981366,0,0,0,0.0129825858355984,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0337498999561524,0,0,0,0,0,0,0,0,0,0,0,0.0899756690345904,0,0.0780655066529686,0,0,0,0.00681249693836198,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0359407104055454,0,0,0,0,0,0,0,0,-0.0473062646717125,0,0,0,-0.0450102859314547,-0.00541472865694363,0,0,0,-0.026751295438641,0,0
Slope,0,0,0,0,0,0,0,-0.658187214555325,0,0,-0.0188048931476623,0,0,0,0,0,0,-0.299596754442119,0,0,0.159144966836358,0,0,0,0,0,0,0,0,0,0,0,-0.427225668060527,0,0,0.171756823229975,0,0,0,0,-0.259552507737658,0,0,0,0,0,0,0,0.473133210438569,0,0,0,1.10015134225264,0,0,0,-0.533347327925144,0,0
TED,0,0,0,0,-0.123065959966284,-0.0956116097550512,0,0.0809054050947637,0,0,0,0,0,-0.1570251304382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878029803759261,0,0,0,0.0969154859563139,0,0,-0.0817084894173268,0,0,0,0,0,0,0.917728506074689,0,0,0,0,0.597079661800385,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0539129239864273,0.0694442808139334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560919366630067,0,0,0,-0.00137405496548539,0,0.0307988430568903,-0.00371739411838765,0,-0.0887901577400786,0,0,0,0,0,0,0.0299098471367902,0,0,0,0,0,0.0187532060407566,0.066294283534197,0,0,0,0.0120298433312462,0,0,0,-0.0295270621250057,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0573845404592297,0,0,-0.0127955915165935,0,-0.0450066900075461,0,0,0,0,0.0697359135701663,0,0.0475796480199221,0,0,0.0104732177012559,0,0,0,0,0,0.0520918816491174,0,-0.0653365953943209,0.0847333859146774,0,0,0,0,-0.091128017554568,0,0,0,-0.0432386035606456,0,0,0,0,0,0,0.0170505718479182,0,0,0,0.00183730908899041,0,0,0,0.0128140393295965,0,0
MKvol,0,0,0,0,0,0,0,-0.00498279050126878,0,0,-0.0014683129062795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409620631508022,0,0,-0.000343156174868548,0,0,0,0,0,0,0,0.0111549896099711,-0.00335225596468847,0,0,0,-0.00458049889191172,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.153722183862713,0,0,0,0,0,0.0480239857401276,0,0,0,0,0,0,0.0401956580094842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218358401524246,0.117677972466522,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00172346768261989,-0.000995173689038268,0,0,0,0.00497941726675411,0,0,0,0,0,0,0,0,0,0,-0.00531343743273455,0,0,-0.00580559813235255,-0.00129137795795906,0,0,0,0,0,0,0,0,0.0153040469202761,0,0,0.00898853052653351,0,0,0,0,0,0,0,0,0.0137641455234386,-0.0140310589602835,0.0274846000641229,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
