,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X002460.SZ,X601898.SH,X000792.SZ,X600010.SH,X600886.SH,X601600.SH,X600688.SH,X600660.SH,X000786.SZ,X600362.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600489.SH,X600176.SH,X000723.SZ,X002075.SZ,X002466.SZ,X600426.SH,X000401.SZ,X000553.SZ,X600126.SH,X002353.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X600583.SH,X000932.SZ,X000883.SZ,X600486.SH,X000709.SZ,X600529.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00660635331644045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100231002978875,0,0,0,0,0,0,0,0,0,0,0.11119958446887,0,0,0,0,0,0,0,0.0139040063241421,0.0206669527817702,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0644037989476719,0.0817658543127583,0,0,0,0,0,0,0,0,0.00852893284233212,0,0,0,0,0,0,0,0,0,0.116511158796351,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0551286261882746,0,0.145203857268612,0,0,0.000733432245349689,0,0,0,0,0,0,0,0.0102033579939876,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.610823938948927,0.0301363921991868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638813700776254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0574146483927694,0,0,0,0,0,0,0.0294167776894013,0,0.0443644139350997,0,0.179919943497919,0,0,0,0,0,0,0,0,0,0.0156417277708311,0,0.00669752204516733,0,0,0,0,0,0,0.225862537802454,0,0,0,0,0,0,0,0,0,0,-0.0104363318663521,0.0118782474734021,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0147313034722573,0,0,0,0,0,0,0,0,0.0634855454862073,0,0,0,0,0,0,0,0,0,0.228252161076864,0,-0.0079476805974978,0.0843762329046786,0,0,0,0,0.106082463588234,0,0,0,0,0.0851187332832771,0,0,0,0,0.0220482478051304,0,0,0.01290275490262,0.0130797163112076,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.128189354500744,0,0,0,0,0,0.00304803264977967,0,0.060196537099658,0,0,0,0,0,0,0,0,0,0.892756280699869,0,0,0.0100019274087735,0,0,0,0.0585508179999218,0.0800773825826992,0,0,0,0,0,0,0,0,0,0,0,0,0.0064035612389095,0,0.0276668385621233,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504411298304771,0.15761932670436,0.0155703229320415,0.228096593240244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713675982956348,0,0,0.0510593467251876,0,0,0,0,0.0071018380847666,0.00421349142567455,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0363777168699843,0,0.016742702855839,0,0,0,0.0713457267774427,0,0,0,0,0,0,0.0361298609068986,0,0,0,0,0,0.10515115360797,0,0.0470473747547363,0,0,0,0,0.161053784846984,0,0,0,0,0,0.0734481807042317,0,0,0.265215527076837,0,0,0,0,0.00978856323002196,-0.0251213764305704,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0364093805739501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101242589519881,0,0,0,0.0076115516451383,0,0.585139658673851,0.0688410200496527,0,0,0,0,0,0,0,0,0.101320102637835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157819397773771,0.00452654606220252,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.24590165303755,0.100178252887549,0,0,0,0,0,-0.0754194639387524,0,0,0,0,0,0,0.0774459408015838,0,0,0,0,0.158079071209783,0,0,-0.0133988374206984,5.42101086242752e-20,0,0,0,0.0447448596406698,0,0,0,0,0,0.0222051569675094,0,0.112371863328328,0,0,0,0,0,0.0182694666081216,0.00774829157220363,0,0,0,0,0,0
