,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600547.SH,X000898.SZ,X002466.SZ,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X600299.SH,X002460.SZ,X000709.SZ,X600352.SH,X600339.SH,X300072.SZ,X600583.SH,X000553.SZ,X600808.SH,X002110.SZ,X600801.SH,X000629.SZ,X601158.SH,X000883.SZ,X000786.SZ,X000301.SZ,X600219.SH,X000932.SZ,X600426.SH,X000792.SZ,X000408.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.160886909941397,0.0516193961526131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315681086186062,0,0,0,0,0,0,0,0,0,0,0,0.0686971495978836,0,0,0,0,0,0,0,0,0,0,0,0.0934522874731161,0,0,0,0,-0.0269903071608615,0.000520716017960653,-0.0109726204767172,0,0.0507592862137748,0,0,0,0
X600660.SH,0,0,0,0,0,0.0612393096848734,0.058457174779723,0,0,0,0,0,0,0,0,0,0,0,0,0.149919646411746,0,0,0,0,0,0,0,0,0,0.181706309473866,0,0,0,0,0,0,0,0,0,0.0369854052396217,0,0,0,0.0380855569658853,0,0,0,0,0,-0.00215608449587041,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112378559168946,0,0,0,0,0.0365851671060082,0,0,0.0202374328209863,0,0,0.0526348484248736,0,0,0,0,0,0,0.33808951631182,0.120533694336319,0.0263682465033777,0,0,0,0,0,0,0,0,0,0,0.0250321128847498,0,0,0,0,0,-0.00536042147414011,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.195796581147834,0,0,0,0.180450600828019,0,0.0626728644453048,0,0,0,0,0,0,0,0,0,0,0.0432800369783449,0,0,0,0,0.14149482441721,0,0,0,0,0.0413560355636565,0,0,0.121068946208109,0,0,0,0,0,0,0,-0.0216629512232651,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.148010034062074,0,0,0,0,0,0.0283681792194842,0,0,0,0,0,0,0,0,0,0.0358344053352383,0,0.050351721279485,0.0333804171473397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752049867663035,0,0,0,0,0.0885855664202519,0,0,0,0,-8.01540584337103e-05,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0852842987571577,0,0,0,0,0.0180160653785972,0,0,0,0,0.194432398165316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793222786296497,0,0.0187767691110996,0,0,-0.00526320793924953,-0.00494462407947581,0,0,0,0,0,0
X600362.SH,0,0.280465196696973,0.175847533307139,0,0.0675192548562706,0.126533871608521,0,0,0,0,0,0,0.0255396803661481,0.0892233579776812,0,0,0,0,0,0.0207419131590072,0,0,0,0,0,0,0,0,0,0.098464724385952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642867712484496,0,0,0,0,0.00501099490955013,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509623796789436,0,0.127516717075784,0,0,0,0,0,0,0,0,0.0124595613973964,0,0,0,0,0,0,0,0.10496685915901,0,0.056577508586949,0.207325260877155,0,0,0.00799396993722008,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103026549518331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580081468484322,0,0,0,0,0,0,0,0,0.102394489504704,0,0,0,0,0,0,-0.00611437253094945,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0294129779179992,0,0,0,0,0.0352426646076004,0,0,0,0,0,0.0556398790373519,0,0,0,0,0,0,0,0,0.77938958513473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123618292417578,0,0,0,0.0103716635875288,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134991140643466,0,0,0.00904585536130938,0,0,0,0,0,0,0,0,0,0,0.0719451697818456,0,0.132568841642879,0.305496983442793,0.0517664477338144,0,0,0,0,-0.0320852764549008,-0.0752030251016234,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105207521377352,0,0,0.0918477152428416,0,0,0,0,0,0.0285998991001708,0,0,0.156915253141417,0,0,0.0172449234255604,0,0,0,0,0,0,0.201267043800856,0,0.0393165985081727,0,0,0,0,-0.010561557570394,-0.0161917248353406,0,0,0,0,0,0
X600027.SH,0,0,0,-0.103244372652035,0,0,0.330330829771712,0,0,0,0,0,0,0,0,0,0,0,0.220339177739478,-0.0381537282414166,0,0,0,0,0,0,0,0,0.159051616845399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000317098526767016,0,0,0,-0.00991957696915816,-0.0016755554419857,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0417812177791154,0,0,0,0,0.294318018090862,0,0,0,0,0,0,0,0,0.0962878040544022,0,0,0,0,0,0,0.0987681632429055,0,0,0,0.0227295002438985,0,0,0.0136777621440159,0,0,0,0,0,0,0.00376925152023599,0.00127519573006959,0,0,-8.67361737988404e-19,0,0,0.001505599412146,-1.06681515200488e-05,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0178710787357795,0,0,0,0,0,0,0,0,0,0,0.152284583265481,0,0,0.10912780355033,0,0.214415913248698,0,0,0,0.0323908080028659,0,0,0.0201978228963459,0,0,0,0.0697402757227519,0,0,0,0.0504852603364026,0,0,0,0,0,0.00773352940038478,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.104694698491058,0,0.054199286808437,0,0,0,0,0,0,0,0,0,0,0,0,0.274312390736948,0,0,0,0,0,0,0,0.073973757296584,0.0418918658382858,0.23872113656274,0,0,0,0,0,0.019095111811073,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371046743471019,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.00982646130767766,0,0,0,0,0,0,0,0,0,0,0,0,0.342536317915917,0.31756268087101,0.144886749605368,0,0,0,0,0,0,0,0.027090294139144,0,0.0131566042883764,0.119266607442309,0,0,0,0,0,0,0,0,0,0,0,0.0191232745234756,0.224816671201683,0,0,0,0,-0.0112495997585234,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0506578794005527,0,0,0,0,0.108520371349789,0,0,0,0,0,0,0,0,0.0259095923313034,0,0,0,0,0.0371819081559057,0,0,0.0163999253929793,0,0,0,0.0258106439811204,0,0,0,0,0,0,0,0,0,0,0.00406233115154809,0,0,0,0,0,-0.0340921642366101,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.105727080113222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982995443303767,0,0,0,0,0,0.133731883882815,0,0,0,0,0,0,0.0524150775340194,0,0,0,0,0,0,0,0,0,0.119180961407309,0,0,0.134376047196167,0,0,0.0100433456723315,-0.00641932773957453,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0865687265371629,0,0,0,0,0,0,0,0,0.0199403466019528,0,0,0,0,0,0,0.162170365792202,0.0937757609997918,0,0,0,0,0,0,0,0,0,0.563624861407883,0,0,0,0,0,0,0,0,0,0,0.0235167670227947,0,0,0,0,0,0,-0.0134858735265136,-0.022734015240406,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0339873588411542,-0.109576804022613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781559396225586,0,0,0,0,0,0,0,0,0.0761222757769819,0,0,0,-0.143878312938999,-0.0284059605206825,0.00159509945179354,0,0.108947566498008,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0684027517876914,0,0,0,0,0.073653068040006,0,0,0,0,0,0,0.0733974431503232,0,0,0,0,0,0,0.0360540355024946,0,0,0.276652164007597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115806322768768,0,0.0522662053115865,0,0,0.00250206629074638,-4.33680868994202e-19,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.113320888393312,0,0,0,0,0,0.235407842918908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724931875933159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312189744350425,0,0,0,0,0,0,-0.0035872513872734,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331067858552199,0,0,0.0709530392623998,0,0,0,0,0,0,0,0,0,0,0,0,0.062032586323758,0,0,0,0,0,0,0,0.166607418938038,0,0,0,0,0,0,0.00337305953833246,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.409544701166194,-0.0370573176704684,0,0,0,0,0,0,0,0.180444674187539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735793578487437,0,0,0,0,0,0,0.0103728142302147,0,0,0,0,0,0,0.391733979915644,0,0.00809395462660267,0,0,0,0,0.0174120066605294,0.0453273390614539,0,0,0,0,0,0
X600801.SH,0,0,0,0.566331802497218,0,0.0787972168853344,0,0,0,0,0,0,0,0,0,0,0,0.213982608805069,0,0,0,0,0,0,0,0,0,0,0,-0.00676455076807669,0,0,0,0,0,0,0,0,0,0.160100487869814,0,0,0,0,0,0,0,0,0,-0.00398714562598986,0.0140444725024671,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,-0.0418410861064333,0,0,0,0,0,-0.220768004230633,0,0,0,0,0,-0.0605202295812535,0,0,0.177972894508876,0,0,0,0,0,0,0,0,0,-0.105543856323222,0,0.0724264406590771,0,0.111278590264481,-0.235447275735495,0,0,0,0,0,0,0.141373698727141,0,-0.15880917922916,0,0,0,0,-0.00462089241982981,0.057378487883503,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.000541625015865668,0,0,0,0,0,0.0714462857553331,0,0,0,0,0,0,0,0.0398542451214645,0.00556197641106891,0,0,0,0,0.0269886433729128,0,0.109420441004019,0.0397736527798878,0,0,0.029457725504634,0,0,0.00489646436524365,0,0,0,0,0,0,0,0,0.063014227301094,0.0463155247436035,0.00577611515160057,0,0,-0.00292999924471967,-0.0128698237977043,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0482614830299671,0,0.0476215757331672,0,0,0,0,0,0,0,0,0,0,0,0,0.0595796685963589,0,0,0,8.67361737988404e-19,0.0310625161348311,0,0,0,0.0170766015196129,0,0.0992444647101665,0,0,0,0,0,0,0,0,0,0,0,0,0.13999030736973,0,0,0,0,-0.00126550811019337,0.00872614058684504,0,0,0,0,0,0
X000786.SZ,-0.0658902553040729,0,0,0.401556402117357,0,0.0986436925343759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473253957824068,0,0.240231592968096,0,0,0,0,0,0,0,0,0,0,0.122003293592962,0,0,0,0,0,0,0.134485496063861,0,0,0,0,0,0,0.0490972518812069,0.0149026218732575,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0693859895306781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250766695502859,0,0,0,0,0.16218867120323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227567888195075,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0600403375996735,0,0.138969125484369,0,0,0,0,0.163862861416876,0,0,0,0,0,0.0462338658632127,0.0014832344993918,0,0,0,0,0,0,0.0858086645734489,0,0,0,0,0.0890560022075092,0,0,0,0,0,0,0,0,0,0,0,0,0.0136449298709686,0.0438644878961748,0,0,0,0.000881211005507662,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986123859443562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114581866204966,0.483892718930253,0,0.0656902359063489,0,0,0.0679805967234875,0,0,0,0.119770417380948,0,0,0,0,0,-0.00169287823921279,-0.0104009550184315,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0524384742755895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293359257284392,0.0704530809065068,0,0,0.11827225304462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231629787163875,0,0,0.0563273352932304,0,0,0,-0.00970768443159787,0.0071347686533666,0,0,0,0,0,0
X000792.SZ,0.133421422056677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323316784863633,0,0,0,0,0,0,0,0.0486076576916475,0.530824658210165,0,0.483894242523044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359391512474554,0.0472486490612592,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.280400519195102,0.227921886707501,0,0,0,-0.169125764936812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21444317978371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224687693392389,0,0,0,0,-0.0050181856738806,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.173464744692342,0,0,0,0,0.282666727233517,0,0,0,0.101932742945969,0,0,0.0907198512136014,0,0,0,-2.16840434497101e-19,0.0385171143809193,0,0,0,0,0,0.0384483889361992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225514655994284,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0654554878292005,0,0,0,0,0,0.0150791565586095,0,0,0,0,0,0,0.0297050752108295,0,0,0,0,0,0,0.0306457753539318,0,0,0.097605418811997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114921420221035,0,0,0,0,0,-0.00841923010035703,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415769403816485,0,0,0,0,0,-0.14393062558831,0,0,0,0,0,0,-0.364974381152012,0.0735728669194164,0,0,0,0,-8.67361737988404e-19,-0.0643735923540026,0,0,0,0,0,0,-0.0537308613753964,0,0,0,0,-0.0176218338518631,0.132648541888567,0,0,0,-0.0117834354026833,-0.0950018487568157,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.0503860713705422,0,0,0,0,0,0,0,0,0,0,0,1.48646070476329,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80358668552957,0,0,0.186375987718517,0,0,0,-5.55111512312578e-17,0.998885497546858,0,0,0,0,-0.963617488554869,0,0,0,0,-1.04221765922296,0,0,0,7.43954863369149,0,0
TED,0,0,0,0,0,0,0,0,-0.096903337844721,0,0,0,0,0,0,0,0,0,0,0.218023375828951,-1.09895415891357,0,0,0,0,0,0,0,0,0,0,0,-0.749564709171035,0,0,0.405983377848753,0,0,0,0,0,0,0,0,0,0.0257544066776269,0,0,-0.965085216789539,-0.423564682369482,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0562777234157388,0,0,0,0,-0.0270543570958697,0,0,0,0,0,0,0,0.0862766758105347,0,0,0,0,0,0,-0.0636943248079371,0,0,0,0,0,0,0,0,-0.0950691228677697,0,0,0,0,0,0,0,-0.0804179123102641,0,0.0346106057247566,0,0,0,0.00573446956124117,-0.00981591348558831,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0666105106198611,-0.0362970232288234,0,0,0,0.0299730450545855,0,0,-0.0866319241093398,0,0,0,0,0,0.127532947391557,0,0,0,0,0,0,0,0,0,0,0.0766441754026428,0,-0.0196048836219808,0,0,0,0,0,0,0,0,0,0,0,-0.0534930803232487,0.0361657808708111,0,0,0,0,-0.0160187629798698,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652846210744232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122122691743391,-0.00145966737719963,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00211473524650839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164046447230005,0,0,0,0,0,0,0,0,0,0.0136780615242599,0,0.00744626289885396,0,0,0,0,-0.0592408705724201,0,0,0,-0.043913547160204,0,0,0,0,0,0,0,0,0.0172827905967574,-0.0393856337305028,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000588531727958457,0,0,0,0,0,0.00285425841152406,0,-0.00275322349208441,0,0,0,0,0,0,0.0114254387036862,0,0,0,0,0,0,0,0,0,0,0,0.0019129208087134,0,0,0,-0.0127851845542888,0.0197720560747633,0.0128490378208127,0,0,0.00550074315469111,-0.00404605712360237,0.00208929175931761,0.0108722662103621,0,0,0.0471145151603323,0,0
CarbonVol_Hubei,0,0,0,0,-0.00658003641964151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116725355130275,0,-0.00519515719645004,0,0,0,0,0,0,0.00553336936574248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361349313930565,-0.0051367714537342,0,0,0,0,0,0
