,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X601992.SH,X002466.SZ,X600027.SH,X600111.SH,X000898.SZ,X600516.SH,X002460.SZ,X600176.SH,X600352.SH,X000709.SZ,X000786.SZ,X600299.SH,X600219.SH,X000629.SZ,X002271.SZ,X600808.SH,X600801.SH,X000825.SZ,X601158.SH,X600489.SH,X600339.SH,X000723.SZ,X000553.SZ,X600157.SH,X000630.SZ,X002110.SZ,X000883.SZ,X600583.SH,X600985.SH,X002470.SZ,X000990.SZ,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545974761445801,0,0,0,0,0,0,0,0,0,0.0506674289680054,0,0,0.00510120958726133,0,0,0,0.056690861748762,0.0945530988727292,0,0.0471084964055693,0.00438278614887172,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0521820855386553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129706430290402,0,0,0,0.0760471695740952,0,0,0,0,0,0.0315701148941913,0.0786263605484358,0,0,0,0,0,0,0.100407921180087,0,0,0,0,0.0351672208805496,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0561068543226984,0,0,0,0,0,0,0,0,0,0,0.000207046296544537,0,0,0,0,0,0,0.0996111506570258,0,0,0.114716282348471,0,0,0,0.0189036669471022,0,0,0,0,0,0,0.0728893943755716,0,0,0,0,0,0,0,0,0.00706274187683987,0,0,-0.00401386154844986,0.0322413323651124,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0248474899658919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415035123549943,0,0,0,0,0,0.452247169715465,0,0,0,0,0,0,0,0,0.0339375056656983,0,0,0,0,0,-0.0462389283715757,0,-0.0082235361563852,0.0189715061779195,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.037459268880779,0,0,0,0,0,0,0,0,0,0,0,0,0.108867984788046,0,0,0,0.195778197455947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496232891500999,0,0.176183794829658,0,0,0,0,0,0,0,0.00463345511079515,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976891161081963,0,0,0,0,0,0,0,0,0.172208955408838,0,0,0,0.12772332682594,0,0.319328927529832,0,0,0,0,3.46944695195361e-18,0,0.0250887628501037,0,0,0,0,0,0,0.0893362582076893,0,0,-0.0347308104180454,0.028674030100212,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334468704135326,0,0,0,0.580599961529532,0,0,-0.201658924340087,0,0,0,0,0,0.0164917847480146,0,0,0,0,0,0,0,0,0,0.0141295924040031,0,-0.0149574213965181,0,0,0,0,0,0,0,0,0,0.00395635038876183,0.00134759791042538,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262189638161709,0,0,0.0570176147128234,0,0,0.375658918653075,0,0,0,0,0,0,0,0,0.34482109128453,0,0.0131594237169411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395836007464471,0.0739436432589002,0,-0.00194965284893361,1.0842021724855e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272374342747497,0,0,0.0529410931460423,0.0347555465450086,0,0.139244473087364,0,0,0.0163880350795801,0,0,0,0,0,0,0.0193827667649465,0,0,0,0,0,0,0,0,0.0198042524385936,0,0,0,0,0,0.0723739013379765,0,0,0.125214843420667,0,-0.0213809719058978,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.212609373595403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500461351931783,0,0,0,0.0553564378548377,0,0,0,0,0.0786359743564698,0,0.0196260687566147,0,0,0,0,0,0,0,0,0.025847358777047,0,0,0,0,0.0775345227068005,0,0,0.0609697034527277,0,-0.00488507593860883,0.0189665344961054,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466223762006695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00263666738315,0,0,0,0.00976827974280026,0,0,0,0,0,-0.104037969096332,0.0345779521591512,0,-0.0187261452404062,-0.0139776973425043,0.0227175956224743,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0354896229196022,0.185306941435868,0.118858427741843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434127366822952,0,0,0.0377548510980937,0,0,0,0,0,0,0,0.11419147194189,0,-0.00560420831357187,-0.0118841962211713,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0333169765262611,0,0.0329769733430114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525655167266626,0,0,0,0,0.0261805187313203,0,0,0,0.137855651801668,0,0.250364518235051,0,0,0,0,0,0,-0.0222321940420572,0,0,0,0,0,0,0,0,0,0.0119664605909174,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.037481827199863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842208569681529,0,0,0,0,0,0,0,0.0640102607790507,0,0,0,0,0.000651154373663376,0,0,0,0.0277470290233563,0.230555170020967,0.0219434130585008,0,0,0,0,-0.000662989832273228,0.00148587604478755,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107646228045185,0,0,0,0,0.0755231458618853,0,0,0,0,0.0289731238026043,0.0274183962543897,0,0,0,0,0,0,0,0,0,0,0,0,0.0589886446099193,-0.130437769840397,0,0,0,0,0,0.0235702911009483,0,0,0,0.060405774942491,0.00801565069892658,-0.0284352647859633,0,0,0,-0.0240977350827161,0,0
X600362.SH,0,0,0,0,0,0,0,0.204611549284999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118799229584339,0,0,0,0,0,0,0,0,0.045763348467755,0.00947479334867196,0,0,0,0,0,0,0.1036524606968,0,0,0.045934031734477,0,0.00503334442208437,0,0,0,0,0,0.0150275550347054,0,-0.0153097631365034,-0.000992529799059392,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.153560700317716,0,0,0,0,0,0,0,0.134998509303475,0,0,0,0,0,0,0,0,0,0,0,0,0.0396882903107102,0,0,0,0,0,0,0,0,0,0,0,0,0.00442819352371005,0,0,0,0.0870724795199575,0,0,0,0.137570656575598,0,-0.023160237080764,-0.00545500001641136,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0838698113332175,0,0.0437556827921849,0,0,0,0,0,0,0,0,0,0,0,0.0249096465144239,0,0.0879760823227026,0,0,0.0657574999709641,0,0,0,0.0790076728925982,0,0,0,0,0,0,0,0,0,0,0,0,0.0174988760980844,0,0.138165170083633,0,0,0,0,0,0.0238684266793335,0,0,-0.0201756074192206,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.130034465148139,0,0,0,0,0,0,0,0,0,0,0,0,0.270872878584754,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.14830605487158,0,0,0,0,0,0,0,0,0,0,0.151980350854003,0,0,0.0428548957459828,0,0.012645131934063,0.0889424989796814,0,0.0196665612218192,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0370498285442477,0,0,0,0,0,0,0,0.142804069623754,0,0,0,0,0,0,0,0,0.589329954612586,0,0,0,0.07714836934694,0,0,0,0,0,0,0,0,0,0,0,0,0.0267831166245273,0,0,0,0,0,0,0,0,0,0.0133191703690115,0.0232970087183969,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.566902081798984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842537410986849,0,0,0,0,0,0,0,-0.0530407440912184,0,0.00852854384196549,-0.0206025225120066,0,0,0,0.0660573906904156,0,0
X600111.SH,0,0,0,0,0,0,0,0.236899729288292,0,0,0,0,0,0,0,0.154033435134385,0,0,0,0,0,0,0,0.134995032048519,0.227241357523793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009688710383839,0,0,0,0,0,0,0,0,0,0.137319984001288,0,-0.00892626620493403,0.0153636788586394,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.102162845897458,0.0183204912062487,0,0,0.0410358293916056,0,0,0,0,0,0,0.0477717292724222,0,0.149434908824235,0,0,0,0.0800462786477089,0,0,0.0226223398774254,0.17160428225003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210136861643901,0,0,0,0.089235935575151,0,0,0,0,0,0,0,0.00935940455550962,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716698568518977,0,0,0.253939085385736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120439490485115,0,0.0442149825896197,0,0.0115263491401453,0,0,0.0705997773049721,0,0,0.211999472362755,0,0,0.00630253226995659,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160150701878682,0,0,0.616764590341114,0,0,0,0.0792944852864448,0,0,0,0,0,0,0,0.127964704581632,-8.67361737988404e-19,0,0,0,0,0.208091906168213,0,0,0,0.00385494035804545,0,0,0,0,-0.063466466511215,0.232408508777656,0,0.145096752393178,0,-0.0149420267711321,0.0193262932039176,0,0,0,-0.0131230582068298,0,0
X600176.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112888550984982,0,0.0143777982478201,0,0,0.0532771526007222,0,0,0,0.243228458170068,0,0,0,0,0,0,0,0,0,0,0.0336570569344614,0,0.0428045730529747,0,0.0897315307186639,0,0,0,0,0,0,0,0.00021629859593501,0.0197429502488857,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0431957056733068,0,0,0,0,0,0,0.0622010041908237,0,0,0,0,0,0.0639751630211187,0,0.00201856838862141,0,0,0.152842625247772,0,0,0,0,0,0.0168813702633415,0,0,0.130439436597521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037035967789089,-0.0924797619865553,0,0,0,0,0,0
