,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X601600.SH,X600585.SH,X600011.SH,X600547.SH,X600886.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600489.SH,X000708.SZ,X002466.SZ,X600803.SH,X600160.SH,X600027.SH,X000807.SZ,X000301.SZ,X601991.SH,X000786.SZ,X600219.SH,X600426.SH,X000983.SZ,X002128.SZ,X000408.SZ,X601699.SH,X000877.SZ,X600176.SH,X000630.SZ,X601168.SH,X000933.SZ,X600096.SH,X600985.SH,X002353.SZ,X600157.SH,X600378.SH,X002271.SZ,X600995.SH,X000831.SZ,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0737273921339418,0.588203037735411,0,0.0807755954086882,0,0,0,0,0,0,0,0,0,0.0243109228294267,0.00830978287591738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169896433771886,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00407580525252157,0,0,0,-0.00143556669859086,0.00651389199538423,0,0,0,0.00883363115588788,0,0
X601088.SH,0,0,0,0,0.40512551736445,0,0.0319097803524512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598494490924652,0.0159590349572493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044316719030511,0,0,0,0,0,0,0,0,0.0238374371849469,-0.0102786504211772,0,0,0,0,0,0
X600028.SH,0.0239097986926908,0.029660804399552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138717431761775,0,0,0,0,0,0.22133598190255,0.043568827221522,0,0,0,0,0,0.0475291424781546,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0122178795541053,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785911323620618,0,0.107798955569933,0.0448435407513344,0,0.149022654185528,0,0,0,0.0645517539118915,0,0,0.162985022362492,0,0,0,0,0.045068666799234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482608228211002,0,0.00126749108039619,0,0,0,0,0,0
X601898.SH,0,0.537650177716544,0,0,0,0,0.0915923605276357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143522542328333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116161610243289,0,0,0,0,0,0,0,0,0,0,0,0.0226370081973662,-0.00323213196544737,0,0,0,-0.0415521826965292,0,0
X600188.SH,0,0,0,0,0.0530919858403037,0,0,0,0,0,0,0,0,0,0,0.0346297779527696,0.0896049401154997,0,0,0,0,0,0,0,0.14017354118401,0,0,1.38777878078145e-17,0,0,0.0539936558393361,0,0,0,0.104533635448291,0,0,0,0.0919761899782469,0,0,0.148827149217376,0,0.0420747822082069,0,0,0,0,0,0,0,0.00328091453647074,-0.0019280899032734,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.20786448054326,0,0,0,0.194699115899065,0,0,0,0,0,0,0,0,0,0,0,0.0303910516688003,0,0,0,0.080398462159445,0,0,0,0,0,0,0,0,0,0.0908055514219597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305026042452474,0,0.00188411265463209,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0293405194808357,0,-0.0581744414392367,0,0.168454463115787,0,-0.00858366097760398,0,0,0,0.0643944800264458,0.280141699900168,0,0,0.0641545734973131,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.182159164115816,0,0,0,0,0,0,0,-0.0101033962102615,-0.0215284239296381,0,-0.0649899220049861,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493183020011995,0,0,0,0,0.0406641941744482,-0.145605679183771,0,0.393969602342843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229098154893856,0.107749711767912,0,0,0,0,0,0,0,0.0142437402605049,-0.00650755305628761,0,0.0956663913465368,0,-0.109458986373922,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0520523865700411,0,0,0,0,0,0,0.216164719365866,0,0,0,-0.0174520222205003,0,0.143988506094658,0,-0.03032494049224,0,0.0572476177011917,0,0,0,0,0.0183065268650495,-0.0171662133505331,0.0103650864119614,0,0,0,0,0,0
